5.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(-0.011160715)}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': np.float32(-0.10714286)}, {'J01': 3}, {'J01': 6}, 
20.0, {'J01': np.float32(-0.234375)}, {'J01': 2}, {'J01': 6}, 
25.0, {'J01': np.float32(-0.4419643)}, {'J01': 3}, {'J01': 9}, 
30.0, {'J01': np.float32(-0.72098213)}, {'J01': 4}, {'J01': 9}, 
35.0, {'J01': np.float32(-1.1852678)}, {'J01': 4}, {'J01': 13}, 
40.0, {'J01': np.float32(-1.78125)}, {'J01': 6}, {'J01': 20}, 
45.0, {'J01': np.float32(-2.6517856)}, {'J01': 8}, {'J01': 23}, 
50.0, {'J01': np.float32(-3.7098215)}, {'J01': 8}, {'J01': 26}, 
55.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 26}, 
60.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 24}, 
65.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 25}, 
70.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 28}, 
75.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 25}, 
80.0, {'J01': np.float32(-4.0)}, {'J01': 6}, {'J01': 24}, 
85.0, {'J01': np.float32(-4.0)}, {'J01': 5}, {'J01': 21}, 
90.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 16}, 
95.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 24}, 
100.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 30}, 
105.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 33}, 
110.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 38}, 
115.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 41}, 
120.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 40}, 
125.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 34}, 
130.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 29}, 
135.0, {'J01': np.float32(-4.0)}, {'J01': 6}, {'J01': 24}, 
140.0, {'J01': np.float32(-4.0)}, {'J01': 6}, {'J01': 26}, 
145.0, {'J01': np.float32(-4.0)}, {'J01': 6}, {'J01': 29}, 
150.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 36}, 
155.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 39}, 
160.0, {'J01': np.float32(-4.0)}, {'J01': 6}, {'J01': 33}, 
165.0, {'J01': np.float32(-4.0)}, {'J01': 5}, {'J01': 26}, 
170.0, {'J01': np.float32(-4.0)}, {'J01': 5}, {'J01': 22}, 
175.0, {'J01': np.float32(-4.0)}, {'J01': 5}, {'J01': 21}, 
180.0, {'J01': np.float32(-4.0)}, {'J01': 5}, {'J01': 23}, 
185.0, {'J01': np.float32(-4.0)}, {'J01': 5}, {'J01': 28}, 
190.0, {'J01': np.float32(-4.0)}, {'J01': 5}, {'J01': 30}, 
195.0, {'J01': np.float32(-4.0)}, {'J01': 5}, {'J01': 25}, 
200.0, {'J01': np.float32(-4.0)}, {'J01': 5}, {'J01': 21}, 
205.0, {'J01': np.float32(-4.0)}, {'J01': 6}, {'J01': 21}, 
210.0, {'J01': np.float32(-4.0)}, {'J01': 6}, {'J01': 21}, 
215.0, {'J01': np.float32(-4.0)}, {'J01': 6}, {'J01': 21}, 
220.0, {'J01': np.float32(-4.0)}, {'J01': 6}, {'J01': 22}, 
225.0, {'J01': np.float32(-4.0)}, {'J01': 6}, {'J01': 22}, 
230.0, {'J01': np.float32(-4.0)}, {'J01': 6}, {'J01': 22}, 
235.0, {'J01': np.float32(-4.0)}, {'J01': 6}, {'J01': 22}, 
240.0, {'J01': np.float32(-4.0)}, {'J01': 6}, {'J01': 23}, 
245.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 23}, 
250.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 24}, 
255.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 24}, 
260.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 25}, 
265.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 25}, 
270.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 25}, 
275.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 27}, 
280.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 28}, 
