5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -1.5}, {'J01': 1}, {'J01': 1}, 
20.0, {'J01': -29.5}, {'J01': 2}, {'J01': 6}, 
25.0, {'J01': -86.0}, {'J01': 4}, {'J01': 7}, 
30.0, {'J01': -156.0}, {'J01': 4}, {'J01': 7}, 
35.0, {'J01': -163.0}, {'J01': 4}, {'J01': 7}, 
40.0, {'J01': -242.0}, {'J01': 4}, {'J01': 9}, 
45.0, {'J01': -201.5}, {'J01': 3}, {'J01': 9}, 
50.0, {'J01': -145.0}, {'J01': 4}, {'J01': 13}, 
55.0, {'J01': -228.5}, {'J01': 4}, {'J01': 15}, 
60.0, {'J01': -371.0}, {'J01': 4}, {'J01': 22}, 
65.0, {'J01': -369.5}, {'J01': 4}, {'J01': 20}, 
70.0, {'J01': -161.0}, {'J01': 4}, {'J01': 10}, 
75.0, {'J01': -187.5}, {'J01': 4}, {'J01': 12}, 
80.0, {'J01': -327.5}, {'J01': 4}, {'J01': 21}, 
85.0, {'J01': -417.5}, {'J01': 4}, {'J01': 21}, 
90.0, {'J01': -448.5}, {'J01': 5}, {'J01': 19}, 
95.0, {'J01': -534.0}, {'J01': 6}, {'J01': 22}, 
100.0, {'J01': -775.0}, {'J01': 7}, {'J01': 29}, 
105.0, {'J01': -707.5}, {'J01': 7}, {'J01': 28}, 
110.0, {'J01': -462.5}, {'J01': 5}, {'J01': 18}, 
115.0, {'J01': -467.0}, {'J01': 4}, {'J01': 17}, 
120.0, {'J01': -648.0}, {'J01': 4}, {'J01': 22}, 
125.0, {'J01': -632.0}, {'J01': 6}, {'J01': 22}, 
130.0, {'J01': -709.0}, {'J01': 8}, {'J01': 25}, 
135.0, {'J01': -969.0}, {'J01': 8}, {'J01': 29}, 
140.0, {'J01': -1268.5}, {'J01': 8}, {'J01': 34}, 
145.0, {'J01': -1234.0}, {'J01': 7}, {'J01': 32}, 
150.0, {'J01': -677.5}, {'J01': 4}, {'J01': 20}, 
155.0, {'J01': -662.0}, {'J01': 4}, {'J01': 19}, 
160.0, {'J01': -810.0}, {'J01': 4}, {'J01': 23}, 
165.0, {'J01': -905.5}, {'J01': 6}, {'J01': 29}, 
170.0, {'J01': -909.5}, {'J01': 8}, {'J01': 32}, 
175.0, {'J01': -1125.0}, {'J01': 8}, {'J01': 30}, 
180.0, {'J01': -1443.5}, {'J01': 8}, {'J01': 37}, 
185.0, {'J01': -1727.5}, {'J01': 8}, {'J01': 37}, 
190.0, {'J01': -2034.5}, {'J01': 8}, {'J01': 36}, 
195.0, {'J01': -2293.5}, {'J01': 8}, {'J01': 36}, 
200.0, {'J01': -2630.0}, {'J01': 8}, {'J01': 38}, 
205.0, {'J01': -2779.0}, {'J01': 8}, {'J01': 35}, 
210.0, {'J01': -3008.0}, {'J01': 8}, {'J01': 35}, 
215.0, {'J01': -3288.0}, {'J01': 8}, {'J01': 35}, 
220.0, {'J01': -3644.5}, {'J01': 9}, {'J01': 38}, 
225.0, {'J01': -3240.5}, {'J01': 9}, {'J01': 35}, 
230.0, {'J01': -1677.0}, {'J01': 5}, {'J01': 21}, 
235.0, {'J01': -1574.0}, {'J01': 5}, {'J01': 21}, 
240.0, {'J01': -1793.5}, {'J01': 5}, {'J01': 26}, 
245.0, {'J01': -1883.0}, {'J01': 7}, {'J01': 32}, 
250.0, {'J01': -1984.5}, {'J01': 8}, {'J01': 32}, 
255.0, {'J01': -2224.5}, {'J01': 8}, {'J01': 33}, 
260.0, {'J01': -2565.5}, {'J01': 8}, {'J01': 37}, 
265.0, {'J01': -2817.5}, {'J01': 8}, {'J01': 37}, 
270.0, {'J01': -2979.5}, {'J01': 8}, {'J01': 35}, 
275.0, {'J01': -3303.0}, {'J01': 10}, {'J01': 36}, 
280.0, {'J01': -3670.0}, {'J01': 10}, {'J01': 40}, 
285.0, {'J01': -3934.5}, {'J01': 10}, {'J01': 37}, 
290.0, {'J01': -4066.5}, {'J01': 11}, {'J01': 34}, 
295.0, {'J01': -4383.0}, {'J01': 13}, {'J01': 38}, 
300.0, {'J01': -4770.0}, {'J01': 13}, {'J01': 41}, 
305.0, {'J01': -3957.5}, {'J01': 12}, {'J01': 37}, 
310.0, {'J01': -2419.0}, {'J01': 10}, {'J01': 28}, 
315.0, {'J01': -1849.5}, {'J01': 7}, {'J01': 25}, 
