episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,FMA2CVAL,2948214.0,5519311.0,19049.0,46482.0,21631.0,3287.0,-298.84278,153.65056,-1400.2,19.0,0.6504,0.0022,0.303,0.046,0.0,0.0,0.0,1080,53.6
2,FMA2CVAL,2754494.0,8013968.0,21079.0,49926.0,25510.0,3345.0,-308.89806,174.51969,-1578.4,18.0,0.7428,0.002,0.3238,0.0425,0.0,0.0,0.0,1080,38.6
3,FMA2CVAL,3000854.5,5432189.0,17971.0,46277.0,21430.0,3229.0,-291.98972,160.73167,-1535.6,21.0,0.6428,0.0021,0.3021,0.0455,0.0,0.0,0.0,1080,38.0
4,FMA2CVAL,2375818.0,4559018.5,22240.0,41907.0,18290.0,3583.0,-246.27213,138.20425,-1212.4,17.0,0.6553,0.0032,0.2868,0.0562,0.0,0.0,0.0,1080,37.1
5,FMA2CVAL,2843160.5,9484582.5,14155.0,51486.0,26130.0,3325.0,-326.80574,180.68976,-1467.8,16.0,0.7685,0.0011,0.3228,0.0411,0.0,0.0,0.0,1080,40.5
6,FMA2CVAL,3112170.5,10497164.0,17053.0,53701.0,28528.0,3246.0,-349.89852,188.80604,-1752.0,16.0,0.7704,0.0013,0.3338,0.038,0.0,0.0,0.0,1080,40.9
7,FMA2CVAL,2753662.5,6675781.0,22811.5,47902.0,23360.0,3492.0,-295.12685,163.26318,-1641.2,17.0,0.7063,0.0024,0.3125,0.0467,0.0,0.0,0.0,1080,37.6
8,FMA2CVAL,2602369.0,10179661.5,18434.0,51795.0,27706.0,3442.0,-308.02981,159.07934,-1547.0,16.0,0.7953,0.0014,0.334,0.0415,0.0,0.0,0.0,1080,39.3
9,FMA2CVAL,2685775.5,6983599.5,19641.5,47940.0,23331.0,3190.0,-293.08907,178.85129,-1655.0,17.0,0.7208,0.002,0.3133,0.0428,0.0,0.0,0.0,1080,38.4
10,FMA2CVAL,2612334.0,3332962.0,23022.0,40114.0,15639.0,3662.0,-240.56019,139.20993,-1341.6,15.0,0.5584,0.0039,0.2632,0.0616,0.0,0.0,0.0,1080,37.5
11,FMA2CVAL,3805804.5,9697281.0,20231.5,51867.0,27354.0,3368.0,-468.98593,194.8412,-2146.2,16.0,0.7171,0.0015,0.3312,0.0408,0.0,0.0,0.0,1080,40.1
12,FMA2CVAL,2595292.0,2860063.0,19260.0,39181.0,14897.0,3422.0,-237.32269,126.02024,-1233.8,21.0,0.5224,0.0035,0.2591,0.0595,0.0,0.0,0.0,1080,36.7
13,FMA2CVAL,2381525.0,3558177.0,27364.5,39837.0,16060.0,3732.0,-238.48889,145.70241,-1367.0,19.0,0.5963,0.0046,0.2693,0.0626,0.0,0.0,0.0,1080,37.3
14,FMA2CVAL,2507928.0,2347677.0,24194.5,37795.0,13594.0,3679.0,-226.30667,128.36229,-1311.4,19.0,0.4811,0.005,0.2469,0.0668,0.0,0.0,0.0,1080,36.3
15,FMA2CVAL,2467949.5,9126299.5,18568.0,50762.0,26567.0,3332.0,-301.39204,171.88539,-1543.6,21.0,0.7859,0.0016,0.3294,0.0413,0.0,0.0,0.0,1080,40.5
16,FMA2CVAL,2489417.5,8633089.0,19029.5,50265.0,25678.0,3401.0,-294.47231,170.8144,-1395.0,17.0,0.7749,0.0017,0.3236,0.0429,0.0,0.0,0.0,1080,39.6
17,FMA2CVAL,2177770.5,1269483.5,27012.5,34371.0,10564.0,3929.0,-196.76667,102.62577,-1097.6,17.0,0.3654,0.0078,0.2162,0.0804,0.0,0.0,0.0,1080,35.4
18,FMA2CVAL,2376206.5,1944856.0,26706.5,36556.0,11956.0,3762.0,-210.79676,115.07328,-1144.4,17.0,0.4473,0.0061,0.2287,0.072,0.0,0.0,0.0,1080,36.6
19,FMA2CVAL,2309191.0,3217076.0,21270.0,38661.0,15049.0,3744.0,-224.22463,123.28746,-1023.8,17.0,0.5799,0.0038,0.2619,0.0652,0.0,0.0,0.0,1080,36.4
20,FMA2CVAL,2506667.0,2283656.5,24134.5,38314.0,13260.0,3815.0,-234.84102,113.11858,-1098.4,16.0,0.4743,0.005,0.2394,0.0689,0.0,0.0,0.0,1080,37.0
21,FMA2CVAL,2422642.0,2661469.0,30390.5,38453.0,14292.0,4074.0,-221.57481,114.73806,-1144.4,17.0,0.5204,0.0059,0.2515,0.0717,0.0,0.0,0.0,1080,37.0
22,FMA2CVAL,2172932.5,1183573.0,21908.0,34203.0,10216.0,3743.0,-199.29389,107.03487,-1180.4,16.0,0.3503,0.0065,0.2121,0.0777,0.0,0.0,0.0,1080,35.6
23,FMA2CVAL,2027312.0,917794.5,25983.5,31998.0,7911.0,3731.0,-173.00778,86.6735,-940.6,16.0,0.3089,0.0087,0.1813,0.0855,0.0,0.0,0.0,1080,34.8
24,FMA2CVAL,2259977.0,2939831.0,23547.0,39878.0,15463.0,3766.0,-221.36065,110.57004,-1149.4,19.0,0.5628,0.0045,0.2616,0.0637,0.0,0.0,0.0,1080,36.2
25,FMA2CVAL,2303831.5,1402665.5,27185.0,35389.0,10973.0,3894.0,-204.8788,110.36994,-1089.4,17.0,0.3757,0.0073,0.2183,0.0775,0.0,0.0,0.0,1080,36.3
26,FMA2CVAL,2846034.5,4082204.5,32657.5,42574.0,17320.0,3906.0,-278.22491,151.59578,-1436.0,18.0,0.5864,0.0047,0.2715,0.0612,0.0,0.0,0.0,1080,38.0
27,FMA2CVAL,2511989.5,4409045.0,25276.5,43313.0,18402.0,3524.0,-252.22343,144.92589,-1600.0,19.0,0.6347,0.0036,0.2821,0.054,0.0,0.0,0.0,1080,37.4
28,FMA2CVAL,2501696.0,1367813.5,32124.0,34621.0,10415.0,3996.0,-214.64028,135.76389,-1352.4,17.0,0.3506,0.0082,0.2124,0.0815,0.0,0.0,0.0,1080,36.1
29,FMA2CVAL,2317775.0,3114525.0,41167.0,40459.0,16384.0,4087.0,-232.66815,114.27719,-1070.6,20.0,0.569,0.0075,0.2689,0.0671,0.0,0.0,0.0,1080,36.0
30,FMA2CVAL,2217820.0,1865808.0,25720.0,36510.0,11627.0,3734.0,-208.95102,103.8263,-1087.2,18.0,0.454,0.0063,0.2242,0.072,0.0,0.0,0.0,1080,35.7
31,FMA2CVAL,2102050.5,584126.0,26558.0,31488.0,7431.0,3779.0,-174.34954,95.29253,-1082.0,17.0,0.2153,0.0098,0.174,0.0885,0.0,0.0,0.0,1080,35.9
32,FMA2CVAL,2202113.5,573493.0,41225.5,31200.0,6965.0,4340.0,-180.78491,87.11718,-948.4,17.0,0.2036,0.0146,0.1639,0.1021,0.0,0.0,0.0,1080,35.2
33,FMA2CVAL,2245944.0,1507100.0,41034.0,35527.0,11125.0,4522.0,-207.48102,101.69486,-899.6,17.0,0.3972,0.0108,0.2174,0.0884,0.0,0.0,0.0,1080,36.6
34,FMA2CVAL,2184410.0,921226.0,32283.5,33868.0,9058.0,3953.0,-190.41352,102.44693,-1029.8,18.0,0.2936,0.0103,0.1932,0.0843,0.0,0.0,0.0,1080,36.4
35,FMA2CVAL,2138857.0,1002470.5,19977.5,33469.0,8938.0,3501.0,-186.5137,92.02499,-910.2,18.0,0.3171,0.0063,0.1947,0.0763,0.0,0.0,0.0,1080,36.0
36,FMA2CVAL,2061635.0,1938195.5,29546.0,36080.0,11578.0,4117.0,-193.1612,96.48101,-1022.0,18.0,0.481,0.0073,0.2236,0.0795,0.0,0.0,0.0,1080,35.7
37,FMA2CVAL,2139587.0,453971.0,26843.5,30255.0,6230.0,3997.0,-172.15037,85.34809,-894.6,18.0,0.1732,0.0102,0.1539,0.0987,0.0,0.0,0.0,1080,35.4
38,FMA2CVAL,2153320.5,608302.5,24622.0,31291.0,7352.0,3785.0,-179.98722,104.24707,-1086.0,18.0,0.2183,0.0088,0.1733,0.0892,0.0,0.0,0.0,1080,35.4
39,FMA2CVAL,2172470.5,1369529.5,33632.5,34449.0,10120.0,4080.0,-191.72833,92.03391,-946.8,17.0,0.383,0.0094,0.208,0.0839,0.0,0.0,0.0,1080,35.7
40,FMA2CVAL,2099676.0,1027534.5,52895.5,33354.0,9446.0,4558.0,-182.75546,83.9269,-827.8,18.0,0.3231,0.0166,0.1995,0.0962,0.0,0.0,0.0,1080,36.0
41,FMA2CVAL,2222749.0,791560.0,28999.5,32469.0,8400.0,3810.0,-185.56065,103.63153,-962.6,18.0,0.2601,0.0095,0.188,0.0853,0.0,0.0,0.0,1080,35.6
42,FMA2CVAL,2042795.0,699691.5,43411.5,32158.0,7974.0,4405.0,-180.69009,87.52112,-917.0,16.0,0.2512,0.0156,0.179,0.0989,0.0,0.0,0.0,1080,35.5
43,FMA2CVAL,2072054.5,492409.0,33832.0,30705.0,6636.0,4233.0,-172.54343,81.63128,-798.4,17.0,0.1895,0.013,0.1596,0.1018,0.0,0.0,0.0,1080,35.4
44,FMA2CVAL,2191953.5,804686.5,33466.0,31809.0,7783.0,4207.0,-178.19769,96.03269,-1081.0,19.0,0.2656,0.011,0.1777,0.0961,0.0,0.0,0.0,1080,35.2
45,FMA2CVAL,1833086.0,461268.0,31147.5,30101.0,6607.0,4234.0,-157.10935,72.43462,-831.6,17.0,0.1984,0.0134,0.1614,0.1034,0.0,0.0,0.0,1080,34.8
46,FMA2CVAL,1872736.0,532571.0,28455.5,31028.0,6578.0,4026.0,-161.46333,77.19631,-808.2,17.0,0.2188,0.0117,0.158,0.0967,0.0,0.0,0.0,1080,34.8
47,FMA2CVAL,1999487.5,1056295.0,47274.0,34236.0,9719.0,4437.0,-186.68833,92.99689,-945.4,18.0,0.3404,0.0152,0.2008,0.0917,0.0,0.0,0.0,1080,35.5
48,FMA2CVAL,1987946.5,1379536.0,40713.5,34998.0,10498.0,4294.0,-186.62704,90.42659,-944.4,17.0,0.4048,0.0119,0.2108,0.0862,0.0,0.0,0.0,1080,35.8
49,FMA2CVAL,1810832.5,321288.0,40732.0,30007.0,5563.0,4238.0,-157.35093,69.21281,-763.8,16.0,0.1479,0.0187,0.1397,0.1065,0.0,0.0,0.0,1080,35.1
50,FMA2CVAL,1970451.5,484051.0,36395.0,30678.0,6596.0,4288.0,-163.70898,75.18017,-839.2,18.0,0.1943,0.0146,0.1587,0.1032,0.0,0.0,0.0,1080,35.0
51,FMA2CVAL,1960855.5,573317.0,57172.5,30673.0,6701.0,4848.0,-171.88287,92.24797,-957.4,18.0,0.2212,0.0221,0.1587,0.1148,0.0,0.0,0.0,1080,35.6
52,FMA2CVAL,2168157.5,934308.5,47604.0,32668.0,8490.0,4702.0,-186.20269,94.20648,-972.8,16.0,0.2966,0.0151,0.1851,0.1025,0.0,0.0,0.0,1080,35.4
53,FMA2CVAL,2094304.5,469241.5,54290.5,30822.0,6159.0,4689.0,-180.52111,104.94105,-1260.0,17.0,0.1792,0.0207,0.1478,0.1125,0.0,0.0,0.0,1080,35.4
54,FMA2CVAL,2136259.5,600066.5,46648.5,31494.0,6952.0,4557.0,-181.17889,90.04192,-980.8,17.0,0.2156,0.0168,0.1617,0.106,0.0,0.0,0.0,1080,35.7
55,FMA2CVAL,1803079.0,530436.0,32925.5,30649.0,6669.0,4337.0,-159.6138,72.4387,-805.8,22.0,0.2241,0.0139,0.1601,0.1041,0.0,0.0,0.0,1080,34.6
56,FMA2CVAL,1957722.5,328471.5,35214.0,30031.0,5537.0,4320.0,-163.4312,76.50535,-816.0,16.0,0.1415,0.0152,0.1388,0.1083,0.0,0.0,0.0,1080,35.5
57,FMA2CVAL,1839088.5,684023.0,45546.0,30732.0,7126.0,4781.0,-162.60204,77.87051,-817.2,18.0,0.2663,0.0177,0.1671,0.1121,0.0,0.0,0.0,1080,34.5
58,FMA2CVAL,1891335.0,749178.5,30061.5,31959.0,7825.0,4344.0,-171.29204,87.99037,-992.0,16.0,0.2805,0.0113,0.1773,0.0984,0.0,0.0,0.0,1080,35.3
59,FMA2CVAL,2015345.5,544324.0,49295.5,30671.0,6804.0,4760.0,-176.50065,103.95501,-1101.8,15.0,0.2086,0.0189,0.1611,0.1127,0.0,0.0,0.0,1080,34.7
60,FMA2CVAL,1844420.5,503951.5,39241.0,29395.0,6300.0,4410.0,-160.77278,82.07453,-862.2,17.0,0.2111,0.0164,0.1571,0.11,0.0,0.0,0.0,1080,34.0
61,FMA2CVAL,18621030.0,355596.0,43985.0,31523.0,5588.0,4537.0,-1739.92685,1156.09907,-7711.6,18.0,0.0187,0.0023,0.1342,0.1089,0.0,0.0,0.0,1080,37.5
