5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -2.5}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -26.0}, {'J01': 3}, {'J01': 6}, 
20.0, {'J01': -90.5}, {'J01': 4}, {'J01': 7}, 
25.0, {'J01': -162.0}, {'J01': 4}, {'J01': 9}, 
30.0, {'J01': -257.0}, {'J01': 4}, {'J01': 11}, 
35.0, {'J01': -267.0}, {'J01': 3}, {'J01': 11}, 
40.0, {'J01': -228.5}, {'J01': 3}, {'J01': 14}, 
45.0, {'J01': -317.5}, {'J01': 4}, {'J01': 17}, 
50.0, {'J01': -448.0}, {'J01': 7}, {'J01': 25}, 
55.0, {'J01': -552.0}, {'J01': 8}, {'J01': 28}, 
60.0, {'J01': -792.0}, {'J01': 8}, {'J01': 29}, 
65.0, {'J01': -1077.5}, {'J01': 8}, {'J01': 31}, 
70.0, {'J01': -1396.5}, {'J01': 8}, {'J01': 34}, 
75.0, {'J01': -1373.5}, {'J01': 7}, {'J01': 31}, 
80.0, {'J01': -1300.5}, {'J01': 6}, {'J01': 28}, 
85.0, {'J01': -1314.5}, {'J01': 5}, {'J01': 25}, 
90.0, {'J01': -1340.0}, {'J01': 4}, {'J01': 24}, 
95.0, {'J01': -1282.0}, {'J01': 4}, {'J01': 20}, 
100.0, {'J01': -1011.0}, {'J01': 4}, {'J01': 15}, 
105.0, {'J01': -1164.5}, {'J01': 4}, {'J01': 19}, 
110.0, {'J01': -1315.0}, {'J01': 4}, {'J01': 16}, 
115.0, {'J01': -1005.0}, {'J01': 4}, {'J01': 18}, 
120.0, {'J01': -1078.5}, {'J01': 4}, {'J01': 16}, 
125.0, {'J01': -948.0}, {'J01': 3}, {'J01': 16}, 
130.0, {'J01': -1130.0}, {'J01': 3}, {'J01': 25}, 
135.0, {'J01': -1405.0}, {'J01': 6}, {'J01': 34}, 
140.0, {'J01': -1775.0}, {'J01': 8}, {'J01': 42}, 
145.0, {'J01': -1198.0}, {'J01': 8}, {'J01': 33}, 
150.0, {'J01': -1342.5}, {'J01': 8}, {'J01': 36}, 
155.0, {'J01': -1443.5}, {'J01': 8}, {'J01': 34}, 
160.0, {'J01': -1786.0}, {'J01': 8}, {'J01': 36}, 
165.0, {'J01': -2164.5}, {'J01': 8}, {'J01': 44}, 
170.0, {'J01': -2526.0}, {'J01': 8}, {'J01': 43}, 
175.0, {'J01': -2896.5}, {'J01': 8}, {'J01': 43}, 
180.0, {'J01': -3160.5}, {'J01': 8}, {'J01': 44}, 
185.0, {'J01': -3474.0}, {'J01': 9}, {'J01': 44}, 
190.0, {'J01': -3897.0}, {'J01': 9}, {'J01': 45}, 
195.0, {'J01': -4172.0}, {'J01': 10}, {'J01': 44}, 
200.0, {'J01': -4585.5}, {'J01': 10}, {'J01': 49}, 
205.0, {'J01': -4433.5}, {'J01': 10}, {'J01': 46}, 
210.0, {'J01': -4722.5}, {'J01': 10}, {'J01': 45}, 
215.0, {'J01': -5131.0}, {'J01': 12}, {'J01': 48}, 
220.0, {'J01': -5616.5}, {'J01': 12}, {'J01': 50}, 
225.0, {'J01': -4302.5}, {'J01': 10}, {'J01': 40}, 
230.0, {'J01': -3815.0}, {'J01': 8}, {'J01': 33}, 
235.0, {'J01': -4148.5}, {'J01': 8}, {'J01': 36}, 
240.0, {'J01': -4424.5}, {'J01': 8}, {'J01': 41}, 
