5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -1.0}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -5.5}, {'J01': 1}, {'J01': 3}, 
20.0, {'J01': -27.0}, {'J01': 1}, {'J01': 4}, 
25.0, {'J01': -32.0}, {'J01': 4}, {'J01': 6}, 
30.0, {'J01': -61.0}, {'J01': 4}, {'J01': 5}, 
35.0, {'J01': -116.0}, {'J01': 4}, {'J01': 8}, 
40.0, {'J01': -206.0}, {'J01': 4}, {'J01': 12}, 
45.0, {'J01': -341.5}, {'J01': 4}, {'J01': 18}, 
50.0, {'J01': -376.5}, {'J01': 5}, {'J01': 15}, 
55.0, {'J01': -442.0}, {'J01': 4}, {'J01': 14}, 
60.0, {'J01': -496.0}, {'J01': 4}, {'J01': 19}, 
65.0, {'J01': -596.0}, {'J01': 6}, {'J01': 23}, 
70.0, {'J01': -818.5}, {'J01': 8}, {'J01': 29}, 
75.0, {'J01': -1050.5}, {'J01': 8}, {'J01': 29}, 
80.0, {'J01': -1311.5}, {'J01': 8}, {'J01': 30}, 
85.0, {'J01': -1617.0}, {'J01': 8}, {'J01': 33}, 
90.0, {'J01': -1457.0}, {'J01': 7}, {'J01': 26}, 
95.0, {'J01': -1308.5}, {'J01': 6}, {'J01': 20}, 
100.0, {'J01': -1093.0}, {'J01': 6}, {'J01': 22}, 
105.0, {'J01': -1320.0}, {'J01': 7}, {'J01': 27}, 
110.0, {'J01': -1584.0}, {'J01': 8}, {'J01': 32}, 
115.0, {'J01': -1895.0}, {'J01': 8}, {'J01': 32}, 
120.0, {'J01': -2222.5}, {'J01': 8}, {'J01': 35}, 
125.0, {'J01': -2303.0}, {'J01': 8}, {'J01': 37}, 
130.0, {'J01': -2466.0}, {'J01': 8}, {'J01': 35}, 
135.0, {'J01': -2793.0}, {'J01': 8}, {'J01': 36}, 
140.0, {'J01': -3010.5}, {'J01': 8}, {'J01': 34}, 
145.0, {'J01': -3357.0}, {'J01': 8}, {'J01': 37}, 
150.0, {'J01': -3565.0}, {'J01': 8}, {'J01': 34}, 
155.0, {'J01': -3913.5}, {'J01': 8}, {'J01': 37}, 
160.0, {'J01': -4297.5}, {'J01': 8}, {'J01': 43}, 
165.0, {'J01': -4619.5}, {'J01': 8}, {'J01': 43}, 
170.0, {'J01': -4935.0}, {'J01': 8}, {'J01': 42}, 
175.0, {'J01': -5296.0}, {'J01': 9}, {'J01': 44}, 
180.0, {'J01': -5122.0}, {'J01': 8}, {'J01': 43}, 
185.0, {'J01': -4500.0}, {'J01': 8}, {'J01': 37}, 
190.0, {'J01': -4557.0}, {'J01': 8}, {'J01': 36}, 
195.0, {'J01': -4746.0}, {'J01': 8}, {'J01': 37}, 
200.0, {'J01': -4994.5}, {'J01': 8}, {'J01': 37}, 
205.0, {'J01': -5387.5}, {'J01': 9}, {'J01': 44}, 
210.0, {'J01': -5789.5}, {'J01': 9}, {'J01': 43}, 
215.0, {'J01': -5763.5}, {'J01': 9}, {'J01': 41}, 
220.0, {'J01': -6002.5}, {'J01': 9}, {'J01': 41}, 
225.0, {'J01': -6413.0}, {'J01': 9}, {'J01': 42}, 
230.0, {'J01': -4832.5}, {'J01': 7}, {'J01': 34}, 
235.0, {'J01': -4386.5}, {'J01': 6}, {'J01': 28}, 
240.0, {'J01': -4503.0}, {'J01': 6}, {'J01': 31}, 
245.0, {'J01': -4641.0}, {'J01': 7}, {'J01': 34}, 
250.0, {'J01': -4798.0}, {'J01': 8}, {'J01': 34}, 
255.0, {'J01': -5143.0}, {'J01': 8}, {'J01': 37}, 
260.0, {'J01': -5481.5}, {'J01': 8}, {'J01': 39}, 
265.0, {'J01': -5839.0}, {'J01': 8}, {'J01': 37}, 
270.0, {'J01': -6187.0}, {'J01': 8}, {'J01': 40}, 
275.0, {'J01': -6530.0}, {'J01': 10}, {'J01': 44}, 
280.0, {'J01': -6973.0}, {'J01': 10}, {'J01': 45}, 
