5.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(-0.0009250694)}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': np.float32(-0.0138760405)}, {'J01': 1}, {'J01': 4}, 
20.0, {'J01': np.float32(-0.078630894)}, {'J01': 2}, {'J01': 7}, 
25.0, {'J01': np.float32(-0.03052729)}, {'J01': 2}, {'J01': 6}, 
30.0, {'J01': np.float32(-0.12673451)}, {'J01': 3}, {'J01': 9}, 
35.0, {'J01': np.float32(-0.17946346)}, {'J01': 4}, {'J01': 12}, 
40.0, {'J01': np.float32(-0.24884367)}, {'J01': 6}, {'J01': 19}, 
45.0, {'J01': np.float32(-0.775657)}, {'J01': 7}, {'J01': 23}, 
50.0, {'J01': np.float32(-1.3898883)}, {'J01': 8}, {'J01': 27}, 
55.0, {'J01': np.float32(1.0800326)}, {'J01': 8}, {'J01': 25}, 
60.0, {'J01': np.float32(-0.5901544)}, {'J01': 8}, {'J01': 31}, 
65.0, {'J01': np.float32(-0.4161185)}, {'J01': 8}, {'J01': 29}, 
70.0, {'J01': np.float32(-0.5312383)}, {'J01': 8}, {'J01': 31}, 
75.0, {'J01': np.float32(-0.3915976)}, {'J01': 8}, {'J01': 32}, 
80.0, {'J01': np.float32(-0.6213408)}, {'J01': 8}, {'J01': 28}, 
85.0, {'J01': np.float32(-1.6124628)}, {'J01': 8}, {'J01': 29}, 
90.0, {'J01': np.float32(0.8483876)}, {'J01': 8}, {'J01': 30}, 
95.0, {'J01': np.float32(-0.2049408)}, {'J01': 8}, {'J01': 30}, 
100.0, {'J01': np.float32(0.12779075)}, {'J01': 6}, {'J01': 26}, 
105.0, {'J01': np.float32(0.28155607)}, {'J01': 6}, {'J01': 26}, 
110.0, {'J01': np.float32(-0.09294274)}, {'J01': 6}, {'J01': 29}, 
115.0, {'J01': np.float32(-2.864205)}, {'J01': 6}, {'J01': 30}, 
120.0, {'J01': np.float32(3.0)}, {'J01': 5}, {'J01': 28}, 
