5.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': np.float32(-0.007400555)}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': np.float32(-0.007400555)}, {'J01': 1}, {'J01': 2}, 
25.0, {'J01': np.float32(-0.052728955)}, {'J01': 1}, {'J01': 5}, 
30.0, {'J01': np.float32(-0.50731915)}, {'J01': 3}, {'J01': 6}, 
35.0, {'J01': np.float32(0.33155596)}, {'J01': 3}, {'J01': 10}, 
40.0, {'J01': np.float32(-0.12950972)}, {'J01': 3}, {'J01': 10}, 
45.0, {'J01': np.float32(-1.5386527)}, {'J01': 3}, {'J01': 10}, 
50.0, {'J01': np.float32(1.4331948)}, {'J01': 2}, {'J01': 12}, 
55.0, {'J01': np.float32(-0.07442304)}, {'J01': 4}, {'J01': 16}, 
60.0, {'J01': np.float32(-1.0178826)}, {'J01': 5}, {'J01': 23}, 
65.0, {'J01': np.float32(-2.5853994)}, {'J01': 6}, {'J01': 33}, 
70.0, {'J01': np.float32(-2.5742958)}, {'J01': 7}, {'J01': 29}, 
75.0, {'J01': np.float32(-3.0)}, {'J01': 7}, {'J01': 32}, 
80.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 30}, 
85.0, {'J01': np.float32(2.1683023)}, {'J01': 8}, {'J01': 31}, 
90.0, {'J01': np.float32(-2.3654773)}, {'J01': 8}, {'J01': 33}, 
95.0, {'J01': np.float32(0.8169912)}, {'J01': 8}, {'J01': 35}, 
100.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 37}, 
105.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 40}, 
110.0, {'J01': np.float32(-2.9504225)}, {'J01': 8}, {'J01': 40}, 
115.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 36}, 
120.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 33}, 
125.0, {'J01': np.float32(-0.27649695)}, {'J01': 8}, {'J01': 36}, 
130.0, {'J01': np.float32(-2.0209827)}, {'J01': 8}, {'J01': 41}, 
135.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 43}, 
140.0, {'J01': np.float32(2.2932065)}, {'J01': 8}, {'J01': 46}, 
145.0, {'J01': np.float32(2.3173022)}, {'J01': 9}, {'J01': 47}, 
150.0, {'J01': np.float32(-2.3895664)}, {'J01': 10}, {'J01': 50}, 
155.0, {'J01': np.float32(-2.3308232)}, {'J01': 11}, {'J01': 47}, 
160.0, {'J01': np.float32(3.0)}, {'J01': 12}, {'J01': 42}, 
165.0, {'J01': np.float32(-0.7956015)}, {'J01': 14}, {'J01': 49}, 
170.0, {'J01': np.float32(-1.4449693)}, {'J01': 15}, {'J01': 52}, 
175.0, {'J01': np.float32(-3.0)}, {'J01': 16}, {'J01': 56}, 
180.0, {'J01': np.float32(3.0)}, {'J01': 17}, {'J01': 54}, 
185.0, {'J01': np.float32(-1.0523238)}, {'J01': 17}, {'J01': 53}, 
190.0, {'J01': np.float32(-2.2985494)}, {'J01': 17}, {'J01': 47}, 
195.0, {'J01': np.float32(-3.0)}, {'J01': 18}, {'J01': 47}, 
200.0, {'J01': np.float32(3.0)}, {'J01': 18}, {'J01': 49}, 
205.0, {'J01': np.float32(0.4086397)}, {'J01': 18}, {'J01': 50}, 
210.0, {'J01': np.float32(-0.5270875)}, {'J01': 18}, {'J01': 51}, 
215.0, {'J01': np.float32(1.384794)}, {'J01': 19}, {'J01': 42}, 
220.0, {'J01': np.float32(0.7855628)}, {'J01': 17}, {'J01': 35}, 
225.0, {'J01': np.float32(0.11052433)}, {'J01': 15}, {'J01': 35}, 
230.0, {'J01': np.float32(3.0)}, {'J01': 13}, {'J01': 36}, 
235.0, {'J01': np.float32(-0.28056633)}, {'J01': 12}, {'J01': 40}, 
240.0, {'J01': np.float32(-1.6779388)}, {'J01': 10}, {'J01': 37}, 
245.0, {'J01': np.float32(1.3533654)}, {'J01': 10}, {'J01': 39}, 
250.0, {'J01': np.float32(-0.7938739)}, {'J01': 11}, {'J01': 43}, 
255.0, {'J01': np.float32(-1.8407614)}, {'J01': 10}, {'J01': 39}, 
260.0, {'J01': np.float32(2.7609146)}, {'J01': 8}, {'J01': 34}, 
265.0, {'J01': np.float32(-2.1913178)}, {'J01': 8}, {'J01': 37}, 
270.0, {'J01': np.float32(-0.8233267)}, {'J01': 10}, {'J01': 39}, 
275.0, {'J01': np.float32(-1.9028832)}, {'J01': 11}, {'J01': 43}, 
