episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,MPLight_MM,3062561.5,7114629.5,41462.0,50075.0,24093.0,4801.0,-89.49868,52.02921,-215.124,-0.0,0.6962,0.0041,0.3051,0.0608,0.0,0.0,0.0,1080,58.4
2,MPLight_MM,2894279.0,4070045.0,36954.0,43742.0,17945.0,4350.0,-75.26888,44.74459,-178.318,-0.0,0.5813,0.0053,0.2717,0.0659,0.0,0.0,0.0,1080,58.6
3,MPLight_MM,2751947.0,8005977.5,37380.0,49686.0,24025.0,4299.0,-87.84522,50.73382,-191.806,-0.0,0.7416,0.0035,0.308,0.0551,0.0,0.0,0.0,1080,58.2
4,MPLight_MM,3074877.5,6726549.0,33066.0,49128.0,23315.0,4172.0,-86.13214,47.88996,-183.566,-0.0,0.684,0.0034,0.3043,0.0545,0.0,0.0,0.0,1080,59.1
5,MPLight_MM,2619191.0,7429604.0,24524.5,49399.0,23940.0,4152.0,-86.99894,50.30763,-178.266,-0.0,0.7376,0.0024,0.3089,0.0536,0.0,0.0,0.0,1080,58.7
6,MPLight_MM,2425196.0,1195606.0,31148.0,35098.0,9662.0,4229.0,-57.20454,32.77084,-174.051,-0.0,0.3274,0.0085,0.1972,0.0863,0.0,0.0,0.0,1080,57.8
7,MPLight_MM,2234579.0,1656855.0,34001.5,37037.0,11137.0,4269.0,-60.81331,35.81412,-176.465,-0.0,0.4221,0.0087,0.2124,0.0814,0.0,0.0,0.0,1080,56.1
8,MPLight_MM,2142217.5,632587.5,40873.0,32568.0,7120.0,4577.0,-52.83573,27.6134,-139.046,-0.0,0.2247,0.0145,0.1608,0.1034,0.0,0.0,0.0,1080,56.0
9,MPLight_MM,2069078.5,807480.5,41752.0,32776.0,7997.0,4789.0,-54.35769,32.43808,-184.119,-0.0,0.2767,0.0143,0.1755,0.1051,0.0,0.0,0.0,1080,57.2
10,MPLight_MM,2223837.0,757451.5,40612.5,31839.0,6950.0,4579.0,-51.92409,29.90987,-157.039,-0.0,0.2507,0.0134,0.1603,0.1056,0.0,0.0,0.0,1080,55.0
11,MPLight_MM,1975529.5,637736.0,33855.0,31792.0,6995.0,4406.0,-51.30371,29.09853,-136.779,-0.0,0.2409,0.0128,0.1619,0.102,0.0,0.0,0.0,1080,55.7
12,MPLight_MM,2033193.5,737191.5,75443.5,31646.0,7287.0,5883.0,-55.2718,31.7232,-158.182,-0.0,0.259,0.0265,0.1626,0.1313,0.0,0.0,0.0,1080,55.1
