5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -2.0}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': -7.0}, {'J01': 4}, {'J01': 7}, 
25.0, {'J01': -8.0}, {'J01': 4}, {'J01': 8}, 
30.0, {'J01': -7.0}, {'J01': 4}, {'J01': 7}, 
35.0, {'J01': -9.0}, {'J01': 4}, {'J01': 9}, 
40.0, {'J01': -9.0}, {'J01': 4}, {'J01': 9}, 
45.0, {'J01': -12.0}, {'J01': 4}, {'J01': 12}, 
50.0, {'J01': -10.0}, {'J01': 4}, {'J01': 10}, 
55.0, {'J01': -17.0}, {'J01': 4}, {'J01': 17}, 
60.0, {'J01': -12.0}, {'J01': 4}, {'J01': 12}, 
65.0, {'J01': -16.0}, {'J01': 4}, {'J01': 16}, 
70.0, {'J01': -14.0}, {'J01': 4}, {'J01': 14}, 
75.0, {'J01': -18.0}, {'J01': 4}, {'J01': 18}, 
80.0, {'J01': -15.0}, {'J01': 4}, {'J01': 15}, 
85.0, {'J01': -15.0}, {'J01': 4}, {'J01': 15}, 
90.0, {'J01': -19.0}, {'J01': 4}, {'J01': 19}, 
95.0, {'J01': -19.0}, {'J01': 3}, {'J01': 19}, 
100.0, {'J01': -18.0}, {'J01': 3}, {'J01': 18}, 
105.0, {'J01': -23.0}, {'J01': 3}, {'J01': 23}, 
110.0, {'J01': -27.0}, {'J01': 4}, {'J01': 27}, 
115.0, {'J01': -27.0}, {'J01': 6}, {'J01': 27}, 
120.0, {'J01': -24.0}, {'J01': 5}, {'J01': 24}, 
125.0, {'J01': -20.0}, {'J01': 4}, {'J01': 20}, 
130.0, {'J01': -15.0}, {'J01': 4}, {'J01': 15}, 
135.0, {'J01': -19.0}, {'J01': 4}, {'J01': 19}, 
140.0, {'J01': -16.0}, {'J01': 4}, {'J01': 16}, 
145.0, {'J01': -17.0}, {'J01': 4}, {'J01': 17}, 
150.0, {'J01': -28.0}, {'J01': 4}, {'J01': 28}, 
155.0, {'J01': -32.0}, {'J01': 6}, {'J01': 32}, 
160.0, {'J01': -38.0}, {'J01': 7}, {'J01': 38}, 
165.0, {'J01': -36.0}, {'J01': 7}, {'J01': 36}, 
170.0, {'J01': -37.0}, {'J01': 7}, {'J01': 37}, 
175.0, {'J01': -37.0}, {'J01': 7}, {'J01': 37}, 
180.0, {'J01': -39.0}, {'J01': 7}, {'J01': 39}, 
185.0, {'J01': -35.0}, {'J01': 7}, {'J01': 35}, 
190.0, {'J01': -33.0}, {'J01': 7}, {'J01': 33}, 
195.0, {'J01': -36.0}, {'J01': 7}, {'J01': 36}, 
200.0, {'J01': -34.0}, {'J01': 7}, {'J01': 34}, 
205.0, {'J01': -26.0}, {'J01': 6}, {'J01': 26}, 
210.0, {'J01': -31.0}, {'J01': 6}, {'J01': 31}, 
215.0, {'J01': -35.0}, {'J01': 7}, {'J01': 35}, 
220.0, {'J01': -37.0}, {'J01': 8}, {'J01': 37}, 
225.0, {'J01': -34.0}, {'J01': 8}, {'J01': 34}, 
230.0, {'J01': -29.0}, {'J01': 7}, {'J01': 29}, 
235.0, {'J01': -28.0}, {'J01': 7}, {'J01': 28}, 
240.0, {'J01': -22.0}, {'J01': 6}, {'J01': 22}, 
245.0, {'J01': -22.0}, {'J01': 5}, {'J01': 22}, 
250.0, {'J01': -18.0}, {'J01': 4}, {'J01': 18}, 
255.0, {'J01': -17.0}, {'J01': 4}, {'J01': 17}, 
260.0, {'J01': -12.0}, {'J01': 4}, {'J01': 12}, 
265.0, {'J01': -17.0}, {'J01': 4}, {'J01': 17}, 
270.0, {'J01': -14.0}, {'J01': 4}, {'J01': 14}, 
275.0, {'J01': -16.0}, {'J01': 4}, {'J01': 16}, 
280.0, {'J01': -12.0}, {'J01': 4}, {'J01': 12}, 
285.0, {'J01': -16.0}, {'J01': 4}, {'J01': 16}, 
290.0, {'J01': -12.0}, {'J01': 4}, {'J01': 12}, 
295.0, {'J01': -13.0}, {'J01': 4}, {'J01': 13}, 
300.0, {'J01': -18.0}, {'J01': 4}, {'J01': 18}, 
305.0, {'J01': -14.0}, {'J01': 4}, {'J01': 14}, 
310.0, {'J01': -19.0}, {'J01': 4}, {'J01': 19}, 
315.0, {'J01': -15.0}, {'J01': 4}, {'J01': 15}, 
320.0, {'J01': -21.0}, {'J01': 4}, {'J01': 21}, 
325.0, {'J01': -18.0}, {'J01': 5}, {'J01': 18}, 
330.0, {'J01': -17.0}, {'J01': 3}, {'J01': 17}, 
335.0, {'J01': -27.0}, {'J01': 4}, {'J01': 27}, 
340.0, {'J01': -36.0}, {'J01': 7}, {'J01': 36}, 
345.0, {'J01': -41.0}, {'J01': 7}, {'J01': 41}, 
350.0, {'J01': -35.0}, {'J01': 7}, {'J01': 35}, 
355.0, {'J01': -30.0}, {'J01': 6}, {'J01': 30}, 
360.0, {'J01': -26.0}, {'J01': 5}, {'J01': 26}, 
365.0, {'J01': -21.0}, {'J01': 4}, {'J01': 21}, 
370.0, {'J01': -23.0}, {'J01': 4}, {'J01': 23}, 
375.0, {'J01': -34.0}, {'J01': 7}, {'J01': 34}, 
380.0, {'J01': -32.0}, {'J01': 7}, {'J01': 32}, 
385.0, {'J01': -30.0}, {'J01': 7}, {'J01': 30}, 
390.0, {'J01': -32.0}, {'J01': 7}, {'J01': 32}, 
395.0, {'J01': -31.0}, {'J01': 6}, {'J01': 31}, 
400.0, {'J01': -27.0}, {'J01': 5}, {'J01': 27}, 
405.0, {'J01': -26.0}, {'J01': 5}, {'J01': 26}, 
410.0, {'J01': -30.0}, {'J01': 6}, {'J01': 30}, 
415.0, {'J01': -40.0}, {'J01': 8}, {'J01': 40}, 
420.0, {'J01': -30.0}, {'J01': 7}, {'J01': 30}, 
425.0, {'J01': -29.0}, {'J01': 6}, {'J01': 29}, 
430.0, {'J01': -25.0}, {'J01': 5}, {'J01': 25}, 
435.0, {'J01': -26.0}, {'J01': 4}, {'J01': 26}, 
440.0, {'J01': -19.0}, {'J01': 4}, {'J01': 19}, 
445.0, {'J01': -22.0}, {'J01': 4}, {'J01': 22}, 
450.0, {'J01': -19.0}, {'J01': 4}, {'J01': 19}, 
455.0, {'J01': -21.0}, {'J01': 4}, {'J01': 21}, 
460.0, {'J01': -29.0}, {'J01': 4}, {'J01': 29}, 
465.0, {'J01': -29.0}, {'J01': 6}, {'J01': 29}, 
470.0, {'J01': -32.0}, {'J01': 7}, {'J01': 32}, 
475.0, {'J01': -37.0}, {'J01': 8}, {'J01': 37}, 
480.0, {'J01': -40.0}, {'J01': 8}, {'J01': 40}, 
485.0, {'J01': -41.0}, {'J01': 8}, {'J01': 41}, 
490.0, {'J01': -40.0}, {'J01': 8}, {'J01': 40}, 
495.0, {'J01': -40.0}, {'J01': 8}, {'J01': 40}, 
500.0, {'J01': -40.0}, {'J01': 8}, {'J01': 40}, 
505.0, {'J01': -45.0}, {'J01': 8}, {'J01': 45}, 
510.0, {'J01': -35.0}, {'J01': 6}, {'J01': 35}, 
515.0, {'J01': -31.0}, {'J01': 5}, {'J01': 31}, 
520.0, {'J01': -28.0}, {'J01': 6}, {'J01': 28}, 
525.0, {'J01': -26.0}, {'J01': 6}, {'J01': 26}, 
530.0, {'J01': -22.0}, {'J01': 7}, {'J01': 22}, 
535.0, {'J01': -21.0}, {'J01': 5}, {'J01': 21}, 
540.0, {'J01': -29.0}, {'J01': 5}, {'J01': 29}, 
545.0, {'J01': -35.0}, {'J01': 7}, {'J01': 35}, 
550.0, {'J01': -37.0}, {'J01': 8}, {'J01': 37}, 
555.0, {'J01': -38.0}, {'J01': 8}, {'J01': 38}, 
560.0, {'J01': -39.0}, {'J01': 8}, {'J01': 39}, 
565.0, {'J01': -41.0}, {'J01': 8}, {'J01': 41}, 
570.0, {'J01': -41.0}, {'J01': 8}, {'J01': 41}, 
575.0, {'J01': -36.0}, {'J01': 7}, {'J01': 36}, 
580.0, {'J01': -33.0}, {'J01': 6}, {'J01': 33}, 
585.0, {'J01': -29.0}, {'J01': 5}, {'J01': 29}, 
590.0, {'J01': -29.0}, {'J01': 5}, {'J01': 29}, 
595.0, {'J01': -23.0}, {'J01': 5}, {'J01': 23}, 
600.0, {'J01': -28.0}, {'J01': 5}, {'J01': 28}, 
605.0, {'J01': -22.0}, {'J01': 5}, {'J01': 22}, 
610.0, {'J01': -26.0}, {'J01': 5}, {'J01': 26}, 
615.0, {'J01': -21.0}, {'J01': 5}, {'J01': 21}, 
620.0, {'J01': -27.0}, {'J01': 6}, {'J01': 27}, 
625.0, {'J01': -23.0}, {'J01': 6}, {'J01': 23}, 
630.0, {'J01': -21.0}, {'J01': 5}, {'J01': 21}, 
635.0, {'J01': -20.0}, {'J01': 5}, {'J01': 20}, 
640.0, {'J01': -24.0}, {'J01': 5}, {'J01': 24}, 
645.0, {'J01': -22.0}, {'J01': 5}, {'J01': 22}, 
650.0, {'J01': -21.0}, {'J01': 4}, {'J01': 21}, 
655.0, {'J01': -24.0}, {'J01': 4}, {'J01': 24}, 
660.0, {'J01': -29.0}, {'J01': 7}, {'J01': 29}, 
665.0, {'J01': -34.0}, {'J01': 8}, {'J01': 34}, 
670.0, {'J01': -38.0}, {'J01': 8}, {'J01': 38}, 
675.0, {'J01': -39.0}, {'J01': 7}, {'J01': 39}, 
680.0, {'J01': -37.0}, {'J01': 6}, {'J01': 37}, 
685.0, {'J01': -31.0}, {'J01': 5}, {'J01': 31}, 
690.0, {'J01': -29.0}, {'J01': 4}, {'J01': 29}, 
695.0, {'J01': -25.0}, {'J01': 4}, {'J01': 25}, 
700.0, {'J01': -23.0}, {'J01': 4}, {'J01': 23}, 
705.0, {'J01': -21.0}, {'J01': 4}, {'J01': 21}, 
710.0, {'J01': -20.0}, {'J01': 4}, {'J01': 20}, 
715.0, {'J01': -21.0}, {'J01': 4}, {'J01': 21}, 
720.0, {'J01': -28.0}, {'J01': 7}, {'J01': 28}, 
725.0, {'J01': -30.0}, {'J01': 8}, {'J01': 30}, 
730.0, {'J01': -29.0}, {'J01': 8}, {'J01': 29}, 
735.0, {'J01': -30.0}, {'J01': 8}, {'J01': 30}, 
740.0, {'J01': -27.0}, {'J01': 8}, {'J01': 27}, 
745.0, {'J01': -27.0}, {'J01': 8}, {'J01': 27}, 
750.0, {'J01': -29.0}, {'J01': 8}, {'J01': 29}, 
755.0, {'J01': -27.0}, {'J01': 7}, {'J01': 27}, 
760.0, {'J01': -26.0}, {'J01': 6}, {'J01': 26}, 
765.0, {'J01': -22.0}, {'J01': 5}, {'J01': 22}, 
770.0, {'J01': -23.0}, {'J01': 4}, {'J01': 23}, 
775.0, {'J01': -21.0}, {'J01': 4}, {'J01': 21}, 
780.0, {'J01': -19.0}, {'J01': 4}, {'J01': 19}, 
785.0, {'J01': -21.0}, {'J01': 4}, {'J01': 21}, 
790.0, {'J01': -22.0}, {'J01': 6}, {'J01': 22}, 
795.0, {'J01': -23.0}, {'J01': 8}, {'J01': 23}, 
800.0, {'J01': -25.0}, {'J01': 8}, {'J01': 25}, 
805.0, {'J01': -28.0}, {'J01': 8}, {'J01': 28}, 
810.0, {'J01': -28.0}, {'J01': 8}, {'J01': 28}, 
815.0, {'J01': -27.0}, {'J01': 7}, {'J01': 27}, 
820.0, {'J01': -27.0}, {'J01': 6}, {'J01': 27}, 
825.0, {'J01': -24.0}, {'J01': 6}, {'J01': 24}, 
830.0, {'J01': -29.0}, {'J01': 6}, {'J01': 29}, 
835.0, {'J01': -25.0}, {'J01': 6}, {'J01': 25}, 
840.0, {'J01': -35.0}, {'J01': 8}, {'J01': 35}, 
845.0, {'J01': -37.0}, {'J01': 8}, {'J01': 37}, 
850.0, {'J01': -33.0}, {'J01': 7}, {'J01': 33}, 
855.0, {'J01': -25.0}, {'J01': 6}, {'J01': 25}, 
860.0, {'J01': -25.0}, {'J01': 6}, {'J01': 25}, 
865.0, {'J01': -24.0}, {'J01': 7}, {'J01': 24}, 
870.0, {'J01': -30.0}, {'J01': 8}, {'J01': 30}, 
875.0, {'J01': -29.0}, {'J01': 8}, {'J01': 29}, 
880.0, {'J01': -30.0}, {'J01': 8}, {'J01': 30}, 
885.0, {'J01': -38.0}, {'J01': 8}, {'J01': 38}, 
890.0, {'J01': -33.0}, {'J01': 7}, {'J01': 33}, 
