5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -2.0}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': -5.0}, {'J01': 2}, {'J01': 5}, 
25.0, {'J01': -7.0}, {'J01': 4}, {'J01': 7}, 
30.0, {'J01': -7.0}, {'J01': 4}, {'J01': 7}, 
35.0, {'J01': -8.0}, {'J01': 4}, {'J01': 8}, 
40.0, {'J01': -9.0}, {'J01': 4}, {'J01': 9}, 
45.0, {'J01': -12.0}, {'J01': 4}, {'J01': 12}, 
50.0, {'J01': -13.0}, {'J01': 4}, {'J01': 13}, 
55.0, {'J01': -19.0}, {'J01': 4}, {'J01': 19}, 
60.0, {'J01': -22.0}, {'J01': 4}, {'J01': 22}, 
65.0, {'J01': -26.0}, {'J01': 5}, {'J01': 26}, 
70.0, {'J01': -29.0}, {'J01': 5}, {'J01': 29}, 
75.0, {'J01': -31.0}, {'J01': 6}, {'J01': 31}, 
80.0, {'J01': -35.0}, {'J01': 7}, {'J01': 35}, 
85.0, {'J01': -38.0}, {'J01': 8}, {'J01': 38}, 
90.0, {'J01': -28.0}, {'J01': 6}, {'J01': 28}, 
95.0, {'J01': -27.0}, {'J01': 6}, {'J01': 27}, 
100.0, {'J01': -34.0}, {'J01': 6}, {'J01': 34}, 
105.0, {'J01': -28.0}, {'J01': 6}, {'J01': 28}, 
110.0, {'J01': -27.0}, {'J01': 5}, {'J01': 27}, 
115.0, {'J01': -34.0}, {'J01': 5}, {'J01': 34}, 
120.0, {'J01': -30.0}, {'J01': 5}, {'J01': 30}, 
125.0, {'J01': -24.0}, {'J01': 4}, {'J01': 24}, 
130.0, {'J01': -30.0}, {'J01': 5}, {'J01': 30}, 
135.0, {'J01': -36.0}, {'J01': 7}, {'J01': 36}, 
140.0, {'J01': -39.0}, {'J01': 8}, {'J01': 39}, 
145.0, {'J01': -39.0}, {'J01': 8}, {'J01': 39}, 
150.0, {'J01': -41.0}, {'J01': 8}, {'J01': 41}, 
155.0, {'J01': -42.0}, {'J01': 8}, {'J01': 42}, 
160.0, {'J01': -36.0}, {'J01': 7}, {'J01': 36}, 
165.0, {'J01': -35.0}, {'J01': 6}, {'J01': 35}, 
170.0, {'J01': -28.0}, {'J01': 5}, {'J01': 28}, 
175.0, {'J01': -23.0}, {'J01': 5}, {'J01': 23}, 
180.0, {'J01': -17.0}, {'J01': 3}, {'J01': 17}, 
185.0, {'J01': -25.0}, {'J01': 3}, {'J01': 25}, 
190.0, {'J01': -30.0}, {'J01': 6}, {'J01': 30}, 
195.0, {'J01': -35.0}, {'J01': 7}, {'J01': 35}, 
200.0, {'J01': -39.0}, {'J01': 8}, {'J01': 39}, 
205.0, {'J01': -42.0}, {'J01': 8}, {'J01': 42}, 
210.0, {'J01': -44.0}, {'J01': 8}, {'J01': 44}, 
215.0, {'J01': -32.0}, {'J01': 6}, {'J01': 32}, 
220.0, {'J01': -29.0}, {'J01': 5}, {'J01': 29}, 
225.0, {'J01': -26.0}, {'J01': 5}, {'J01': 26}, 
230.0, {'J01': -27.0}, {'J01': 5}, {'J01': 27}, 
235.0, {'J01': -29.0}, {'J01': 7}, {'J01': 29}, 
240.0, {'J01': -31.0}, {'J01': 7}, {'J01': 31}, 
245.0, {'J01': -26.0}, {'J01': 6}, {'J01': 26}, 
250.0, {'J01': -27.0}, {'J01': 5}, {'J01': 27}, 
255.0, {'J01': -25.0}, {'J01': 5}, {'J01': 25}, 
260.0, {'J01': -24.0}, {'J01': 5}, {'J01': 24}, 
265.0, {'J01': -21.0}, {'J01': 5}, {'J01': 21}, 
270.0, {'J01': -22.0}, {'J01': 5}, {'J01': 22}, 
275.0, {'J01': -18.0}, {'J01': 5}, {'J01': 18}, 
280.0, {'J01': -21.0}, {'J01': 5}, {'J01': 21}, 
285.0, {'J01': -17.0}, {'J01': 5}, {'J01': 17}, 
290.0, {'J01': -22.0}, {'J01': 5}, {'J01': 22}, 
295.0, {'J01': -25.0}, {'J01': 6}, {'J01': 25}, 
300.0, {'J01': -32.0}, {'J01': 6}, {'J01': 32}, 
305.0, {'J01': -26.0}, {'J01': 6}, {'J01': 26}, 
310.0, {'J01': -19.0}, {'J01': 4}, {'J01': 19}, 
315.0, {'J01': -22.0}, {'J01': 4}, {'J01': 22}, 
320.0, {'J01': -31.0}, {'J01': 6}, {'J01': 31}, 
325.0, {'J01': -41.0}, {'J01': 8}, {'J01': 41}, 
330.0, {'J01': -43.0}, {'J01': 8}, {'J01': 43}, 
335.0, {'J01': -43.0}, {'J01': 8}, {'J01': 43}, 
340.0, {'J01': -38.0}, {'J01': 7}, {'J01': 38}, 
345.0, {'J01': -31.0}, {'J01': 7}, {'J01': 31}, 
350.0, {'J01': -27.0}, {'J01': 7}, {'J01': 27}, 
355.0, {'J01': -23.0}, {'J01': 7}, {'J01': 23}, 
360.0, {'J01': -20.0}, {'J01': 7}, {'J01': 20}, 
365.0, {'J01': -20.0}, {'J01': 7}, {'J01': 20}, 
370.0, {'J01': -18.0}, {'J01': 7}, {'J01': 18}, 
375.0, {'J01': -19.0}, {'J01': 7}, {'J01': 19}, 
380.0, {'J01': -17.0}, {'J01': 7}, {'J01': 17}, 
385.0, {'J01': -20.0}, {'J01': 7}, {'J01': 20}, 
390.0, {'J01': -17.0}, {'J01': 7}, {'J01': 17}, 
395.0, {'J01': -22.0}, {'J01': 9}, {'J01': 22}, 
400.0, {'J01': -19.0}, {'J01': 9}, {'J01': 19}, 
405.0, {'J01': -22.0}, {'J01': 9}, {'J01': 22}, 
410.0, {'J01': -19.0}, {'J01': 9}, {'J01': 19}, 
415.0, {'J01': -22.0}, {'J01': 9}, {'J01': 22}, 
420.0, {'J01': -19.0}, {'J01': 9}, {'J01': 19}, 
425.0, {'J01': -23.0}, {'J01': 10}, {'J01': 23}, 
430.0, {'J01': -32.0}, {'J01': 10}, {'J01': 32}, 
435.0, {'J01': -42.0}, {'J01': 10}, {'J01': 42}, 
440.0, {'J01': -40.0}, {'J01': 10}, {'J01': 40}, 
445.0, {'J01': -40.0}, {'J01': 10}, {'J01': 40}, 
450.0, {'J01': -37.0}, {'J01': 10}, {'J01': 37}, 
455.0, {'J01': -38.0}, {'J01': 10}, {'J01': 38}, 
460.0, {'J01': -36.0}, {'J01': 11}, {'J01': 36}, 
465.0, {'J01': -38.0}, {'J01': 11}, {'J01': 38}, 
470.0, {'J01': -35.0}, {'J01': 11}, {'J01': 35}, 
475.0, {'J01': -41.0}, {'J01': 11}, {'J01': 41}, 
480.0, {'J01': -40.0}, {'J01': 11}, {'J01': 40}, 
485.0, {'J01': -39.0}, {'J01': 11}, {'J01': 39}, 
490.0, {'J01': -38.0}, {'J01': 11}, {'J01': 38}, 
495.0, {'J01': -40.0}, {'J01': 11}, {'J01': 40}, 
500.0, {'J01': -42.0}, {'J01': 11}, {'J01': 42}, 
505.0, {'J01': -45.0}, {'J01': 11}, {'J01': 45}, 
510.0, {'J01': -49.0}, {'J01': 12}, {'J01': 49}, 
515.0, {'J01': -46.0}, {'J01': 12}, {'J01': 46}, 
520.0, {'J01': -44.0}, {'J01': 13}, {'J01': 44}, 
525.0, {'J01': -44.0}, {'J01': 14}, {'J01': 44}, 
530.0, {'J01': -45.0}, {'J01': 14}, {'J01': 45}, 
535.0, {'J01': -48.0}, {'J01': 14}, {'J01': 48}, 
540.0, {'J01': -48.0}, {'J01': 14}, {'J01': 48}, 
545.0, {'J01': -47.0}, {'J01': 14}, {'J01': 47}, 
550.0, {'J01': -42.0}, {'J01': 14}, {'J01': 42}, 
555.0, {'J01': -37.0}, {'J01': 14}, {'J01': 37}, 
560.0, {'J01': -33.0}, {'J01': 14}, {'J01': 33}, 
565.0, {'J01': -32.0}, {'J01': 14}, {'J01': 32}, 
570.0, {'J01': -41.0}, {'J01': 14}, {'J01': 41}, 
575.0, {'J01': -37.0}, {'J01': 14}, {'J01': 37}, 
580.0, {'J01': -36.0}, {'J01': 14}, {'J01': 36}, 
585.0, {'J01': -43.0}, {'J01': 14}, {'J01': 43}, 
590.0, {'J01': -44.0}, {'J01': 14}, {'J01': 44}, 
595.0, {'J01': -47.0}, {'J01': 14}, {'J01': 47}, 
600.0, {'J01': -45.0}, {'J01': 14}, {'J01': 45}, 
605.0, {'J01': -46.0}, {'J01': 15}, {'J01': 46}, 
610.0, {'J01': -46.0}, {'J01': 15}, {'J01': 46}, 
615.0, {'J01': -39.0}, {'J01': 15}, {'J01': 39}, 
620.0, {'J01': -35.0}, {'J01': 15}, {'J01': 35}, 
625.0, {'J01': -32.0}, {'J01': 16}, {'J01': 32}, 
630.0, {'J01': -40.0}, {'J01': 16}, {'J01': 40}, 
635.0, {'J01': -45.0}, {'J01': 16}, {'J01': 45}, 
640.0, {'J01': -47.0}, {'J01': 16}, {'J01': 47}, 
645.0, {'J01': -40.0}, {'J01': 16}, {'J01': 40}, 
650.0, {'J01': -38.0}, {'J01': 17}, {'J01': 38}, 
655.0, {'J01': -36.0}, {'J01': 17}, {'J01': 36}, 
660.0, {'J01': -36.0}, {'J01': 17}, {'J01': 36}, 
665.0, {'J01': -35.0}, {'J01': 18}, {'J01': 35}, 
670.0, {'J01': -36.0}, {'J01': 19}, {'J01': 36}, 
675.0, {'J01': -34.0}, {'J01': 19}, {'J01': 34}, 
680.0, {'J01': -43.0}, {'J01': 19}, {'J01': 43}, 
685.0, {'J01': -47.0}, {'J01': 19}, {'J01': 47}, 
690.0, {'J01': -51.0}, {'J01': 19}, {'J01': 51}, 
695.0, {'J01': -51.0}, {'J01': 19}, {'J01': 51}, 
700.0, {'J01': -55.0}, {'J01': 19}, {'J01': 55}, 
705.0, {'J01': -48.0}, {'J01': 19}, {'J01': 48}, 
710.0, {'J01': -48.0}, {'J01': 19}, {'J01': 48}, 
715.0, {'J01': -43.0}, {'J01': 19}, {'J01': 43}, 
720.0, {'J01': -44.0}, {'J01': 19}, {'J01': 44}, 
725.0, {'J01': -40.0}, {'J01': 19}, {'J01': 40}, 
730.0, {'J01': -43.0}, {'J01': 19}, {'J01': 43}, 
735.0, {'J01': -46.0}, {'J01': 20}, {'J01': 46}, 
740.0, {'J01': -52.0}, {'J01': 20}, {'J01': 52}, 
745.0, {'J01': -49.0}, {'J01': 21}, {'J01': 49}, 
750.0, {'J01': -52.0}, {'J01': 22}, {'J01': 52}, 
755.0, {'J01': -49.0}, {'J01': 22}, {'J01': 49}, 
760.0, {'J01': -53.0}, {'J01': 22}, {'J01': 53}, 
765.0, {'J01': -53.0}, {'J01': 22}, {'J01': 53}, 
770.0, {'J01': -57.0}, {'J01': 22}, {'J01': 57}, 
775.0, {'J01': -54.0}, {'J01': 22}, {'J01': 54}, 
780.0, {'J01': -54.0}, {'J01': 22}, {'J01': 54}, 
785.0, {'J01': -49.0}, {'J01': 22}, {'J01': 49}, 
790.0, {'J01': -51.0}, {'J01': 22}, {'J01': 51}, 
795.0, {'J01': -50.0}, {'J01': 22}, {'J01': 50}, 
800.0, {'J01': -56.0}, {'J01': 22}, {'J01': 56}, 
805.0, {'J01': -53.0}, {'J01': 22}, {'J01': 53}, 
810.0, {'J01': -54.0}, {'J01': 22}, {'J01': 54}, 
815.0, {'J01': -54.0}, {'J01': 22}, {'J01': 54}, 
820.0, {'J01': -55.0}, {'J01': 22}, {'J01': 55}, 
825.0, {'J01': -56.0}, {'J01': 22}, {'J01': 56}, 
830.0, {'J01': -58.0}, {'J01': 22}, {'J01': 58}, 
835.0, {'J01': -58.0}, {'J01': 22}, {'J01': 58}, 
840.0, {'J01': -60.0}, {'J01': 22}, {'J01': 60}, 
845.0, {'J01': -57.0}, {'J01': 22}, {'J01': 57}, 
850.0, {'J01': -57.0}, {'J01': 22}, {'J01': 57}, 
855.0, {'J01': -57.0}, {'J01': 22}, {'J01': 57}, 
860.0, {'J01': -57.0}, {'J01': 22}, {'J01': 57}, 
865.0, {'J01': -56.0}, {'J01': 22}, {'J01': 56}, 
870.0, {'J01': -52.0}, {'J01': 22}, {'J01': 52}, 
875.0, {'J01': -52.0}, {'J01': 22}, {'J01': 52}, 
880.0, {'J01': -49.0}, {'J01': 22}, {'J01': 49}, 
885.0, {'J01': -50.0}, {'J01': 22}, {'J01': 50}, 
890.0, {'J01': -51.0}, {'J01': 22}, {'J01': 51}, 
