5.0, {'J8': 0}, {'J8': 0}, {'J8': 0}, 
10.0, {'J8': 0}, {'J8': 0}, {'J8': 0}, 
15.0, {'J8': 0}, {'J8': 0}, {'J8': 0}, 
20.0, {'J8': -5.0}, {'J8': 1}, {'J8': 1}, 
25.0, {'J8': -16.5}, {'J8': 1}, {'J8': 2}, 
30.0, {'J8': -39.0}, {'J8': 2}, {'J8': 3}, 
35.0, {'J8': -69.0}, {'J8': 2}, {'J8': 3}, 
40.0, {'J8': -101.0}, {'J8': 3}, {'J8': 4}, 
45.0, {'J8': -145.0}, {'J8': 4}, {'J8': 5}, 
50.0, {'J8': -195.0}, {'J8': 4}, {'J8': 5}, 
55.0, {'J8': -245.0}, {'J8': 4}, {'J8': 5}, 
60.0, {'J8': -300.5}, {'J8': 4}, {'J8': 7}, 
65.0, {'J8': -375.0}, {'J8': 4}, {'J8': 8}, 
70.0, {'J8': -455.0}, {'J8': 4}, {'J8': 8}, 
75.0, {'J8': -535.0}, {'J8': 4}, {'J8': 8}, 
80.0, {'J8': -615.0}, {'J8': 4}, {'J8': 8}, 
85.0, {'J8': -695.0}, {'J8': 4}, {'J8': 8}, 
90.0, {'J8': -775.0}, {'J8': 4}, {'J8': 8}, 
95.0, {'J8': -855.0}, {'J8': 4}, {'J8': 8}, 
100.0, {'J8': -935.0}, {'J8': 4}, {'J8': 8}, 
105.0, {'J8': -1019.5}, {'J8': 5}, {'J8': 9}, 
110.0, {'J8': -1109.5}, {'J8': 5}, {'J8': 9}, 
115.0, {'J8': -1199.5}, {'J8': 5}, {'J8': 9}, 
120.0, {'J8': -1289.5}, {'J8': 5}, {'J8': 9}, 
125.0, {'J8': -1379.5}, {'J8': 5}, {'J8': 9}, 
130.0, {'J8': -1469.5}, {'J8': 5}, {'J8': 9}, 
135.0, {'J8': -1559.5}, {'J8': 5}, {'J8': 9}, 
140.0, {'J8': -1649.5}, {'J8': 5}, {'J8': 9}, 
145.0, {'J8': -1739.5}, {'J8': 5}, {'J8': 9}, 
150.0, {'J8': -1829.5}, {'J8': 5}, {'J8': 9}, 
155.0, {'J8': -1919.5}, {'J8': 5}, {'J8': 9}, 
160.0, {'J8': -2009.5}, {'J8': 5}, {'J8': 9}, 
165.0, {'J8': -2099.5}, {'J8': 5}, {'J8': 9}, 
170.0, {'J8': -2189.5}, {'J8': 5}, {'J8': 9}, 
175.0, {'J8': -2279.5}, {'J8': 5}, {'J8': 9}, 
180.0, {'J8': -2369.5}, {'J8': 5}, {'J8': 9}, 
185.0, {'J8': -2459.5}, {'J8': 5}, {'J8': 9}, 
190.0, {'J8': -2549.5}, {'J8': 5}, {'J8': 9}, 
195.0, {'J8': -2639.5}, {'J8': 5}, {'J8': 9}, 
200.0, {'J8': -2729.5}, {'J8': 5}, {'J8': 9}, 
205.0, {'J8': -2819.5}, {'J8': 5}, {'J8': 9}, 
210.0, {'J8': -2909.5}, {'J8': 5}, {'J8': 9}, 
215.0, {'J8': -2999.5}, {'J8': 5}, {'J8': 9}, 
220.0, {'J8': -3089.5}, {'J8': 5}, {'J8': 9}, 
225.0, {'J8': -3179.5}, {'J8': 5}, {'J8': 9}, 
230.0, {'J8': -3269.5}, {'J8': 5}, {'J8': 9}, 
235.0, {'J8': -3359.5}, {'J8': 5}, {'J8': 9}, 
240.0, {'J8': -3449.5}, {'J8': 5}, {'J8': 9}, 
245.0, {'J8': -3539.5}, {'J8': 5}, {'J8': 9}, 
250.0, {'J8': -3629.5}, {'J8': 5}, {'J8': 9}, 
255.0, {'J8': -3719.5}, {'J8': 5}, {'J8': 9}, 
260.0, {'J8': -3809.5}, {'J8': 5}, {'J8': 9}, 
265.0, {'J8': -3899.5}, {'J8': 5}, {'J8': 9}, 
270.0, {'J8': -3989.5}, {'J8': 5}, {'J8': 9}, 
275.0, {'J8': -4079.5}, {'J8': 5}, {'J8': 9}, 
280.0, {'J8': -4169.5}, {'J8': 5}, {'J8': 9}, 
285.0, {'J8': -4259.5}, {'J8': 5}, {'J8': 9}, 
290.0, {'J8': -4349.5}, {'J8': 5}, {'J8': 9}, 
295.0, {'J8': -4439.5}, {'J8': 5}, {'J8': 9}, 
300.0, {'J8': -4529.5}, {'J8': 5}, {'J8': 9}, 
305.0, {'J8': -4619.5}, {'J8': 5}, {'J8': 9}, 
310.0, {'J8': -4709.5}, {'J8': 5}, {'J8': 9}, 
315.0, {'J8': -4799.5}, {'J8': 5}, {'J8': 9}, 
320.0, {'J8': -4889.5}, {'J8': 5}, {'J8': 9}, 
325.0, {'J8': -4979.5}, {'J8': 5}, {'J8': 9}, 
330.0, {'J8': -5069.5}, {'J8': 5}, {'J8': 9}, 
335.0, {'J8': -5159.5}, {'J8': 5}, {'J8': 9}, 
340.0, {'J8': -5249.5}, {'J8': 5}, {'J8': 9}, 
345.0, {'J8': -5339.5}, {'J8': 5}, {'J8': 9}, 
350.0, {'J8': -5429.5}, {'J8': 5}, {'J8': 9}, 
355.0, {'J8': -5519.5}, {'J8': 5}, {'J8': 9}, 
360.0, {'J8': -5609.5}, {'J8': 5}, {'J8': 9}, 
365.0, {'J8': -5699.5}, {'J8': 5}, {'J8': 9}, 
370.0, {'J8': -5789.5}, {'J8': 5}, {'J8': 9}, 
375.0, {'J8': -5879.5}, {'J8': 5}, {'J8': 9}, 
380.0, {'J8': -5969.5}, {'J8': 5}, {'J8': 9}, 
385.0, {'J8': -6059.5}, {'J8': 5}, {'J8': 9}, 
390.0, {'J8': -6149.5}, {'J8': 5}, {'J8': 9}, 
395.0, {'J8': -6239.5}, {'J8': 5}, {'J8': 9}, 
400.0, {'J8': -6329.5}, {'J8': 5}, {'J8': 9}, 
405.0, {'J8': -6419.5}, {'J8': 5}, {'J8': 9}, 
410.0, {'J8': -6509.5}, {'J8': 5}, {'J8': 9}, 
415.0, {'J8': -6599.5}, {'J8': 5}, {'J8': 9}, 
420.0, {'J8': -6689.5}, {'J8': 5}, {'J8': 9}, 
425.0, {'J8': -6779.5}, {'J8': 5}, {'J8': 9}, 
430.0, {'J8': -6869.5}, {'J8': 5}, {'J8': 9}, 
435.0, {'J8': -6959.5}, {'J8': 5}, {'J8': 9}, 
440.0, {'J8': -7049.5}, {'J8': 5}, {'J8': 9}, 
445.0, {'J8': -7139.5}, {'J8': 5}, {'J8': 9}, 
450.0, {'J8': -7229.5}, {'J8': 5}, {'J8': 9}, 
455.0, {'J8': -7319.5}, {'J8': 5}, {'J8': 9}, 
460.0, {'J8': -7409.5}, {'J8': 5}, {'J8': 9}, 
465.0, {'J8': -7499.5}, {'J8': 5}, {'J8': 9}, 
470.0, {'J8': -7589.5}, {'J8': 5}, {'J8': 9}, 
475.0, {'J8': -7679.5}, {'J8': 5}, {'J8': 9}, 
480.0, {'J8': -7769.5}, {'J8': 5}, {'J8': 9}, 
485.0, {'J8': -7859.5}, {'J8': 5}, {'J8': 9}, 
490.0, {'J8': -7949.5}, {'J8': 5}, {'J8': 9}, 
495.0, {'J8': -8039.5}, {'J8': 5}, {'J8': 9}, 
500.0, {'J8': -8129.5}, {'J8': 5}, {'J8': 9}, 
505.0, {'J8': -8219.5}, {'J8': 5}, {'J8': 9}, 
510.0, {'J8': -8309.5}, {'J8': 5}, {'J8': 9}, 
515.0, {'J8': -8399.5}, {'J8': 5}, {'J8': 9}, 
520.0, {'J8': -8489.5}, {'J8': 5}, {'J8': 9}, 
525.0, {'J8': -8579.5}, {'J8': 5}, {'J8': 9}, 
530.0, {'J8': -8669.5}, {'J8': 5}, {'J8': 9}, 
535.0, {'J8': -8759.5}, {'J8': 5}, {'J8': 9}, 
540.0, {'J8': -8849.5}, {'J8': 5}, {'J8': 9}, 
545.0, {'J8': -8939.5}, {'J8': 5}, {'J8': 9}, 
550.0, {'J8': -9029.5}, {'J8': 5}, {'J8': 9}, 
555.0, {'J8': -9119.5}, {'J8': 5}, {'J8': 9}, 
560.0, {'J8': -9209.5}, {'J8': 5}, {'J8': 9}, 
565.0, {'J8': -9299.5}, {'J8': 5}, {'J8': 9}, 
570.0, {'J8': -9389.5}, {'J8': 5}, {'J8': 9}, 
575.0, {'J8': -9479.5}, {'J8': 5}, {'J8': 9}, 
580.0, {'J8': -9569.5}, {'J8': 5}, {'J8': 9}, 
585.0, {'J8': -9659.5}, {'J8': 5}, {'J8': 9}, 
590.0, {'J8': -9749.5}, {'J8': 5}, {'J8': 9}, 
595.0, {'J8': -9839.5}, {'J8': 5}, {'J8': 9}, 
600.0, {'J8': -9929.5}, {'J8': 5}, {'J8': 9}, 
605.0, {'J8': -10019.5}, {'J8': 5}, {'J8': 9}, 
610.0, {'J8': -10109.5}, {'J8': 5}, {'J8': 9}, 
615.0, {'J8': -10199.5}, {'J8': 5}, {'J8': 9}, 
620.0, {'J8': -10289.5}, {'J8': 5}, {'J8': 9}, 
625.0, {'J8': -10379.5}, {'J8': 5}, {'J8': 9}, 
630.0, {'J8': -10469.5}, {'J8': 5}, {'J8': 9}, 
635.0, {'J8': -10559.5}, {'J8': 5}, {'J8': 9}, 
640.0, {'J8': -10649.5}, {'J8': 5}, {'J8': 9}, 
645.0, {'J8': -10739.5}, {'J8': 5}, {'J8': 9}, 
650.0, {'J8': -10829.5}, {'J8': 5}, {'J8': 9}, 
655.0, {'J8': -10919.5}, {'J8': 5}, {'J8': 9}, 
660.0, {'J8': -11009.5}, {'J8': 5}, {'J8': 9}, 
665.0, {'J8': -11099.5}, {'J8': 5}, {'J8': 9}, 
670.0, {'J8': -11189.5}, {'J8': 5}, {'J8': 9}, 
675.0, {'J8': -11279.5}, {'J8': 5}, {'J8': 9}, 
680.0, {'J8': -11369.5}, {'J8': 5}, {'J8': 9}, 
685.0, {'J8': -11459.5}, {'J8': 5}, {'J8': 9}, 
690.0, {'J8': -11549.5}, {'J8': 5}, {'J8': 9}, 
695.0, {'J8': -11639.5}, {'J8': 5}, {'J8': 9}, 
700.0, {'J8': -11729.5}, {'J8': 5}, {'J8': 9}, 
705.0, {'J8': -11819.5}, {'J8': 5}, {'J8': 9}, 
