5.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
20.0, {'J01': np.float32(-0.021276595)}, {'J01': 1}, {'J01': 3}, 
25.0, {'J01': np.float32(-0.03422757)}, {'J01': 1}, {'J01': 3}, 
30.0, {'J01': np.float32(-0.066604994)}, {'J01': 2}, {'J01': 5}, 
35.0, {'J01': np.float32(-0.11378353)}, {'J01': 3}, {'J01': 9}, 
40.0, {'J01': np.float32(-0.14616096)}, {'J01': 4}, {'J01': 10}, 
45.0, {'J01': np.float32(-0.19426458)}, {'J01': 4}, {'J01': 12}, 
50.0, {'J01': np.float32(-0.6274993)}, {'J01': 5}, {'J01': 18}, 
55.0, {'J01': np.float32(-2.2857728)}, {'J01': 5}, {'J01': 18}, 
60.0, {'J01': np.float32(2.1700916)}, {'J01': 6}, {'J01': 20}, 
65.0, {'J01': np.float32(-0.40644404)}, {'J01': 8}, {'J01': 28}, 
70.0, {'J01': np.float32(-0.69460964)}, {'J01': 7}, {'J01': 24}, 
75.0, {'J01': np.float32(-0.81062526)}, {'J01': 5}, {'J01': 20}, 
80.0, {'J01': np.float32(1.916654)}, {'J01': 4}, {'J01': 18}, 
85.0, {'J01': np.float32(-0.7890981)}, {'J01': 4}, {'J01': 19}, 
90.0, {'J01': np.float32(0.20075393)}, {'J01': 6}, {'J01': 26}, 
95.0, {'J01': np.float32(-1.5733564)}, {'J01': 8}, {'J01': 33}, 
100.0, {'J01': np.float32(-2.5635846)}, {'J01': 7}, {'J01': 33}, 
105.0, {'J01': np.float32(2.2503283)}, {'J01': 7}, {'J01': 31}, 
110.0, {'J01': np.float32(-0.41910174)}, {'J01': 7}, {'J01': 33}, 
115.0, {'J01': np.float32(-3.0)}, {'J01': 7}, {'J01': 36}, 
120.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 33}, 
125.0, {'J01': np.float32(-1.5536597)}, {'J01': 8}, {'J01': 34}, 
130.0, {'J01': np.float32(0.37037197)}, {'J01': 8}, {'J01': 34}, 
135.0, {'J01': np.float32(-0.2828763)}, {'J01': 8}, {'J01': 38}, 
140.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 36}, 
145.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 39}, 
150.0, {'J01': np.float32(-0.8436406)}, {'J01': 8}, {'J01': 39}, 
155.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 48}, 
160.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 43}, 
165.0, {'J01': np.float32(-0.42543063)}, {'J01': 8}, {'J01': 40}, 
170.0, {'J01': np.float32(-1.1063707)}, {'J01': 8}, {'J01': 44}, 
175.0, {'J01': np.float32(-1.8681782)}, {'J01': 9}, {'J01': 46}, 
180.0, {'J01': np.float32(2.0484493)}, {'J01': 10}, {'J01': 44}, 
185.0, {'J01': np.float32(-0.6702035)}, {'J01': 10}, {'J01': 43}, 
190.0, {'J01': np.float32(0.06686411)}, {'J01': 10}, {'J01': 40}, 
195.0, {'J01': np.float32(0.34117097)}, {'J01': 10}, {'J01': 37}, 
200.0, {'J01': np.float32(1.8814025)}, {'J01': 10}, {'J01': 33}, 
205.0, {'J01': np.float32(1.4575245)}, {'J01': 6}, {'J01': 24}, 
210.0, {'J01': np.float32(0.06995347)}, {'J01': 4}, {'J01': 16}, 
215.0, {'J01': np.float32(2.1545396)}, {'J01': 3}, {'J01': 15}, 
220.0, {'J01': np.float32(0.03490823)}, {'J01': 3}, {'J01': 19}, 
225.0, {'J01': np.float32(-0.6664064)}, {'J01': 5}, {'J01': 29}, 
230.0, {'J01': np.float32(-1.7137706)}, {'J01': 8}, {'J01': 33}, 
235.0, {'J01': np.float32(1.721123)}, {'J01': 8}, {'J01': 35}, 
240.0, {'J01': np.float32(0.8789149)}, {'J01': 8}, {'J01': 35}, 
245.0, {'J01': np.float32(-0.75536966)}, {'J01': 8}, {'J01': 39}, 
250.0, {'J01': np.float32(-2.5247924)}, {'J01': 8}, {'J01': 43}, 
255.0, {'J01': np.float32(2.171049)}, {'J01': 7}, {'J01': 34}, 
260.0, {'J01': np.float32(-0.628876)}, {'J01': 7}, {'J01': 34}, 
265.0, {'J01': np.float32(-3.0)}, {'J01': 7}, {'J01': 37}, 
270.0, {'J01': np.float32(0.3625567)}, {'J01': 7}, {'J01': 32}, 
275.0, {'J01': np.float32(-1.5440934)}, {'J01': 8}, {'J01': 35}, 
280.0, {'J01': np.float32(2.3403738)}, {'J01': 8}, {'J01': 38}, 
285.0, {'J01': np.float32(-0.49482507)}, {'J01': 6}, {'J01': 30}, 
290.0, {'J01': np.float32(-1.3158417)}, {'J01': 4}, {'J01': 25}, 
295.0, {'J01': np.float32(3.0)}, {'J01': 4}, {'J01': 24}, 
300.0, {'J01': np.float32(-0.49258223)}, {'J01': 4}, {'J01': 30}, 
305.0, {'J01': np.float32(-3.0)}, {'J01': 5}, {'J01': 34}, 
310.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 37}, 
315.0, {'J01': np.float32(-0.45901573)}, {'J01': 8}, {'J01': 35}, 
320.0, {'J01': np.float32(-1.059045)}, {'J01': 8}, {'J01': 39}, 
325.0, {'J01': np.float32(-2.7420845)}, {'J01': 8}, {'J01': 42}, 
330.0, {'J01': np.float32(2.6495066)}, {'J01': 8}, {'J01': 39}, 
335.0, {'J01': np.float32(-0.5821051)}, {'J01': 8}, {'J01': 37}, 
340.0, {'J01': np.float32(-2.0349371)}, {'J01': 8}, {'J01': 38}, 
345.0, {'J01': np.float32(1.4991605)}, {'J01': 10}, {'J01': 40}, 
350.0, {'J01': np.float32(-0.712914)}, {'J01': 10}, {'J01': 43}, 
355.0, {'J01': np.float32(-1.7546376)}, {'J01': 10}, {'J01': 44}, 
360.0, {'J01': np.float32(0.30293006)}, {'J01': 12}, {'J01': 48}, 
365.0, {'J01': np.float32(-0.6743423)}, {'J01': 12}, {'J01': 47}, 
370.0, {'J01': np.float32(-0.60612375)}, {'J01': 12}, {'J01': 42}, 
375.0, {'J01': np.float32(-1.1823354)}, {'J01': 10}, {'J01': 34}, 
380.0, {'J01': np.float32(3.0)}, {'J01': 9}, {'J01': 31}, 
385.0, {'J01': np.float32(1.772161)}, {'J01': 9}, {'J01': 33}, 
390.0, {'J01': np.float32(0.23938604)}, {'J01': 10}, {'J01': 37}, 
395.0, {'J01': np.float32(-0.87305635)}, {'J01': 10}, {'J01': 41}, 
400.0, {'J01': np.float32(-0.93059766)}, {'J01': 11}, {'J01': 43}, 
405.0, {'J01': np.float32(0.8345657)}, {'J01': 11}, {'J01': 36}, 
410.0, {'J01': np.float32(-1.9102851)}, {'J01': 13}, {'J01': 39}, 
415.0, {'J01': np.float32(0.48444134)}, {'J01': 15}, {'J01': 40}, 
420.0, {'J01': np.float32(-3.0)}, {'J01': 15}, {'J01': 47}, 
425.0, {'J01': np.float32(1.9158307)}, {'J01': 15}, {'J01': 44}, 
430.0, {'J01': np.float32(1.6464051)}, {'J01': 15}, {'J01': 46}, 
435.0, {'J01': np.float32(-3.0)}, {'J01': 15}, {'J01': 46}, 
440.0, {'J01': np.float32(3.0)}, {'J01': 15}, {'J01': 44}, 
445.0, {'J01': np.float32(-0.64716744)}, {'J01': 15}, {'J01': 45}, 
450.0, {'J01': np.float32(-2.592674)}, {'J01': 17}, {'J01': 53}, 
455.0, {'J01': np.float32(-3.0)}, {'J01': 19}, {'J01': 56}, 
460.0, {'J01': np.float32(-3.0)}, {'J01': 20}, {'J01': 56}, 
465.0, {'J01': np.float32(3.0)}, {'J01': 21}, {'J01': 54}, 
470.0, {'J01': np.float32(1.3247354)}, {'J01': 21}, {'J01': 53}, 
475.0, {'J01': np.float32(-3.0)}, {'J01': 21}, {'J01': 55}, 
480.0, {'J01': np.float32(-0.8868578)}, {'J01': 21}, {'J01': 57}, 
485.0, {'J01': np.float32(3.0)}, {'J01': 22}, {'J01': 57}, 
490.0, {'J01': np.float32(-1.4528215)}, {'J01': 22}, {'J01': 58}, 
495.0, {'J01': np.float32(-3.0)}, {'J01': 24}, {'J01': 62}, 
500.0, {'J01': np.float32(1.5037955)}, {'J01': 26}, {'J01': 64}, 
505.0, {'J01': np.float32(-0.30691674)}, {'J01': 26}, {'J01': 65}, 
510.0, {'J01': np.float32(2.413449)}, {'J01': 27}, {'J01': 58}, 
515.0, {'J01': np.float32(3.0)}, {'J01': 24}, {'J01': 48}, 
520.0, {'J01': np.float32(3.0)}, {'J01': 20}, {'J01': 39}, 
525.0, {'J01': np.float32(1.811701)}, {'J01': 14}, {'J01': 31}, 
530.0, {'J01': np.float32(1.9834874)}, {'J01': 11}, {'J01': 29}, 
535.0, {'J01': np.float32(-0.51768935)}, {'J01': 11}, {'J01': 31}, 
540.0, {'J01': np.float32(-3.0)}, {'J01': 12}, {'J01': 44}, 
545.0, {'J01': np.float32(3.0)}, {'J01': 13}, {'J01': 51}, 
550.0, {'J01': np.float32(-0.7928418)}, {'J01': 13}, {'J01': 49}, 
555.0, {'J01': np.float32(-3.0)}, {'J01': 13}, {'J01': 50}, 
560.0, {'J01': np.float32(3.0)}, {'J01': 12}, {'J01': 43}, 
565.0, {'J01': np.float32(-0.048813228)}, {'J01': 11}, {'J01': 42}, 
570.0, {'J01': np.float32(-1.1161325)}, {'J01': 11}, {'J01': 39}, 
575.0, {'J01': np.float32(-2.5558927)}, {'J01': 12}, {'J01': 40}, 
580.0, {'J01': np.float32(2.6881797)}, {'J01': 10}, {'J01': 41}, 
585.0, {'J01': np.float32(0.49138796)}, {'J01': 8}, {'J01': 36}, 
590.0, {'J01': np.float32(-1.6415459)}, {'J01': 8}, {'J01': 39}, 
595.0, {'J01': np.float32(-1.0880325)}, {'J01': 11}, {'J01': 38}, 
600.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 37}, 
605.0, {'J01': np.float32(-0.55569327)}, {'J01': 7}, {'J01': 38}, 
610.0, {'J01': np.float32(-3.0)}, {'J01': 10}, {'J01': 41}, 
615.0, {'J01': np.float32(3.0)}, {'J01': 10}, {'J01': 41}, 
620.0, {'J01': np.float32(-0.7223566)}, {'J01': 10}, {'J01': 44}, 
625.0, {'J01': np.float32(-2.6884792)}, {'J01': 10}, {'J01': 46}, 
630.0, {'J01': np.float32(1.1453135)}, {'J01': 12}, {'J01': 48}, 
635.0, {'J01': np.float32(0.4914642)}, {'J01': 12}, {'J01': 45}, 
640.0, {'J01': np.float32(-1.5726166)}, {'J01': 10}, {'J01': 36}, 
645.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 32}, 
650.0, {'J01': np.float32(0.55718666)}, {'J01': 6}, {'J01': 27}, 
655.0, {'J01': np.float32(-3.0)}, {'J01': 5}, {'J01': 23}, 
660.0, {'J01': np.float32(3.0)}, {'J01': 4}, {'J01': 20}, 
665.0, {'J01': np.float32(-0.4020188)}, {'J01': 4}, {'J01': 27}, 
670.0, {'J01': np.float32(-1.719395)}, {'J01': 7}, {'J01': 35}, 
675.0, {'J01': np.float32(1.0794289)}, {'J01': 8}, {'J01': 40}, 
680.0, {'J01': np.float32(-0.08651943)}, {'J01': 8}, {'J01': 40}, 
685.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 34}, 
690.0, {'J01': np.float32(2.5473654)}, {'J01': 8}, {'J01': 33}, 
695.0, {'J01': np.float32(-0.9807409)}, {'J01': 8}, {'J01': 32}, 
700.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 34}, 
705.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 37}, 
710.0, {'J01': np.float32(-0.22341906)}, {'J01': 8}, {'J01': 40}, 
715.0, {'J01': np.float32(-2.3398328)}, {'J01': 8}, {'J01': 38}, 
720.0, {'J01': np.float32(2.2896457)}, {'J01': 8}, {'J01': 35}, 
725.0, {'J01': np.float32(-0.53554857)}, {'J01': 8}, {'J01': 33}, 
730.0, {'J01': np.float32(-2.6140583)}, {'J01': 8}, {'J01': 33}, 
735.0, {'J01': np.float32(2.622517)}, {'J01': 8}, {'J01': 35}, 
