5.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
10.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
15.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
20.0, {'J8': np.float32(-0.029017856)}, {'J8': 1}, {'J8': 2}, 
25.0, {'J8': np.float32(-0.08928572)}, {'J8': 1}, {'J8': 2}, 
30.0, {'J8': np.float32(-0.08928572)}, {'J8': 1}, {'J8': 2}, 
35.0, {'J8': np.float32(-0.10491072)}, {'J8': 2}, {'J8': 4}, 
40.0, {'J8': np.float32(-0.14732143)}, {'J8': 4}, {'J8': 5}, 
45.0, {'J8': np.float32(-0.23214285)}, {'J8': 5}, {'J8': 6}, 
50.0, {'J8': np.float32(-0.026785715)}, {'J8': 5}, {'J8': 7}, 
55.0, {'J8': np.float32(-0.12946428)}, {'J8': 4}, {'J8': 6}, 
60.0, {'J8': np.float32(-0.09598214)}, {'J8': 3}, {'J8': 7}, 
65.0, {'J8': np.float32(0.24553572)}, {'J8': 4}, {'J8': 5}, 
70.0, {'J8': np.float32(-0.24330357)}, {'J8': 4}, {'J8': 7}, 
75.0, {'J8': np.float32(-0.359375)}, {'J8': 4}, {'J8': 10}, 
80.0, {'J8': np.float32(-0.44642857)}, {'J8': 4}, {'J8': 10}, 
85.0, {'J8': np.float32(-0.33482143)}, {'J8': 4}, {'J8': 9}, 
90.0, {'J8': np.float32(-0.26785713)}, {'J8': 4}, {'J8': 9}, 
95.0, {'J8': np.float32(0.22544643)}, {'J8': 4}, {'J8': 9}, 
100.0, {'J8': np.float32(-0.30580357)}, {'J8': 4}, {'J8': 8}, 
105.0, {'J8': np.float32(0.046875)}, {'J8': 5}, {'J8': 7}, 
110.0, {'J8': np.float32(-0.015625)}, {'J8': 5}, {'J8': 9}, 
115.0, {'J8': np.float32(-0.47544643)}, {'J8': 6}, {'J8': 15}, 
120.0, {'J8': np.float32(-0.67633927)}, {'J8': 7}, {'J8': 16}, 
125.0, {'J8': np.float32(-0.4375)}, {'J8': 6}, {'J8': 15}, 
130.0, {'J8': np.float32(-0.4732143)}, {'J8': 5}, {'J8': 14}, 
135.0, {'J8': np.float32(-0.625)}, {'J8': 5}, {'J8': 14}, 
140.0, {'J8': np.float32(-0.35714287)}, {'J8': 6}, {'J8': 14}, 
145.0, {'J8': np.float32(0.1875)}, {'J8': 7}, {'J8': 12}, 
150.0, {'J8': np.float32(-0.18303572)}, {'J8': 7}, {'J8': 13}, 
155.0, {'J8': np.float32(0.52008927)}, {'J8': 5}, {'J8': 12}, 
160.0, {'J8': np.float32(-0.002232143)}, {'J8': 5}, {'J8': 11}, 
165.0, {'J8': np.float32(-0.15401785)}, {'J8': 5}, {'J8': 9}, 
170.0, {'J8': np.float32(-0.02232143)}, {'J8': 5}, {'J8': 8}, 
175.0, {'J8': np.float32(-0.31919643)}, {'J8': 5}, {'J8': 9}, 
180.0, {'J8': np.float32(-0.390625)}, {'J8': 5}, {'J8': 9}, 
185.0, {'J8': np.float32(-0.10714286)}, {'J8': 5}, {'J8': 10}, 
190.0, {'J8': np.float32(-0.16294643)}, {'J8': 5}, {'J8': 11}, 
195.0, {'J8': np.float32(-0.20982143)}, {'J8': 5}, {'J8': 9}, 
200.0, {'J8': np.float32(-0.11160714)}, {'J8': 5}, {'J8': 7}, 
205.0, {'J8': np.float32(-0.33035713)}, {'J8': 5}, {'J8': 9}, 
210.0, {'J8': np.float32(-0.40625)}, {'J8': 5}, {'J8': 10}, 
215.0, {'J8': np.float32(-0.4642857)}, {'J8': 6}, {'J8': 11}, 
220.0, {'J8': np.float32(-0.51116073)}, {'J8': 7}, {'J8': 12}, 
225.0, {'J8': np.float32(0.06026786)}, {'J8': 6}, {'J8': 11}, 
230.0, {'J8': np.float32(-0.49107143)}, {'J8': 6}, {'J8': 11}, 
235.0, {'J8': np.float32(-0.49107143)}, {'J8': 6}, {'J8': 11}, 
240.0, {'J8': np.float32(-0.16517857)}, {'J8': 5}, {'J8': 10}, 
245.0, {'J8': np.float32(-0.084821425)}, {'J8': 5}, {'J8': 9}, 
250.0, {'J8': np.float32(-0.4017857)}, {'J8': 5}, {'J8': 9}, 
255.0, {'J8': np.float32(-0.004464286)}, {'J8': 5}, {'J8': 9}, 
260.0, {'J8': np.float32(0.071428575)}, {'J8': 5}, {'J8': 7}, 
265.0, {'J8': np.float32(-0.31919643)}, {'J8': 5}, {'J8': 8}, 
270.0, {'J8': np.float32(-0.40401787)}, {'J8': 6}, {'J8': 11}, 
275.0, {'J8': np.float32(-0.50223213)}, {'J8': 7}, {'J8': 12}, 
