5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -7.0}, {'J01': 1}, {'J01': 3}, 
20.0, {'J01': -25.0}, {'J01': 1}, {'J01': 2}, 
25.0, {'J01': -47.5}, {'J01': 2}, {'J01': 5}, 
30.0, {'J01': -98.5}, {'J01': 2}, {'J01': 9}, 
35.0, {'J01': -179.0}, {'J01': 2}, {'J01': 11}, 
40.0, {'J01': -225.0}, {'J01': 2}, {'J01': 9}, 
45.0, {'J01': -296.5}, {'J01': 2}, {'J01': 9}, 
50.0, {'J01': -297.0}, {'J01': 2}, {'J01': 13}, 
55.0, {'J01': -395.0}, {'J01': 3}, {'J01': 21}, 
60.0, {'J01': -489.5}, {'J01': 3}, {'J01': 16}, 
65.0, {'J01': -585.5}, {'J01': 3}, {'J01': 16}, 
70.0, {'J01': -748.5}, {'J01': 4}, {'J01': 27}, 
75.0, {'J01': -939.5}, {'J01': 5}, {'J01': 29}, 
80.0, {'J01': -1043.5}, {'J01': 4}, {'J01': 22}, 
85.0, {'J01': -1125.0}, {'J01': 3}, {'J01': 22}, 
90.0, {'J01': -1350.5}, {'J01': 3}, {'J01': 25}, 
95.0, {'J01': -1643.5}, {'J01': 6}, {'J01': 39}, 
100.0, {'J01': -1865.5}, {'J01': 7}, {'J01': 38}, 
105.0, {'J01': -1931.5}, {'J01': 5}, {'J01': 29}, 
110.0, {'J01': -2092.0}, {'J01': 4}, {'J01': 25}, 
115.0, {'J01': -2140.0}, {'J01': 4}, {'J01': 21}, 
120.0, {'J01': -2112.0}, {'J01': 3}, {'J01': 19}, 
125.0, {'J01': -2100.0}, {'J01': 4}, {'J01': 24}, 
130.0, {'J01': -2255.0}, {'J01': 7}, {'J01': 31}, 
135.0, {'J01': -2523.5}, {'J01': 8}, {'J01': 34}, 
140.0, {'J01': -2784.0}, {'J01': 7}, {'J01': 35}, 
145.0, {'J01': -2951.5}, {'J01': 6}, {'J01': 31}, 
150.0, {'J01': -3036.5}, {'J01': 4}, {'J01': 27}, 
155.0, {'J01': -3110.0}, {'J01': 4}, {'J01': 23}, 
160.0, {'J01': -3106.0}, {'J01': 3}, {'J01': 21}, 
165.0, {'J01': -3017.5}, {'J01': 4}, {'J01': 24}, 
170.0, {'J01': -3223.5}, {'J01': 7}, {'J01': 36}, 
175.0, {'J01': -3599.5}, {'J01': 8}, {'J01': 41}, 
180.0, {'J01': -3860.5}, {'J01': 7}, {'J01': 40}, 
185.0, {'J01': -4011.5}, {'J01': 5}, {'J01': 34}, 
190.0, {'J01': -4023.0}, {'J01': 4}, {'J01': 26}, 
195.0, {'J01': -4018.0}, {'J01': 4}, {'J01': 20}, 
200.0, {'J01': -3896.0}, {'J01': 4}, {'J01': 21}, 
205.0, {'J01': -4094.5}, {'J01': 4}, {'J01': 24}, 
210.0, {'J01': -4334.0}, {'J01': 5}, {'J01': 30}, 
215.0, {'J01': -4534.5}, {'J01': 5}, {'J01': 26}, 
220.0, {'J01': -4695.5}, {'J01': 5}, {'J01': 23}, 
225.0, {'J01': -4560.0}, {'J01': 5}, {'J01': 22}, 
230.0, {'J01': -4795.0}, {'J01': 6}, {'J01': 30}, 
235.0, {'J01': -5119.0}, {'J01': 7}, {'J01': 40}, 
240.0, {'J01': -5380.5}, {'J01': 7}, {'J01': 39}, 
245.0, {'J01': -5698.0}, {'J01': 7}, {'J01': 37}, 
250.0, {'J01': -5938.5}, {'J01': 7}, {'J01': 34}, 
255.0, {'J01': -6090.0}, {'J01': 7}, {'J01': 31}, 
260.0, {'J01': -6200.5}, {'J01': 7}, {'J01': 27}, 
265.0, {'J01': -6102.5}, {'J01': 7}, {'J01': 26}, 
270.0, {'J01': -6362.5}, {'J01': 7}, {'J01': 32}, 
275.0, {'J01': -6670.0}, {'J01': 7}, {'J01': 38}, 
280.0, {'J01': -6954.5}, {'J01': 7}, {'J01': 35}, 
285.0, {'J01': -7203.0}, {'J01': 7}, {'J01': 31}, 
290.0, {'J01': -7421.5}, {'J01': 7}, {'J01': 30}, 
295.0, {'J01': -7101.0}, {'J01': 8}, {'J01': 26}, 
300.0, {'J01': -7135.0}, {'J01': 8}, {'J01': 33}, 
305.0, {'J01': -7414.0}, {'J01': 8}, {'J01': 35}, 
310.0, {'J01': -7599.0}, {'J01': 8}, {'J01': 32}, 
315.0, {'J01': -7756.0}, {'J01': 8}, {'J01': 27}, 
320.0, {'J01': -7734.5}, {'J01': 8}, {'J01': 26}, 
325.0, {'J01': -7838.0}, {'J01': 8}, {'J01': 29}, 
330.0, {'J01': -8104.5}, {'J01': 8}, {'J01': 32}, 
335.0, {'J01': -8333.5}, {'J01': 8}, {'J01': 30}, 
340.0, {'J01': -8552.5}, {'J01': 8}, {'J01': 27}, 
345.0, {'J01': -8568.5}, {'J01': 8}, {'J01': 25}, 
350.0, {'J01': -8736.5}, {'J01': 8}, {'J01': 26}, 
355.0, {'J01': -8958.5}, {'J01': 8}, {'J01': 27}, 
360.0, {'J01': -9115.5}, {'J01': 8}, {'J01': 25}, 
365.0, {'J01': -9307.0}, {'J01': 8}, {'J01': 27}, 
370.0, {'J01': -9481.0}, {'J01': 8}, {'J01': 27}, 
375.0, {'J01': -9744.0}, {'J01': 8}, {'J01': 30}, 
380.0, {'J01': -9907.0}, {'J01': 8}, {'J01': 27}, 
385.0, {'J01': -10056.5}, {'J01': 8}, {'J01': 23}, 
390.0, {'J01': -10187.5}, {'J01': 8}, {'J01': 24}, 
395.0, {'J01': -10408.0}, {'J01': 8}, {'J01': 25}, 
400.0, {'J01': -10647.5}, {'J01': 8}, {'J01': 28}, 
405.0, {'J01': -10875.0}, {'J01': 8}, {'J01': 27}, 
410.0, {'J01': -11046.0}, {'J01': 8}, {'J01': 23}, 
415.0, {'J01': -11195.5}, {'J01': 8}, {'J01': 24}, 
420.0, {'J01': -11437.5}, {'J01': 8}, {'J01': 25}, 
425.0, {'J01': -11680.5}, {'J01': 8}, {'J01': 29}, 
430.0, {'J01': -11918.0}, {'J01': 8}, {'J01': 27}, 
435.0, {'J01': -12118.5}, {'J01': 8}, {'J01': 24}, 
440.0, {'J01': -12112.0}, {'J01': 8}, {'J01': 23}, 
445.0, {'J01': -12258.5}, {'J01': 8}, {'J01': 23}, 
450.0, {'J01': -12496.0}, {'J01': 8}, {'J01': 28}, 
455.0, {'J01': -12785.0}, {'J01': 8}, {'J01': 31}, 
460.0, {'J01': -13010.0}, {'J01': 8}, {'J01': 32}, 
465.0, {'J01': -10785.5}, {'J01': 8}, {'J01': 30}, 
470.0, {'J01': -8937.5}, {'J01': 8}, {'J01': 30}, 
475.0, {'J01': -8394.0}, {'J01': 8}, {'J01': 28}, 
480.0, {'J01': -8399.5}, {'J01': 8}, {'J01': 25}, 
485.0, {'J01': -8462.0}, {'J01': 8}, {'J01': 24}, 
490.0, {'J01': -8633.5}, {'J01': 8}, {'J01': 29}, 
495.0, {'J01': -8949.5}, {'J01': 8}, {'J01': 38}, 
500.0, {'J01': -9199.5}, {'J01': 8}, {'J01': 36}, 
505.0, {'J01': -9410.5}, {'J01': 8}, {'J01': 32}, 
510.0, {'J01': -9546.5}, {'J01': 8}, {'J01': 29}, 
515.0, {'J01': -9260.5}, {'J01': 8}, {'J01': 29}, 
520.0, {'J01': -9259.5}, {'J01': 8}, {'J01': 26}, 
525.0, {'J01': -9368.5}, {'J01': 8}, {'J01': 27}, 
530.0, {'J01': -9564.5}, {'J01': 8}, {'J01': 28}, 
535.0, {'J01': -9779.5}, {'J01': 8}, {'J01': 29}, 
540.0, {'J01': -9760.5}, {'J01': 8}, {'J01': 25}, 
545.0, {'J01': -9992.0}, {'J01': 8}, {'J01': 25}, 
550.0, {'J01': -10270.0}, {'J01': 8}, {'J01': 34}, 
555.0, {'J01': -10624.5}, {'J01': 8}, {'J01': 39}, 
560.0, {'J01': -11022.0}, {'J01': 8}, {'J01': 43}, 
565.0, {'J01': -11009.5}, {'J01': 8}, {'J01': 34}, 
570.0, {'J01': -11032.5}, {'J01': 8}, {'J01': 26}, 
575.0, {'J01': -10980.0}, {'J01': 8}, {'J01': 26}, 
580.0, {'J01': -11265.5}, {'J01': 8}, {'J01': 35}, 
585.0, {'J01': -11517.0}, {'J01': 8}, {'J01': 37}, 
590.0, {'J01': -11802.5}, {'J01': 8}, {'J01': 36}, 
595.0, {'J01': -11986.5}, {'J01': 8}, {'J01': 35}, 
600.0, {'J01': -12155.0}, {'J01': 8}, {'J01': 33}, 
605.0, {'J01': -12286.5}, {'J01': 8}, {'J01': 29}, 
610.0, {'J01': -12487.5}, {'J01': 8}, {'J01': 27}, 
615.0, {'J01': -12538.0}, {'J01': 8}, {'J01': 31}, 
620.0, {'J01': -12409.5}, {'J01': 8}, {'J01': 32}, 
625.0, {'J01': -12444.0}, {'J01': 8}, {'J01': 32}, 
630.0, {'J01': -12783.0}, {'J01': 8}, {'J01': 39}, 
635.0, {'J01': -12993.5}, {'J01': 8}, {'J01': 38}, 
640.0, {'J01': -13136.0}, {'J01': 8}, {'J01': 31}, 
645.0, {'J01': -12590.5}, {'J01': 8}, {'J01': 29}, 
650.0, {'J01': -12225.0}, {'J01': 8}, {'J01': 34}, 
655.0, {'J01': -12577.0}, {'J01': 8}, {'J01': 44}, 
660.0, {'J01': -12992.0}, {'J01': 8}, {'J01': 46}, 
665.0, {'J01': -13461.5}, {'J01': 9}, {'J01': 49}, 
670.0, {'J01': -13870.0}, {'J01': 9}, {'J01': 49}, 
675.0, {'J01': -14323.0}, {'J01': 9}, {'J01': 52}, 
680.0, {'J01': -14852.0}, {'J01': 10}, {'J01': 56}, 
685.0, {'J01': -15244.0}, {'J01': 11}, {'J01': 55}, 
690.0, {'J01': -15544.5}, {'J01': 11}, {'J01': 53}, 
695.0, {'J01': -15727.0}, {'J01': 13}, {'J01': 52}, 
700.0, {'J01': -16163.0}, {'J01': 13}, {'J01': 54}, 
705.0, {'J01': -16708.0}, {'J01': 13}, {'J01': 56}, 
710.0, {'J01': -17268.0}, {'J01': 13}, {'J01': 56}, 
715.0, {'J01': -17835.0}, {'J01': 15}, {'J01': 58}, 
720.0, {'J01': -18415.0}, {'J01': 15}, {'J01': 58}, 
725.0, {'J01': -18995.0}, {'J01': 15}, {'J01': 58}, 
730.0, {'J01': -19577.0}, {'J01': 15}, {'J01': 59}, 
735.0, {'J01': -20167.0}, {'J01': 15}, {'J01': 59}, 
740.0, {'J01': -20757.5}, {'J01': 15}, {'J01': 60}, 
745.0, {'J01': -21362.5}, {'J01': 17}, {'J01': 62}, 
750.0, {'J01': -21982.5}, {'J01': 17}, {'J01': 62}, 
755.0, {'J01': -22609.5}, {'J01': 17}, {'J01': 64}, 
760.0, {'J01': -20888.0}, {'J01': 13}, {'J01': 53}, 
