episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,MAXPRESSURE,71744129.5,48745.0,30220.5,26349.0,1753.0,4881.0,-66474.8838,39131.50895,-144182.5,0.0,0.0007,0.0004,0.0531,0.148,0.0,0.0,0.0,1080,24.9
2,MAXPRESSURE,72467189.0,53865.0,30062.0,26318.0,1947.0,4755.0,-67149.12407,39141.97206,-143925.0,0.0,0.0007,0.0004,0.059,0.144,0.0,0.0,0.0,1080,25.4
3,MAXPRESSURE,80038116.0,47684.5,28753.5,25931.0,1843.0,4793.0,-74153.51898,46467.92242,-163052.0,0.0,0.0006,0.0004,0.0566,0.1472,0.0,0.0,0.0,1080,24.9
4,MAXPRESSURE,43523299.5,8168731.0,845561.5,41299.0,14117.0,13945.0,-47862.9912,35074.9049,-161051.5,0.0,0.1555,0.0161,0.2035,0.201,0.0,0.0,0.0,1080,28.2
5,MAXPRESSURE,41570982.5,3277037.0,529236.5,35630.0,9197.0,10395.0,-41525.94398,27710.06858,-124824.5,0.0,0.0722,0.0117,0.1665,0.1882,0.0,0.0,0.0,1080,27.1
6,MAXPRESSURE,75787962.5,51664.0,27180.5,26416.0,1735.0,4823.0,-70221.87639,40606.13048,-151220.0,0.0,0.0007,0.0004,0.0526,0.1463,0.0,0.0,0.0,1080,25.6
7,MAXPRESSURE,42260111.5,5021320.0,695714.0,37474.0,10974.0,12404.0,-43779.10324,30462.33956,-137427.0,0.0,0.1047,0.0145,0.1803,0.2038,0.0,0.0,0.0,1080,27.4
8,MAXPRESSURE,75978228.5,41268.0,26964.0,25984.0,1757.0,4549.0,-70388.42269,46260.42272,-160228.5,0.0,0.0005,0.0004,0.0544,0.1409,0.0,0.0,0.0,1080,24.6
9,MAXPRESSURE,75279838.0,46298.5,26539.5,25895.0,1705.0,4689.0,-69746.42269,41346.16352,-150012.5,0.0,0.0006,0.0004,0.0528,0.1452,0.0,0.0,0.0,1080,25.1
10,MAXPRESSURE,73610734.5,65398.5,48699.0,27134.0,2027.0,5614.0,-68218.64167,43682.47632,-155570.0,0.0,0.0009,0.0007,0.0583,0.1614,0.0,0.0,0.0,1080,25.2
11,MAXPRESSURE,78731190.0,42393.0,28303.0,25575.0,1590.0,4807.0,-72938.50278,45181.91257,-160594.5,0.0,0.0005,0.0004,0.0497,0.1504,0.0,0.0,0.0,1080,24.9
12,MAXPRESSURE,76922375.0,41040.5,27441.5,26074.0,1586.0,4778.0,-71262.42176,45177.15578,-160985.0,0.0,0.0005,0.0004,0.0489,0.1473,0.0,0.0,0.0,1080,24.9
13,MAXPRESSURE,92051325.0,39085.5,22691.0,25846.0,1657.0,4526.0,-85268.89861,56467.97472,-185815.5,0.0,0.0004,0.0002,0.0517,0.1413,0.0,0.0,0.0,1080,23.9
14,MAXPRESSURE,76038863.0,41965.0,25683.0,25824.0,1617.0,4613.0,-70445.21111,44065.65817,-157626.0,0.0,0.0006,0.0003,0.0504,0.1439,0.0,0.0,0.0,1080,25.0
15,MAXPRESSURE,72595747.5,51744.5,30964.5,26109.0,1841.0,4885.0,-67266.1963,41276.73729,-150134.0,0.0,0.0007,0.0004,0.0561,0.1488,0.0,0.0,0.0,1080,25.5
16,MAXPRESSURE,74837367.0,39188.5,21689.0,25746.0,1569.0,4398.0,-69330.14398,40535.5527,-148477.0,0.0,0.0005,0.0003,0.0495,0.1387,0.0,0.0,0.0,1080,25.0
17,MAXPRESSURE,71888574.0,58291.5,24035.5,26145.0,1911.0,4417.0,-66617.46806,40553.80203,-148702.0,0.0,0.0008,0.0003,0.0588,0.136,0.0,0.0,0.0,1080,24.7
18,MAXPRESSURE,70262286.5,237918521.0,10249117.0,133268.0,95419.0,108618.0,-285352.59954,215391.94427,-693221.5,0.0,0.7472,0.0322,0.2829,0.322,0.0,0.0,0.0,1080,58.5
19,MAXPRESSURE,41825490.5,6855782.0,708621.0,39950.0,12939.0,12738.0,-45075.25231,31453.15107,-148641.5,0.0,0.1388,0.0143,0.1972,0.1941,0.0,0.0,0.0,1080,26.9
20,MAXPRESSURE,80767970.5,51141.0,29283.5,26170.0,1792.0,4962.0,-74832.51065,44534.67714,-154940.5,0.0,0.0006,0.0004,0.0544,0.1507,0.0,0.0,0.0,1080,24.0
21,MAXPRESSURE,72650631.5,56606.5,31007.5,26506.0,1894.0,4941.0,-67321.51667,39683.32812,-148354.0,0.0,0.0008,0.0004,0.0568,0.1482,0.0,0.0,0.0,1080,24.6
22,MAXPRESSURE,38153717.5,6214118.5,755749.5,40252.0,12699.0,13277.0,-41081.32963,30584.04468,-137997.5,0.0,0.1377,0.0167,0.1917,0.2005,0.0,0.0,0.0,1080,27.1
23,MAXPRESSURE,77418156.5,251369812.0,12477512.0,135116.0,98232.0,133924.0,-304433.30417,199150.70212,-637815.5,0.0,0.7366,0.0366,0.2675,0.3646,0.0,0.0,0.0,1080,72.2
24,MAXPRESSURE,94336298.0,220307057.0,11201632.0,126920.0,89014.0,124173.0,-291336.43981,210444.60165,-646924.5,0.0,0.6761,0.0344,0.2617,0.3651,0.0,0.0,0.0,1080,61.3
25,MAXPRESSURE,42030224.5,6148022.0,804996.0,39240.0,11943.0,14244.0,-44609.4875,33249.9201,-147583.0,0.0,0.1255,0.0164,0.1825,0.2177,0.0,0.0,0.0,1080,26.8
26,MAXPRESSURE,79260748.5,275354175.0,12748972.0,140858.0,103255.0,137818.0,-328347.15139,215949.8798,-701406.5,0.0,0.7495,0.0347,0.2703,0.3608,0.0,0.0,0.0,1080,63.9
27,MAXPRESSURE,75295128.0,48178.0,26060.5,25757.0,1643.0,4755.0,-69762.32037,40862.1064,-151505.0,0.0,0.0006,0.0003,0.0511,0.1479,0.0,0.0,0.0,1080,24.5
28,MAXPRESSURE,38481466.0,1379062.5,287173.0,31535.0,5724.0,8071.0,-36907.89676,21384.25876,-89984.5,0.0,0.0343,0.0072,0.1263,0.178,0.0,0.0,0.0,1080,25.2
29,MAXPRESSURE,42781233.5,6504332.5,694358.5,39221.0,12912.0,12562.0,-45634.78333,31930.99962,-148904.0,0.0,0.1301,0.0139,0.1996,0.1942,0.0,0.0,0.0,1080,26.4
30,MAXPRESSURE,61786001.5,45664.0,32749.5,26046.0,1706.0,4883.0,-57251.54213,34228.77001,-131092.0,0.0,0.0007,0.0005,0.0523,0.1496,0.0,0.0,0.0,1080,25.3
31,MAXPRESSURE,60877498.5,52183.0,33165.5,27894.0,1746.0,4687.0,-56416.37176,37972.45235,-140962.0,0.0,0.0009,0.0005,0.0509,0.1365,0.0,0.0,0.0,1080,26.0
32,MAXPRESSURE,77962330.0,38378.0,28630.5,25652.0,1556.0,4736.0,-72222.87778,42872.92344,-156119.5,0.0,0.0005,0.0004,0.0487,0.1483,0.0,0.0,0.0,1080,24.7
33,MAXPRESSURE,72746539.0,49389.5,22816.0,25695.0,1789.0,4493.0,-67403.6375,40254.30377,-149470.5,0.0,0.0007,0.0003,0.0559,0.1405,0.0,0.0,0.0,1080,24.7
34,MAXPRESSURE,77335534.0,44465.0,28794.5,25575.0,1628.0,4852.0,-71648.14722,44362.97821,-158085.0,0.0,0.0006,0.0004,0.0508,0.1514,0.0,0.0,0.0,1080,23.9
35,MAXPRESSURE,37841129.0,3678259.0,434159.0,35986.0,9548.0,9049.0,-38443.87778,22868.0548,-85429.5,0.0,0.0877,0.0103,0.1749,0.1658,0.0,0.0,0.0,1080,25.5
36,MAXPRESSURE,49027478.0,40377895.5,2171096.5,62132.0,32421.0,26263.0,-82782.75324,76638.04906,-286485.5,0.0,0.4409,0.0237,0.2684,0.2174,0.0,0.0,0.0,1080,34.3
37,MAXPRESSURE,42744250.5,4770641.0,776519.0,37020.0,10602.0,13143.0,-43995.26991,31908.19464,-140636.0,0.0,0.0988,0.0161,0.1745,0.2163,0.0,0.0,0.0,1080,26.6
