5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -2.0}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': -8.0}, {'J01': 4}, {'J01': 8}, 
25.0, {'J01': -7.0}, {'J01': 4}, {'J01': 7}, 
30.0, {'J01': -7.0}, {'J01': 4}, {'J01': 7}, 
35.0, {'J01': -9.0}, {'J01': 4}, {'J01': 9}, 
40.0, {'J01': -10.0}, {'J01': 4}, {'J01': 10}, 
45.0, {'J01': -10.0}, {'J01': 4}, {'J01': 10}, 
50.0, {'J01': -13.0}, {'J01': 4}, {'J01': 13}, 
55.0, {'J01': -14.0}, {'J01': 4}, {'J01': 14}, 
60.0, {'J01': -15.0}, {'J01': 4}, {'J01': 15}, 
65.0, {'J01': -17.0}, {'J01': 4}, {'J01': 17}, 
70.0, {'J01': -14.0}, {'J01': 4}, {'J01': 14}, 
75.0, {'J01': -16.0}, {'J01': 4}, {'J01': 16}, 
80.0, {'J01': -17.0}, {'J01': 4}, {'J01': 17}, 
85.0, {'J01': -17.0}, {'J01': 4}, {'J01': 17}, 
90.0, {'J01': -17.0}, {'J01': 4}, {'J01': 17}, 
95.0, {'J01': -18.0}, {'J01': 4}, {'J01': 18}, 
100.0, {'J01': -19.0}, {'J01': 4}, {'J01': 19}, 
105.0, {'J01': -20.0}, {'J01': 4}, {'J01': 20}, 
110.0, {'J01': -20.0}, {'J01': 4}, {'J01': 20}, 
115.0, {'J01': -21.0}, {'J01': 4}, {'J01': 21}, 
120.0, {'J01': -20.0}, {'J01': 4}, {'J01': 20}, 
125.0, {'J01': -23.0}, {'J01': 5}, {'J01': 23}, 
130.0, {'J01': -26.0}, {'J01': 5}, {'J01': 26}, 
135.0, {'J01': -21.0}, {'J01': 5}, {'J01': 21}, 
140.0, {'J01': -27.0}, {'J01': 6}, {'J01': 27}, 
145.0, {'J01': -24.0}, {'J01': 6}, {'J01': 24}, 
150.0, {'J01': -29.0}, {'J01': 6}, {'J01': 29}, 
155.0, {'J01': -24.0}, {'J01': 6}, {'J01': 24}, 
160.0, {'J01': -29.0}, {'J01': 7}, {'J01': 29}, 
165.0, {'J01': -25.0}, {'J01': 7}, {'J01': 25}, 
170.0, {'J01': -27.0}, {'J01': 7}, {'J01': 27}, 
175.0, {'J01': -25.0}, {'J01': 7}, {'J01': 25}, 
180.0, {'J01': -26.0}, {'J01': 8}, {'J01': 26}, 
185.0, {'J01': -26.0}, {'J01': 8}, {'J01': 26}, 
190.0, {'J01': -26.0}, {'J01': 8}, {'J01': 26}, 
195.0, {'J01': -26.0}, {'J01': 8}, {'J01': 26}, 
200.0, {'J01': -26.0}, {'J01': 8}, {'J01': 26}, 
205.0, {'J01': -27.0}, {'J01': 9}, {'J01': 27}, 
210.0, {'J01': -27.0}, {'J01': 9}, {'J01': 27}, 
215.0, {'J01': -27.0}, {'J01': 9}, {'J01': 27}, 
220.0, {'J01': -28.0}, {'J01': 9}, {'J01': 28}, 
225.0, {'J01': -22.0}, {'J01': 7}, {'J01': 22}, 
230.0, {'J01': -23.0}, {'J01': 5}, {'J01': 23}, 
235.0, {'J01': -21.0}, {'J01': 4}, {'J01': 21}, 
240.0, {'J01': -23.0}, {'J01': 3}, {'J01': 23}, 
245.0, {'J01': -30.0}, {'J01': 4}, {'J01': 30}, 
250.0, {'J01': -30.0}, {'J01': 4}, {'J01': 30}, 
255.0, {'J01': -29.0}, {'J01': 4}, {'J01': 29}, 
260.0, {'J01': -33.0}, {'J01': 6}, {'J01': 33}, 
265.0, {'J01': -34.0}, {'J01': 7}, {'J01': 34}, 
270.0, {'J01': -30.0}, {'J01': 5}, {'J01': 30}, 
275.0, {'J01': -29.0}, {'J01': 5}, {'J01': 29}, 
280.0, {'J01': -29.0}, {'J01': 5}, {'J01': 29}, 
285.0, {'J01': -34.0}, {'J01': 5}, {'J01': 34}, 
290.0, {'J01': -32.0}, {'J01': 7}, {'J01': 32}, 
295.0, {'J01': -27.0}, {'J01': 5}, {'J01': 27}, 
300.0, {'J01': -29.0}, {'J01': 5}, {'J01': 29}, 
305.0, {'J01': -25.0}, {'J01': 7}, {'J01': 25}, 
310.0, {'J01': -20.0}, {'J01': 7}, {'J01': 20}, 
315.0, {'J01': -20.0}, {'J01': 7}, {'J01': 20}, 
320.0, {'J01': -21.0}, {'J01': 7}, {'J01': 21}, 
325.0, {'J01': -22.0}, {'J01': 7}, {'J01': 22}, 
330.0, {'J01': -23.0}, {'J01': 7}, {'J01': 23}, 
335.0, {'J01': -23.0}, {'J01': 7}, {'J01': 23}, 
340.0, {'J01': -17.0}, {'J01': 7}, {'J01': 17}, 
345.0, {'J01': -21.0}, {'J01': 7}, {'J01': 21}, 
350.0, {'J01': -27.0}, {'J01': 7}, {'J01': 27}, 
355.0, {'J01': -30.0}, {'J01': 7}, {'J01': 30}, 
360.0, {'J01': -26.0}, {'J01': 7}, {'J01': 26}, 
365.0, {'J01': -27.0}, {'J01': 8}, {'J01': 27}, 
370.0, {'J01': -26.0}, {'J01': 8}, {'J01': 26}, 
375.0, {'J01': -26.0}, {'J01': 8}, {'J01': 26}, 
380.0, {'J01': -29.0}, {'J01': 8}, {'J01': 29}, 
385.0, {'J01': -30.0}, {'J01': 8}, {'J01': 30}, 
390.0, {'J01': -30.0}, {'J01': 8}, {'J01': 30}, 
395.0, {'J01': -34.0}, {'J01': 8}, {'J01': 34}, 
400.0, {'J01': -36.0}, {'J01': 8}, {'J01': 36}, 
405.0, {'J01': -39.0}, {'J01': 8}, {'J01': 39}, 
410.0, {'J01': -37.0}, {'J01': 8}, {'J01': 37}, 
415.0, {'J01': -37.0}, {'J01': 8}, {'J01': 37}, 
420.0, {'J01': -42.0}, {'J01': 8}, {'J01': 42}, 
425.0, {'J01': -43.0}, {'J01': 8}, {'J01': 43}, 
430.0, {'J01': -46.0}, {'J01': 8}, {'J01': 46}, 
435.0, {'J01': -44.0}, {'J01': 8}, {'J01': 44}, 
440.0, {'J01': -44.0}, {'J01': 8}, {'J01': 44}, 
445.0, {'J01': -44.0}, {'J01': 8}, {'J01': 44}, 
450.0, {'J01': -46.0}, {'J01': 8}, {'J01': 46}, 
455.0, {'J01': -39.0}, {'J01': 8}, {'J01': 39}, 
460.0, {'J01': -38.0}, {'J01': 8}, {'J01': 38}, 
465.0, {'J01': -31.0}, {'J01': 8}, {'J01': 31}, 
470.0, {'J01': -29.0}, {'J01': 8}, {'J01': 29}, 
475.0, {'J01': -25.0}, {'J01': 8}, {'J01': 25}, 
480.0, {'J01': -22.0}, {'J01': 8}, {'J01': 22}, 
485.0, {'J01': -22.0}, {'J01': 8}, {'J01': 22}, 
490.0, {'J01': -20.0}, {'J01': 8}, {'J01': 20}, 
495.0, {'J01': -20.0}, {'J01': 8}, {'J01': 20}, 
500.0, {'J01': -20.0}, {'J01': 8}, {'J01': 20}, 
505.0, {'J01': -20.0}, {'J01': 8}, {'J01': 20}, 
510.0, {'J01': -21.0}, {'J01': 8}, {'J01': 21}, 
515.0, {'J01': -18.0}, {'J01': 6}, {'J01': 18}, 
520.0, {'J01': -20.0}, {'J01': 6}, {'J01': 20}, 
525.0, {'J01': -25.0}, {'J01': 6}, {'J01': 25}, 
530.0, {'J01': -23.0}, {'J01': 7}, {'J01': 23}, 
535.0, {'J01': -25.0}, {'J01': 8}, {'J01': 25}, 
540.0, {'J01': -24.0}, {'J01': 8}, {'J01': 24}, 
545.0, {'J01': -26.0}, {'J01': 8}, {'J01': 26}, 
550.0, {'J01': -24.0}, {'J01': 8}, {'J01': 24}, 
555.0, {'J01': -25.0}, {'J01': 8}, {'J01': 25}, 
560.0, {'J01': -25.0}, {'J01': 8}, {'J01': 25}, 
565.0, {'J01': -27.0}, {'J01': 8}, {'J01': 27}, 
570.0, {'J01': -25.0}, {'J01': 8}, {'J01': 25}, 
575.0, {'J01': -28.0}, {'J01': 8}, {'J01': 28}, 
580.0, {'J01': -25.0}, {'J01': 8}, {'J01': 25}, 
585.0, {'J01': -23.0}, {'J01': 8}, {'J01': 23}, 
590.0, {'J01': -29.0}, {'J01': 8}, {'J01': 29}, 
595.0, {'J01': -30.0}, {'J01': 8}, {'J01': 30}, 
600.0, {'J01': -31.0}, {'J01': 8}, {'J01': 31}, 
605.0, {'J01': -30.0}, {'J01': 8}, {'J01': 30}, 
610.0, {'J01': -28.0}, {'J01': 8}, {'J01': 28}, 
615.0, {'J01': -24.0}, {'J01': 8}, {'J01': 24}, 
620.0, {'J01': -23.0}, {'J01': 8}, {'J01': 23}, 
625.0, {'J01': -23.0}, {'J01': 8}, {'J01': 23}, 
630.0, {'J01': -24.0}, {'J01': 8}, {'J01': 24}, 
635.0, {'J01': -25.0}, {'J01': 8}, {'J01': 25}, 
640.0, {'J01': -24.0}, {'J01': 8}, {'J01': 24}, 
645.0, {'J01': -20.0}, {'J01': 8}, {'J01': 20}, 
650.0, {'J01': -23.0}, {'J01': 8}, {'J01': 23}, 
655.0, {'J01': -27.0}, {'J01': 8}, {'J01': 27}, 
660.0, {'J01': -29.0}, {'J01': 8}, {'J01': 29}, 
665.0, {'J01': -30.0}, {'J01': 8}, {'J01': 30}, 
670.0, {'J01': -29.0}, {'J01': 8}, {'J01': 29}, 
675.0, {'J01': -23.0}, {'J01': 8}, {'J01': 23}, 
680.0, {'J01': -23.0}, {'J01': 8}, {'J01': 23}, 
685.0, {'J01': -23.0}, {'J01': 8}, {'J01': 23}, 
690.0, {'J01': -23.0}, {'J01': 8}, {'J01': 23}, 
695.0, {'J01': -24.0}, {'J01': 8}, {'J01': 24}, 
700.0, {'J01': -25.0}, {'J01': 8}, {'J01': 25}, 
705.0, {'J01': -23.0}, {'J01': 8}, {'J01': 23}, 
710.0, {'J01': -23.0}, {'J01': 8}, {'J01': 23}, 
715.0, {'J01': -23.0}, {'J01': 8}, {'J01': 23}, 
720.0, {'J01': -23.0}, {'J01': 8}, {'J01': 23}, 
725.0, {'J01': -23.0}, {'J01': 8}, {'J01': 23}, 
730.0, {'J01': -23.0}, {'J01': 8}, {'J01': 23}, 
735.0, {'J01': -24.0}, {'J01': 8}, {'J01': 24}, 
740.0, {'J01': -24.0}, {'J01': 8}, {'J01': 24}, 
745.0, {'J01': -25.0}, {'J01': 8}, {'J01': 25}, 
750.0, {'J01': -22.0}, {'J01': 8}, {'J01': 22}, 
755.0, {'J01': -17.0}, {'J01': 8}, {'J01': 17}, 
760.0, {'J01': -20.0}, {'J01': 8}, {'J01': 20}, 
765.0, {'J01': -22.0}, {'J01': 8}, {'J01': 22}, 
770.0, {'J01': -27.0}, {'J01': 8}, {'J01': 27}, 
775.0, {'J01': -29.0}, {'J01': 8}, {'J01': 29}, 
780.0, {'J01': -23.0}, {'J01': 7}, {'J01': 23}, 
785.0, {'J01': -27.0}, {'J01': 6}, {'J01': 27}, 
790.0, {'J01': -25.0}, {'J01': 6}, {'J01': 25}, 
795.0, {'J01': -25.0}, {'J01': 7}, {'J01': 25}, 
800.0, {'J01': -25.0}, {'J01': 8}, {'J01': 25}, 
805.0, {'J01': -25.0}, {'J01': 8}, {'J01': 25}, 
810.0, {'J01': -25.0}, {'J01': 7}, {'J01': 25}, 
815.0, {'J01': -24.0}, {'J01': 6}, {'J01': 24}, 
820.0, {'J01': -28.0}, {'J01': 6}, {'J01': 28}, 
825.0, {'J01': -30.0}, {'J01': 7}, {'J01': 30}, 
830.0, {'J01': -27.0}, {'J01': 8}, {'J01': 27}, 
835.0, {'J01': -27.0}, {'J01': 8}, {'J01': 27}, 
840.0, {'J01': -24.0}, {'J01': 8}, {'J01': 24}, 
845.0, {'J01': -28.0}, {'J01': 8}, {'J01': 28}, 
850.0, {'J01': -31.0}, {'J01': 8}, {'J01': 31}, 
855.0, {'J01': -31.0}, {'J01': 8}, {'J01': 31}, 
860.0, {'J01': -32.0}, {'J01': 8}, {'J01': 32}, 
865.0, {'J01': -37.0}, {'J01': 8}, {'J01': 37}, 
870.0, {'J01': -32.0}, {'J01': 8}, {'J01': 32}, 
875.0, {'J01': -29.0}, {'J01': 8}, {'J01': 29}, 
880.0, {'J01': -32.0}, {'J01': 8}, {'J01': 32}, 
885.0, {'J01': -35.0}, {'J01': 8}, {'J01': 35}, 
890.0, {'J01': -28.0}, {'J01': 8}, {'J01': 28}, 
