5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -2.0}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': -7.0}, {'J01': 3}, {'J01': 7}, 
25.0, {'J01': -7.0}, {'J01': 4}, {'J01': 7}, 
30.0, {'J01': -7.0}, {'J01': 4}, {'J01': 7}, 
35.0, {'J01': -9.0}, {'J01': 4}, {'J01': 9}, 
40.0, {'J01': -10.0}, {'J01': 4}, {'J01': 10}, 
45.0, {'J01': -11.0}, {'J01': 4}, {'J01': 11}, 
50.0, {'J01': -14.0}, {'J01': 4}, {'J01': 14}, 
55.0, {'J01': -14.0}, {'J01': 4}, {'J01': 14}, 
60.0, {'J01': -13.0}, {'J01': 4}, {'J01': 13}, 
65.0, {'J01': -15.0}, {'J01': 4}, {'J01': 15}, 
70.0, {'J01': -15.0}, {'J01': 4}, {'J01': 15}, 
75.0, {'J01': -17.0}, {'J01': 4}, {'J01': 17}, 
80.0, {'J01': -13.0}, {'J01': 4}, {'J01': 13}, 
85.0, {'J01': -14.0}, {'J01': 4}, {'J01': 14}, 
90.0, {'J01': -14.0}, {'J01': 4}, {'J01': 14}, 
95.0, {'J01': -15.0}, {'J01': 4}, {'J01': 15}, 
100.0, {'J01': -16.0}, {'J01': 4}, {'J01': 16}, 
105.0, {'J01': -17.0}, {'J01': 4}, {'J01': 17}, 
110.0, {'J01': -18.0}, {'J01': 3}, {'J01': 18}, 
115.0, {'J01': -18.0}, {'J01': 3}, {'J01': 18}, 
120.0, {'J01': -18.0}, {'J01': 2}, {'J01': 18}, 
125.0, {'J01': -22.0}, {'J01': 4}, {'J01': 22}, 
130.0, {'J01': -22.0}, {'J01': 3}, {'J01': 22}, 
135.0, {'J01': -23.0}, {'J01': 4}, {'J01': 23}, 
140.0, {'J01': -28.0}, {'J01': 6}, {'J01': 28}, 
145.0, {'J01': -36.0}, {'J01': 8}, {'J01': 36}, 
150.0, {'J01': -43.0}, {'J01': 8}, {'J01': 43}, 
155.0, {'J01': -45.0}, {'J01': 8}, {'J01': 45}, 
160.0, {'J01': -45.0}, {'J01': 8}, {'J01': 45}, 
165.0, {'J01': -32.0}, {'J01': 6}, {'J01': 32}, 
170.0, {'J01': -33.0}, {'J01': 6}, {'J01': 33}, 
175.0, {'J01': -26.0}, {'J01': 5}, {'J01': 26}, 
180.0, {'J01': -21.0}, {'J01': 5}, {'J01': 21}, 
185.0, {'J01': -21.0}, {'J01': 4}, {'J01': 21}, 
190.0, {'J01': -25.0}, {'J01': 4}, {'J01': 25}, 
195.0, {'J01': -32.0}, {'J01': 7}, {'J01': 32}, 
200.0, {'J01': -33.0}, {'J01': 8}, {'J01': 33}, 
205.0, {'J01': -33.0}, {'J01': 8}, {'J01': 33}, 
210.0, {'J01': -32.0}, {'J01': 8}, {'J01': 32}, 
215.0, {'J01': -35.0}, {'J01': 8}, {'J01': 35}, 
220.0, {'J01': -35.0}, {'J01': 8}, {'J01': 35}, 
225.0, {'J01': -26.0}, {'J01': 7}, {'J01': 26}, 
230.0, {'J01': -22.0}, {'J01': 6}, {'J01': 22}, 
235.0, {'J01': -18.0}, {'J01': 5}, {'J01': 18}, 
240.0, {'J01': -11.0}, {'J01': 4}, {'J01': 11}, 
245.0, {'J01': -7.0}, {'J01': 4}, {'J01': 7}, 
250.0, {'J01': -7.0}, {'J01': 4}, {'J01': 7}, 
255.0, {'J01': -8.0}, {'J01': 4}, {'J01': 8}, 
260.0, {'J01': -10.0}, {'J01': 4}, {'J01': 10}, 
265.0, {'J01': -10.0}, {'J01': 4}, {'J01': 10}, 
270.0, {'J01': -12.0}, {'J01': 4}, {'J01': 12}, 
275.0, {'J01': -10.0}, {'J01': 4}, {'J01': 10}, 
280.0, {'J01': -12.0}, {'J01': 4}, {'J01': 12}, 
285.0, {'J01': -11.0}, {'J01': 4}, {'J01': 11}, 
290.0, {'J01': -10.0}, {'J01': 4}, {'J01': 10}, 
295.0, {'J01': -12.0}, {'J01': 4}, {'J01': 12}, 
300.0, {'J01': -14.0}, {'J01': 4}, {'J01': 14}, 
305.0, {'J01': -13.0}, {'J01': 4}, {'J01': 13}, 
310.0, {'J01': -11.0}, {'J01': 4}, {'J01': 11}, 
315.0, {'J01': -12.0}, {'J01': 4}, {'J01': 12}, 
320.0, {'J01': -14.0}, {'J01': 4}, {'J01': 14}, 
325.0, {'J01': -14.0}, {'J01': 4}, {'J01': 14}, 
330.0, {'J01': -15.0}, {'J01': 4}, {'J01': 15}, 
335.0, {'J01': -10.0}, {'J01': 2}, {'J01': 10}, 
340.0, {'J01': -12.0}, {'J01': 2}, {'J01': 12}, 
345.0, {'J01': -12.0}, {'J01': 4}, {'J01': 12}, 
350.0, {'J01': -15.0}, {'J01': 3}, {'J01': 15}, 
355.0, {'J01': -20.0}, {'J01': 4}, {'J01': 20}, 
360.0, {'J01': -28.0}, {'J01': 5}, {'J01': 28}, 
365.0, {'J01': -27.0}, {'J01': 7}, {'J01': 27}, 
370.0, {'J01': -27.0}, {'J01': 6}, {'J01': 27}, 
375.0, {'J01': -23.0}, {'J01': 7}, {'J01': 23}, 
380.0, {'J01': -17.0}, {'J01': 5}, {'J01': 17}, 
385.0, {'J01': -13.0}, {'J01': 5}, {'J01': 13}, 
390.0, {'J01': -10.0}, {'J01': 5}, {'J01': 10}, 
395.0, {'J01': -10.0}, {'J01': 5}, {'J01': 10}, 
400.0, {'J01': -10.0}, {'J01': 5}, {'J01': 10}, 
405.0, {'J01': -11.0}, {'J01': 5}, {'J01': 11}, 
410.0, {'J01': -12.0}, {'J01': 5}, {'J01': 12}, 
415.0, {'J01': -12.0}, {'J01': 5}, {'J01': 12}, 
420.0, {'J01': -13.0}, {'J01': 5}, {'J01': 13}, 
425.0, {'J01': -15.0}, {'J01': 5}, {'J01': 15}, 
430.0, {'J01': -16.0}, {'J01': 5}, {'J01': 16}, 
435.0, {'J01': -16.0}, {'J01': 5}, {'J01': 16}, 
440.0, {'J01': -18.0}, {'J01': 5}, {'J01': 18}, 
445.0, {'J01': -16.0}, {'J01': 5}, {'J01': 16}, 
450.0, {'J01': -18.0}, {'J01': 5}, {'J01': 18}, 
455.0, {'J01': -17.0}, {'J01': 5}, {'J01': 17}, 
460.0, {'J01': -20.0}, {'J01': 5}, {'J01': 20}, 
465.0, {'J01': -18.0}, {'J01': 5}, {'J01': 18}, 
470.0, {'J01': -17.0}, {'J01': 5}, {'J01': 17}, 
475.0, {'J01': -14.0}, {'J01': 5}, {'J01': 14}, 
480.0, {'J01': -20.0}, {'J01': 5}, {'J01': 20}, 
485.0, {'J01': -16.0}, {'J01': 5}, {'J01': 16}, 
490.0, {'J01': -19.0}, {'J01': 5}, {'J01': 19}, 
495.0, {'J01': -16.0}, {'J01': 5}, {'J01': 16}, 
500.0, {'J01': -21.0}, {'J01': 5}, {'J01': 21}, 
505.0, {'J01': -19.0}, {'J01': 5}, {'J01': 19}, 
510.0, {'J01': -20.0}, {'J01': 5}, {'J01': 20}, 
515.0, {'J01': -20.0}, {'J01': 5}, {'J01': 20}, 
520.0, {'J01': -24.0}, {'J01': 5}, {'J01': 24}, 
525.0, {'J01': -25.0}, {'J01': 7}, {'J01': 25}, 
530.0, {'J01': -26.0}, {'J01': 7}, {'J01': 26}, 
535.0, {'J01': -29.0}, {'J01': 5}, {'J01': 29}, 
540.0, {'J01': -35.0}, {'J01': 6}, {'J01': 35}, 
545.0, {'J01': -38.0}, {'J01': 6}, {'J01': 38}, 
550.0, {'J01': -33.0}, {'J01': 7}, {'J01': 33}, 
555.0, {'J01': -34.0}, {'J01': 7}, {'J01': 34}, 
560.0, {'J01': -30.0}, {'J01': 7}, {'J01': 30}, 
565.0, {'J01': -27.0}, {'J01': 5}, {'J01': 27}, 
570.0, {'J01': -24.0}, {'J01': 5}, {'J01': 24}, 
575.0, {'J01': -27.0}, {'J01': 5}, {'J01': 27}, 
580.0, {'J01': -36.0}, {'J01': 6}, {'J01': 36}, 
585.0, {'J01': -44.0}, {'J01': 8}, {'J01': 44}, 
590.0, {'J01': -44.0}, {'J01': 8}, {'J01': 44}, 
595.0, {'J01': -39.0}, {'J01': 8}, {'J01': 39}, 
600.0, {'J01': -36.0}, {'J01': 7}, {'J01': 36}, 
605.0, {'J01': -33.0}, {'J01': 6}, {'J01': 33}, 
610.0, {'J01': -36.0}, {'J01': 6}, {'J01': 36}, 
615.0, {'J01': -39.0}, {'J01': 6}, {'J01': 39}, 
620.0, {'J01': -37.0}, {'J01': 6}, {'J01': 37}, 
625.0, {'J01': -39.0}, {'J01': 8}, {'J01': 39}, 
630.0, {'J01': -43.0}, {'J01': 8}, {'J01': 43}, 
635.0, {'J01': -39.0}, {'J01': 7}, {'J01': 39}, 
640.0, {'J01': -36.0}, {'J01': 7}, {'J01': 36}, 
645.0, {'J01': -35.0}, {'J01': 7}, {'J01': 35}, 
650.0, {'J01': -38.0}, {'J01': 7}, {'J01': 38}, 
655.0, {'J01': -37.0}, {'J01': 8}, {'J01': 37}, 
660.0, {'J01': -39.0}, {'J01': 8}, {'J01': 39}, 
665.0, {'J01': -41.0}, {'J01': 8}, {'J01': 41}, 
670.0, {'J01': -39.0}, {'J01': 7}, {'J01': 39}, 
675.0, {'J01': -32.0}, {'J01': 6}, {'J01': 32}, 
680.0, {'J01': -27.0}, {'J01': 6}, {'J01': 27}, 
685.0, {'J01': -27.0}, {'J01': 6}, {'J01': 27}, 
690.0, {'J01': -21.0}, {'J01': 6}, {'J01': 21}, 
695.0, {'J01': -19.0}, {'J01': 6}, {'J01': 19}, 
700.0, {'J01': -20.0}, {'J01': 6}, {'J01': 20}, 
705.0, {'J01': -23.0}, {'J01': 6}, {'J01': 23}, 
710.0, {'J01': -20.0}, {'J01': 6}, {'J01': 20}, 
715.0, {'J01': -18.0}, {'J01': 4}, {'J01': 18}, 
720.0, {'J01': -24.0}, {'J01': 4}, {'J01': 24}, 
725.0, {'J01': -32.0}, {'J01': 7}, {'J01': 32}, 
730.0, {'J01': -36.0}, {'J01': 8}, {'J01': 36}, 
735.0, {'J01': -38.0}, {'J01': 8}, {'J01': 38}, 
740.0, {'J01': -39.0}, {'J01': 8}, {'J01': 39}, 
745.0, {'J01': -40.0}, {'J01': 8}, {'J01': 40}, 
750.0, {'J01': -35.0}, {'J01': 7}, {'J01': 35}, 
755.0, {'J01': -32.0}, {'J01': 7}, {'J01': 32}, 
760.0, {'J01': -32.0}, {'J01': 7}, {'J01': 32}, 
765.0, {'J01': -29.0}, {'J01': 7}, {'J01': 29}, 
770.0, {'J01': -26.0}, {'J01': 6}, {'J01': 26}, 
775.0, {'J01': -25.0}, {'J01': 6}, {'J01': 25}, 
780.0, {'J01': -24.0}, {'J01': 5}, {'J01': 24}, 
785.0, {'J01': -19.0}, {'J01': 5}, {'J01': 19}, 
790.0, {'J01': -17.0}, {'J01': 5}, {'J01': 17}, 
795.0, {'J01': -17.0}, {'J01': 5}, {'J01': 17}, 
800.0, {'J01': -17.0}, {'J01': 5}, {'J01': 17}, 
805.0, {'J01': -17.0}, {'J01': 5}, {'J01': 17}, 
810.0, {'J01': -19.0}, {'J01': 5}, {'J01': 19}, 
815.0, {'J01': -19.0}, {'J01': 5}, {'J01': 19}, 
820.0, {'J01': -18.0}, {'J01': 5}, {'J01': 18}, 
825.0, {'J01': -20.0}, {'J01': 5}, {'J01': 20}, 
830.0, {'J01': -21.0}, {'J01': 5}, {'J01': 21}, 
835.0, {'J01': -20.0}, {'J01': 5}, {'J01': 20}, 
840.0, {'J01': -21.0}, {'J01': 5}, {'J01': 21}, 
845.0, {'J01': -22.0}, {'J01': 6}, {'J01': 22}, 
850.0, {'J01': -21.0}, {'J01': 6}, {'J01': 21}, 
855.0, {'J01': -21.0}, {'J01': 6}, {'J01': 21}, 
860.0, {'J01': -22.0}, {'J01': 6}, {'J01': 22}, 
865.0, {'J01': -23.0}, {'J01': 6}, {'J01': 23}, 
870.0, {'J01': -24.0}, {'J01': 6}, {'J01': 24}, 
875.0, {'J01': -23.0}, {'J01': 6}, {'J01': 23}, 
880.0, {'J01': -24.0}, {'J01': 7}, {'J01': 24}, 
885.0, {'J01': -27.0}, {'J01': 7}, {'J01': 27}, 
890.0, {'J01': -25.0}, {'J01': 7}, {'J01': 25}, 
