5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
20.0, {'J01': -11.0}, {'J01': 1}, {'J01': 3}, 
25.0, {'J01': -43.0}, {'J01': 1}, {'J01': 4}, 
30.0, {'J01': -90.0}, {'J01': 2}, {'J01': 7}, 
35.0, {'J01': -168.5}, {'J01': 4}, {'J01': 11}, 
40.0, {'J01': -271.5}, {'J01': 4}, {'J01': 13}, 
45.0, {'J01': -410.5}, {'J01': 4}, {'J01': 16}, 
50.0, {'J01': -580.5}, {'J01': 6}, {'J01': 19}, 
55.0, {'J01': -778.0}, {'J01': 7}, {'J01': 23}, 
60.0, {'J01': -1012.0}, {'J01': 7}, {'J01': 25}, 
65.0, {'J01': -1235.0}, {'J01': 7}, {'J01': 24}, 
70.0, {'J01': -1480.5}, {'J01': 8}, {'J01': 26}, 
75.0, {'J01': -1746.0}, {'J01': 8}, {'J01': 28}, 
80.0, {'J01': -1979.0}, {'J01': 8}, {'J01': 25}, 
85.0, {'J01': -2231.5}, {'J01': 8}, {'J01': 27}, 
90.0, {'J01': -2479.0}, {'J01': 8}, {'J01': 25}, 
95.0, {'J01': -2731.5}, {'J01': 8}, {'J01': 26}, 
100.0, {'J01': -3003.5}, {'J01': 8}, {'J01': 30}, 
105.0, {'J01': -2546.0}, {'J01': 7}, {'J01': 26}, 
110.0, {'J01': -2289.0}, {'J01': 6}, {'J01': 21}, 
115.0, {'J01': -2390.0}, {'J01': 6}, {'J01': 21}, 
120.0, {'J01': -2601.5}, {'J01': 7}, {'J01': 24}, 
125.0, {'J01': -2856.0}, {'J01': 8}, {'J01': 28}, 
130.0, {'J01': -3102.0}, {'J01': 8}, {'J01': 26}, 
135.0, {'J01': -3368.0}, {'J01': 8}, {'J01': 28}, 
140.0, {'J01': -3648.0}, {'J01': 8}, {'J01': 28}, 
145.0, {'J01': -3934.0}, {'J01': 8}, {'J01': 30}, 
150.0, {'J01': -4191.0}, {'J01': 8}, {'J01': 28}, 
155.0, {'J01': -4448.0}, {'J01': 8}, {'J01': 28}, 
160.0, {'J01': -4734.5}, {'J01': 8}, {'J01': 31}, 
165.0, {'J01': -4055.5}, {'J01': 7}, {'J01': 27}, 
170.0, {'J01': -2405.5}, {'J01': 4}, {'J01': 19}, 
175.0, {'J01': -1800.5}, {'J01': 4}, {'J01': 16}, 
180.0, {'J01': -1657.0}, {'J01': 3}, {'J01': 16}, 
185.0, {'J01': -1651.5}, {'J01': 3}, {'J01': 20}, 
190.0, {'J01': -1797.5}, {'J01': 6}, {'J01': 24}, 
195.0, {'J01': -2050.0}, {'J01': 8}, {'J01': 28}, 
200.0, {'J01': -2330.0}, {'J01': 8}, {'J01': 28}, 
205.0, {'J01': -2610.0}, {'J01': 8}, {'J01': 28}, 
210.0, {'J01': -2891.0}, {'J01': 8}, {'J01': 29}, 
215.0, {'J01': -2391.5}, {'J01': 8}, {'J01': 27}, 
220.0, {'J01': -1969.0}, {'J01': 8}, {'J01': 25}, 
225.0, {'J01': -2227.0}, {'J01': 8}, {'J01': 29}, 
230.0, {'J01': -2517.0}, {'J01': 8}, {'J01': 29}, 
235.0, {'J01': -2811.5}, {'J01': 8}, {'J01': 31}, 
240.0, {'J01': -3045.5}, {'J01': 8}, {'J01': 29}, 
245.0, {'J01': -3271.5}, {'J01': 8}, {'J01': 28}, 
250.0, {'J01': -3555.5}, {'J01': 8}, {'J01': 30}, 
255.0, {'J01': -3861.5}, {'J01': 8}, {'J01': 32}, 
260.0, {'J01': -3312.5}, {'J01': 7}, {'J01': 28}, 
265.0, {'J01': -1990.0}, {'J01': 4}, {'J01': 18}, 
270.0, {'J01': -1524.5}, {'J01': 4}, {'J01': 14}, 
275.0, {'J01': -1013.5}, {'J01': 4}, {'J01': 11}, 
280.0, {'J01': -1123.5}, {'J01': 4}, {'J01': 11}, 
285.0, {'J01': -1234.0}, {'J01': 4}, {'J01': 12}, 
290.0, {'J01': -1354.0}, {'J01': 4}, {'J01': 12}, 
295.0, {'J01': -1474.0}, {'J01': 4}, {'J01': 12}, 
