5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
20.0, {'J01': -19.0}, {'J01': 2}, {'J01': 5}, 
25.0, {'J01': -73.5}, {'J01': 4}, {'J01': 7}, 
30.0, {'J01': -97.5}, {'J01': 4}, {'J01': 6}, 
35.0, {'J01': -66.0}, {'J01': 2}, {'J01': 7}, 
40.0, {'J01': -103.5}, {'J01': 2}, {'J01': 6}, 
45.0, {'J01': -126.5}, {'J01': 2}, {'J01': 9}, 
50.0, {'J01': -188.5}, {'J01': 3}, {'J01': 16}, 
55.0, {'J01': -216.0}, {'J01': 2}, {'J01': 13}, 
60.0, {'J01': -207.5}, {'J01': 2}, {'J01': 11}, 
65.0, {'J01': -197.0}, {'J01': 3}, {'J01': 14}, 
70.0, {'J01': -267.0}, {'J01': 4}, {'J01': 14}, 
75.0, {'J01': -222.5}, {'J01': 3}, {'J01': 11}, 
80.0, {'J01': -243.5}, {'J01': 3}, {'J01': 15}, 
85.0, {'J01': -355.0}, {'J01': 4}, {'J01': 20}, 
90.0, {'J01': -403.5}, {'J01': 7}, {'J01': 25}, 
95.0, {'J01': -576.5}, {'J01': 6}, {'J01': 24}, 
100.0, {'J01': -764.0}, {'J01': 8}, {'J01': 25}, 
105.0, {'J01': -1027.0}, {'J01': 8}, {'J01': 30}, 
110.0, {'J01': -1326.0}, {'J01': 8}, {'J01': 33}, 
115.0, {'J01': -1662.5}, {'J01': 8}, {'J01': 37}, 
120.0, {'J01': -2038.5}, {'J01': 8}, {'J01': 40}, 
125.0, {'J01': -2426.5}, {'J01': 8}, {'J01': 42}, 
130.0, {'J01': -2124.0}, {'J01': 7}, {'J01': 36}, 
135.0, {'J01': -1320.0}, {'J01': 5}, {'J01': 24}, 
140.0, {'J01': -1141.5}, {'J01': 4}, {'J01': 20}, 
145.0, {'J01': -1280.0}, {'J01': 4}, {'J01': 28}, 
150.0, {'J01': -1383.5}, {'J01': 6}, {'J01': 29}, 
155.0, {'J01': -1672.0}, {'J01': 8}, {'J01': 36}, 
160.0, {'J01': -2037.0}, {'J01': 8}, {'J01': 38}, 
165.0, {'J01': -2425.5}, {'J01': 8}, {'J01': 40}, 
170.0, {'J01': -2484.0}, {'J01': 8}, {'J01': 34}, 
175.0, {'J01': -2708.0}, {'J01': 8}, {'J01': 37}, 
180.0, {'J01': -2640.5}, {'J01': 8}, {'J01': 37}, 
185.0, {'J01': -2615.0}, {'J01': 8}, {'J01': 34}, 
190.0, {'J01': -2776.5}, {'J01': 8}, {'J01': 34}, 
195.0, {'J01': -3050.5}, {'J01': 8}, {'J01': 32}, 
200.0, {'J01': -3378.0}, {'J01': 9}, {'J01': 35}, 
205.0, {'J01': -2501.0}, {'J01': 6}, {'J01': 26}, 
210.0, {'J01': -1724.5}, {'J01': 4}, {'J01': 20}, 
215.0, {'J01': -1572.5}, {'J01': 4}, {'J01': 17}, 
220.0, {'J01': -1757.5}, {'J01': 4}, {'J01': 23}, 
225.0, {'J01': -1889.5}, {'J01': 6}, {'J01': 28}, 
230.0, {'J01': -2185.0}, {'J01': 8}, {'J01': 33}, 
235.0, {'J01': -2042.5}, {'J01': 7}, {'J01': 27}, 
240.0, {'J01': -1877.5}, {'J01': 6}, {'J01': 23}, 
245.0, {'J01': -1639.5}, {'J01': 5}, {'J01': 19}, 
250.0, {'J01': -1220.0}, {'J01': 4}, {'J01': 16}, 
255.0, {'J01': -1211.0}, {'J01': 4}, {'J01': 21}, 
260.0, {'J01': -1449.0}, {'J01': 7}, {'J01': 32}, 
265.0, {'J01': -1532.0}, {'J01': 7}, {'J01': 31}, 
270.0, {'J01': -1462.5}, {'J01': 6}, {'J01': 25}, 
275.0, {'J01': -1273.5}, {'J01': 6}, {'J01': 26}, 
280.0, {'J01': -1135.0}, {'J01': 7}, {'J01': 27}, 
285.0, {'J01': -1416.5}, {'J01': 8}, {'J01': 31}, 
290.0, {'J01': -1734.5}, {'J01': 8}, {'J01': 34}, 
295.0, {'J01': -1985.0}, {'J01': 8}, {'J01': 35}, 
