5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -6.182}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -3.0}, {'J01': 1}, {'J01': 3}, 
20.0, {'J01': -5.091}, {'J01': 1}, {'J01': 2}, 
25.0, {'J01': -4.0}, {'J01': 2}, {'J01': 4}, 
30.0, {'J01': -13.182}, {'J01': 2}, {'J01': 7}, 
35.0, {'J01': -9.0}, {'J01': 3}, {'J01': 9}, 
40.0, {'J01': -21.273}, {'J01': 3}, {'J01': 12}, 
45.0, {'J01': -25.182000000000002}, {'J01': 5}, {'J01': 19}, 
50.0, {'J01': -37.892}, {'J01': 8}, {'J01': 31}, 
55.0, {'J01': -36.716}, {'J01': 8}, {'J01': 28}, 
60.0, {'J01': -28.267}, {'J01': 8}, {'J01': 27}, 
65.0, {'J01': -35.801}, {'J01': 8}, {'J01': 32}, 
70.0, {'J01': -34.801}, {'J01': 8}, {'J01': 31}, 
75.0, {'J01': -42.165000000000006}, {'J01': 6}, {'J01': 26}, 
80.0, {'J01': -39.432}, {'J01': 4}, {'J01': 22}, 
85.0, {'J01': -27.273}, {'J01': 3}, {'J01': 18}, 
90.0, {'J01': -33.272999999999996}, {'J01': 4}, {'J01': 24}, 
95.0, {'J01': -53.256}, {'J01': 7}, {'J01': 34}, 
100.0, {'J01': -61.347}, {'J01': 8}, {'J01': 39}, 
105.0, {'J01': -66.881}, {'J01': 8}, {'J01': 42}, 
110.0, {'J01': -73.154}, {'J01': 7}, {'J01': 39}, 
115.0, {'J01': -62.887}, {'J01': 5}, {'J01': 30}, 
120.0, {'J01': -63.893}, {'J01': 4}, {'J01': 23}, 
125.0, {'J01': -77.524}, {'J01': 4}, {'J01': 23}, 
130.0, {'J01': -78.34800000000001}, {'J01': 4}, {'J01': 22}, 
135.0, {'J01': -89.706}, {'J01': 5}, {'J01': 29}, 
140.0, {'J01': -92.24000000000001}, {'J01': 5}, {'J01': 29}, 
145.0, {'J01': -87.24000000000001}, {'J01': 4}, {'J01': 24}, 
150.0, {'J01': -83.24000000000001}, {'J01': 4}, {'J01': 20}, 
