5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -7.182}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -1.0}, {'J01': 1}, {'J01': 1}, 
20.0, {'J01': -6.091}, {'J01': 1}, {'J01': 3}, 
25.0, {'J01': -8.091000000000001}, {'J01': 4}, {'J01': 5}, 
30.0, {'J01': -5.0}, {'J01': 3}, {'J01': 5}, 
35.0, {'J01': -14.273}, {'J01': 2}, {'J01': 5}, 
40.0, {'J01': -15.182}, {'J01': 3}, {'J01': 9}, 
45.0, {'J01': -17.267}, {'J01': 4}, {'J01': 16}, 
50.0, {'J01': -23.267}, {'J01': 6}, {'J01': 22}, 
55.0, {'J01': -33.534}, {'J01': 8}, {'J01': 31}, 
60.0, {'J01': -33.801}, {'J01': 8}, {'J01': 30}, 
65.0, {'J01': -26.267}, {'J01': 7}, {'J01': 25}, 
70.0, {'J01': -26.625}, {'J01': 6}, {'J01': 21}, 
75.0, {'J01': -39.722}, {'J01': 6}, {'J01': 23}, 
80.0, {'J01': -34.807}, {'J01': 6}, {'J01': 23}, 
85.0, {'J01': -38.807}, {'J01': 8}, {'J01': 27}, 
90.0, {'J01': -48.08}, {'J01': 8}, {'J01': 27}, 
95.0, {'J01': -37.807}, {'J01': 8}, {'J01': 26}, 
100.0, {'J01': -73.42699999999999}, {'J01': 8}, {'J01': 30}, 
105.0, {'J01': -63.239000000000004}, {'J01': 8}, {'J01': 34}, 
110.0, {'J01': -62.711000000000006}, {'J01': 7}, {'J01': 28}, 
115.0, {'J01': -53.620000000000005}, {'J01': 5}, {'J01': 22}, 
120.0, {'J01': -70.342}, {'J01': 4}, {'J01': 22}, 
125.0, {'J01': -71.257}, {'J01': 4}, {'J01': 18}, 
130.0, {'J01': -40.171}, {'J01': 4}, {'J01': 16}, 
135.0, {'J01': -48.154}, {'J01': 4}, {'J01': 14}, 
140.0, {'J01': -46.887}, {'J01': 4}, {'J01': 14}, 
145.0, {'J01': -81.41}, {'J01': 4}, {'J01': 28}, 
150.0, {'J01': -91.416}, {'J01': 7}, {'J01': 30}, 
155.0, {'J01': -94.774}, {'J01': 8}, {'J01': 29}, 
160.0, {'J01': -89.507}, {'J01': 6}, {'J01': 25}, 
165.0, {'J01': -83.501}, {'J01': 5}, {'J01': 27}, 
170.0, {'J01': -86.507}, {'J01': 4}, {'J01': 22}, 
175.0, {'J01': -90.774}, {'J01': 4}, {'J01': 25}, 
180.0, {'J01': -44.494}, {'J01': 5}, {'J01': 30}, 
