5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -6.182}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -2.0}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': -3.0}, {'J01': 2}, {'J01': 3}, 
25.0, {'J01': -7.0}, {'J01': 3}, {'J01': 7}, 
30.0, {'J01': -11.267}, {'J01': 4}, {'J01': 10}, 
35.0, {'J01': -20.358}, {'J01': 5}, {'J01': 16}, 
40.0, {'J01': -25.358}, {'J01': 7}, {'J01': 21}, 
45.0, {'J01': -37.807}, {'J01': 8}, {'J01': 26}, 
50.0, {'J01': -42.897999999999996}, {'J01': 8}, {'J01': 28}, 
55.0, {'J01': -40.897999999999996}, {'J01': 7}, {'J01': 26}, 
60.0, {'J01': -31.898}, {'J01': 4}, {'J01': 17}, 
65.0, {'J01': -32.432}, {'J01': 4}, {'J01': 15}, 
70.0, {'J01': -31.699}, {'J01': 4}, {'J01': 13}, 
75.0, {'J01': -45.063}, {'J01': 4}, {'J01': 14}, 
80.0, {'J01': -47.33}, {'J01': 4}, {'J01': 15}, 
85.0, {'J01': -21.892000000000003}, {'J01': 3}, {'J01': 15}, 
90.0, {'J01': -33.165000000000006}, {'J01': 3}, {'J01': 17}, 
95.0, {'J01': -45.614}, {'J01': 6}, {'J01': 22}, 
100.0, {'J01': -68.60300000000001}, {'J01': 7}, {'J01': 27}, 
105.0, {'J01': -60.063}, {'J01': 8}, {'J01': 29}, 
110.0, {'J01': -69.16}, {'J01': 7}, {'J01': 27}, 
115.0, {'J01': -71.694}, {'J01': 6}, {'J01': 27}, 
120.0, {'J01': -36.340999999999994}, {'J01': 5}, {'J01': 22}, 
125.0, {'J01': -42.699}, {'J01': 5}, {'J01': 24}, 
130.0, {'J01': -56.415}, {'J01': 7}, {'J01': 29}, 
135.0, {'J01': -87.41}, {'J01': 8}, {'J01': 34}, 
140.0, {'J01': -106.308}, {'J01': 8}, {'J01': 38}, 
145.0, {'J01': -110.194}, {'J01': 8}, {'J01': 43}, 
150.0, {'J01': -100.308}, {'J01': 6}, {'J01': 32}, 
155.0, {'J01': -103.84200000000001}, {'J01': 6}, {'J01': 33}, 
160.0, {'J01': -113.376}, {'J01': 6}, {'J01': 40}, 
165.0, {'J01': -121.91}, {'J01': 7}, {'J01': 46}, 
170.0, {'J01': -109.84200000000001}, {'J01': 7}, {'J01': 39}, 
175.0, {'J01': -97.575}, {'J01': 5}, {'J01': 28}, 
180.0, {'J01': -95.84200000000001}, {'J01': 6}, {'J01': 25}, 
185.0, {'J01': -91.84200000000001}, {'J01': 6}, {'J01': 21}, 
190.0, {'J01': -64.58000000000001}, {'J01': 6}, {'J01': 21}, 
195.0, {'J01': -64.58000000000001}, {'J01': 6}, {'J01': 21}, 
200.0, {'J01': -88.575}, {'J01': 7}, {'J01': 19}, 
205.0, {'J01': -91.575}, {'J01': 7}, {'J01': 22}, 
210.0, {'J01': -94.575}, {'J01': 7}, {'J01': 25}, 
215.0, {'J01': -92.84200000000001}, {'J01': 7}, {'J01': 22}, 
220.0, {'J01': -88.84200000000001}, {'J01': 7}, {'J01': 18}, 
225.0, {'J01': -34.409}, {'J01': 5}, {'J01': 15}, 
230.0, {'J01': -47.682}, {'J01': 5}, {'J01': 19}, 
235.0, {'J01': -29.067999999999998}, {'J01': 6}, {'J01': 24}, 
240.0, {'J01': -43.340999999999994}, {'J01': 8}, {'J01': 29}, 
245.0, {'J01': -49.699}, {'J01': 8}, {'J01': 31}, 
250.0, {'J01': -42.432}, {'J01': 6}, {'J01': 25}, 
255.0, {'J01': -43.614}, {'J01': 4}, {'J01': 20}, 
260.0, {'J01': -41.705}, {'J01': 4}, {'J01': 15}, 
265.0, {'J01': -38.614}, {'J01': 4}, {'J01': 15}, 
270.0, {'J01': -45.796}, {'J01': 4}, {'J01': 16}, 
275.0, {'J01': -52.33}, {'J01': 4}, {'J01': 20}, 
280.0, {'J01': -53.711000000000006}, {'J01': 4}, {'J01': 19}, 
285.0, {'J01': -52.887}, {'J01': 4}, {'J01': 20}, 
290.0, {'J01': -70.43299999999999}, {'J01': 4}, {'J01': 19}, 
