5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -6.182}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -5.0}, {'J01': 1}, {'J01': 5}, 
20.0, {'J01': -7.091}, {'J01': 2}, {'J01': 4}, 
25.0, {'J01': -6.0}, {'J01': 1}, {'J01': 6}, 
30.0, {'J01': -14.182}, {'J01': 2}, {'J01': 8}, 
35.0, {'J01': -10.0}, {'J01': 2}, {'J01': 10}, 
40.0, {'J01': -11.091000000000001}, {'J01': 2}, {'J01': 8}, 
45.0, {'J01': -17.448999999999998}, {'J01': 2}, {'J01': 10}, 
50.0, {'J01': -34.074}, {'J01': 4}, {'J01': 21}, 
55.0, {'J01': -31.807}, {'J01': 5}, {'J01': 20}, 
60.0, {'J01': -34.074}, {'J01': 5}, {'J01': 21}, 
65.0, {'J01': -23.267}, {'J01': 5}, {'J01': 22}, 
70.0, {'J01': -44.897999999999996}, {'J01': 8}, {'J01': 30}, 
75.0, {'J01': -47.165000000000006}, {'J01': 7}, {'J01': 31}, 
80.0, {'J01': -49.08}, {'J01': 7}, {'J01': 28}, 
85.0, {'J01': -43.807}, {'J01': 7}, {'J01': 32}, 
90.0, {'J01': -57.08}, {'J01': 8}, {'J01': 36}, 
95.0, {'J01': -61.881}, {'J01': 8}, {'J01': 37}, 
100.0, {'J01': -67.063}, {'J01': 8}, {'J01': 36}, 
105.0, {'J01': -47.693000000000005}, {'J01': 8}, {'J01': 37}, 
110.0, {'J01': -79.04599999999999}, {'J01': 8}, {'J01': 38}, 
115.0, {'J01': -79.22200000000001}, {'J01': 8}, {'J01': 40}, 
120.0, {'J01': -91.762}, {'J01': 8}, {'J01': 42}, 
125.0, {'J01': -85.023}, {'J01': 8}, {'J01': 42}, 
130.0, {'J01': -66.301}, {'J01': 8}, {'J01': 40}, 
135.0, {'J01': -70.102}, {'J01': 8}, {'J01': 40}, 
140.0, {'J01': -90.09100000000001}, {'J01': 9}, {'J01': 42}, 
145.0, {'J01': -78.727}, {'J01': 8}, {'J01': 43}, 
150.0, {'J01': -84.733}, {'J01': 8}, {'J01': 41}, 
155.0, {'J01': -74.46}, {'J01': 9}, {'J01': 40}, 
160.0, {'J01': -75.193}, {'J01': 10}, {'J01': 42}, 
165.0, {'J01': -91.0}, {'J01': 11}, {'J01': 46}, 
170.0, {'J01': -97.358}, {'J01': 12}, {'J01': 48}, 
175.0, {'J01': -116.256}, {'J01': 13}, {'J01': 52}, 
180.0, {'J01': -108.807}, {'J01': 14}, {'J01': 52}, 
185.0, {'J01': -103.273}, {'J01': 14}, {'J01': 49}, 
190.0, {'J01': -110.285}, {'J01': 12}, {'J01': 40}, 
195.0, {'J01': -108.018}, {'J01': 11}, {'J01': 39}, 
200.0, {'J01': -114.285}, {'J01': 11}, {'J01': 44}, 
205.0, {'J01': -123.91}, {'J01': 12}, {'J01': 48}, 
210.0, {'J01': -70.744}, {'J01': 11}, {'J01': 45}, 
215.0, {'J01': -86.023}, {'J01': 11}, {'J01': 43}, 
220.0, {'J01': -87.938}, {'J01': 11}, {'J01': 40}, 
225.0, {'J01': -64.568}, {'J01': 12}, {'J01': 37}, 
230.0, {'J01': -60.386}, {'J01': 12}, {'J01': 39}, 
235.0, {'J01': -72.83500000000001}, {'J01': 12}, {'J01': 44}, 
240.0, {'J01': -79.193}, {'J01': 12}, {'J01': 46}, 
245.0, {'J01': -85.72699999999999}, {'J01': 12}, {'J01': 50}, 
250.0, {'J01': -66.125}, {'J01': 8}, {'J01': 38}, 
255.0, {'J01': -50.881}, {'J01': 5}, {'J01': 26}, 
260.0, {'J01': -36.897999999999996}, {'J01': 5}, {'J01': 22}, 
265.0, {'J01': -41.522999999999996}, {'J01': 5}, {'J01': 21}, 
270.0, {'J01': -53.324}, {'J01': 5}, {'J01': 29}, 
275.0, {'J01': -74.955}, {'J01': 8}, {'J01': 37}, 
280.0, {'J01': -89.495}, {'J01': 8}, {'J01': 41}, 
285.0, {'J01': -75.03999999999999}, {'J01': 8}, {'J01': 42}, 
290.0, {'J01': -79.84100000000001}, {'J01': 8}, {'J01': 43}, 
295.0, {'J01': -94.563}, {'J01': 9}, {'J01': 41}, 
300.0, {'J01': -94.654}, {'J01': 9}, {'J01': 38}, 
305.0, {'J01': -71.926}, {'J01': 10}, {'J01': 40}, 
310.0, {'J01': -90.557}, {'J01': 10}, {'J01': 45}, 
315.0, {'J01': -110.279}, {'J01': 10}, {'J01': 48}, 
320.0, {'J01': -59.471000000000004}, {'J01': 11}, {'J01': 43}, 
325.0, {'J01': -82.72699999999999}, {'J01': 13}, {'J01': 47}, 
330.0, {'J01': -85.81799999999998}, {'J01': 13}, {'J01': 47}, 
335.0, {'J01': -85.824}, {'J01': 13}, {'J01': 39}, 
340.0, {'J01': -91.364}, {'J01': 14}, {'J01': 34}, 
345.0, {'J01': -89.455}, {'J01': 14}, {'J01': 29}, 
350.0, {'J01': -61.193}, {'J01': 12}, {'J01': 28}, 
355.0, {'J01': -77.46600000000001}, {'J01': 12}, {'J01': 35}, 
360.0, {'J01': -91.267}, {'J01': 14}, {'J01': 45}, 
365.0, {'J01': -106.45499999999998}, {'J01': 14}, {'J01': 46}, 
370.0, {'J01': -111.637}, {'J01': 14}, {'J01': 45}, 
375.0, {'J01': -67.92}, {'J01': 14}, {'J01': 44}, 
380.0, {'J01': -78.193}, {'J01': 14}, {'J01': 45}, 
385.0, {'J01': -92.733}, {'J01': 15}, {'J01': 49}, 
390.0, {'J01': -99.18199999999999}, {'J01': 15}, {'J01': 48}, 
395.0, {'J01': -106.983}, {'J01': 16}, {'J01': 52}, 
400.0, {'J01': -119.34700000000001}, {'J01': 16}, {'J01': 52}, 
405.0, {'J01': -89.528}, {'J01': 18}, {'J01': 50}, 
410.0, {'J01': -87.795}, {'J01': 19}, {'J01': 47}, 
415.0, {'J01': -88.238}, {'J01': 20}, {'J01': 48}, 
420.0, {'J01': -117.23299999999999}, {'J01': 20}, {'J01': 51}, 
425.0, {'J01': -94.41999999999999}, {'J01': 20}, {'J01': 48}, 
430.0, {'J01': -101.602}, {'J01': 20}, {'J01': 49}, 
435.0, {'J01': -93.89200000000001}, {'J01': 18}, {'J01': 42}, 
440.0, {'J01': -109.699}, {'J01': 19}, {'J01': 46}, 
445.0, {'J01': -109.608}, {'J01': 19}, {'J01': 49}, 
450.0, {'J01': -102.159}, {'J01': 19}, {'J01': 49}, 
455.0, {'J01': -110.875}, {'J01': 20}, {'J01': 49}, 
460.0, {'J01': -102.256}, {'J01': 17}, {'J01': 38}, 
465.0, {'J01': -87.44900000000001}, {'J01': 15}, {'J01': 35}, 
470.0, {'J01': -106.995}, {'J01': 15}, {'J01': 36}, 
475.0, {'J01': -112.995}, {'J01': 15}, {'J01': 42}, 
480.0, {'J01': -128.154}, {'J01': 17}, {'J01': 49}, 
485.0, {'J01': -83.43700000000001}, {'J01': 17}, {'J01': 47}, 
490.0, {'J01': -104.07400000000001}, {'J01': 17}, {'J01': 46}, 
495.0, {'J01': -94.89200000000001}, {'J01': 19}, {'J01': 43}, 
500.0, {'J01': -94.983}, {'J01': 19}, {'J01': 40}, 
505.0, {'J01': -66.812}, {'J01': 17}, {'J01': 36}, 
510.0, {'J01': -81.352}, {'J01': 17}, {'J01': 40}, 
