5.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
10.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
15.0, {'J8': np.float32(-0.5)}, {'J8': 1}, {'J8': 1}, 
20.0, {'J8': np.float32(-12.5)}, {'J8': 1}, {'J8': 2}, 
25.0, {'J8': np.float32(-22.0)}, {'J8': 1}, {'J8': 3}, 
30.0, {'J8': np.float32(-12.0)}, {'J8': 2}, {'J8': 3}, 
35.0, {'J8': np.float32(-30.0)}, {'J8': 2}, {'J8': 3}, 
40.0, {'J8': np.float32(-33.0)}, {'J8': 4}, {'J8': 5}, 
45.0, {'J8': np.float32(-50.0)}, {'J8': 4}, {'J8': 5}, 
50.0, {'J8': np.float32(-0.5)}, {'J8': 3}, {'J8': 5}, 
55.0, {'J8': np.float32(4.5)}, {'J8': 2}, {'J8': 4}, 
60.0, {'J8': np.float32(-50.0)}, {'J8': 4}, {'J8': 9}, 
65.0, {'J8': np.float32(-47.0)}, {'J8': 4}, {'J8': 11}, 
70.0, {'J8': np.float32(-51.5)}, {'J8': 5}, {'J8': 11}, 
75.0, {'J8': np.float32(-114.5)}, {'J8': 6}, {'J8': 14}, 
80.0, {'J8': np.float32(-141.5)}, {'J8': 7}, {'J8': 15}, 
85.0, {'J8': np.float32(-150.0)}, {'J8': 7}, {'J8': 15}, 
90.0, {'J8': np.float32(-153.5)}, {'J8': 8}, {'J8': 16}, 
95.0, {'J8': np.float32(-160.0)}, {'J8': 8}, {'J8': 16}, 
100.0, {'J8': np.float32(-160.0)}, {'J8': 8}, {'J8': 16}, 
105.0, {'J8': np.float32(-164.5)}, {'J8': 8}, {'J8': 17}, 
110.0, {'J8': np.float32(-170.0)}, {'J8': 8}, {'J8': 17}, 
115.0, {'J8': np.float32(-170.0)}, {'J8': 8}, {'J8': 17}, 
120.0, {'J8': np.float32(-170.0)}, {'J8': 8}, {'J8': 17}, 
125.0, {'J8': np.float32(-170.0)}, {'J8': 8}, {'J8': 17}, 
130.0, {'J8': np.float32(-170.0)}, {'J8': 8}, {'J8': 17}, 
135.0, {'J8': np.float32(-170.0)}, {'J8': 8}, {'J8': 17}, 
140.0, {'J8': np.float32(12.5)}, {'J8': 7}, {'J8': 16}, 
145.0, {'J8': np.float32(336.0)}, {'J8': 5}, {'J8': 13}, 
150.0, {'J8': np.float32(32.0)}, {'J8': 5}, {'J8': 12}, 
155.0, {'J8': np.float32(72.0)}, {'J8': 5}, {'J8': 11}, 
160.0, {'J8': np.float32(88.0)}, {'J8': 5}, {'J8': 12}, 
165.0, {'J8': np.float32(-122.5)}, {'J8': 5}, {'J8': 14}, 
170.0, {'J8': np.float32(-140.0)}, {'J8': 5}, {'J8': 14}, 
175.0, {'J8': np.float32(-146.5)}, {'J8': 7}, {'J8': 16}, 
180.0, {'J8': np.float32(-161.5)}, {'J8': 8}, {'J8': 17}, 
185.0, {'J8': np.float32(-170.0)}, {'J8': 8}, {'J8': 17}, 
190.0, {'J8': np.float32(-170.0)}, {'J8': 8}, {'J8': 17}, 
195.0, {'J8': np.float32(72.0)}, {'J8': 8}, {'J8': 16}, 
200.0, {'J8': np.float32(90.5)}, {'J8': 8}, {'J8': 15}, 
205.0, {'J8': np.float32(110.0)}, {'J8': 7}, {'J8': 15}, 
210.0, {'J8': np.float32(452.0)}, {'J8': 5}, {'J8': 13}, 
215.0, {'J8': np.float32(154.0)}, {'J8': 5}, {'J8': 10}, 
220.0, {'J8': np.float32(65.0)}, {'J8': 5}, {'J8': 8}, 
225.0, {'J8': np.float32(-86.0)}, {'J8': 5}, {'J8': 11}, 
230.0, {'J8': np.float32(-116.0)}, {'J8': 6}, {'J8': 14}, 
235.0, {'J8': np.float32(-145.5)}, {'J8': 7}, {'J8': 16}, 
240.0, {'J8': np.float32(-105.5)}, {'J8': 7}, {'J8': 14}, 
245.0, {'J8': np.float32(-140.0)}, {'J8': 7}, {'J8': 14}, 
250.0, {'J8': np.float32(11.0)}, {'J8': 6}, {'J8': 15}, 
255.0, {'J8': np.float32(18.5)}, {'J8': 5}, {'J8': 12}, 
260.0, {'J8': np.float32(-61.5)}, {'J8': 5}, {'J8': 12}, 
265.0, {'J8': np.float32(60.0)}, {'J8': 5}, {'J8': 13}, 
270.0, {'J8': np.float32(77.5)}, {'J8': 5}, {'J8': 10}, 
275.0, {'J8': np.float32(-100.0)}, {'J8': 5}, {'J8': 10}, 
280.0, {'J8': np.float32(-9.0)}, {'J8': 5}, {'J8': 9}, 
285.0, {'J8': np.float32(53.0)}, {'J8': 5}, {'J8': 7}, 
290.0, {'J8': np.float32(27.5)}, {'J8': 5}, {'J8': 6}, 
295.0, {'J8': np.float32(-47.0)}, {'J8': 5}, {'J8': 6}, 
300.0, {'J8': np.float32(-50.0)}, {'J8': 5}, {'J8': 6}, 
305.0, {'J8': np.float32(-68.0)}, {'J8': 5}, {'J8': 9}, 
310.0, {'J8': np.float32(-74.5)}, {'J8': 5}, {'J8': 10}, 
315.0, {'J8': np.float32(-40.0)}, {'J8': 5}, {'J8': 7}, 
320.0, {'J8': np.float32(-75.5)}, {'J8': 5}, {'J8': 9}, 
325.0, {'J8': np.float32(-64.5)}, {'J8': 5}, {'J8': 10}, 
330.0, {'J8': np.float32(-54.0)}, {'J8': 5}, {'J8': 11}, 
335.0, {'J8': np.float32(-4.5)}, {'J8': 5}, {'J8': 10}, 
340.0, {'J8': np.float32(-78.0)}, {'J8': 5}, {'J8': 9}, 
345.0, {'J8': np.float32(-23.0)}, {'J8': 5}, {'J8': 6}, 
350.0, {'J8': np.float32(-16.5)}, {'J8': 5}, {'J8': 6}, 
355.0, {'J8': np.float32(-51.0)}, {'J8': 5}, {'J8': 6}, 
360.0, {'J8': np.float32(-66.5)}, {'J8': 5}, {'J8': 9}, 
365.0, {'J8': np.float32(-93.0)}, {'J8': 5}, {'J8': 10}, 
370.0, {'J8': np.float32(-69.5)}, {'J8': 5}, {'J8': 10}, 
375.0, {'J8': np.float32(-6.5)}, {'J8': 5}, {'J8': 9}, 
380.0, {'J8': np.float32(-60.5)}, {'J8': 5}, {'J8': 9}, 
385.0, {'J8': np.float32(-60.0)}, {'J8': 5}, {'J8': 9}, 
390.0, {'J8': np.float32(-57.5)}, {'J8': 5}, {'J8': 8}, 
395.0, {'J8': np.float32(-91.0)}, {'J8': 5}, {'J8': 13}, 
400.0, {'J8': np.float32(-74.5)}, {'J8': 5}, {'J8': 13}, 
405.0, {'J8': np.float32(-35.5)}, {'J8': 6}, {'J8': 11}, 
410.0, {'J8': np.float32(-126.0)}, {'J8': 7}, {'J8': 12}, 
415.0, {'J8': np.float32(-59.5)}, {'J8': 6}, {'J8': 12}, 
420.0, {'J8': np.float32(-67.5)}, {'J8': 5}, {'J8': 12}, 
425.0, {'J8': np.float32(-120.0)}, {'J8': 5}, {'J8': 12}, 
430.0, {'J8': np.float32(-48.5)}, {'J8': 5}, {'J8': 12}, 
435.0, {'J8': np.float32(88.5)}, {'J8': 5}, {'J8': 10}, 
440.0, {'J8': np.float32(21.5)}, {'J8': 5}, {'J8': 9}, 
445.0, {'J8': np.float32(-40.0)}, {'J8': 5}, {'J8': 9}, 
450.0, {'J8': np.float32(-100.5)}, {'J8': 5}, {'J8': 13}, 
455.0, {'J8': np.float32(-77.0)}, {'J8': 5}, {'J8': 11}, 
460.0, {'J8': np.float32(-62.0)}, {'J8': 5}, {'J8': 9}, 
465.0, {'J8': np.float32(-20.0)}, {'J8': 5}, {'J8': 9}, 
470.0, {'J8': np.float32(63.5)}, {'J8': 5}, {'J8': 7}, 
475.0, {'J8': np.float32(-37.5)}, {'J8': 5}, {'J8': 6}, 
480.0, {'J8': np.float32(-66.5)}, {'J8': 5}, {'J8': 9}, 
485.0, {'J8': np.float32(-101.0)}, {'J8': 5}, {'J8': 12}, 
490.0, {'J8': np.float32(-98.5)}, {'J8': 5}, {'J8': 13}, 
495.0, {'J8': np.float32(-55.0)}, {'J8': 5}, {'J8': 12}, 
500.0, {'J8': np.float32(-44.5)}, {'J8': 5}, {'J8': 10}, 
505.0, {'J8': np.float32(-56.0)}, {'J8': 5}, {'J8': 9}, 
510.0, {'J8': np.float32(-91.5)}, {'J8': 5}, {'J8': 10}, 
515.0, {'J8': np.float32(-106.5)}, {'J8': 7}, {'J8': 12}, 
520.0, {'J8': np.float32(-120.0)}, {'J8': 7}, {'J8': 12}, 
525.0, {'J8': np.float32(-129.0)}, {'J8': 8}, {'J8': 14}, 
530.0, {'J8': np.float32(-140.0)}, {'J8': 8}, {'J8': 14}, 
535.0, {'J8': np.float32(50.5)}, {'J8': 6}, {'J8': 14}, 
540.0, {'J8': np.float32(42.0)}, {'J8': 5}, {'J8': 13}, 
545.0, {'J8': np.float32(6.5)}, {'J8': 5}, {'J8': 11}, 
550.0, {'J8': np.float32(-38.5)}, {'J8': 5}, {'J8': 10}, 
555.0, {'J8': np.float32(-36.0)}, {'J8': 5}, {'J8': 9}, 
560.0, {'J8': np.float32(-17.0)}, {'J8': 5}, {'J8': 9}, 
565.0, {'J8': np.float32(-13.0)}, {'J8': 5}, {'J8': 7}, 
570.0, {'J8': np.float32(-0.5)}, {'J8': 5}, {'J8': 7}, 
575.0, {'J8': np.float32(13.5)}, {'J8': 5}, {'J8': 6}, 
580.0, {'J8': np.float32(-67.5)}, {'J8': 5}, {'J8': 9}, 
585.0, {'J8': np.float32(-83.0)}, {'J8': 5}, {'J8': 9}, 
590.0, {'J8': np.float32(-35.5)}, {'J8': 5}, {'J8': 8}, 
595.0, {'J8': np.float32(-30.0)}, {'J8': 5}, {'J8': 9}, 
600.0, {'J8': np.float32(-90.0)}, {'J8': 5}, {'J8': 9}, 
605.0, {'J8': np.float32(-97.0)}, {'J8': 6}, {'J8': 11}, 
610.0, {'J8': np.float32(-73.0)}, {'J8': 6}, {'J8': 12}, 
615.0, {'J8': np.float32(3.5)}, {'J8': 5}, {'J8': 11}, 
620.0, {'J8': np.float32(-47.0)}, {'J8': 5}, {'J8': 10}, 
625.0, {'J8': np.float32(-36.5)}, {'J8': 5}, {'J8': 9}, 
630.0, {'J8': np.float32(-3.0)}, {'J8': 5}, {'J8': 6}, 
635.0, {'J8': np.float32(-68.5)}, {'J8': 5}, {'J8': 9}, 
640.0, {'J8': np.float32(-85.5)}, {'J8': 5}, {'J8': 10}, 
645.0, {'J8': np.float32(-111.0)}, {'J8': 6}, {'J8': 11}, 
650.0, {'J8': np.float32(-110.0)}, {'J8': 6}, {'J8': 11}, 
655.0, {'J8': np.float32(-54.5)}, {'J8': 6}, {'J8': 12}, 
660.0, {'J8': np.float32(-65.0)}, {'J8': 5}, {'J8': 11}, 
665.0, {'J8': np.float32(-110.0)}, {'J8': 5}, {'J8': 11}, 
670.0, {'J8': np.float32(-81.5)}, {'J8': 6}, {'J8': 11}, 
675.0, {'J8': np.float32(-115.5)}, {'J8': 7}, {'J8': 13}, 
680.0, {'J8': np.float32(-117.5)}, {'J8': 7}, {'J8': 12}, 
685.0, {'J8': np.float32(-24.0)}, {'J8': 7}, {'J8': 13}, 
690.0, {'J8': np.float32(-17.5)}, {'J8': 6}, {'J8': 11}, 
695.0, {'J8': np.float32(3.5)}, {'J8': 5}, {'J8': 11}, 
700.0, {'J8': np.float32(6.5)}, {'J8': 5}, {'J8': 12}, 
705.0, {'J8': np.float32(-125.0)}, {'J8': 5}, {'J8': 13}, 
710.0, {'J8': np.float32(-134.0)}, {'J8': 5}, {'J8': 14}, 
715.0, {'J8': np.float32(72.0)}, {'J8': 5}, {'J8': 14}, 
720.0, {'J8': np.float32(-142.0)}, {'J8': 6}, {'J8': 15}, 
725.0, {'J8': np.float32(-88.5)}, {'J8': 6}, {'J8': 14}, 
730.0, {'J8': np.float32(-77.0)}, {'J8': 7}, {'J8': 14}, 
735.0, {'J8': np.float32(-68.5)}, {'J8': 7}, {'J8': 13}, 
