5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -4.0}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': -26.0}, {'J01': 2}, {'J01': 3}, 
25.0, {'J01': -69.0}, {'J01': 4}, {'J01': 6}, 
30.0, {'J01': -136.5}, {'J01': 4}, {'J01': 9}, 
35.0, {'J01': -181.0}, {'J01': 4}, {'J01': 9}, 
40.0, {'J01': -242.0}, {'J01': 4}, {'J01': 10}, 
45.0, {'J01': -308.0}, {'J01': 4}, {'J01': 7}, 
50.0, {'J01': -384.0}, {'J01': 4}, {'J01': 11}, 
55.0, {'J01': -306.5}, {'J01': 3}, {'J01': 13}, 
60.0, {'J01': -298.5}, {'J01': 3}, {'J01': 17}, 
65.0, {'J01': -382.5}, {'J01': 4}, {'J01': 17}, 
70.0, {'J01': -431.0}, {'J01': 5}, {'J01': 17}, 
75.0, {'J01': -477.5}, {'J01': 6}, {'J01': 22}, 
80.0, {'J01': -709.0}, {'J01': 8}, {'J01': 30}, 
85.0, {'J01': -919.0}, {'J01': 8}, {'J01': 30}, 
90.0, {'J01': -1173.5}, {'J01': 8}, {'J01': 28}, 
95.0, {'J01': -1423.0}, {'J01': 8}, {'J01': 27}, 
100.0, {'J01': -1697.5}, {'J01': 8}, {'J01': 30}, 
105.0, {'J01': -2017.5}, {'J01': 8}, {'J01': 36}, 
110.0, {'J01': -2333.0}, {'J01': 8}, {'J01': 37}, 
115.0, {'J01': -2652.0}, {'J01': 8}, {'J01': 36}, 
120.0, {'J01': -2984.0}, {'J01': 8}, {'J01': 38}, 
125.0, {'J01': -3386.5}, {'J01': 8}, {'J01': 45}, 
130.0, {'J01': -3735.5}, {'J01': 8}, {'J01': 41}, 
135.0, {'J01': -4014.5}, {'J01': 8}, {'J01': 40}, 
140.0, {'J01': -3706.5}, {'J01': 8}, {'J01': 38}, 
145.0, {'J01': -2718.5}, {'J01': 7}, {'J01': 34}, 
150.0, {'J01': -1931.5}, {'J01': 5}, {'J01': 25}, 
155.0, {'J01': -1482.0}, {'J01': 5}, {'J01': 23}, 
160.0, {'J01': -1138.0}, {'J01': 3}, {'J01': 19}, 
165.0, {'J01': -1064.5}, {'J01': 3}, {'J01': 20}, 
170.0, {'J01': -1292.5}, {'J01': 6}, {'J01': 30}, 
175.0, {'J01': -1465.5}, {'J01': 8}, {'J01': 34}, 
180.0, {'J01': -1702.5}, {'J01': 8}, {'J01': 36}, 
185.0, {'J01': -1729.0}, {'J01': 8}, {'J01': 36}, 
190.0, {'J01': -2081.5}, {'J01': 8}, {'J01': 36}, 
195.0, {'J01': -1717.5}, {'J01': 7}, {'J01': 34}, 
200.0, {'J01': -2057.5}, {'J01': 7}, {'J01': 34}, 
205.0, {'J01': -2164.5}, {'J01': 7}, {'J01': 35}, 
210.0, {'J01': -2344.0}, {'J01': 7}, {'J01': 35}, 
215.0, {'J01': -2455.5}, {'J01': 8}, {'J01': 36}, 
220.0, {'J01': -2615.0}, {'J01': 9}, {'J01': 36}, 
225.0, {'J01': -2916.0}, {'J01': 9}, {'J01': 37}, 
230.0, {'J01': -3305.5}, {'J01': 9}, {'J01': 42}, 
235.0, {'J01': -3693.0}, {'J01': 9}, {'J01': 42}, 
240.0, {'J01': -3845.0}, {'J01': 9}, {'J01': 40}, 
245.0, {'J01': -4145.0}, {'J01': 9}, {'J01': 37}, 
250.0, {'J01': -4466.0}, {'J01': 10}, {'J01': 39}, 
255.0, {'J01': -4863.0}, {'J01': 10}, {'J01': 43}, 
260.0, {'J01': -5301.0}, {'J01': 11}, {'J01': 46}, 
265.0, {'J01': -3688.0}, {'J01': 8}, {'J01': 36}, 
270.0, {'J01': -3694.0}, {'J01': 7}, {'J01': 34}, 
275.0, {'J01': -3872.0}, {'J01': 9}, {'J01': 34}, 
280.0, {'J01': -4007.0}, {'J01': 10}, {'J01': 37}, 
285.0, {'J01': -3649.5}, {'J01': 10}, {'J01': 37}, 
290.0, {'J01': -3675.5}, {'J01': 10}, {'J01': 35}, 
295.0, {'J01': -3883.0}, {'J01': 13}, {'J01': 39}, 
300.0, {'J01': -4141.5}, {'J01': 14}, {'J01': 40}, 
305.0, {'J01': -4551.5}, {'J01': 14}, {'J01': 43}, 
310.0, {'J01': -4982.0}, {'J01': 14}, {'J01': 44}, 
315.0, {'J01': -5426.0}, {'J01': 14}, {'J01': 46}, 
320.0, {'J01': -4807.0}, {'J01': 16}, {'J01': 47}, 
325.0, {'J01': -4421.0}, {'J01': 16}, {'J01': 44}, 
330.0, {'J01': -4874.0}, {'J01': 18}, {'J01': 48}, 
335.0, {'J01': -5297.0}, {'J01': 19}, {'J01': 50}, 
340.0, {'J01': -5675.5}, {'J01': 19}, {'J01': 51}, 
345.0, {'J01': -6012.0}, {'J01': 20}, {'J01': 49}, 
350.0, {'J01': -6506.5}, {'J01': 20}, {'J01': 51}, 
355.0, {'J01': -5378.5}, {'J01': 20}, {'J01': 43}, 
360.0, {'J01': -3866.5}, {'J01': 20}, {'J01': 37}, 
365.0, {'J01': -3263.0}, {'J01': 17}, {'J01': 37}, 
370.0, {'J01': -2313.0}, {'J01': 13}, {'J01': 28}, 
375.0, {'J01': -1436.5}, {'J01': 8}, {'J01': 19}, 
380.0, {'J01': -1383.0}, {'J01': 5}, {'J01': 16}, 
385.0, {'J01': -1208.0}, {'J01': 4}, {'J01': 17}, 
390.0, {'J01': -1371.5}, {'J01': 4}, {'J01': 23}, 
395.0, {'J01': -1568.0}, {'J01': 6}, {'J01': 34}, 
400.0, {'J01': -1264.0}, {'J01': 7}, {'J01': 29}, 
