5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -6.182}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -8.182}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': -14.182}, {'J01': 4}, {'J01': 8}, 
25.0, {'J01': -7.0}, {'J01': 4}, {'J01': 7}, 
30.0, {'J01': -14.273}, {'J01': 4}, {'J01': 5}, 
35.0, {'J01': -20.54}, {'J01': 4}, {'J01': 10}, 
40.0, {'J01': -8.0}, {'J01': 3}, {'J01': 8}, 
45.0, {'J01': -26.722}, {'J01': 3}, {'J01': 10}, 
50.0, {'J01': -25.54}, {'J01': 3}, {'J01': 15}, 
55.0, {'J01': -33.983000000000004}, {'J01': 5}, {'J01': 24}, 
60.0, {'J01': -30.801000000000002}, {'J01': 6}, {'J01': 27}, 
65.0, {'J01': -38.25}, {'J01': 7}, {'J01': 27}, 
70.0, {'J01': -34.892}, {'J01': 8}, {'J01': 28}, 
75.0, {'J01': -43.25}, {'J01': 8}, {'J01': 32}, 
80.0, {'J01': -40.159}, {'J01': 8}, {'J01': 32}, 
85.0, {'J01': -47.165000000000006}, {'J01': 8}, {'J01': 31}, 
90.0, {'J01': -41.074}, {'J01': 8}, {'J01': 28}, 
95.0, {'J01': -49.699}, {'J01': 8}, {'J01': 31}, 
100.0, {'J01': -64.154}, {'J01': 7}, {'J01': 30}, 
105.0, {'J01': -32.54}, {'J01': 6}, {'J01': 22}, 
110.0, {'J01': -62.535000000000004}, {'J01': 6}, {'J01': 26}, 
115.0, {'J01': -36.983000000000004}, {'J01': 6}, {'J01': 27}, 
120.0, {'J01': -54.790000000000006}, {'J01': 8}, {'J01': 33}, 
125.0, {'J01': -84.876}, {'J01': 8}, {'J01': 34}, 
130.0, {'J01': -61.148}, {'J01': 8}, {'J01': 35}, 
135.0, {'J01': -57.057}, {'J01': 8}, {'J01': 34}, 
140.0, {'J01': -46.517}, {'J01': 8}, {'J01': 34}, 
145.0, {'J01': -71.21600000000001}, {'J01': 8}, {'J01': 40}, 
150.0, {'J01': -76.489}, {'J01': 8}, {'J01': 36}, 
155.0, {'J01': -58.324}, {'J01': 8}, {'J01': 34}, 
160.0, {'J01': -78.04599999999999}, {'J01': 8}, {'J01': 37}, 
165.0, {'J01': -83.58000000000001}, {'J01': 8}, {'J01': 40}, 
170.0, {'J01': -79.017}, {'J01': 8}, {'J01': 44}, 
175.0, {'J01': -101.18199999999999}, {'J01': 9}, {'J01': 50}, 
180.0, {'J01': -115.813}, {'J01': 10}, {'J01': 51}, 
185.0, {'J01': -75.75}, {'J01': 8}, {'J01': 42}, 
190.0, {'J01': -73.483}, {'J01': 7}, {'J01': 41}, 
195.0, {'J01': -86.84700000000001}, {'J01': 7}, {'J01': 42}, 
200.0, {'J01': -92.114}, {'J01': 8}, {'J01': 46}, 
205.0, {'J01': -80.28399999999999}, {'J01': 8}, {'J01': 44}, 
210.0, {'J01': -92.648}, {'J01': 8}, {'J01': 44}, 
215.0, {'J01': -96.648}, {'J01': 8}, {'J01': 48}, 
