5.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
20.0, {'J01': np.float32(-0.12544218)}, {'J01': 1}, {'J01': 3}, 
25.0, {'J01': np.float32(0.06808788)}, {'J01': 1}, {'J01': 3}, 
30.0, {'J01': np.float32(-0.7073247)}, {'J01': 2}, {'J01': 6}, 
35.0, {'J01': np.float32(0.52786124)}, {'J01': 3}, {'J01': 9}, 
40.0, {'J01': np.float32(-0.3979704)}, {'J01': 3}, {'J01': 13}, 
45.0, {'J01': np.float32(-1.4257941)}, {'J01': 3}, {'J01': 9}, 
50.0, {'J01': np.float32(1.6257998)}, {'J01': 2}, {'J01': 13}, 
55.0, {'J01': np.float32(-0.2047901)}, {'J01': 3}, {'J01': 20}, 
60.0, {'J01': np.float32(-1.3668557)}, {'J01': 4}, {'J01': 21}, 
65.0, {'J01': np.float32(1.1867151)}, {'J01': 5}, {'J01': 24}, 
70.0, {'J01': np.float32(-0.65193987)}, {'J01': 6}, {'J01': 24}, 
75.0, {'J01': np.float32(-2.420421)}, {'J01': 7}, {'J01': 29}, 
80.0, {'J01': np.float32(-0.31647557)}, {'J01': 7}, {'J01': 27}, 
85.0, {'J01': np.float32(2.2077808)}, {'J01': 7}, {'J01': 27}, 
90.0, {'J01': np.float32(-2.8286123)}, {'J01': 7}, {'J01': 30}, 
95.0, {'J01': np.float32(1.5106318)}, {'J01': 7}, {'J01': 30}, 
100.0, {'J01': np.float32(-0.1009197)}, {'J01': 7}, {'J01': 35}, 
105.0, {'J01': np.float32(-3.0)}, {'J01': 7}, {'J01': 36}, 
110.0, {'J01': np.float32(3.0)}, {'J01': 7}, {'J01': 34}, 
115.0, {'J01': np.float32(-0.08183867)}, {'J01': 7}, {'J01': 36}, 
120.0, {'J01': np.float32(-3.0)}, {'J01': 7}, {'J01': 41}, 
125.0, {'J01': np.float32(1.7747803)}, {'J01': 7}, {'J01': 42}, 
130.0, {'J01': np.float32(0.05848788)}, {'J01': 7}, {'J01': 43}, 
135.0, {'J01': np.float32(-2.8513248)}, {'J01': 7}, {'J01': 44}, 
140.0, {'J01': np.float32(1.6436523)}, {'J01': 8}, {'J01': 46}, 
145.0, {'J01': np.float32(0.37850526)}, {'J01': 7}, {'J01': 42}, 
150.0, {'J01': np.float32(-3.0)}, {'J01': 7}, {'J01': 40}, 
155.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 33}, 
160.0, {'J01': np.float32(-0.38335004)}, {'J01': 7}, {'J01': 36}, 
165.0, {'J01': np.float32(-3.0)}, {'J01': 9}, {'J01': 43}, 
170.0, {'J01': np.float32(0.40210822)}, {'J01': 12}, {'J01': 52}, 
175.0, {'J01': np.float32(-3.0)}, {'J01': 13}, {'J01': 56}, 
180.0, {'J01': np.float32(3.0)}, {'J01': 13}, {'J01': 54}, 
185.0, {'J01': np.float32(-1.2855256)}, {'J01': 13}, {'J01': 49}, 
190.0, {'J01': np.float32(1.1676393)}, {'J01': 13}, {'J01': 47}, 
195.0, {'J01': np.float32(-1.4926499)}, {'J01': 13}, {'J01': 49}, 
200.0, {'J01': np.float32(-2.011329)}, {'J01': 13}, {'J01': 45}, 
205.0, {'J01': np.float32(2.6749465)}, {'J01': 12}, {'J01': 42}, 
210.0, {'J01': np.float32(-0.33811074)}, {'J01': 13}, {'J01': 44}, 
215.0, {'J01': np.float32(-2.0373359)}, {'J01': 13}, {'J01': 46}, 
220.0, {'J01': np.float32(3.0)}, {'J01': 10}, {'J01': 36}, 
225.0, {'J01': np.float32(-0.6585038)}, {'J01': 9}, {'J01': 36}, 
230.0, {'J01': np.float32(-1.8192471)}, {'J01': 10}, {'J01': 36}, 
235.0, {'J01': np.float32(-3.0)}, {'J01': 11}, {'J01': 42}, 
240.0, {'J01': np.float32(3.0)}, {'J01': 11}, {'J01': 43}, 
245.0, {'J01': np.float32(-0.20668723)}, {'J01': 12}, {'J01': 41}, 
250.0, {'J01': np.float32(-2.558513)}, {'J01': 12}, {'J01': 40}, 
255.0, {'J01': np.float32(2.3659155)}, {'J01': 12}, {'J01': 38}, 
260.0, {'J01': np.float32(-1.391285)}, {'J01': 12}, {'J01': 40}, 
265.0, {'J01': np.float32(-2.722385)}, {'J01': 13}, {'J01': 44}, 
270.0, {'J01': np.float32(2.1983483)}, {'J01': 15}, {'J01': 44}, 
275.0, {'J01': np.float32(-0.40497455)}, {'J01': 16}, {'J01': 46}, 
280.0, {'J01': np.float32(2.2274976)}, {'J01': 16}, {'J01': 41}, 
285.0, {'J01': np.float32(3.0)}, {'J01': 12}, {'J01': 31}, 
290.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 22}, 
295.0, {'J01': np.float32(1.676532)}, {'J01': 6}, {'J01': 22}, 
300.0, {'J01': np.float32(-1.1829343)}, {'J01': 6}, {'J01': 22}, 
305.0, {'J01': np.float32(2.0108848)}, {'J01': 4}, {'J01': 16}, 
310.0, {'J01': np.float32(-1.3436667)}, {'J01': 8}, {'J01': 26}, 
315.0, {'J01': np.float32(-2.0768235)}, {'J01': 8}, {'J01': 35}, 
320.0, {'J01': np.float32(2.752982)}, {'J01': 10}, {'J01': 38}, 
325.0, {'J01': np.float32(-0.7817292)}, {'J01': 11}, {'J01': 42}, 
330.0, {'J01': np.float32(-3.0)}, {'J01': 11}, {'J01': 42}, 
335.0, {'J01': np.float32(3.0)}, {'J01': 13}, {'J01': 38}, 
340.0, {'J01': np.float32(-0.760741)}, {'J01': 13}, {'J01': 41}, 
345.0, {'J01': np.float32(-1.2428689)}, {'J01': 14}, {'J01': 43}, 
350.0, {'J01': np.float32(-3.0)}, {'J01': 14}, {'J01': 44}, 
355.0, {'J01': np.float32(2.482664)}, {'J01': 14}, {'J01': 43}, 
360.0, {'J01': np.float32(-0.51396316)}, {'J01': 14}, {'J01': 43}, 
365.0, {'J01': np.float32(-1.8025162)}, {'J01': 14}, {'J01': 46}, 
370.0, {'J01': np.float32(-1.8642703)}, {'J01': 16}, {'J01': 49}, 
375.0, {'J01': np.float32(0.08933626)}, {'J01': 14}, {'J01': 42}, 
380.0, {'J01': np.float32(-0.92135876)}, {'J01': 12}, {'J01': 32}, 
385.0, {'J01': np.float32(3.0)}, {'J01': 10}, {'J01': 29}, 
390.0, {'J01': np.float32(-0.18103479)}, {'J01': 9}, {'J01': 31}, 
395.0, {'J01': np.float32(-1.0784405)}, {'J01': 9}, {'J01': 36}, 
400.0, {'J01': np.float32(-3.0)}, {'J01': 11}, {'J01': 42}, 
405.0, {'J01': np.float32(3.0)}, {'J01': 12}, {'J01': 39}, 
410.0, {'J01': np.float32(0.14735301)}, {'J01': 12}, {'J01': 38}, 
415.0, {'J01': np.float32(-2.1623492)}, {'J01': 13}, {'J01': 39}, 
420.0, {'J01': np.float32(2.1634288)}, {'J01': 15}, {'J01': 40}, 
425.0, {'J01': np.float32(-0.3593188)}, {'J01': 15}, {'J01': 43}, 
430.0, {'J01': np.float32(-3.0)}, {'J01': 15}, {'J01': 50}, 
435.0, {'J01': np.float32(2.560826)}, {'J01': 15}, {'J01': 53}, 
440.0, {'J01': np.float32(-1.7741777)}, {'J01': 16}, {'J01': 51}, 
445.0, {'J01': np.float32(0.40488344)}, {'J01': 16}, {'J01': 51}, 
450.0, {'J01': np.float32(-2.6754904)}, {'J01': 16}, {'J01': 54}, 
455.0, {'J01': np.float32(0.059935246)}, {'J01': 18}, {'J01': 56}, 
460.0, {'J01': np.float32(0.23643644)}, {'J01': 19}, {'J01': 57}, 
465.0, {'J01': np.float32(-0.91943073)}, {'J01': 19}, {'J01': 53}, 
470.0, {'J01': np.float32(-0.019499445)}, {'J01': 13}, {'J01': 38}, 
475.0, {'J01': np.float32(3.0)}, {'J01': 12}, {'J01': 33}, 
480.0, {'J01': np.float32(-2.209405)}, {'J01': 12}, {'J01': 36}, 
485.0, {'J01': np.float32(-0.56546754)}, {'J01': 12}, {'J01': 43}, 
490.0, {'J01': np.float32(1.6681153)}, {'J01': 13}, {'J01': 50}, 
495.0, {'J01': np.float32(-3.0)}, {'J01': 15}, {'J01': 50}, 
500.0, {'J01': np.float32(1.5119197)}, {'J01': 16}, {'J01': 51}, 
505.0, {'J01': np.float32(1.5398031)}, {'J01': 16}, {'J01': 52}, 
510.0, {'J01': np.float32(-1.6241891)}, {'J01': 17}, {'J01': 54}, 
515.0, {'J01': np.float32(-1.9848349)}, {'J01': 18}, {'J01': 58}, 
520.0, {'J01': np.float32(0.44029906)}, {'J01': 17}, {'J01': 52}, 
525.0, {'J01': np.float32(-1.3938941)}, {'J01': 17}, {'J01': 49}, 
530.0, {'J01': np.float32(3.0)}, {'J01': 17}, {'J01': 52}, 
535.0, {'J01': np.float32(-0.31308252)}, {'J01': 19}, {'J01': 57}, 
540.0, {'J01': np.float32(-0.7619456)}, {'J01': 19}, {'J01': 56}, 
545.0, {'J01': np.float32(-1.1947294)}, {'J01': 17}, {'J01': 46}, 
550.0, {'J01': np.float32(3.0)}, {'J01': 16}, {'J01': 44}, 
555.0, {'J01': np.float32(-2.1341915)}, {'J01': 16}, {'J01': 48}, 
560.0, {'J01': np.float32(-1.1785433)}, {'J01': 16}, {'J01': 51}, 
565.0, {'J01': np.float32(1.057495)}, {'J01': 17}, {'J01': 55}, 
570.0, {'J01': np.float32(-0.21696763)}, {'J01': 17}, {'J01': 55}, 
575.0, {'J01': np.float32(-3.0)}, {'J01': 17}, {'J01': 57}, 
580.0, {'J01': np.float32(1.2043182)}, {'J01': 18}, {'J01': 54}, 
585.0, {'J01': np.float32(-2.247805)}, {'J01': 18}, {'J01': 55}, 
590.0, {'J01': np.float32(-2.871801)}, {'J01': 19}, {'J01': 55}, 
595.0, {'J01': np.float32(2.4513998)}, {'J01': 19}, {'J01': 58}, 
600.0, {'J01': np.float32(-1.6100643)}, {'J01': 17}, {'J01': 47}, 
605.0, {'J01': np.float32(3.0)}, {'J01': 15}, {'J01': 44}, 
610.0, {'J01': np.float32(1.0246439)}, {'J01': 13}, {'J01': 42}, 
615.0, {'J01': np.float32(-0.8910492)}, {'J01': 11}, {'J01': 35}, 
620.0, {'J01': np.float32(1.9332895)}, {'J01': 9}, {'J01': 28}, 
625.0, {'J01': np.float32(1.4519395)}, {'J01': 8}, {'J01': 34}, 
630.0, {'J01': np.float32(-2.8664367)}, {'J01': 8}, {'J01': 40}, 
635.0, {'J01': np.float32(0.55501884)}, {'J01': 12}, {'J01': 42}, 
640.0, {'J01': np.float32(1.0008116)}, {'J01': 13}, {'J01': 47}, 
645.0, {'J01': np.float32(-3.0)}, {'J01': 13}, {'J01': 44}, 
650.0, {'J01': np.float32(1.4473462)}, {'J01': 12}, {'J01': 43}, 
655.0, {'J01': np.float32(-2.4498622)}, {'J01': 12}, {'J01': 45}, 
660.0, {'J01': np.float32(3.0)}, {'J01': 14}, {'J01': 46}, 
665.0, {'J01': np.float32(-0.51112294)}, {'J01': 14}, {'J01': 48}, 
670.0, {'J01': np.float32(-2.719806)}, {'J01': 14}, {'J01': 51}, 
675.0, {'J01': np.float32(1.2217606)}, {'J01': 15}, {'J01': 52}, 
680.0, {'J01': np.float32(-1.3439729)}, {'J01': 16}, {'J01': 55}, 
685.0, {'J01': np.float32(-2.975697)}, {'J01': 17}, {'J01': 62}, 
690.0, {'J01': np.float32(2.0030584)}, {'J01': 16}, {'J01': 60}, 
695.0, {'J01': np.float32(-1.4568436)}, {'J01': 18}, {'J01': 62}, 
700.0, {'J01': np.float32(-2.5068827)}, {'J01': 18}, {'J01': 60}, 
705.0, {'J01': np.float32(3.0)}, {'J01': 17}, {'J01': 53}, 
710.0, {'J01': np.float32(-0.6683155)}, {'J01': 17}, {'J01': 52}, 
715.0, {'J01': np.float32(-3.0)}, {'J01': 17}, {'J01': 52}, 
720.0, {'J01': np.float32(2.8682942)}, {'J01': 17}, {'J01': 53}, 
725.0, {'J01': np.float32(0.5152984)}, {'J01': 18}, {'J01': 53}, 
730.0, {'J01': np.float32(-3.0)}, {'J01': 18}, {'J01': 57}, 
735.0, {'J01': np.float32(3.0)}, {'J01': 18}, {'J01': 58}, 
