5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -9.5}, {'J01': 1}, {'J01': 5}, 
20.0, {'J01': -66.0}, {'J01': 2}, {'J01': 8}, 
25.0, {'J01': -106.5}, {'J01': 3}, {'J01': 8}, 
30.0, {'J01': -144.5}, {'J01': 4}, {'J01': 8}, 
35.0, {'J01': -148.5}, {'J01': 4}, {'J01': 9}, 
40.0, {'J01': -214.0}, {'J01': 4}, {'J01': 11}, 
45.0, {'J01': -203.5}, {'J01': 3}, {'J01': 15}, 
50.0, {'J01': -281.5}, {'J01': 5}, {'J01': 20}, 
55.0, {'J01': -434.5}, {'J01': 8}, {'J01': 27}, 
60.0, {'J01': -693.5}, {'J01': 8}, {'J01': 32}, 
65.0, {'J01': -749.0}, {'J01': 7}, {'J01': 30}, 
70.0, {'J01': -526.0}, {'J01': 5}, {'J01': 21}, 
75.0, {'J01': -527.0}, {'J01': 4}, {'J01': 20}, 
80.0, {'J01': -739.0}, {'J01': 4}, {'J01': 27}, 
85.0, {'J01': -891.0}, {'J01': 7}, {'J01': 29}, 
90.0, {'J01': -953.0}, {'J01': 8}, {'J01': 28}, 
95.0, {'J01': -1130.5}, {'J01': 8}, {'J01': 28}, 
100.0, {'J01': -1422.5}, {'J01': 8}, {'J01': 33}, 
105.0, {'J01': -1271.0}, {'J01': 7}, {'J01': 30}, 
110.0, {'J01': -838.0}, {'J01': 5}, {'J01': 20}, 
115.0, {'J01': -719.0}, {'J01': 4}, {'J01': 19}, 
120.0, {'J01': -861.0}, {'J01': 4}, {'J01': 24}, 
125.0, {'J01': -1041.0}, {'J01': 6}, {'J01': 28}, 
130.0, {'J01': -1215.0}, {'J01': 8}, {'J01': 30}, 
135.0, {'J01': -1515.0}, {'J01': 8}, {'J01': 30}, 
140.0, {'J01': -1830.5}, {'J01': 8}, {'J01': 37}, 
145.0, {'J01': -1730.0}, {'J01': 7}, {'J01': 33}, 
150.0, {'J01': -1156.5}, {'J01': 5}, {'J01': 23}, 
155.0, {'J01': -1249.0}, {'J01': 5}, {'J01': 22}, 
160.0, {'J01': -1484.5}, {'J01': 5}, {'J01': 29}, 
165.0, {'J01': -1333.0}, {'J01': 7}, {'J01': 32}, 
170.0, {'J01': -1365.5}, {'J01': 8}, {'J01': 34}, 
175.0, {'J01': -1556.0}, {'J01': 8}, {'J01': 36}, 
180.0, {'J01': -1926.5}, {'J01': 8}, {'J01': 40}, 
185.0, {'J01': -1860.0}, {'J01': 7}, {'J01': 36}, 
190.0, {'J01': -1292.5}, {'J01': 5}, {'J01': 25}, 
195.0, {'J01': -1141.5}, {'J01': 4}, {'J01': 21}, 
200.0, {'J01': -1364.0}, {'J01': 4}, {'J01': 28}, 
205.0, {'J01': -1433.5}, {'J01': 6}, {'J01': 29}, 
210.0, {'J01': -1654.0}, {'J01': 8}, {'J01': 31}, 
215.0, {'J01': -1895.5}, {'J01': 8}, {'J01': 31}, 
220.0, {'J01': -2211.0}, {'J01': 8}, {'J01': 33}, 
225.0, {'J01': -1940.5}, {'J01': 7}, {'J01': 29}, 
230.0, {'J01': -1071.0}, {'J01': 4}, {'J01': 17}, 
235.0, {'J01': -1053.5}, {'J01': 4}, {'J01': 16}, 
240.0, {'J01': -1220.0}, {'J01': 4}, {'J01': 20}, 
245.0, {'J01': -732.5}, {'J01': 6}, {'J01': 24}, 
250.0, {'J01': -805.5}, {'J01': 8}, {'J01': 26}, 
255.0, {'J01': -1069.5}, {'J01': 8}, {'J01': 29}, 
260.0, {'J01': -1367.0}, {'J01': 8}, {'J01': 31}, 
265.0, {'J01': -1040.5}, {'J01': 7}, {'J01': 25}, 
270.0, {'J01': -568.0}, {'J01': 4}, {'J01': 17}, 
275.0, {'J01': -512.5}, {'J01': 4}, {'J01': 15}, 
280.0, {'J01': -677.0}, {'J01': 4}, {'J01': 21}, 
285.0, {'J01': -845.5}, {'J01': 6}, {'J01': 26}, 
290.0, {'J01': -927.0}, {'J01': 8}, {'J01': 30}, 
295.0, {'J01': -1067.5}, {'J01': 8}, {'J01': 31}, 
300.0, {'J01': -1387.5}, {'J01': 8}, {'J01': 36}, 
305.0, {'J01': -1264.5}, {'J01': 7}, {'J01': 30}, 
310.0, {'J01': -716.5}, {'J01': 5}, {'J01': 19}, 
315.0, {'J01': -761.5}, {'J01': 4}, {'J01': 20}, 
320.0, {'J01': -908.0}, {'J01': 4}, {'J01': 22}, 
325.0, {'J01': -940.5}, {'J01': 6}, {'J01': 24}, 
330.0, {'J01': -1020.0}, {'J01': 8}, {'J01': 30}, 
335.0, {'J01': -1261.5}, {'J01': 8}, {'J01': 33}, 
340.0, {'J01': -1598.0}, {'J01': 8}, {'J01': 36}, 
345.0, {'J01': -1534.0}, {'J01': 7}, {'J01': 32}, 
350.0, {'J01': -688.0}, {'J01': 4}, {'J01': 19}, 
355.0, {'J01': -646.5}, {'J01': 4}, {'J01': 18}, 
360.0, {'J01': -723.0}, {'J01': 4}, {'J01': 21}, 
365.0, {'J01': -825.0}, {'J01': 6}, {'J01': 26}, 
370.0, {'J01': -919.0}, {'J01': 8}, {'J01': 29}, 
375.0, {'J01': -1084.0}, {'J01': 8}, {'J01': 28}, 
380.0, {'J01': -1376.5}, {'J01': 8}, {'J01': 32}, 
385.0, {'J01': -1182.0}, {'J01': 7}, {'J01': 26}, 
390.0, {'J01': -704.0}, {'J01': 5}, {'J01': 20}, 
395.0, {'J01': -695.0}, {'J01': 4}, {'J01': 19}, 
400.0, {'J01': -897.0}, {'J01': 4}, {'J01': 24}, 
405.0, {'J01': -975.5}, {'J01': 6}, {'J01': 28}, 
410.0, {'J01': -1030.5}, {'J01': 8}, {'J01': 30}, 
415.0, {'J01': -1288.5}, {'J01': 8}, {'J01': 33}, 
420.0, {'J01': -1626.5}, {'J01': 8}, {'J01': 36}, 
425.0, {'J01': -1435.5}, {'J01': 7}, {'J01': 31}, 
430.0, {'J01': -690.5}, {'J01': 4}, {'J01': 19}, 
435.0, {'J01': -707.0}, {'J01': 4}, {'J01': 19}, 
440.0, {'J01': -844.0}, {'J01': 4}, {'J01': 23}, 
445.0, {'J01': -1027.0}, {'J01': 7}, {'J01': 28}, 
450.0, {'J01': -1070.5}, {'J01': 8}, {'J01': 29}, 
455.0, {'J01': -1189.0}, {'J01': 8}, {'J01': 28}, 
460.0, {'J01': -1480.0}, {'J01': 8}, {'J01': 33}, 
465.0, {'J01': -1309.5}, {'J01': 7}, {'J01': 27}, 
470.0, {'J01': -696.0}, {'J01': 5}, {'J01': 18}, 
475.0, {'J01': -663.5}, {'J01': 5}, {'J01': 17}, 
480.0, {'J01': -822.5}, {'J01': 5}, {'J01': 21}, 
485.0, {'J01': -865.5}, {'J01': 6}, {'J01': 27}, 
490.0, {'J01': -1022.5}, {'J01': 8}, {'J01': 30}, 
495.0, {'J01': -1282.0}, {'J01': 8}, {'J01': 32}, 
500.0, {'J01': -1617.5}, {'J01': 8}, {'J01': 39}, 
505.0, {'J01': -1541.0}, {'J01': 7}, {'J01': 34}, 
510.0, {'J01': -885.0}, {'J01': 4}, {'J01': 20}, 
515.0, {'J01': -871.0}, {'J01': 4}, {'J01': 17}, 
520.0, {'J01': -1010.5}, {'J01': 4}, {'J01': 23}, 
525.0, {'J01': -1117.5}, {'J01': 7}, {'J01': 28}, 
530.0, {'J01': -1143.0}, {'J01': 8}, {'J01': 33}, 
535.0, {'J01': -1486.0}, {'J01': 8}, {'J01': 36}, 
540.0, {'J01': -1855.5}, {'J01': 8}, {'J01': 39}, 
545.0, {'J01': -1723.5}, {'J01': 7}, {'J01': 33}, 
550.0, {'J01': -1251.0}, {'J01': 5}, {'J01': 24}, 
555.0, {'J01': -1159.5}, {'J01': 4}, {'J01': 21}, 
560.0, {'J01': -1324.0}, {'J01': 4}, {'J01': 25}, 
565.0, {'J01': -1399.0}, {'J01': 6}, {'J01': 28}, 
570.0, {'J01': -1263.5}, {'J01': 8}, {'J01': 28}, 
575.0, {'J01': -1177.0}, {'J01': 8}, {'J01': 27}, 
580.0, {'J01': -1462.5}, {'J01': 8}, {'J01': 32}, 
585.0, {'J01': -1324.0}, {'J01': 7}, {'J01': 28}, 
590.0, {'J01': -557.0}, {'J01': 4}, {'J01': 15}, 
595.0, {'J01': -617.5}, {'J01': 4}, {'J01': 17}, 
600.0, {'J01': -798.5}, {'J01': 4}, {'J01': 22}, 
605.0, {'J01': -977.5}, {'J01': 7}, {'J01': 29}, 
610.0, {'J01': -1206.0}, {'J01': 8}, {'J01': 31}, 
615.0, {'J01': -1480.5}, {'J01': 8}, {'J01': 33}, 
620.0, {'J01': -1821.0}, {'J01': 8}, {'J01': 37}, 
625.0, {'J01': -1722.5}, {'J01': 7}, {'J01': 32}, 
630.0, {'J01': -907.0}, {'J01': 4}, {'J01': 17}, 
635.0, {'J01': -974.0}, {'J01': 4}, {'J01': 18}, 
640.0, {'J01': -1164.0}, {'J01': 4}, {'J01': 23}, 
645.0, {'J01': -886.5}, {'J01': 7}, {'J01': 24}, 
650.0, {'J01': -941.0}, {'J01': 8}, {'J01': 25}, 
655.0, {'J01': -1128.5}, {'J01': 8}, {'J01': 28}, 
660.0, {'J01': -1418.5}, {'J01': 8}, {'J01': 33}, 
665.0, {'J01': -1176.5}, {'J01': 7}, {'J01': 28}, 
670.0, {'J01': -623.5}, {'J01': 4}, {'J01': 19}, 
675.0, {'J01': -651.5}, {'J01': 4}, {'J01': 19}, 
680.0, {'J01': -849.5}, {'J01': 4}, {'J01': 24}, 
685.0, {'J01': -900.0}, {'J01': 6}, {'J01': 28}, 
690.0, {'J01': -956.5}, {'J01': 8}, {'J01': 31}, 
695.0, {'J01': -1167.0}, {'J01': 8}, {'J01': 33}, 
700.0, {'J01': -1512.5}, {'J01': 8}, {'J01': 38}, 
705.0, {'J01': -1309.5}, {'J01': 7}, {'J01': 33}, 
710.0, {'J01': -716.0}, {'J01': 5}, {'J01': 20}, 
715.0, {'J01': -616.0}, {'J01': 4}, {'J01': 17}, 
720.0, {'J01': -792.5}, {'J01': 4}, {'J01': 21}, 
725.0, {'J01': -953.5}, {'J01': 6}, {'J01': 25}, 
730.0, {'J01': -1159.5}, {'J01': 8}, {'J01': 29}, 
735.0, {'J01': -1336.0}, {'J01': 8}, {'J01': 27}, 
740.0, {'J01': -1618.0}, {'J01': 8}, {'J01': 31}, 
745.0, {'J01': -1510.5}, {'J01': 7}, {'J01': 26}, 
750.0, {'J01': -910.0}, {'J01': 4}, {'J01': 17}, 
755.0, {'J01': -978.5}, {'J01': 4}, {'J01': 18}, 
760.0, {'J01': -1127.5}, {'J01': 4}, {'J01': 23}, 
765.0, {'J01': -920.5}, {'J01': 7}, {'J01': 24}, 
770.0, {'J01': -947.0}, {'J01': 8}, {'J01': 25}, 
775.0, {'J01': -1203.0}, {'J01': 8}, {'J01': 27}, 
