episode,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
70,3918995.0,2203911.0,5374.5,38787.0,12049.0,-0.08437,1.68254,-3.0,3.0,0.3596,0.0009,0.05,-2.67536,0.470285,1080,43.1
71,4194899.5,2759854.0,5399.0,38967.0,12987.0,-0.0871,1.63346,-3.0,3.0,0.3965,0.0008,0.05,-2.56516,0.434961,1080,43.2
72,3350665.0,2171325.5,5687.0,37084.0,11372.0,-0.10045,1.63089,-3.0,3.0,0.3928,0.001,0.05,-2.64795,0.422283,1080,43.2
73,3351363.5,2515658.0,5933.0,39176.0,12628.0,-0.10826,1.72954,-3.0,3.0,0.4283,0.001,0.05,-2.23818,0.399002,1080,43.6
74,3004018.0,1862560.0,5452.5,36967.0,11277.0,-0.09354,1.5993,-3.0,3.0,0.3823,0.0011,0.05,-2.47937,0.378955,1080,43.2
75,3008903.0,1279616.5,5405.5,35431.0,9869.0,-0.08167,1.63808,-3.0,3.0,0.298,0.0013,0.05,-1.99827,0.35062,1080,42.4
76,2946338.0,5189334.0,5706.0,45965.0,19927.0,-0.1365,1.70237,-3.0,3.0,0.6374,0.0007,0.05,-2.22894,0.368647,1080,44.7
77,2630911.5,5060830.5,6526.0,44428.0,19085.0,-0.14114,1.72945,-3.0,3.0,0.6574,0.0008,0.05,-2.10991,0.364937,1080,43.7
78,2704180.0,1349062.5,5475.0,34253.0,9575.0,-0.07529,1.64123,-3.0,3.0,0.3324,0.0013,0.05,-2.40024,0.374148,1080,42.1
79,2569049.0,1577804.0,6544.5,35178.0,10383.0,-0.12264,1.67232,-3.0,3.0,0.3799,0.0016,0.05,-2.65903,0.370253,1080,43.0
80,2368053.0,3742806.5,6407.0,41748.0,16818.0,-0.134,1.7256,-3.0,3.0,0.6118,0.001,0.05,-2.30162,0.362447,1080,43.5
81,2421758.0,2325524.0,6201.5,38518.0,13470.0,-0.11199,1.67039,-3.0,3.0,0.4892,0.0013,0.05,-2.29553,0.34404,1080,42.5
82,2818320.5,7645456.5,6810.0,48067.0,23156.0,-0.16882,1.74639,-3.0,3.0,0.7302,0.0007,0.05,-2.47313,0.354165,1080,43.8
83,2971621.5,3140199.5,5999.5,39864.0,14221.0,-0.1097,1.67905,-3.0,3.0,0.5133,0.001,0.05,-2.60721,0.362661,1080,42.8
84,2667561.5,1030792.0,6044.0,32719.0,8131.0,-0.08961,1.67997,-3.0,3.0,0.2783,0.0016,0.05,-3.22396,0.35347,1080,41.0
85,2986232.0,1057075.0,6007.5,33022.0,8183.0,-0.06161,1.63062,-3.0,3.0,0.2611,0.0015,0.05,-3.22489,0.360785,1080,42.2
86,2850629.0,1552533.0,5812.5,36021.0,10818.0,-0.08388,1.712,-3.0,3.0,0.3521,0.0013,0.05,-2.79667,0.346236,1080,41.3
87,2819154.0,1289564.5,53652.5,34891.0,9804.0,-0.12706,1.73673,-3.0,3.0,0.3098,0.0129,0.05,-2.42255,0.34136,1080,40.8
88,5104639.5,1741485.0,5649.5,36221.0,9689.0,-0.11256,1.67149,-3.0,3.0,0.2542,0.0008,0.05,-2.78162,0.344838,1080,42.0
89,3208012.0,1042579.0,4766.5,33022.0,7671.0,-0.07446,1.5595,-3.0,3.0,0.245,0.0011,0.05,-2.70134,0.353391,1080,42.3
90,5278419.5,47671862.5,5576.5,52068.0,24935.0,-0.35223,1.71651,-3.0,3.0,0.9002,0.0001,0.05,-1.96941,0.333305,1080,49.3
91,2891013.0,478135.0,5009.5,30645.0,5805.0,-0.06852,1.58188,-3.0,3.0,0.1417,0.0015,0.05,-2.3168,0.332687,1080,41.7
92,2537247.0,1259074.5,5803.5,33613.0,8784.0,-0.09986,1.66307,-3.0,3.0,0.3312,0.0015,0.05,-2.20611,0.327849,1080,42.2
93,5214144.0,2334375.0,207182.5,37433.0,11355.0,-0.23845,1.74685,-3.0,3.0,0.301,0.0267,0.05,-2.13831,0.327292,1080,43.6
94,3247814.0,1258788.0,5866.0,35135.0,9357.0,-0.09071,1.69972,-3.0,3.0,0.279,0.0013,0.05,-2.01948,0.315954,1080,43.2
95,2849547.0,2281456.5,5610.5,37298.0,12652.0,-0.11446,1.62944,-3.0,3.0,0.4442,0.0011,0.05,-0.93172,0.418121,1080,42.8
96,2702967.5,916652.5,5613.5,33501.0,8831.0,-0.08103,1.60477,-3.0,3.0,0.2529,0.0015,0.05,0.6958,0.502107,1080,40.8
97,3019286.5,1128373.0,5546.0,34010.0,9068.0,-0.05778,1.6032,-3.0,3.0,0.2717,0.0013,0.05,0.54813,0.505829,1080,42.9
98,3419341.5,1953621.5,6045.0,37123.0,11304.0,-0.10836,1.67303,-3.0,3.0,0.3632,0.0011,0.05,-0.39363,0.446843,1080,43.1
99,3452966.5,3216833.0,30304.5,40534.0,15002.0,-0.18179,1.72327,-3.0,3.0,0.4801,0.0045,0.05,-0.9678,0.390339,1080,47.7
100,10993102.0,25989100.5,988190.5,61294.0,35019.0,-0.603,2.10988,-3.0,3.0,0.6845,0.026,0.05,1.07293,0.488323,1080,66.7
