5.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': np.float32(-0.005550416)}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': np.float32(-0.42868826)}, {'J01': 2}, {'J01': 2}, 
25.0, {'J01': np.float32(0.4268381)}, {'J01': 1}, {'J01': 2}, 
30.0, {'J01': np.float32(-0.06012951)}, {'J01': 2}, {'J01': 5}, 
35.0, {'J01': np.float32(-0.09805735)}, {'J01': 2}, {'J01': 7}, 
40.0, {'J01': np.float32(0.039777983)}, {'J01': 1}, {'J01': 5}, 
45.0, {'J01': np.float32(-0.4878927)}, {'J01': 3}, {'J01': 10}, 
50.0, {'J01': np.float32(0.21400444)}, {'J01': 6}, {'J01': 19}, 
55.0, {'J01': np.float32(-0.49452248)}, {'J01': 8}, {'J01': 30}, 
60.0, {'J01': np.float32(-2.3851516)}, {'J01': 8}, {'J01': 36}, 
65.0, {'J01': np.float32(1.372115)}, {'J01': 8}, {'J01': 32}, 
70.0, {'J01': np.float32(-0.8476936)}, {'J01': 8}, {'J01': 32}, 
75.0, {'J01': np.float32(0.3217125)}, {'J01': 8}, {'J01': 32}, 
80.0, {'J01': np.float32(0.41779333)}, {'J01': 6}, {'J01': 26}, 
85.0, {'J01': np.float32(0.46891952)}, {'J01': 4}, {'J01': 20}, 
90.0, {'J01': np.float32(-0.2977863)}, {'J01': 4}, {'J01': 20}, 
95.0, {'J01': np.float32(0.29371417)}, {'J01': 4}, {'J01': 15}, 
100.0, {'J01': np.float32(0.008462165)}, {'J01': 3}, {'J01': 15}, 
105.0, {'J01': np.float32(-0.06986679)}, {'J01': 3}, {'J01': 19}, 
110.0, {'J01': np.float32(-2.6067648)}, {'J01': 6}, {'J01': 30}, 
115.0, {'J01': np.float32(0.7094337)}, {'J01': 8}, {'J01': 31}, 
120.0, {'J01': np.float32(0.5937352)}, {'J01': 8}, {'J01': 35}, 
125.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 39}, 
130.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 34}, 
135.0, {'J01': np.float32(-0.08213765)}, {'J01': 8}, {'J01': 37}, 
140.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 46}, 
145.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 44}, 
150.0, {'J01': np.float32(-1.2229378)}, {'J01': 8}, {'J01': 45}, 
155.0, {'J01': np.float32(0.25091267)}, {'J01': 8}, {'J01': 42}, 
160.0, {'J01': np.float32(-0.9719145)}, {'J01': 8}, {'J01': 44}, 
165.0, {'J01': np.float32(-1.0693756)}, {'J01': 8}, {'J01': 46}, 
170.0, {'J01': np.float32(1.674228)}, {'J01': 7}, {'J01': 44}, 
175.0, {'J01': np.float32(-0.64889604)}, {'J01': 7}, {'J01': 45}, 
180.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 49}, 
185.0, {'J01': np.float32(2.933672)}, {'J01': 8}, {'J01': 47}, 
190.0, {'J01': np.float32(-0.61284924)}, {'J01': 8}, {'J01': 46}, 
195.0, {'J01': np.float32(-0.6781682)}, {'J01': 9}, {'J01': 47}, 
200.0, {'J01': np.float32(-0.5514615)}, {'J01': 9}, {'J01': 49}, 
205.0, {'J01': np.float32(-0.45106596)}, {'J01': 9}, {'J01': 48}, 
210.0, {'J01': np.float32(-1.0729587)}, {'J01': 7}, {'J01': 46}, 
215.0, {'J01': np.float32(2.922678)}, {'J01': 7}, {'J01': 44}, 
220.0, {'J01': np.float32(-1.0730186)}, {'J01': 7}, {'J01': 45}, 
225.0, {'J01': np.float32(-0.30569974)}, {'J01': 9}, {'J01': 48}, 
230.0, {'J01': np.float32(-0.56521964)}, {'J01': 9}, {'J01': 49}, 
235.0, {'J01': np.float32(-0.8343812)}, {'J01': 10}, {'J01': 50}, 
240.0, {'J01': np.float32(-1.5222821)}, {'J01': 10}, {'J01': 50}, 
245.0, {'J01': np.float32(-2.7074153)}, {'J01': 10}, {'J01': 50}, 
250.0, {'J01': np.float32(2.3446803)}, {'J01': 10}, {'J01': 53}, 
255.0, {'J01': np.float32(-1.5481478)}, {'J01': 11}, {'J01': 58}, 
260.0, {'J01': np.float32(3.0)}, {'J01': 7}, {'J01': 45}, 
265.0, {'J01': np.float32(2.8628638)}, {'J01': 4}, {'J01': 31}, 
270.0, {'J01': np.float32(3.0)}, {'J01': 4}, {'J01': 26}, 
275.0, {'J01': np.float32(-0.7140842)}, {'J01': 4}, {'J01': 31}, 
280.0, {'J01': np.float32(-1.0953737)}, {'J01': 6}, {'J01': 34}, 
285.0, {'J01': np.float32(-0.1558742)}, {'J01': 8}, {'J01': 37}, 
290.0, {'J01': np.float32(-1.8988618)}, {'J01': 8}, {'J01': 38}, 
295.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 41}, 
300.0, {'J01': np.float32(-0.42447716)}, {'J01': 8}, {'J01': 40}, 
305.0, {'J01': np.float32(-2.455765)}, {'J01': 8}, {'J01': 41}, 
310.0, {'J01': np.float32(2.1901274)}, {'J01': 8}, {'J01': 39}, 
315.0, {'J01': np.float32(-1.1548972)}, {'J01': 8}, {'J01': 42}, 
320.0, {'J01': np.float32(-3.0)}, {'J01': 10}, {'J01': 47}, 
325.0, {'J01': np.float32(3.0)}, {'J01': 7}, {'J01': 33}, 
330.0, {'J01': np.float32(-1.4778488)}, {'J01': 7}, {'J01': 32}, 
335.0, {'J01': np.float32(-2.3820279)}, {'J01': 8}, {'J01': 37}, 
340.0, {'J01': np.float32(-0.13121323)}, {'J01': 10}, {'J01': 40}, 
345.0, {'J01': np.float32(2.2253044)}, {'J01': 10}, {'J01': 39}, 
350.0, {'J01': np.float32(-1.0611217)}, {'J01': 10}, {'J01': 44}, 
355.0, {'J01': np.float32(0.20449112)}, {'J01': 11}, {'J01': 41}, 
360.0, {'J01': np.float32(-1.6724898)}, {'J01': 12}, {'J01': 41}, 
365.0, {'J01': np.float32(-1.3951743)}, {'J01': 12}, {'J01': 35}, 
370.0, {'J01': np.float32(3.0)}, {'J01': 12}, {'J01': 35}, 
375.0, {'J01': np.float32(-1.2201471)}, {'J01': 12}, {'J01': 36}, 
380.0, {'J01': np.float32(-1.5270934)}, {'J01': 12}, {'J01': 38}, 
385.0, {'J01': np.float32(0.9030369)}, {'J01': 11}, {'J01': 38}, 
390.0, {'J01': np.float32(-2.1826715)}, {'J01': 10}, {'J01': 38}, 
395.0, {'J01': np.float32(2.479852)}, {'J01': 10}, {'J01': 38}, 
400.0, {'J01': np.float32(-1.3710235)}, {'J01': 12}, {'J01': 41}, 
405.0, {'J01': np.float32(-0.13738325)}, {'J01': 13}, {'J01': 45}, 
410.0, {'J01': np.float32(-0.81131536)}, {'J01': 14}, {'J01': 47}, 
415.0, {'J01': np.float32(-3.0)}, {'J01': 16}, {'J01': 46}, 
420.0, {'J01': np.float32(3.0)}, {'J01': 16}, {'J01': 46}, 
425.0, {'J01': np.float32(-1.3139532)}, {'J01': 16}, {'J01': 48}, 
430.0, {'J01': np.float32(-2.2425523)}, {'J01': 14}, {'J01': 43}, 
435.0, {'J01': np.float32(3.0)}, {'J01': 12}, {'J01': 36}, 
440.0, {'J01': np.float32(-0.32824886)}, {'J01': 12}, {'J01': 38}, 
445.0, {'J01': np.float32(-0.90099406)}, {'J01': 13}, {'J01': 40}, 
450.0, {'J01': np.float32(0.6421241)}, {'J01': 15}, {'J01': 45}, 
455.0, {'J01': np.float32(-2.701273)}, {'J01': 15}, {'J01': 51}, 
460.0, {'J01': np.float32(0.6428559)}, {'J01': 17}, {'J01': 53}, 
465.0, {'J01': np.float32(1.0626122)}, {'J01': 15}, {'J01': 48}, 
470.0, {'J01': np.float32(-3.0)}, {'J01': 15}, {'J01': 45}, 
475.0, {'J01': np.float32(3.0)}, {'J01': 15}, {'J01': 41}, 
480.0, {'J01': np.float32(-0.60651183)}, {'J01': 15}, {'J01': 43}, 
485.0, {'J01': np.float32(-3.0)}, {'J01': 16}, {'J01': 46}, 
490.0, {'J01': np.float32(3.0)}, {'J01': 16}, {'J01': 46}, 
495.0, {'J01': np.float32(0.5632964)}, {'J01': 18}, {'J01': 47}, 
500.0, {'J01': np.float32(-3.0)}, {'J01': 18}, {'J01': 51}, 
505.0, {'J01': np.float32(3.0)}, {'J01': 19}, {'J01': 52}, 
510.0, {'J01': np.float32(-0.5426087)}, {'J01': 21}, {'J01': 58}, 
515.0, {'J01': np.float32(-3.0)}, {'J01': 22}, {'J01': 62}, 
520.0, {'J01': np.float32(-2.0375302)}, {'J01': 22}, {'J01': 61}, 
525.0, {'J01': np.float32(2.0965414)}, {'J01': 22}, {'J01': 61}, 
530.0, {'J01': np.float32(-3.0)}, {'J01': 23}, {'J01': 65}, 
535.0, {'J01': np.float32(1.3398732)}, {'J01': 23}, {'J01': 63}, 
540.0, {'J01': np.float32(-1.6335199)}, {'J01': 23}, {'J01': 63}, 
545.0, {'J01': np.float32(-1.059752)}, {'J01': 22}, {'J01': 57}, 
550.0, {'J01': np.float32(-3.0)}, {'J01': 22}, {'J01': 53}, 
555.0, {'J01': np.float32(3.0)}, {'J01': 22}, {'J01': 54}, 
560.0, {'J01': np.float32(-0.258)}, {'J01': 22}, {'J01': 55}, 
565.0, {'J01': np.float32(-1.0167613)}, {'J01': 22}, {'J01': 56}, 
570.0, {'J01': np.float32(3.0)}, {'J01': 23}, {'J01': 61}, 
575.0, {'J01': np.float32(1.0302765)}, {'J01': 22}, {'J01': 58}, 
580.0, {'J01': np.float32(-0.12012072)}, {'J01': 23}, {'J01': 51}, 
585.0, {'J01': np.float32(-0.6341545)}, {'J01': 23}, {'J01': 43}, 
590.0, {'J01': np.float32(3.0)}, {'J01': 23}, {'J01': 44}, 
595.0, {'J01': np.float32(-2.836378)}, {'J01': 24}, {'J01': 47}, 
600.0, {'J01': np.float32(1.54301)}, {'J01': 25}, {'J01': 55}, 
605.0, {'J01': np.float32(-1.1348825)}, {'J01': 26}, {'J01': 60}, 
610.0, {'J01': np.float32(-3.0)}, {'J01': 27}, {'J01': 59}, 
615.0, {'J01': np.float32(3.0)}, {'J01': 27}, {'J01': 57}, 
620.0, {'J01': np.float32(-0.69072574)}, {'J01': 27}, {'J01': 56}, 
625.0, {'J01': np.float32(-0.03762618)}, {'J01': 28}, {'J01': 55}, 
630.0, {'J01': np.float32(1.4564811)}, {'J01': 30}, {'J01': 55}, 
635.0, {'J01': np.float32(3.0)}, {'J01': 26}, {'J01': 46}, 
640.0, {'J01': np.float32(-1.3494632)}, {'J01': 25}, {'J01': 40}, 
645.0, {'J01': np.float32(3.0)}, {'J01': 23}, {'J01': 38}, 
650.0, {'J01': np.float32(1.1356691)}, {'J01': 21}, {'J01': 31}, 
655.0, {'J01': np.float32(-3.0)}, {'J01': 21}, {'J01': 39}, 
660.0, {'J01': np.float32(-3.0)}, {'J01': 20}, {'J01': 47}, 
665.0, {'J01': np.float32(3.0)}, {'J01': 20}, {'J01': 51}, 
670.0, {'J01': np.float32(-0.7449657)}, {'J01': 21}, {'J01': 51}, 
675.0, {'J01': np.float32(-3.0)}, {'J01': 24}, {'J01': 51}, 
680.0, {'J01': np.float32(3.0)}, {'J01': 23}, {'J01': 49}, 
685.0, {'J01': np.float32(0.79436845)}, {'J01': 23}, {'J01': 53}, 
690.0, {'J01': np.float32(-2.710947)}, {'J01': 23}, {'J01': 50}, 
695.0, {'J01': np.float32(1.4011216)}, {'J01': 23}, {'J01': 49}, 
700.0, {'J01': np.float32(0.021096023)}, {'J01': 25}, {'J01': 50}, 
705.0, {'J01': np.float32(-2.9723988)}, {'J01': 25}, {'J01': 46}, 
710.0, {'J01': np.float32(3.0)}, {'J01': 23}, {'J01': 45}, 
715.0, {'J01': np.float32(1.0047904)}, {'J01': 21}, {'J01': 47}, 
720.0, {'J01': np.float32(-2.8271444)}, {'J01': 21}, {'J01': 55}, 
725.0, {'J01': np.float32(1.0708452)}, {'J01': 20}, {'J01': 56}, 
730.0, {'J01': np.float32(0.19431749)}, {'J01': 19}, {'J01': 53}, 
735.0, {'J01': np.float32(-2.9331286)}, {'J01': 19}, {'J01': 52}, 
740.0, {'J01': np.float32(2.1553316)}, {'J01': 19}, {'J01': 52}, 
745.0, {'J01': np.float32(-0.3523617)}, {'J01': 18}, {'J01': 51}, 
750.0, {'J01': np.float32(-1.3721228)}, {'J01': 19}, {'J01': 53}, 
755.0, {'J01': np.float32(-0.85691565)}, {'J01': 19}, {'J01': 49}, 
760.0, {'J01': np.float32(2.199469)}, {'J01': 19}, {'J01': 49}, 
765.0, {'J01': np.float32(0.5612168)}, {'J01': 17}, {'J01': 46}, 
770.0, {'J01': np.float32(-1.6521242)}, {'J01': 15}, {'J01': 40}, 
775.0, {'J01': np.float32(3.0)}, {'J01': 12}, {'J01': 35}, 
780.0, {'J01': np.float32(-0.32803127)}, {'J01': 11}, {'J01': 38}, 
785.0, {'J01': np.float32(-0.53109235)}, {'J01': 11}, {'J01': 44}, 
790.0, {'J01': np.float32(-3.0)}, {'J01': 11}, {'J01': 49}, 
795.0, {'J01': np.float32(3.0)}, {'J01': 12}, {'J01': 50}, 
800.0, {'J01': np.float32(1.4063561)}, {'J01': 12}, {'J01': 51}, 
805.0, {'J01': np.float32(-2.7810364)}, {'J01': 13}, {'J01': 56}, 
810.0, {'J01': np.float32(1.4408706)}, {'J01': 13}, {'J01': 55}, 
815.0, {'J01': np.float32(1.1889668)}, {'J01': 13}, {'J01': 53}, 
820.0, {'J01': np.float32(0.7924075)}, {'J01': 14}, {'J01': 54}, 
825.0, {'J01': np.float32(-2.271182)}, {'J01': 17}, {'J01': 57}, 
830.0, {'J01': np.float32(-0.6151244)}, {'J01': 17}, {'J01': 53}, 
835.0, {'J01': np.float32(3.0)}, {'J01': 17}, {'J01': 54}, 
840.0, {'J01': np.float32(-1.1108747)}, {'J01': 18}, {'J01': 55}, 
845.0, {'J01': np.float32(-2.0303812)}, {'J01': 18}, {'J01': 56}, 
850.0, {'J01': np.float32(-0.1733198)}, {'J01': 19}, {'J01': 54}, 
855.0, {'J01': np.float32(2.3965743)}, {'J01': 19}, {'J01': 55}, 
860.0, {'J01': np.float32(-1.6379671)}, {'J01': 17}, {'J01': 50}, 
865.0, {'J01': np.float32(2.4919982)}, {'J01': 17}, {'J01': 51}, 
870.0, {'J01': np.float32(-0.7504986)}, {'J01': 17}, {'J01': 52}, 
875.0, {'J01': np.float32(-2.0972712)}, {'J01': 19}, {'J01': 56}, 
880.0, {'J01': np.float32(3.0)}, {'J01': 20}, {'J01': 52}, 
885.0, {'J01': np.float32(-1.0829084)}, {'J01': 20}, {'J01': 54}, 
890.0, {'J01': np.float32(-3.0)}, {'J01': 20}, {'J01': 58}, 
895.0, {'J01': np.float32(3.0)}, {'J01': 20}, {'J01': 55}, 
900.0, {'J01': np.float32(-0.66345966)}, {'J01': 22}, {'J01': 58}, 
905.0, {'J01': np.float32(-3.0)}, {'J01': 23}, {'J01': 61}, 
910.0, {'J01': np.float32(3.0)}, {'J01': 23}, {'J01': 53}, 
915.0, {'J01': np.float32(-0.6835283)}, {'J01': 24}, {'J01': 55}, 
920.0, {'J01': np.float32(-2.0084913)}, {'J01': 25}, {'J01': 55}, 
925.0, {'J01': np.float32(-0.15461832)}, {'J01': 25}, {'J01': 61}, 
930.0, {'J01': np.float32(-0.029632654)}, {'J01': 25}, {'J01': 66}, 
935.0, {'J01': np.float32(-1.4816471)}, {'J01': 25}, {'J01': 68}, 
940.0, {'J01': np.float32(-1.1986333)}, {'J01': 25}, {'J01': 69}, 
