5.0, {'J10': np.float32(-0.0), 'J11': np.float32(-0.0), 'J12': np.float32(-0.0), 'J13': np.float32(-0.0), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.0)}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
95.0, {'J10': np.float32(-0.03237743), 'J11': np.float32(0.3135985), 'J12': np.float32(-0.33302498), 'J13': np.float32(0.6706753), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.0693802)}, {'J10': 3, 'J11': 6, 'J12': 7, 'J13': 9, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 3, 'J11': 10, 'J12': 18, 'J13': 17, 'cluster3106249630_3106249631_J60_J61_#5more': 12}, 
100.0, {'J10': np.float32(-0.058279373), 'J11': np.float32(-0.018501388), 'J12': np.float32(-0.13413507), 'J13': np.float32(0.21646623), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.17761332)}, {'J10': 4, 'J11': 6, 'J12': 8, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 4, 'J11': 8, 'J12': 18, 'J13': 15, 'cluster3106249630_3106249631_J60_J61_#5more': 16}, 
105.0, {'J10': np.float32(-0.07400555), 'J11': np.float32(-0.15726179), 'J12': np.float32(-0.16651249), 'J13': np.float32(0.7613321), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.08788159)}, {'J10': 4, 'J11': 6, 'J12': 8, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, {'J10': 4, 'J11': 9, 'J12': 17, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 19}, 
110.0, {'J10': np.float32(-0.07400555), 'J11': np.float32(-0.17576317), 'J12': np.float32(-0.32839963), 'J13': np.float32(0.226642), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.35245144)}, {'J10': 4, 'J11': 6, 'J12': 8, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, {'J10': 4, 'J11': 10, 'J12': 19, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 21}, 
115.0, {'J10': np.float32(-0.07678076), 'J11': np.float32(-0.19426458), 'J12': np.float32(-0.38112858), 'J13': np.float32(-0.21091582), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.021276595)}, {'J10': 5, 'J11': 6, 'J12': 8, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, {'J10': 5, 'J11': 12, 'J12': 24, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 18}, 
120.0, {'J10': np.float32(-0.09250694), 'J11': np.float32(0.18593894), 'J12': np.float32(-0.46068454), 'J13': np.float32(-0.27012026), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.36817762)}, {'J10': 5, 'J11': 8, 'J12': 9, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 5, 'J11': 11, 'J12': 26, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 14}, 
125.0, {'J10': np.float32(-0.09250694), 'J11': np.float32(-0.12765957), 'J12': np.float32(-0.49953747), 'J13': np.float32(-0.30989826), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.08510638)}, {'J10': 5, 'J11': 8, 'J12': 10, 'J13': 9, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 5, 'J11': 10, 'J12': 27, 'J13': 18, 'cluster3106249630_3106249631_J60_J61_#5more': 14}, 
130.0, {'J10': np.float32(-0.09250694), 'J11': np.float32(-0.115633674), 'J12': np.float32(-0.51803887), 'J13': np.float32(-0.34135062), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.5078631)}, {'J10': 5, 'J11': 8, 'J12': 10, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 5, 'J11': 8, 'J12': 28, 'J13': 19, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
135.0, {'J10': np.float32(-0.09250694), 'J11': np.float32(-0.15541166), 'J12': np.float32(-0.53561515), 'J13': np.float32(0.599445), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.11285847)}, {'J10': 5, 'J11': 9, 'J12': 10, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 5, 'J11': 9, 'J12': 29, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, 
140.0, {'J10': np.float32(-0.09250694), 'J11': np.float32(-0.17298797), 'J12': np.float32(-0.5707678), 'J13': np.float32(0.12118409), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.09713229)}, {'J10': 5, 'J11': 9, 'J12': 12, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 5, 'J11': 10, 'J12': 32, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
145.0, {'J10': np.float32(-0.09250694), 'J11': np.float32(-0.19426458), 'J12': np.float32(-0.63829786), 'J13': np.float32(-0.22201665), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.10453284)}, {'J10': 5, 'J11': 9, 'J12': 12, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 5, 'J11': 12, 'J12': 35, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 12}, 
150.0, {'J10': np.float32(0.6207216), 'J11': np.float32(-0.23219241), 'J12': np.float32(-0.67160034), 'J13': np.float32(-0.226642), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.021276595)}, {'J10': 3, 'J11': 10, 'J12': 12, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 3, 'J11': 14, 'J12': 36, 'J13': 13, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
155.0, {'J10': np.float32(-0.055504162), 'J11': np.float32(-0.28307122), 'J12': np.float32(-0.68455136), 'J13': np.float32(-0.24976873), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.1480111)}, {'J10': 3, 'J11': 10, 'J12': 12, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 3, 'J11': 16, 'J12': 36, 'J13': 13, 'cluster3106249630_3106249631_J60_J61_#5more': 11}, 
160.0, {'J10': np.float32(-0.05920444), 'J11': np.float32(-0.32377428), 'J12': np.float32(-0.70582795), 'J13': np.float32(-0.2627197), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.11840888)}, {'J10': 4, 'J11': 11, 'J12': 12, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 4, 'J11': 18, 'J12': 39, 'J13': 15, 'cluster3106249630_3106249631_J60_J61_#5more': 11}, 
165.0, {'J10': np.float32(-0.07400555), 'J11': np.float32(-0.36725256), 'J12': np.float32(-0.18316373), 'J13': np.float32(-0.3043478), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.12025902)}, {'J10': 4, 'J11': 11, 'J12': 12, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, {'J10': 4, 'J11': 19, 'J12': 38, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 14}, 
170.0, {'J10': np.float32(0.25716928), 'J11': np.float32(-0.38945422), 'J12': np.float32(-0.38482887), 'J13': np.float32(-0.3293247), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.14893617)}, {'J10': 3, 'J11': 11, 'J12': 12, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, {'J10': 4, 'J11': 21, 'J12': 38, 'J13': 19, 'cluster3106249630_3106249631_J60_J61_#5more': 17}, 
175.0, {'J10': np.float32(0.2294172), 'J11': np.float32(-0.42553192), 'J12': np.float32(-0.74098057), 'J13': np.float32(-0.37372804), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.37557817)}, {'J10': 2, 'J11': 11, 'J12': 12, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 8}, {'J10': 3, 'J11': 23, 'J12': 42, 'J13': 20, 'cluster3106249630_3106249631_J60_J61_#5more': 23}, 
180.0, {'J10': np.float32(-0.04347826), 'J11': np.float32(-0.45698428), 'J12': np.float32(-0.8334875), 'J13': np.float32(-0.40610546), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.426457)}, {'J10': 3, 'J11': 12, 'J12': 12, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 10}, {'J10': 3, 'J11': 25, 'J12': 44, 'J13': 23, 'cluster3106249630_3106249631_J60_J61_#5more': 27}, 
185.0, {'J10': np.float32(-0.06567992), 'J11': np.float32(-0.49028677), 'J12': np.float32(-0.8760407), 'J13': np.float32(-0.45143387), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.3385754)}, {'J10': 3, 'J11': 12, 'J12': 12, 'J13': 15, 'cluster3106249630_3106249631_J60_J61_#5more': 10}, {'J10': 3, 'J11': 25, 'J12': 48, 'J13': 24, 'cluster3106249630_3106249631_J60_J61_#5more': 22}, 
190.0, {'J10': np.float32(-0.07030527), 'J11': np.float32(0.8575393), 'J12': np.float32(-0.9491212), 'J13': np.float32(0.8057354), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.79555964)}, {'J10': 3, 'J11': 11, 'J12': 12, 'J13': 13, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 3, 'J11': 22, 'J12': 51, 'J13': 21, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, 
195.0, {'J10': np.float32(-0.07400555), 'J11': np.float32(0.22386679), 'J12': np.float32(-0.9972248), 'J13': np.float32(1.1979649), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.18963923)}, {'J10': 3, 'J11': 10, 'J12': 12, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 3, 'J11': 18, 'J12': 52, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
200.0, {'J10': np.float32(-0.07585569), 'J11': np.float32(-0.04347826), 'J12': np.float32(-1.0083256), 'J13': np.float32(-0.28769657), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.021276595)}, {'J10': 4, 'J11': 12, 'J12': 12, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 4, 'J11': 18, 'J12': 52, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 8}, 
205.0, {'J10': np.float32(0.3265495), 'J11': np.float32(-0.34135062), 'J12': np.float32(-1.0175763), 'J13': np.float32(-0.32839963), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.1452359)}, {'J10': 3, 'J11': 13, 'J12': 12, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, {'J10': 3, 'J11': 21, 'J12': 52, 'J13': 18, 'cluster3106249630_3106249631_J60_J61_#5more': 10}, 
210.0, {'J10': np.float32(-0.055504162), 'J11': np.float32(-0.39777982), 'J12': np.float32(-1.0240518), 'J13': np.float32(0.9851989), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.18038853)}, {'J10': 3, 'J11': 13, 'J12': 12, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, {'J10': 3, 'J11': 23, 'J12': 52, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 13}, 
215.0, {'J10': np.float32(-0.071230344), 'J11': np.float32(-0.43385753), 'J12': np.float32(-1.026827), 'J13': np.float32(1.1045328), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.09805735)}, {'J10': 3, 'J11': 13, 'J12': 12, 'J13': 9, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 6, 'J11': 24, 'J12': 52, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 11}, 
220.0, {'J10': np.float32(-0.039777983), 'J11': np.float32(-0.4440333), 'J12': np.float32(-1.027752), 'J13': np.float32(0.16466235), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.020351527)}, {'J10': 3, 'J11': 13, 'J12': 12, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 3, 'J11': 24, 'J12': 52, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
225.0, {'J10': np.float32(-0.055504162), 'J11': np.float32(-0.44588345), 'J12': np.float32(-1.0360777), 'J13': np.float32(-0.07215541), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.18778908)}, {'J10': 3, 'J11': 13, 'J12': 12, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 3, 'J11': 25, 'J12': 52, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 10}, 
230.0, {'J10': np.float32(-0.055504162), 'J11': np.float32(-0.47271046), 'J12': np.float32(0.02867715), 'J13': np.float32(-0.14153561), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.04255319)}, {'J10': 3, 'J11': 14, 'J12': 12, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 3, 'J11': 27, 'J12': 54, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 14}, 
235.0, {'J10': np.float32(-0.055504162), 'J11': np.float32(-0.5078631), 'J12': np.float32(-0.51896393), 'J13': np.float32(0.3774283), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.17113784)}, {'J10': 3, 'J11': 15, 'J12': 12, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, {'J10': 3, 'J11': 29, 'J12': 52, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 19}, 
240.0, {'J10': np.float32(-0.06382979), 'J11': np.float32(-0.54486585), 'J12': np.float32(-0.99167436), 'J13': np.float32(0.12950972), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.20351526)}, {'J10': 3, 'J11': 15, 'J12': 12, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, {'J10': 4, 'J11': 29, 'J12': 53, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 20}, 
245.0, {'J10': np.float32(-0.083256245), 'J11': np.float32(-0.54856616), 'J12': np.float32(-1.0360777), 'J13': np.float32(0.23034227), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.4051804)}, {'J10': 3, 'J11': 15, 'J12': 12, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, {'J10': 4, 'J11': 30, 'J12': 55, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 24}, 
250.0, {'J10': np.float32(-0.083256245), 'J11': np.float32(-0.5642923), 'J12': np.float32(-1.0212766), 'J13': np.float32(0.15726179), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.46901017)}, {'J10': 3, 'J11': 15, 'J12': 12, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 10}, {'J10': 4, 'J11': 30, 'J12': 55, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 28}, 
255.0, {'J10': np.float32(-0.083256245), 'J11': np.float32(-0.5642923), 'J12': np.float32(-1.0425532), 'J13': np.float32(-0.039777983), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.08233117)}, {'J10': 3, 'J11': 15, 'J12': 12, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 13}, {'J10': 4, 'J11': 30, 'J12': 54, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 28}, 
260.0, {'J10': np.float32(-0.083256245), 'J11': np.float32(0.81128585), 'J12': np.float32(-1.0684551), 'J13': np.float32(-0.10175763), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.7039778)}, {'J10': 3, 'J11': 15, 'J12': 12, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 11}, {'J10': 4, 'J11': 30, 'J12': 56, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 18}, 
265.0, {'J10': np.float32(-0.08695652), 'J11': np.float32(-0.56336725), 'J12': np.float32(-1.107308), 'J13': np.float32(-0.1147086), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.47826087)}, {'J10': 3, 'J11': 15, 'J12': 12, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, {'J10': 5, 'J11': 31, 'J12': 57, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 12}, 
270.0, {'J10': np.float32(0.4838113), 'J11': np.float32(0.23404256), 'J12': np.float32(-1.0925069), 'J13': np.float32(-0.1387604), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.19518964)}, {'J10': 2, 'J11': 15, 'J12': 12, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, {'J10': 3, 'J11': 29, 'J12': 57, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 15}, 
275.0, {'J10': np.float32(-0.07308048), 'J11': np.float32(0.3441258), 'J12': np.float32(-1.0684551), 'J13': np.float32(0.07770583), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.25439408)}, {'J10': 2, 'J11': 17, 'J12': 12, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, {'J10': 6, 'J11': 30, 'J12': 56, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 18}, 
280.0, {'J10': np.float32(-0.037927844), 'J11': np.float32(1.3376503), 'J12': np.float32(-1.119334), 'J13': np.float32(-0.09898242), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.32562444)}, {'J10': 2, 'J11': 17, 'J12': 12, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 15}, {'J10': 3, 'J11': 23, 'J12': 56, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 28}, 
285.0, {'J10': np.float32(-0.055504162), 'J11': np.float32(3.0), 'J12': np.float32(-1.0860314), 'J13': np.float32(0.1359852), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.5624422)}, {'J10': 2, 'J11': 14, 'J12': 12, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 22}, {'J10': 3, 'J11': 16, 'J12': 56, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 37}, 
290.0, {'J10': np.float32(-0.067530066), 'J11': np.float32(1.7317299), 'J12': np.float32(-1.1017576), 'J13': np.float32(-0.09620722), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.59666973)}, {'J10': 4, 'J11': 10, 'J12': 12, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 26}, {'J10': 5, 'J11': 12, 'J12': 55, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 42}, 
295.0, {'J10': np.float32(-0.09250694), 'J11': np.float32(-0.23034227), 'J12': np.float32(0.18963923), 'J13': np.float32(-0.0018501388), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.02867715)}, {'J10': 4, 'J11': 10, 'J12': 12, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 24}, {'J10': 5, 'J11': 11, 'J12': 54, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 35}, 
