5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -3.6, 'top_mgr': 0}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': -14.399999999999999, 'top_mgr': 2}, {'J01': 2}, {'J01': 4}, 
25.0, {'J01': -22.6, 'top_mgr': 3}, {'J01': 4}, {'J01': 5}, 
30.0, {'J01': -13.2, 'top_mgr': 4}, {'J01': 3}, {'J01': 4}, 
35.0, {'J01': -23.0, 'top_mgr': 3}, {'J01': 2}, {'J01': 6}, 
40.0, {'J01': -40.4, 'top_mgr': 1}, {'J01': 3}, {'J01': 9}, 
45.0, {'J01': -66.4, 'top_mgr': 0}, {'J01': 4}, {'J01': 14}, 
50.0, {'J01': -91.99999999999999, 'top_mgr': 1}, {'J01': 4}, {'J01': 18}, 
55.0, {'J01': -124.6, 'top_mgr': 0}, {'J01': 5}, {'J01': 22}, 
60.0, {'J01': -116.60000000000001, 'top_mgr': 8}, {'J01': 5}, {'J01': 17}, 
65.0, {'J01': -102.99999999999999, 'top_mgr': 8}, {'J01': 4}, {'J01': 12}, 
70.0, {'J01': -132.60000000000002, 'top_mgr': 0}, {'J01': 4}, {'J01': 17}, 
75.0, {'J01': -132.8, 'top_mgr': 5}, {'J01': 6}, {'J01': 23}, 
80.0, {'J01': -150.6, 'top_mgr': 4}, {'J01': 5}, {'J01': 22}, 
85.0, {'J01': -154.0, 'top_mgr': 4}, {'J01': 5}, {'J01': 23}, 
90.0, {'J01': -196.4, 'top_mgr': 1}, {'J01': 6}, {'J01': 28}, 
95.0, {'J01': -241.8, 'top_mgr': 0}, {'J01': 8}, {'J01': 33}, 
100.0, {'J01': -203.20000000000002, 'top_mgr': 7}, {'J01': 8}, {'J01': 31}, 
105.0, {'J01': -243.80000000000004, 'top_mgr': 0}, {'J01': 8}, {'J01': 34}, 
110.0, {'J01': -284.40000000000003, 'top_mgr': 1}, {'J01': 8}, {'J01': 39}, 
115.0, {'J01': -272.80000000000007, 'top_mgr': 2}, {'J01': 8}, {'J01': 39}, 
120.0, {'J01': -282.4, 'top_mgr': 4}, {'J01': 8}, {'J01': 37}, 
125.0, {'J01': -318.8, 'top_mgr': 1}, {'J01': 8}, {'J01': 38}, 
130.0, {'J01': -341.59999999999997, 'top_mgr': 3}, {'J01': 8}, {'J01': 39}, 
135.0, {'J01': -331.2, 'top_mgr': 4}, {'J01': 8}, {'J01': 40}, 
140.0, {'J01': -351.6, 'top_mgr': 6}, {'J01': 8}, {'J01': 40}, 
145.0, {'J01': -398.6, 'top_mgr': 0}, {'J01': 8}, {'J01': 43}, 
150.0, {'J01': -415.6, 'top_mgr': 6}, {'J01': 7}, {'J01': 42}, 
155.0, {'J01': -256.80000000000007, 'top_mgr': 16}, {'J01': 4}, {'J01': 26}, 
160.0, {'J01': -257.00000000000006, 'top_mgr': 11}, {'J01': 4}, {'J01': 19}, 
165.0, {'J01': -273.40000000000003, 'top_mgr': 7}, {'J01': 4}, {'J01': 19}, 
170.0, {'J01': -322.4, 'top_mgr': 2}, {'J01': 4}, {'J01': 28}, 
175.0, {'J01': -350.8, 'top_mgr': 3}, {'J01': 4}, {'J01': 27}, 
180.0, {'J01': -362.4, 'top_mgr': 2}, {'J01': 6}, {'J01': 33}, 
185.0, {'J01': -320.8, 'top_mgr': 6}, {'J01': 8}, {'J01': 31}, 
190.0, {'J01': -247.00000000000003, 'top_mgr': 10}, {'J01': 6}, {'J01': 25}, 
195.0, {'J01': -269.40000000000003, 'top_mgr': 4}, {'J01': 5}, {'J01': 25}, 
200.0, {'J01': -283.6, 'top_mgr': 3}, {'J01': 5}, {'J01': 26}, 
205.0, {'J01': -314.20000000000005, 'top_mgr': 2}, {'J01': 6}, {'J01': 31}, 
210.0, {'J01': -396.6000000000001, 'top_mgr': 0}, {'J01': 8}, {'J01': 37}, 
215.0, {'J01': -345.80000000000007, 'top_mgr': 5}, {'J01': 8}, {'J01': 32}, 
220.0, {'J01': -257.4, 'top_mgr': 4}, {'J01': 8}, {'J01': 30}, 
225.0, {'J01': -207.8, 'top_mgr': 3}, {'J01': 8}, {'J01': 32}, 
230.0, {'J01': -242.60000000000002, 'top_mgr': 1}, {'J01': 8}, {'J01': 34}, 
235.0, {'J01': -270.20000000000005, 'top_mgr': 2}, {'J01': 8}, {'J01': 34}, 
240.0, {'J01': -306.20000000000005, 'top_mgr': 0}, {'J01': 8}, {'J01': 34}, 
245.0, {'J01': -338.0, 'top_mgr': 2}, {'J01': 8}, {'J01': 34}, 
250.0, {'J01': -328.2, 'top_mgr': 4}, {'J01': 8}, {'J01': 34}, 
