5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -3.6, 'top_mgr': 0}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': -21.400000000000002, 'top_mgr': 0}, {'J01': 3}, {'J01': 7}, 
25.0, {'J01': -26.8, 'top_mgr': 3}, {'J01': 1}, {'J01': 5}, 
30.0, {'J01': -41.400000000000006, 'top_mgr': 2}, {'J01': 3}, {'J01': 7}, 
35.0, {'J01': -65.6, 'top_mgr': 1}, {'J01': 2}, {'J01': 10}, 
40.0, {'J01': -101.6, 'top_mgr': 0}, {'J01': 3}, {'J01': 14}, 
45.0, {'J01': -141.6, 'top_mgr': 1}, {'J01': 5}, {'J01': 21}, 
50.0, {'J01': -135.0, 'top_mgr': 3}, {'J01': 6}, {'J01': 24}, 
55.0, {'J01': -161.4, 'top_mgr': 1}, {'J01': 7}, {'J01': 26}, 
60.0, {'J01': -155.79999999999998, 'top_mgr': 6}, {'J01': 8}, {'J01': 26}, 
65.0, {'J01': -174.4, 'top_mgr': 3}, {'J01': 8}, {'J01': 25}, 
70.0, {'J01': -195.40000000000003, 'top_mgr': 3}, {'J01': 8}, {'J01': 26}, 
75.0, {'J01': -232.60000000000002, 'top_mgr': 0}, {'J01': 8}, {'J01': 29}, 
80.0, {'J01': -277.8, 'top_mgr': 0}, {'J01': 8}, {'J01': 34}, 
85.0, {'J01': -322.8, 'top_mgr': 0}, {'J01': 8}, {'J01': 35}, 
90.0, {'J01': -348.8, 'top_mgr': 3}, {'J01': 8}, {'J01': 32}, 
95.0, {'J01': -355.4, 'top_mgr': 5}, {'J01': 8}, {'J01': 29}, 
100.0, {'J01': -393.0, 'top_mgr': 2}, {'J01': 8}, {'J01': 33}, 
105.0, {'J01': -375.80000000000007, 'top_mgr': 7}, {'J01': 7}, {'J01': 29}, 
110.0, {'J01': -366.6, 'top_mgr': 6}, {'J01': 6}, {'J01': 23}, 
115.0, {'J01': -417.20000000000005, 'top_mgr': 0}, {'J01': 6}, {'J01': 32}, 
120.0, {'J01': -376.40000000000003, 'top_mgr': 2}, {'J01': 6}, {'J01': 34}, 
125.0, {'J01': -379.20000000000005, 'top_mgr': 7}, {'J01': 8}, {'J01': 35}, 
130.0, {'J01': -411.8, 'top_mgr': 1}, {'J01': 8}, {'J01': 36}, 
135.0, {'J01': -454.8, 'top_mgr': 0}, {'J01': 8}, {'J01': 40}, 
140.0, {'J01': -494.8, 'top_mgr': 2}, {'J01': 8}, {'J01': 42}, 
145.0, {'J01': -513.8, 'top_mgr': 2}, {'J01': 8}, {'J01': 41}, 
150.0, {'J01': -535.4, 'top_mgr': 4}, {'J01': 10}, {'J01': 42}, 
155.0, {'J01': -535.0, 'top_mgr': 2}, {'J01': 10}, {'J01': 40}, 
160.0, {'J01': -512.6, 'top_mgr': 4}, {'J01': 10}, {'J01': 37}, 
165.0, {'J01': -526.4, 'top_mgr': 2}, {'J01': 10}, {'J01': 42}, 
170.0, {'J01': -483.40000000000003, 'top_mgr': 6}, {'J01': 8}, {'J01': 40}, 
175.0, {'J01': -458.8, 'top_mgr': 4}, {'J01': 7}, {'J01': 41}, 
180.0, {'J01': -501.6, 'top_mgr': 1}, {'J01': 7}, {'J01': 43}, 
185.0, {'J01': -528.0, 'top_mgr': 2}, {'J01': 7}, {'J01': 42}, 
190.0, {'J01': -578.0000000000001, 'top_mgr': 0}, {'J01': 8}, {'J01': 48}, 
195.0, {'J01': -624.0000000000001, 'top_mgr': 0}, {'J01': 8}, {'J01': 50}, 
200.0, {'J01': -573.8000000000001, 'top_mgr': 13}, {'J01': 7}, {'J01': 39}, 
205.0, {'J01': -489.0, 'top_mgr': 11}, {'J01': 6}, {'J01': 29}, 
210.0, {'J01': -313.6, 'top_mgr': 16}, {'J01': 4}, {'J01': 18}, 
215.0, {'J01': -234.20000000000002, 'top_mgr': 8}, {'J01': 4}, {'J01': 14}, 
220.0, {'J01': -215.6, 'top_mgr': 5}, {'J01': 4}, {'J01': 16}, 
225.0, {'J01': -259.6, 'top_mgr': 0}, {'J01': 4}, {'J01': 24}, 
230.0, {'J01': -301.59999999999997, 'top_mgr': 0}, {'J01': 6}, {'J01': 30}, 
235.0, {'J01': -343.79999999999995, 'top_mgr': 0}, {'J01': 8}, {'J01': 35}, 
240.0, {'J01': -314.79999999999995, 'top_mgr': 5}, {'J01': 8}, {'J01': 31}, 
245.0, {'J01': -338.59999999999997, 'top_mgr': 2}, {'J01': 8}, {'J01': 29}, 
250.0, {'J01': -255.39999999999998, 'top_mgr': 2}, {'J01': 8}, {'J01': 31}, 
