5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -1.0}, {'J01': 1}, {'J01': 1}, 
20.0, {'J01': -6.0}, {'J01': 3}, {'J01': 6}, 
25.0, {'J01': -8.0}, {'J01': 4}, {'J01': 8}, 
30.0, {'J01': -8.0}, {'J01': 4}, {'J01': 7}, 
35.0, {'J01': -10.0}, {'J01': 4}, {'J01': 9}, 
40.0, {'J01': -10.0}, {'J01': 4}, {'J01': 9}, 
45.0, {'J01': -13.0}, {'J01': 4}, {'J01': 13}, 
50.0, {'J01': -11.0}, {'J01': 4}, {'J01': 11}, 
55.0, {'J01': -16.0}, {'J01': 4}, {'J01': 16}, 
60.0, {'J01': -11.0}, {'J01': 4}, {'J01': 11}, 
65.0, {'J01': -18.0}, {'J01': 4}, {'J01': 17}, 
70.0, {'J01': -14.0}, {'J01': 4}, {'J01': 13}, 
75.0, {'J01': -20.0}, {'J01': 4}, {'J01': 18}, 
80.0, {'J01': -15.0}, {'J01': 4}, {'J01': 14}, 
85.0, {'J01': -18.0}, {'J01': 4}, {'J01': 18}, 
90.0, {'J01': -16.0}, {'J01': 4}, {'J01': 15}, 
95.0, {'J01': -22.0}, {'J01': 4}, {'J01': 20}, 
100.0, {'J01': -18.0}, {'J01': 4}, {'J01': 16}, 
105.0, {'J01': -23.0}, {'J01': 4}, {'J01': 23}, 
110.0, {'J01': -27.0}, {'J01': 4}, {'J01': 27}, 
115.0, {'J01': -32.0}, {'J01': 4}, {'J01': 32}, 
120.0, {'J01': -35.0}, {'J01': 4}, {'J01': 35}, 
125.0, {'J01': -32.0}, {'J01': 5}, {'J01': 31}, 
130.0, {'J01': -37.0}, {'J01': 7}, {'J01': 35}, 
135.0, {'J01': -38.0}, {'J01': 7}, {'J01': 37}, 
140.0, {'J01': -37.0}, {'J01': 7}, {'J01': 35}, 
145.0, {'J01': -36.0}, {'J01': 6}, {'J01': 34}, 
150.0, {'J01': -38.0}, {'J01': 6}, {'J01': 35}, 
155.0, {'J01': -40.0}, {'J01': 7}, {'J01': 37}, 
160.0, {'J01': -43.0}, {'J01': 8}, {'J01': 42}, 
165.0, {'J01': -38.0}, {'J01': 8}, {'J01': 38}, 
170.0, {'J01': -43.0}, {'J01': 8}, {'J01': 43}, 
175.0, {'J01': -44.0}, {'J01': 8}, {'J01': 41}, 
180.0, {'J01': -48.0}, {'J01': 8}, {'J01': 43}, 
185.0, {'J01': -53.0}, {'J01': 8}, {'J01': 49}, 
190.0, {'J01': -52.0}, {'J01': 8}, {'J01': 50}, 
195.0, {'J01': -44.0}, {'J01': 7}, {'J01': 43}, 
200.0, {'J01': -37.0}, {'J01': 6}, {'J01': 36}, 
205.0, {'J01': -41.0}, {'J01': 6}, {'J01': 40}, 
210.0, {'J01': -39.0}, {'J01': 6}, {'J01': 37}, 
