5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -2.0}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': -7.0}, {'J01': 4}, {'J01': 7}, 
25.0, {'J01': -7.0}, {'J01': 4}, {'J01': 7}, 
30.0, {'J01': -8.0}, {'J01': 4}, {'J01': 7}, 
35.0, {'J01': -10.0}, {'J01': 4}, {'J01': 9}, 
40.0, {'J01': -9.0}, {'J01': 4}, {'J01': 9}, 
45.0, {'J01': -11.0}, {'J01': 4}, {'J01': 11}, 
50.0, {'J01': -10.0}, {'J01': 4}, {'J01': 10}, 
55.0, {'J01': -12.0}, {'J01': 4}, {'J01': 12}, 
60.0, {'J01': -11.0}, {'J01': 4}, {'J01': 11}, 
65.0, {'J01': -16.0}, {'J01': 4}, {'J01': 15}, 
70.0, {'J01': -15.0}, {'J01': 4}, {'J01': 14}, 
75.0, {'J01': -15.0}, {'J01': 4}, {'J01': 15}, 
80.0, {'J01': -12.0}, {'J01': 4}, {'J01': 11}, 
85.0, {'J01': -17.0}, {'J01': 4}, {'J01': 15}, 
90.0, {'J01': -14.0}, {'J01': 4}, {'J01': 12}, 
95.0, {'J01': -15.0}, {'J01': 3}, {'J01': 14}, 
100.0, {'J01': -16.0}, {'J01': 3}, {'J01': 15}, 
105.0, {'J01': -18.0}, {'J01': 3}, {'J01': 18}, 
110.0, {'J01': -16.0}, {'J01': 4}, {'J01': 16}, 
115.0, {'J01': -25.0}, {'J01': 5}, {'J01': 24}, 
120.0, {'J01': -26.0}, {'J01': 7}, {'J01': 24}, 
125.0, {'J01': -27.0}, {'J01': 7}, {'J01': 26}, 
130.0, {'J01': -30.0}, {'J01': 8}, {'J01': 27}, 
135.0, {'J01': -27.0}, {'J01': 8}, {'J01': 25}, 
140.0, {'J01': -30.0}, {'J01': 8}, {'J01': 29}, 
145.0, {'J01': -33.0}, {'J01': 8}, {'J01': 32}, 
150.0, {'J01': -38.0}, {'J01': 8}, {'J01': 37}, 
155.0, {'J01': -39.0}, {'J01': 8}, {'J01': 37}, 
160.0, {'J01': -35.0}, {'J01': 8}, {'J01': 33}, 
165.0, {'J01': -34.0}, {'J01': 8}, {'J01': 34}, 
170.0, {'J01': -34.0}, {'J01': 8}, {'J01': 33}, 
175.0, {'J01': -37.0}, {'J01': 8}, {'J01': 35}, 
180.0, {'J01': -44.0}, {'J01': 8}, {'J01': 40}, 
185.0, {'J01': -43.0}, {'J01': 8}, {'J01': 39}, 
190.0, {'J01': -40.0}, {'J01': 8}, {'J01': 38}, 
195.0, {'J01': -39.0}, {'J01': 8}, {'J01': 38}, 
200.0, {'J01': -43.0}, {'J01': 9}, {'J01': 40}, 
205.0, {'J01': -33.0}, {'J01': 6}, {'J01': 30}, 
210.0, {'J01': -31.0}, {'J01': 6}, {'J01': 30}, 
215.0, {'J01': -30.0}, {'J01': 6}, {'J01': 30}, 
220.0, {'J01': -34.0}, {'J01': 7}, {'J01': 33}, 
225.0, {'J01': -31.0}, {'J01': 7}, {'J01': 30}, 
230.0, {'J01': -29.0}, {'J01': 7}, {'J01': 28}, 
235.0, {'J01': -21.0}, {'J01': 6}, {'J01': 21}, 
240.0, {'J01': -22.0}, {'J01': 5}, {'J01': 21}, 
245.0, {'J01': -18.0}, {'J01': 4}, {'J01': 16}, 
250.0, {'J01': -20.0}, {'J01': 4}, {'J01': 18}, 
255.0, {'J01': -15.0}, {'J01': 4}, {'J01': 14}, 
260.0, {'J01': -15.0}, {'J01': 4}, {'J01': 15}, 
265.0, {'J01': -13.0}, {'J01': 4}, {'J01': 11}, 
270.0, {'J01': -18.0}, {'J01': 4}, {'J01': 15}, 
275.0, {'J01': -17.0}, {'J01': 4}, {'J01': 13}, 
280.0, {'J01': -18.0}, {'J01': 4}, {'J01': 15}, 
285.0, {'J01': -14.0}, {'J01': 4}, {'J01': 11}, 
290.0, {'J01': -17.0}, {'J01': 4}, {'J01': 15}, 
295.0, {'J01': -13.0}, {'J01': 4}, {'J01': 11}, 
300.0, {'J01': -19.0}, {'J01': 4}, {'J01': 18}, 
305.0, {'J01': -13.0}, {'J01': 4}, {'J01': 12}, 
310.0, {'J01': -16.0}, {'J01': 4}, {'J01': 16}, 
315.0, {'J01': -12.0}, {'J01': 4}, {'J01': 12}, 
320.0, {'J01': -19.0}, {'J01': 4}, {'J01': 19}, 
325.0, {'J01': -22.0}, {'J01': 4}, {'J01': 22}, 
330.0, {'J01': -30.0}, {'J01': 7}, {'J01': 30}, 
335.0, {'J01': -33.0}, {'J01': 8}, {'J01': 33}, 
340.0, {'J01': -28.0}, {'J01': 8}, {'J01': 28}, 
345.0, {'J01': -31.0}, {'J01': 8}, {'J01': 30}, 
350.0, {'J01': -38.0}, {'J01': 8}, {'J01': 35}, 
355.0, {'J01': -41.0}, {'J01': 8}, {'J01': 38}, 
360.0, {'J01': -42.0}, {'J01': 8}, {'J01': 39}, 
365.0, {'J01': -31.0}, {'J01': 7}, {'J01': 29}, 
370.0, {'J01': -29.0}, {'J01': 6}, {'J01': 28}, 
375.0, {'J01': -30.0}, {'J01': 6}, {'J01': 28}, 
380.0, {'J01': -31.0}, {'J01': 6}, {'J01': 30}, 
385.0, {'J01': -24.0}, {'J01': 6}, {'J01': 24}, 
390.0, {'J01': -26.0}, {'J01': 6}, {'J01': 25}, 
395.0, {'J01': -24.0}, {'J01': 5}, {'J01': 22}, 
400.0, {'J01': -25.0}, {'J01': 4}, {'J01': 23}, 
405.0, {'J01': -20.0}, {'J01': 4}, {'J01': 20}, 
410.0, {'J01': -21.0}, {'J01': 4}, {'J01': 21}, 
415.0, {'J01': -16.0}, {'J01': 4}, {'J01': 16}, 
420.0, {'J01': -18.0}, {'J01': 4}, {'J01': 18}, 
425.0, {'J01': -18.0}, {'J01': 4}, {'J01': 16}, 
430.0, {'J01': -19.0}, {'J01': 4}, {'J01': 17}, 
435.0, {'J01': -18.0}, {'J01': 4}, {'J01': 17}, 
440.0, {'J01': -18.0}, {'J01': 4}, {'J01': 17}, 
445.0, {'J01': -18.0}, {'J01': 4}, {'J01': 17}, 
450.0, {'J01': -18.0}, {'J01': 4}, {'J01': 17}, 
455.0, {'J01': -19.0}, {'J01': 4}, {'J01': 19}, 
460.0, {'J01': -20.0}, {'J01': 4}, {'J01': 19}, 
465.0, {'J01': -19.0}, {'J01': 4}, {'J01': 18}, 
470.0, {'J01': -18.0}, {'J01': 4}, {'J01': 18}, 
475.0, {'J01': -21.0}, {'J01': 5}, {'J01': 19}, 
480.0, {'J01': -16.0}, {'J01': 5}, {'J01': 14}, 
485.0, {'J01': -19.0}, {'J01': 6}, {'J01': 17}, 
490.0, {'J01': -22.0}, {'J01': 6}, {'J01': 22}, 
495.0, {'J01': -17.0}, {'J01': 6}, {'J01': 17}, 
500.0, {'J01': -21.0}, {'J01': 6}, {'J01': 21}, 
505.0, {'J01': -18.0}, {'J01': 7}, {'J01': 18}, 
510.0, {'J01': -24.0}, {'J01': 7}, {'J01': 23}, 
515.0, {'J01': -26.0}, {'J01': 7}, {'J01': 23}, 
520.0, {'J01': -30.0}, {'J01': 7}, {'J01': 27}, 
525.0, {'J01': -30.0}, {'J01': 7}, {'J01': 29}, 
530.0, {'J01': -32.0}, {'J01': 7}, {'J01': 31}, 
535.0, {'J01': -34.0}, {'J01': 7}, {'J01': 32}, 
540.0, {'J01': -28.0}, {'J01': 7}, {'J01': 26}, 
545.0, {'J01': -29.0}, {'J01': 8}, {'J01': 27}, 
550.0, {'J01': -33.0}, {'J01': 8}, {'J01': 32}, 
555.0, {'J01': -38.0}, {'J01': 8}, {'J01': 35}, 
560.0, {'J01': -35.0}, {'J01': 8}, {'J01': 33}, 
565.0, {'J01': -34.0}, {'J01': 8}, {'J01': 31}, 
570.0, {'J01': -36.0}, {'J01': 8}, {'J01': 32}, 
575.0, {'J01': -33.0}, {'J01': 7}, {'J01': 30}, 
580.0, {'J01': -31.0}, {'J01': 7}, {'J01': 30}, 
585.0, {'J01': -31.0}, {'J01': 7}, {'J01': 30}, 
590.0, {'J01': -27.0}, {'J01': 6}, {'J01': 26}, 
595.0, {'J01': -26.0}, {'J01': 6}, {'J01': 26}, 
600.0, {'J01': -27.0}, {'J01': 6}, {'J01': 27}, 
605.0, {'J01': -25.0}, {'J01': 4}, {'J01': 25}, 
610.0, {'J01': -24.0}, {'J01': 4}, {'J01': 22}, 
615.0, {'J01': -20.0}, {'J01': 4}, {'J01': 18}, 
620.0, {'J01': -23.0}, {'J01': 5}, {'J01': 20}, 
625.0, {'J01': -25.0}, {'J01': 4}, {'J01': 20}, 
630.0, {'J01': -22.0}, {'J01': 4}, {'J01': 19}, 
635.0, {'J01': -26.0}, {'J01': 4}, {'J01': 23}, 
640.0, {'J01': -35.0}, {'J01': 5}, {'J01': 34}, 
645.0, {'J01': -37.0}, {'J01': 7}, {'J01': 36}, 
650.0, {'J01': -42.0}, {'J01': 8}, {'J01': 42}, 
655.0, {'J01': -49.0}, {'J01': 8}, {'J01': 48}, 
660.0, {'J01': -49.0}, {'J01': 8}, {'J01': 48}, 
665.0, {'J01': -50.0}, {'J01': 8}, {'J01': 50}, 
670.0, {'J01': -50.0}, {'J01': 8}, {'J01': 49}, 
675.0, {'J01': -53.0}, {'J01': 8}, {'J01': 52}, 
680.0, {'J01': -59.0}, {'J01': 8}, {'J01': 58}, 
685.0, {'J01': -56.0}, {'J01': 9}, {'J01': 56}, 
690.0, {'J01': -43.0}, {'J01': 6}, {'J01': 43}, 
695.0, {'J01': -37.0}, {'J01': 5}, {'J01': 37}, 
700.0, {'J01': -43.0}, {'J01': 5}, {'J01': 41}, 
705.0, {'J01': -47.0}, {'J01': 7}, {'J01': 44}, 
710.0, {'J01': -53.0}, {'J01': 8}, {'J01': 50}, 
715.0, {'J01': -52.0}, {'J01': 8}, {'J01': 52}, 
720.0, {'J01': -47.0}, {'J01': 7}, {'J01': 46}, 
725.0, {'J01': -33.0}, {'J01': 5}, {'J01': 32}, 
730.0, {'J01': -29.0}, {'J01': 5}, {'J01': 28}, 
735.0, {'J01': -25.0}, {'J01': 4}, {'J01': 24}, 
740.0, {'J01': -22.0}, {'J01': 4}, {'J01': 22}, 
745.0, {'J01': -18.0}, {'J01': 4}, {'J01': 18}, 
750.0, {'J01': -21.0}, {'J01': 4}, {'J01': 21}, 
755.0, {'J01': -18.0}, {'J01': 4}, {'J01': 18}, 
760.0, {'J01': -20.0}, {'J01': 4}, {'J01': 20}, 
765.0, {'J01': -22.0}, {'J01': 4}, {'J01': 21}, 
770.0, {'J01': -21.0}, {'J01': 4}, {'J01': 19}, 
775.0, {'J01': -31.0}, {'J01': 6}, {'J01': 29}, 
780.0, {'J01': -35.0}, {'J01': 8}, {'J01': 33}, 
785.0, {'J01': -35.0}, {'J01': 8}, {'J01': 35}, 
790.0, {'J01': -34.0}, {'J01': 7}, {'J01': 33}, 
795.0, {'J01': -31.0}, {'J01': 6}, {'J01': 30}, 
800.0, {'J01': -32.0}, {'J01': 6}, {'J01': 32}, 
805.0, {'J01': -33.0}, {'J01': 5}, {'J01': 30}, 
810.0, {'J01': -30.0}, {'J01': 5}, {'J01': 27}, 
815.0, {'J01': -30.0}, {'J01': 5}, {'J01': 29}, 
820.0, {'J01': -37.0}, {'J01': 7}, {'J01': 37}, 
825.0, {'J01': -37.0}, {'J01': 8}, {'J01': 37}, 
830.0, {'J01': -36.0}, {'J01': 7}, {'J01': 34}, 
835.0, {'J01': -32.0}, {'J01': 5}, {'J01': 30}, 
840.0, {'J01': -27.0}, {'J01': 4}, {'J01': 27}, 
845.0, {'J01': -21.0}, {'J01': 4}, {'J01': 20}, 
850.0, {'J01': -25.0}, {'J01': 4}, {'J01': 23}, 
855.0, {'J01': -31.0}, {'J01': 6}, {'J01': 28}, 
860.0, {'J01': -26.0}, {'J01': 4}, {'J01': 23}, 
865.0, {'J01': -24.0}, {'J01': 4}, {'J01': 21}, 
870.0, {'J01': -20.0}, {'J01': 4}, {'J01': 19}, 
875.0, {'J01': -23.0}, {'J01': 4}, {'J01': 21}, 
880.0, {'J01': -22.0}, {'J01': 4}, {'J01': 21}, 
885.0, {'J01': -21.0}, {'J01': 4}, {'J01': 21}, 
890.0, {'J01': -22.0}, {'J01': 4}, {'J01': 21}, 
