5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -3.0}, {'J01': 1}, {'J01': 3}, 
20.0, {'J01': -2.0}, {'J01': 1}, {'J01': 2}, 
25.0, {'J01': -3.0}, {'J01': 1}, {'J01': 3}, 
30.0, {'J01': -7.0}, {'J01': 3}, {'J01': 6}, 
35.0, {'J01': -9.0}, {'J01': 2}, {'J01': 8}, 
40.0, {'J01': -10.0}, {'J01': 2}, {'J01': 10}, 
45.0, {'J01': -15.0}, {'J01': 4}, {'J01': 15}, 
50.0, {'J01': -18.0}, {'J01': 4}, {'J01': 18}, 
55.0, {'J01': -19.0}, {'J01': 4}, {'J01': 19}, 
60.0, {'J01': -19.0}, {'J01': 6}, {'J01': 19}, 
65.0, {'J01': -28.0}, {'J01': 8}, {'J01': 27}, 
70.0, {'J01': -31.0}, {'J01': 8}, {'J01': 30}, 
75.0, {'J01': -28.0}, {'J01': 8}, {'J01': 28}, 
80.0, {'J01': -32.0}, {'J01': 8}, {'J01': 32}, 
85.0, {'J01': -35.0}, {'J01': 8}, {'J01': 34}, 
90.0, {'J01': -38.0}, {'J01': 8}, {'J01': 37}, 
95.0, {'J01': -37.0}, {'J01': 8}, {'J01': 36}, 
100.0, {'J01': -39.0}, {'J01': 8}, {'J01': 37}, 
105.0, {'J01': -27.0}, {'J01': 6}, {'J01': 26}, 
110.0, {'J01': -28.0}, {'J01': 6}, {'J01': 26}, 
115.0, {'J01': -30.0}, {'J01': 6}, {'J01': 28}, 
120.0, {'J01': -35.0}, {'J01': 7}, {'J01': 33}, 
125.0, {'J01': -30.0}, {'J01': 7}, {'J01': 28}, 
130.0, {'J01': -29.0}, {'J01': 6}, {'J01': 28}, 
135.0, {'J01': -23.0}, {'J01': 5}, {'J01': 23}, 
140.0, {'J01': -24.0}, {'J01': 5}, {'J01': 24}, 
145.0, {'J01': -33.0}, {'J01': 5}, {'J01': 31}, 
150.0, {'J01': -38.0}, {'J01': 7}, {'J01': 35}, 
155.0, {'J01': -44.0}, {'J01': 8}, {'J01': 40}, 
160.0, {'J01': -43.0}, {'J01': 8}, {'J01': 41}, 
165.0, {'J01': -36.0}, {'J01': 8}, {'J01': 36}, 
170.0, {'J01': -37.0}, {'J01': 8}, {'J01': 36}, 
175.0, {'J01': -39.0}, {'J01': 8}, {'J01': 37}, 
180.0, {'J01': -41.0}, {'J01': 8}, {'J01': 38}, 
185.0, {'J01': -47.0}, {'J01': 9}, {'J01': 44}, 
190.0, {'J01': -40.0}, {'J01': 7}, {'J01': 38}, 
195.0, {'J01': -32.0}, {'J01': 6}, {'J01': 30}, 
200.0, {'J01': -27.0}, {'J01': 5}, {'J01': 25}, 
205.0, {'J01': -20.0}, {'J01': 4}, {'J01': 19}, 
210.0, {'J01': -19.0}, {'J01': 4}, {'J01': 19}, 
