5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -2}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': -6}, {'J01': 4}, {'J01': 6}, 
25.0, {'J01': -4}, {'J01': 2}, {'J01': 4}, 
30.0, {'J01': -5}, {'J01': 2}, {'J01': 5}, 
35.0, {'J01': -10}, {'J01': 3}, {'J01': 10}, 
40.0, {'J01': -8}, {'J01': 3}, {'J01': 8}, 
45.0, {'J01': -5}, {'J01': 3}, {'J01': 5}, 
50.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
55.0, {'J01': -9}, {'J01': 4}, {'J01': 9}, 
60.0, {'J01': -14}, {'J01': 4}, {'J01': 14}, 
65.0, {'J01': -15}, {'J01': 4}, {'J01': 15}, 
70.0, {'J01': -13}, {'J01': 4}, {'J01': 13}, 
75.0, {'J01': -16}, {'J01': 4}, {'J01': 16}, 
80.0, {'J01': -23}, {'J01': 4}, {'J01': 23}, 
85.0, {'J01': -18}, {'J01': 4}, {'J01': 18}, 
90.0, {'J01': -12}, {'J01': 3}, {'J01': 12}, 
95.0, {'J01': -20}, {'J01': 3}, {'J01': 20}, 
100.0, {'J01': -21}, {'J01': 6}, {'J01': 21}, 
105.0, {'J01': -26}, {'J01': 7}, {'J01': 26}, 
110.0, {'J01': -33}, {'J01': 8}, {'J01': 33}, 
115.0, {'J01': -32}, {'J01': 8}, {'J01': 32}, 
120.0, {'J01': -32}, {'J01': 8}, {'J01': 32}, 
125.0, {'J01': -37}, {'J01': 8}, {'J01': 37}, 
130.0, {'J01': -36}, {'J01': 8}, {'J01': 36}, 
135.0, {'J01': -38}, {'J01': 8}, {'J01': 38}, 
140.0, {'J01': -36}, {'J01': 8}, {'J01': 36}, 
145.0, {'J01': -39}, {'J01': 8}, {'J01': 39}, 
150.0, {'J01': -40}, {'J01': 8}, {'J01': 40}, 
155.0, {'J01': -43}, {'J01': 8}, {'J01': 43}, 
160.0, {'J01': -41}, {'J01': 8}, {'J01': 41}, 
165.0, {'J01': -46}, {'J01': 8}, {'J01': 46}, 
170.0, {'J01': -47}, {'J01': 8}, {'J01': 47}, 
175.0, {'J01': -51}, {'J01': 10}, {'J01': 51}, 
180.0, {'J01': -48}, {'J01': 10}, {'J01': 48}, 
185.0, {'J01': -48}, {'J01': 11}, {'J01': 48}, 
190.0, {'J01': -49}, {'J01': 11}, {'J01': 49}, 
195.0, {'J01': -47}, {'J01': 11}, {'J01': 47}, 
200.0, {'J01': -47}, {'J01': 12}, {'J01': 47}, 
205.0, {'J01': -49}, {'J01': 12}, {'J01': 49}, 
210.0, {'J01': -52}, {'J01': 12}, {'J01': 52}, 
215.0, {'J01': -50}, {'J01': 13}, {'J01': 50}, 
220.0, {'J01': -49}, {'J01': 14}, {'J01': 49}, 
225.0, {'J01': -49}, {'J01': 14}, {'J01': 49}, 
230.0, {'J01': -43}, {'J01': 14}, {'J01': 43}, 
235.0, {'J01': -41}, {'J01': 14}, {'J01': 41}, 
240.0, {'J01': -31}, {'J01': 10}, {'J01': 31}, 
245.0, {'J01': -30}, {'J01': 9}, {'J01': 30}, 
250.0, {'J01': -23}, {'J01': 7}, {'J01': 23}, 
255.0, {'J01': -25}, {'J01': 6}, {'J01': 25}, 
260.0, {'J01': -31}, {'J01': 8}, {'J01': 31}, 
265.0, {'J01': -38}, {'J01': 8}, {'J01': 38}, 
270.0, {'J01': -36}, {'J01': 9}, {'J01': 36}, 
275.0, {'J01': -33}, {'J01': 11}, {'J01': 33}, 
280.0, {'J01': -36}, {'J01': 11}, {'J01': 36}, 
285.0, {'J01': -40}, {'J01': 11}, {'J01': 40}, 
290.0, {'J01': -43}, {'J01': 12}, {'J01': 43}, 
295.0, {'J01': -46}, {'J01': 14}, {'J01': 46}, 
300.0, {'J01': -47}, {'J01': 15}, {'J01': 47}, 
305.0, {'J01': -48}, {'J01': 15}, {'J01': 48}, 
310.0, {'J01': -47}, {'J01': 15}, {'J01': 47}, 
315.0, {'J01': -41}, {'J01': 13}, {'J01': 41}, 
320.0, {'J01': -34}, {'J01': 11}, {'J01': 34}, 
325.0, {'J01': -41}, {'J01': 11}, {'J01': 41}, 
330.0, {'J01': -46}, {'J01': 13}, {'J01': 46}, 
335.0, {'J01': -41}, {'J01': 11}, {'J01': 41}, 
340.0, {'J01': -34}, {'J01': 8}, {'J01': 34}, 
345.0, {'J01': -38}, {'J01': 8}, {'J01': 38}, 
350.0, {'J01': -33}, {'J01': 6}, {'J01': 33}, 
355.0, {'J01': -30}, {'J01': 5}, {'J01': 30}, 
360.0, {'J01': -23}, {'J01': 4}, {'J01': 23}, 
365.0, {'J01': -25}, {'J01': 4}, {'J01': 25}, 
370.0, {'J01': -28}, {'J01': 6}, {'J01': 28}, 
375.0, {'J01': -31}, {'J01': 8}, {'J01': 31}, 
380.0, {'J01': -33}, {'J01': 8}, {'J01': 33}, 
385.0, {'J01': -32}, {'J01': 8}, {'J01': 32}, 
390.0, {'J01': -34}, {'J01': 8}, {'J01': 34}, 
395.0, {'J01': -34}, {'J01': 8}, {'J01': 34}, 
400.0, {'J01': -38}, {'J01': 8}, {'J01': 38}, 
405.0, {'J01': -41}, {'J01': 8}, {'J01': 41}, 
410.0, {'J01': -42}, {'J01': 10}, {'J01': 42}, 
415.0, {'J01': -39}, {'J01': 11}, {'J01': 39}, 
420.0, {'J01': -33}, {'J01': 10}, {'J01': 33}, 
425.0, {'J01': -34}, {'J01': 10}, {'J01': 34}, 
430.0, {'J01': -27}, {'J01': 8}, {'J01': 27}, 
435.0, {'J01': -25}, {'J01': 6}, {'J01': 25}, 
440.0, {'J01': -19}, {'J01': 4}, {'J01': 19}, 
445.0, {'J01': -19}, {'J01': 4}, {'J01': 19}, 
450.0, {'J01': -24}, {'J01': 4}, {'J01': 24}, 
455.0, {'J01': -17}, {'J01': 4}, {'J01': 17}, 
460.0, {'J01': -16}, {'J01': 4}, {'J01': 16}, 
465.0, {'J01': -11}, {'J01': 4}, {'J01': 11}, 
470.0, {'J01': -16}, {'J01': 4}, {'J01': 16}, 
475.0, {'J01': -26}, {'J01': 4}, {'J01': 26}, 
480.0, {'J01': -25}, {'J01': 5}, {'J01': 25}, 
485.0, {'J01': -22}, {'J01': 4}, {'J01': 22}, 
490.0, {'J01': -27}, {'J01': 5}, {'J01': 27}, 
495.0, {'J01': -30}, {'J01': 6}, {'J01': 30}, 
500.0, {'J01': -25}, {'J01': 7}, {'J01': 25}, 
505.0, {'J01': -18}, {'J01': 5}, {'J01': 18}, 
510.0, {'J01': -17}, {'J01': 4}, {'J01': 17}, 
515.0, {'J01': -13}, {'J01': 4}, {'J01': 13}, 
520.0, {'J01': -16}, {'J01': 4}, {'J01': 16}, 
525.0, {'J01': -25}, {'J01': 5}, {'J01': 25}, 
530.0, {'J01': -36}, {'J01': 8}, {'J01': 36}, 
535.0, {'J01': -37}, {'J01': 8}, {'J01': 37}, 
540.0, {'J01': -30}, {'J01': 7}, {'J01': 30}, 
545.0, {'J01': -28}, {'J01': 6}, {'J01': 28}, 
550.0, {'J01': -26}, {'J01': 6}, {'J01': 26}, 
555.0, {'J01': -26}, {'J01': 7}, {'J01': 26}, 
560.0, {'J01': -30}, {'J01': 8}, {'J01': 30}, 
565.0, {'J01': -32}, {'J01': 8}, {'J01': 32}, 
570.0, {'J01': -26}, {'J01': 7}, {'J01': 26}, 
575.0, {'J01': -16}, {'J01': 4}, {'J01': 16}, 
580.0, {'J01': -13}, {'J01': 4}, {'J01': 13}, 
585.0, {'J01': -13}, {'J01': 4}, {'J01': 13}, 
590.0, {'J01': -20}, {'J01': 4}, {'J01': 20}, 
595.0, {'J01': -29}, {'J01': 6}, {'J01': 29}, 
600.0, {'J01': -29}, {'J01': 7}, {'J01': 29}, 
605.0, {'J01': -23}, {'J01': 6}, {'J01': 23}, 
610.0, {'J01': -29}, {'J01': 6}, {'J01': 29}, 
615.0, {'J01': -33}, {'J01': 7}, {'J01': 33}, 
620.0, {'J01': -36}, {'J01': 8}, {'J01': 36}, 
625.0, {'J01': -36}, {'J01': 8}, {'J01': 36}, 
630.0, {'J01': -39}, {'J01': 8}, {'J01': 39}, 
635.0, {'J01': -34}, {'J01': 7}, {'J01': 34}, 
640.0, {'J01': -23}, {'J01': 5}, {'J01': 23}, 
645.0, {'J01': -24}, {'J01': 5}, {'J01': 24}, 
650.0, {'J01': -19}, {'J01': 5}, {'J01': 19}, 
655.0, {'J01': -14}, {'J01': 5}, {'J01': 14}, 
660.0, {'J01': -17}, {'J01': 4}, {'J01': 17}, 
665.0, {'J01': -26}, {'J01': 4}, {'J01': 26}, 
670.0, {'J01': -34}, {'J01': 7}, {'J01': 34}, 
675.0, {'J01': -39}, {'J01': 8}, {'J01': 39}, 
680.0, {'J01': -39}, {'J01': 8}, {'J01': 39}, 
685.0, {'J01': -35}, {'J01': 8}, {'J01': 35}, 
690.0, {'J01': -31}, {'J01': 8}, {'J01': 31}, 
695.0, {'J01': -36}, {'J01': 8}, {'J01': 36}, 
700.0, {'J01': -43}, {'J01': 8}, {'J01': 43}, 
705.0, {'J01': -45}, {'J01': 8}, {'J01': 45}, 
710.0, {'J01': -39}, {'J01': 8}, {'J01': 39}, 
715.0, {'J01': -35}, {'J01': 8}, {'J01': 35}, 
720.0, {'J01': -36}, {'J01': 8}, {'J01': 36}, 
725.0, {'J01': -41}, {'J01': 9}, {'J01': 41}, 
730.0, {'J01': -41}, {'J01': 9}, {'J01': 41}, 
735.0, {'J01': -43}, {'J01': 9}, {'J01': 43}, 
740.0, {'J01': -41}, {'J01': 9}, {'J01': 41}, 
745.0, {'J01': -40}, {'J01': 9}, {'J01': 40}, 
750.0, {'J01': -42}, {'J01': 11}, {'J01': 42}, 
755.0, {'J01': -41}, {'J01': 11}, {'J01': 41}, 
760.0, {'J01': -45}, {'J01': 11}, {'J01': 45}, 
765.0, {'J01': -37}, {'J01': 8}, {'J01': 37}, 
770.0, {'J01': -34}, {'J01': 7}, {'J01': 34}, 
775.0, {'J01': -39}, {'J01': 8}, {'J01': 39}, 
780.0, {'J01': -32}, {'J01': 6}, {'J01': 32}, 
785.0, {'J01': -29}, {'J01': 5}, {'J01': 29}, 
790.0, {'J01': -28}, {'J01': 5}, {'J01': 28}, 
795.0, {'J01': -32}, {'J01': 7}, {'J01': 32}, 
