episode,decision,signal_id,reward
1,50,J01,-2.70343
1,100,J01,3.0
1,150,J01,3.0
1,200,J01,-3.0
1,250,J01,-3.0
1,300,J01,0.9215
1,350,J01,-3.0
1,400,J01,3.0
1,450,J01,-3.0
1,500,J01,-0.65136
1,550,J01,-3.0
1,600,J01,-3.0
1,650,J01,-2.07861
1,700,J01,-2.37498
1,750,J01,-1.08096
1,800,J01,1.56244
1,850,J01,0.35985
1,900,J01,0.10916
1,950,J01,0.18871
1,1000,J01,0.79186
1,1050,J01,-0.47826
2,50,J01,-3.0
2,100,J01,-3.0
2,150,J01,-3.0
2,200,J01,3.0
2,250,J01,-0.67063
2,300,J01,-3.0
2,350,J01,-0.40222
2,400,J01,-0.92038
2,450,J01,-3.0
2,500,J01,2.85076
2,550,J01,3.0
2,600,J01,-3.0
2,650,J01,-0.59566
2,700,J01,-3.0
2,750,J01,-1.5981
2,800,J01,0.66975
2,850,J01,-0.51804
2,900,J01,1.20259
2,950,J01,0.0037
2,1000,J01,0.09343
2,1050,J01,-0.21924
3,50,J01,-0.61149
3,100,J01,-1.28824
3,150,J01,-2.45496
3,200,J01,-2.49994
3,250,J01,3.0
3,300,J01,-3.0
3,350,J01,-3.0
3,400,J01,-3.0
3,450,J01,3.0
3,500,J01,-0.97537
3,550,J01,-3.0
3,600,J01,-0.95323
3,650,J01,-3.0
3,700,J01,-3.0
3,750,J01,-0.65324
3,800,J01,0.20907
3,850,J01,-0.40148
3,900,J01,-0.36448
3,950,J01,0.47364
3,1000,J01,-0.43663
3,1050,J01,-0.23959
4,50,J01,3.0
4,100,J01,-3.0
4,150,J01,-1.86019
4,200,J01,2.35251
4,250,J01,-3.0
4,300,J01,-3.0
4,350,J01,-3.0
4,400,J01,-1.69453
4,450,J01,-1.25338
4,500,J01,0.52808
4,550,J01,-0.59787
4,600,J01,-0.3604
4,650,J01,-1.84811
4,700,J01,3.0
4,750,J01,-0.31915
4,800,J01,0.44218
4,850,J01,-0.0666
4,900,J01,-0.3913
4,950,J01,-0.44866
4,1000,J01,-0.27937
4,1050,J01,0.44126
5,50,J01,-2.62315
5,100,J01,-3.0
5,150,J01,3.0
5,200,J01,-3.0
5,250,J01,-0.84292
5,300,J01,-3.0
5,350,J01,3.0
5,400,J01,3.0
5,450,J01,-0.11394
5,500,J01,-3.0
5,550,J01,-3.0
5,600,J01,-3.0
5,650,J01,-1.14627
5,700,J01,-3.0
5,750,J01,0.72433
5,800,J01,0.15449
5,850,J01,-0.18686
5,900,J01,0.59482
5,950,J01,-0.51064
5,1000,J01,-0.16281
5,1050,J01,-0.42646
6,50,J01,-3.0
6,100,J01,-3.0
6,150,J01,-1.66584
6,200,J01,3.0
6,250,J01,-2.3086
6,300,J01,3.0
6,350,J01,-3.0
6,400,J01,-3.0
6,450,J01,-3.0
6,500,J01,0.34485
6,550,J01,3.0
6,600,J01,2.44215
6,650,J01,-0.82178
6,700,J01,3.0
6,750,J01,3.0
6,800,J01,-0.50509
6,850,J01,-0.41166
6,900,J01,0.23867
6,950,J01,-0.17391
6,1000,J01,-0.00648
6,1050,J01,0.18779
7,50,J01,0.31845
7,100,J01,0.66904
7,150,J01,-3.0
7,200,J01,-1.16895
7,250,J01,2.08255
7,300,J01,-3.0
7,350,J01,-2.91397
7,400,J01,-2.65856
7,450,J01,-2.31223
7,500,J01,3.0
7,550,J01,0.33033
7,600,J01,-3.0
7,650,J01,-1.96899
7,700,J01,-3.0
7,750,J01,-1.56671
7,800,J01,-0.25532
7,850,J01,0.01665
7,900,J01,3.0
7,950,J01,-0.05735
7,1000,J01,0.0185
7,1050,J01,-0.17576
8,50,J01,1.01899
8,100,J01,3.0
8,150,J01,-3.0
8,200,J01,-2.96473
8,250,J01,2.86912
8,300,J01,-2.06343
8,350,J01,-3.0
8,400,J01,1.5814
8,450,J01,-3.0
8,500,J01,-3.0
8,550,J01,3.0
8,600,J01,3.0
8,650,J01,3.0
8,700,J01,-3.0
8,750,J01,-0.06232
8,800,J01,-0.71402
8,850,J01,-0.49306
8,900,J01,-0.3765
8,950,J01,0.34043
8,1000,J01,-0.27567
8,1050,J01,-0.26642
9,50,J01,-0.95852
9,100,J01,-3.0
9,150,J01,-0.54016
9,200,J01,-2.92379
9,250,J01,1.78454
9,300,J01,-3.0
9,350,J01,-3.0
9,400,J01,-0.36768
9,450,J01,-3.0
9,500,J01,-3.0
9,550,J01,3.0
9,600,J01,-3.0
9,650,J01,-3.0
9,700,J01,-3.0
9,750,J01,1.32722
9,800,J01,0.56799
9,850,J01,-0.00833
9,900,J01,-0.36263
9,950,J01,-0.43293
9,1000,J01,0.07216
9,1050,J01,-0.15171
10,50,J01,3.0
10,100,J01,-1.49668
10,150,J01,-0.93178
10,200,J01,-0.80134
10,250,J01,-2.12255
10,300,J01,-0.01774
10,350,J01,0.42147
10,400,J01,-3.0
10,450,J01,3.0
10,500,J01,-3.0
10,550,J01,-3.0
10,600,J01,3.0
10,650,J01,-3.0
10,700,J01,-3.0
10,750,J01,-0.91858
10,800,J01,-0.31452
10,850,J01,-0.38945
10,900,J01,-0.41813
10,950,J01,0.38945
10,1000,J01,-0.48104
10,1050,J01,1.3062
11,50,J01,-3.0
11,100,J01,3.0
11,150,J01,-1.76192
11,200,J01,-1.21131
11,250,J01,-1.84771
11,300,J01,-3.0
11,350,J01,-3.0
11,400,J01,-2.58183
11,450,J01,0.3251
11,500,J01,-0.86106
11,550,J01,3.0
11,600,J01,-2.34322
11,650,J01,-1.61844
11,700,J01,3.0
11,750,J01,-0.68083
11,800,J01,-0.09251
11,850,J01,-0.3469
11,900,J01,0.95375
11,950,J01,-0.49029
11,1000,J01,-0.0296
11,1050,J01,-0.03238
12,50,J01,-3.0
12,100,J01,-3.0
12,150,J01,-3.0
12,200,J01,-2.11705
12,250,J01,-1.21719
12,300,J01,-3.0
12,350,J01,3.0
12,400,J01,-3.0
12,450,J01,-1.99472
12,500,J01,-3.0
12,550,J01,-1.36684
12,600,J01,-0.33534
12,650,J01,3.0
12,700,J01,-3.0
12,750,J01,-0.95319
12,800,J01,-0.19981
12,850,J01,0.18686
12,900,J01,0.21092
12,950,J01,-0.28585
12,1000,J01,1.03515
12,1050,J01,0.11378
13,50,J01,-3.0
13,100,J01,-0.4692
13,150,J01,-1.81152
13,200,J01,3.0
13,250,J01,1.44709
13,300,J01,-2.93846
13,350,J01,-3.0
13,400,J01,-1.61419
13,450,J01,-0.03745
13,500,J01,3.0
13,550,J01,-3.0
13,600,J01,-1.90626
13,650,J01,-3.0
13,700,J01,3.0
13,750,J01,-1.0968
13,800,J01,0.17206
13,850,J01,0.12858
13,900,J01,-0.43201
13,950,J01,0.12118
13,1000,J01,-0.13969
13,1050,J01,0.15356
14,50,J01,-2.1568
14,100,J01,-3.0
14,150,J01,-1.37507
14,200,J01,-3.0
14,250,J01,-0.49538
14,300,J01,3.0
14,350,J01,-3.0
14,400,J01,1.38725
14,450,J01,3.0
