5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -2.5}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -23.5}, {'J01': 3}, {'J01': 6}, 
20.0, {'J01': -92.5}, {'J01': 4}, {'J01': 10}, 
25.0, {'J01': -196.0}, {'J01': 4}, {'J01': 11}, 
30.0, {'J01': -316.0}, {'J01': 4}, {'J01': 14}, 
35.0, {'J01': -467.0}, {'J01': 5}, {'J01': 18}, 
40.0, {'J01': -420.5}, {'J01': 4}, {'J01': 12}, 
45.0, {'J01': -360.5}, {'J01': 3}, {'J01': 11}, 
50.0, {'J01': -405.0}, {'J01': 4}, {'J01': 20}, 
55.0, {'J01': -535.5}, {'J01': 7}, {'J01': 26}, 
60.0, {'J01': -726.0}, {'J01': 8}, {'J01': 30}, 
65.0, {'J01': -992.0}, {'J01': 8}, {'J01': 28}, 
70.0, {'J01': -1273.0}, {'J01': 8}, {'J01': 29}, 
75.0, {'J01': -1547.5}, {'J01': 8}, {'J01': 31}, 
80.0, {'J01': -1332.5}, {'J01': 7}, {'J01': 27}, 
85.0, {'J01': -1259.5}, {'J01': 6}, {'J01': 27}, 
90.0, {'J01': -1076.5}, {'J01': 5}, {'J01': 21}, 
95.0, {'J01': -942.0}, {'J01': 4}, {'J01': 18}, 
100.0, {'J01': -1135.5}, {'J01': 4}, {'J01': 23}, 
105.0, {'J01': -1379.0}, {'J01': 5}, {'J01': 29}, 
110.0, {'J01': -1564.5}, {'J01': 8}, {'J01': 34}, 
115.0, {'J01': -1882.5}, {'J01': 8}, {'J01': 36}, 
120.0, {'J01': -2017.5}, {'J01': 8}, {'J01': 36}, 
125.0, {'J01': -2287.0}, {'J01': 8}, {'J01': 38}, 
130.0, {'J01': -2551.5}, {'J01': 8}, {'J01': 37}, 
135.0, {'J01': -2766.5}, {'J01': 8}, {'J01': 36}, 
140.0, {'J01': -3048.5}, {'J01': 8}, {'J01': 38}, 
145.0, {'J01': -3373.5}, {'J01': 8}, {'J01': 39}, 
150.0, {'J01': -3467.0}, {'J01': 8}, {'J01': 44}, 
155.0, {'J01': -3500.0}, {'J01': 8}, {'J01': 39}, 
160.0, {'J01': -3856.5}, {'J01': 8}, {'J01': 42}, 
165.0, {'J01': -4243.5}, {'J01': 8}, {'J01': 44}, 
170.0, {'J01': -4446.0}, {'J01': 9}, {'J01': 43}, 
175.0, {'J01': -4855.5}, {'J01': 9}, {'J01': 44}, 
180.0, {'J01': -5203.5}, {'J01': 9}, {'J01': 42}, 
185.0, {'J01': -5631.5}, {'J01': 9}, {'J01': 44}, 
190.0, {'J01': -5195.0}, {'J01': 9}, {'J01': 43}, 
195.0, {'J01': -4942.0}, {'J01': 10}, {'J01': 39}, 
200.0, {'J01': -5337.0}, {'J01': 10}, {'J01': 41}, 
205.0, {'J01': -5758.0}, {'J01': 10}, {'J01': 45}, 
210.0, {'J01': -6216.5}, {'J01': 10}, {'J01': 47}, 
215.0, {'J01': -6575.5}, {'J01': 11}, {'J01': 45}, 
220.0, {'J01': -6968.5}, {'J01': 12}, {'J01': 46}, 
225.0, {'J01': -7432.0}, {'J01': 12}, {'J01': 48}, 
230.0, {'J01': -7801.0}, {'J01': 12}, {'J01': 49}, 
235.0, {'J01': -8117.5}, {'J01': 12}, {'J01': 48}, 
240.0, {'J01': -8567.5}, {'J01': 12}, {'J01': 48}, 
245.0, {'J01': -9055.0}, {'J01': 12}, {'J01': 51}, 
250.0, {'J01': -9578.5}, {'J01': 13}, {'J01': 54}, 
255.0, {'J01': -6553.5}, {'J01': 10}, {'J01': 41}, 
260.0, {'J01': -3497.0}, {'J01': 7}, {'J01': 26}, 
265.0, {'J01': -3082.0}, {'J01': 6}, {'J01': 24}, 
270.0, {'J01': -3245.0}, {'J01': 8}, {'J01': 31}, 
275.0, {'J01': -3574.0}, {'J01': 9}, {'J01': 39}, 
280.0, {'J01': -3974.5}, {'J01': 9}, {'J01': 43}, 
285.0, {'J01': -4412.5}, {'J01': 9}, {'J01': 45}, 
290.0, {'J01': -4418.0}, {'J01': 12}, {'J01': 44}, 
295.0, {'J01': -4520.5}, {'J01': 13}, {'J01': 43}, 
300.0, {'J01': -3437.5}, {'J01': 13}, {'J01': 38}, 
305.0, {'J01': -1836.5}, {'J01': 11}, {'J01': 30}, 
310.0, {'J01': -1701.0}, {'J01': 9}, {'J01': 29}, 
315.0, {'J01': -1951.0}, {'J01': 9}, {'J01': 33}, 
320.0, {'J01': -2059.5}, {'J01': 11}, {'J01': 39}, 
325.0, {'J01': -2374.0}, {'J01': 12}, {'J01': 43}, 
330.0, {'J01': -2714.5}, {'J01': 13}, {'J01': 44}, 
335.0, {'J01': -2840.0}, {'J01': 14}, {'J01': 40}, 
340.0, {'J01': -3126.5}, {'J01': 15}, {'J01': 38}, 
345.0, {'J01': -3506.5}, {'J01': 15}, {'J01': 38}, 
350.0, {'J01': -3890.0}, {'J01': 15}, {'J01': 40}, 
355.0, {'J01': -4267.5}, {'J01': 15}, {'J01': 39}, 
360.0, {'J01': -4666.5}, {'J01': 17}, {'J01': 43}, 
365.0, {'J01': -5090.0}, {'J01': 17}, {'J01': 48}, 
370.0, {'J01': -5570.0}, {'J01': 17}, {'J01': 48}, 
375.0, {'J01': -5986.0}, {'J01': 17}, {'J01': 46}, 
380.0, {'J01': -6379.5}, {'J01': 17}, {'J01': 45}, 
385.0, {'J01': -6840.5}, {'J01': 18}, {'J01': 49}, 
390.0, {'J01': -7256.5}, {'J01': 18}, {'J01': 47}, 
395.0, {'J01': -7650.0}, {'J01': 19}, {'J01': 48}, 
400.0, {'J01': -8137.0}, {'J01': 20}, {'J01': 51}, 
405.0, {'J01': -8656.0}, {'J01': 21}, {'J01': 53}, 
410.0, {'J01': -9193.0}, {'J01': 23}, {'J01': 56}, 
415.0, {'J01': -9649.0}, {'J01': 23}, {'J01': 54}, 
420.0, {'J01': -9997.5}, {'J01': 23}, {'J01': 50}, 
425.0, {'J01': -10498.5}, {'J01': 23}, {'J01': 51}, 
430.0, {'J01': -11001.5}, {'J01': 23}, {'J01': 52}, 
435.0, {'J01': -11524.5}, {'J01': 23}, {'J01': 54}, 
440.0, {'J01': -12057.5}, {'J01': 24}, {'J01': 54}, 
445.0, {'J01': -12603.0}, {'J01': 26}, {'J01': 57}, 
450.0, {'J01': -13165.5}, {'J01': 27}, {'J01': 57}, 
455.0, {'J01': -13740.5}, {'J01': 28}, {'J01': 60}, 
460.0, {'J01': -12408.0}, {'J01': 29}, {'J01': 59}, 
465.0, {'J01': -12121.5}, {'J01': 29}, {'J01': 59}, 
470.0, {'J01': -12696.0}, {'J01': 29}, {'J01': 62}, 
475.0, {'J01': -12120.0}, {'J01': 27}, {'J01': 60}, 
480.0, {'J01': -9316.0}, {'J01': 25}, {'J01': 52}, 
485.0, {'J01': -7547.0}, {'J01': 22}, {'J01': 42}, 
490.0, {'J01': -7977.5}, {'J01': 22}, {'J01': 47}, 
495.0, {'J01': -8454.5}, {'J01': 22}, {'J01': 50}, 
500.0, {'J01': -8988.5}, {'J01': 24}, {'J01': 60}, 
505.0, {'J01': -9601.0}, {'J01': 27}, {'J01': 64}, 
510.0, {'J01': -10148.0}, {'J01': 27}, {'J01': 65}, 
515.0, {'J01': -10697.5}, {'J01': 28}, {'J01': 65}, 
520.0, {'J01': -7361.5}, {'J01': 24}, {'J01': 53}, 
525.0, {'J01': -6600.0}, {'J01': 22}, {'J01': 50}, 
530.0, {'J01': -6903.5}, {'J01': 22}, {'J01': 52}, 
535.0, {'J01': -7053.0}, {'J01': 22}, {'J01': 53}, 
540.0, {'J01': -7499.5}, {'J01': 22}, {'J01': 55}, 
545.0, {'J01': -7149.5}, {'J01': 24}, {'J01': 52}, 
550.0, {'J01': -7110.0}, {'J01': 24}, {'J01': 52}, 
555.0, {'J01': -7643.5}, {'J01': 24}, {'J01': 57}, 
560.0, {'J01': -8041.5}, {'J01': 25}, {'J01': 58}, 
565.0, {'J01': -6269.0}, {'J01': 22}, {'J01': 50}, 
