episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,FIXEDTIME,1241316.5,131447.5,28695.5,26721.0,3383.0,4285.0,-1271.07778,822.93553,-5956.0,0.0,0.0938,0.0205,0.0984,0.1246,0.0,0.0,0.0,1080,25.5
2,FIXEDTIME,1323155.0,179361.0,25186.5,27411.0,3806.0,4120.0,-1391.21852,1074.7404,-7535.0,0.0,0.1174,0.0165,0.1077,0.1166,0.0,0.0,0.0,1080,26.5
3,FIXEDTIME,1209559.0,158097.5,27030.5,27102.0,3663.0,4105.0,-1266.34861,793.97077,-4755.5,0.0,0.1134,0.0194,0.105,0.1177,0.0,0.0,0.0,1080,26.2
4,FIXEDTIME,1219687.5,116127.0,26545.5,26729.0,3299.0,4153.0,-1236.86528,659.83096,-5466.5,0.0,0.0852,0.0195,0.0965,0.1215,0.0,0.0,0.0,1080,25.6
5,FIXEDTIME,1235520.0,75933.5,28731.0,26184.0,2724.0,4194.0,-1214.3088,694.78097,-5323.5,0.0,0.0567,0.0214,0.0823,0.1267,0.0,0.0,0.0,1080,25.5
6,FIXEDTIME,1260497.5,159432.0,26219.0,27248.0,3690.0,4156.0,-1314.74954,816.95383,-6120.5,0.0,0.1102,0.0181,0.1051,0.1184,0.0,0.0,0.0,1080,25.8
7,FIXEDTIME,1260759.5,132628.0,28242.5,26924.0,3438.0,4186.0,-1290.17361,810.03331,-5880.5,0.0,0.0933,0.0199,0.0995,0.1212,0.0,0.0,0.0,1080,26.8
8,FIXEDTIME,1201767.5,176015.0,27527.0,27133.0,3696.0,4212.0,-1275.72454,758.25958,-5733.0,0.0,0.1252,0.0196,0.1055,0.1202,0.0,0.0,0.0,1080,25.8
9,FIXEDTIME,1348565.0,203670.5,27136.5,27975.0,4131.0,4138.0,-1437.25509,997.15507,-7848.0,0.0,0.129,0.0172,0.114,0.1142,0.0,0.0,0.0,1080,26.1
10,FIXEDTIME,1291716.5,101056.0,27146.5,26861.0,3141.0,4200.0,-1289.60417,792.99442,-6090.0,0.0,0.0712,0.0191,0.0918,0.1228,0.0,0.0,0.0,1080,25.7
11,FIXEDTIME,1203049.5,138187.5,27617.0,26772.0,3319.0,4161.0,-1241.88611,783.17624,-7212.5,0.0,0.101,0.0202,0.0969,0.1215,0.0,0.0,0.0,1080,25.6
12,FIXEDTIME,1219755.5,97379.5,25657.0,26343.0,2954.0,4139.0,-1219.56944,690.09307,-4871.0,0.0,0.0725,0.0191,0.0883,0.1238,0.0,0.0,0.0,1080,25.3
13,FIXEDTIME,1268370.5,102861.5,26921.5,26739.0,3117.0,4146.0,-1269.65926,753.44811,-4770.0,0.0,0.0736,0.0193,0.0917,0.1219,0.0,0.0,0.0,1080,25.3
14,FIXEDTIME,1246182.5,163428.5,25753.5,27489.0,3793.0,4149.0,-1305.19537,800.45191,-4941.5,0.0,0.1139,0.0179,0.1071,0.1171,0.0,0.0,0.0,1080,26.1
15,FIXEDTIME,1189296.0,89883.5,25963.5,26266.0,2970.0,4138.0,-1184.42546,675.09699,-4910.5,0.0,0.0689,0.0199,0.089,0.124,0.0,0.0,0.0,1080,25.5
16,FIXEDTIME,1223156.5,97468.5,27629.0,26723.0,3122.0,4199.0,-1222.80093,649.80996,-4373.5,0.0,0.0723,0.0205,0.0917,0.1233,0.0,0.0,0.0,1080,25.9
17,FIXEDTIME,1248249.0,119386.5,24735.5,26658.0,3229.0,4093.0,-1266.32917,776.79174,-6788.0,0.0,0.0857,0.0178,0.095,0.1205,0.0,0.0,0.0,1080,25.9
18,FIXEDTIME,1343606.0,253622.0,25838.0,28003.0,4274.0,4067.0,-1478.91481,1099.85489,-7851.5,0.0,0.1563,0.0159,0.1176,0.1119,0.0,0.0,0.0,1080,27.0
19,FIXEDTIME,1257028.5,210311.0,27037.5,27462.0,3990.0,4149.0,-1358.64769,941.25765,-6513.5,0.0,0.1407,0.0181,0.1121,0.1165,0.0,0.0,0.0,1080,26.8
20,FIXEDTIME,1306439.0,147586.0,28425.0,27396.0,3591.0,4139.0,-1346.31944,802.85162,-6140.0,0.0,0.0996,0.0192,0.1022,0.1178,0.0,0.0,0.0,1080,27.1
21,FIXEDTIME,1299835.0,110736.0,28001.0,26741.0,3159.0,4222.0,-1306.08426,795.05474,-5861.5,0.0,0.077,0.0195,0.0926,0.1237,0.0,0.0,0.0,1080,25.6
