5.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(-0.0037002775)}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': np.float32(-0.0)}, {'J01': 1}, {'J01': 1}, 
20.0, {'J01': np.float32(-0.03237743)}, {'J01': 3}, {'J01': 4}, 
25.0, {'J01': np.float32(-0.08510638)}, {'J01': 3}, {'J01': 7}, 
30.0, {'J01': np.float32(-0.14338575)}, {'J01': 4}, {'J01': 9}, 
35.0, {'J01': np.float32(-0.18408881)}, {'J01': 5}, {'J01': 13}, 
40.0, {'J01': np.float32(-0.26179463)}, {'J01': 6}, {'J01': 18}, 
45.0, {'J01': np.float32(-0.29566124)}, {'J01': 8}, {'J01': 27}, 
50.0, {'J01': np.float32(-0.43090212)}, {'J01': 8}, {'J01': 26}, 
55.0, {'J01': np.float32(-0.6832666)}, {'J01': 7}, {'J01': 23}, 
60.0, {'J01': np.float32(0.90196687)}, {'J01': 6}, {'J01': 16}, 
65.0, {'J01': np.float32(-0.28335327)}, {'J01': 6}, {'J01': 21}, 
70.0, {'J01': np.float32(-0.7335164)}, {'J01': 7}, {'J01': 28}, 
75.0, {'J01': np.float32(0.42156428)}, {'J01': 7}, {'J01': 27}, 
80.0, {'J01': np.float32(-0.37103876)}, {'J01': 6}, {'J01': 18}, 
85.0, {'J01': np.float32(0.18545642)}, {'J01': 6}, {'J01': 22}, 
90.0, {'J01': np.float32(-1.4888029)}, {'J01': 6}, {'J01': 27}, 
95.0, {'J01': np.float32(0.44131592)}, {'J01': 8}, {'J01': 30}, 
100.0, {'J01': np.float32(-0.29023015)}, {'J01': 8}, {'J01': 31}, 
105.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 36}, 
110.0, {'J01': np.float32(0.8867392)}, {'J01': 8}, {'J01': 32}, 
115.0, {'J01': np.float32(-0.061384737)}, {'J01': 8}, {'J01': 34}, 
120.0, {'J01': np.float32(0.87192005)}, {'J01': 8}, {'J01': 31}, 
125.0, {'J01': np.float32(-2.1880846)}, {'J01': 8}, {'J01': 34}, 
130.0, {'J01': np.float32(-1.5117222)}, {'J01': 8}, {'J01': 34}, 
135.0, {'J01': np.float32(1.301132)}, {'J01': 8}, {'J01': 37}, 
140.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 43}, 
145.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 41}, 
150.0, {'J01': np.float32(0.49234432)}, {'J01': 9}, {'J01': 42}, 
155.0, {'J01': np.float32(-1.5626166)}, {'J01': 7}, {'J01': 35}, 
160.0, {'J01': np.float32(3.0)}, {'J01': 7}, {'J01': 34}, 
165.0, {'J01': np.float32(-1.7977418)}, {'J01': 7}, {'J01': 36}, 
170.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 42}, 
175.0, {'J01': np.float32(1.0729918)}, {'J01': 8}, {'J01': 42}, 
180.0, {'J01': np.float32(3.0)}, {'J01': 9}, {'J01': 44}, 
185.0, {'J01': np.float32(-1.6216547)}, {'J01': 9}, {'J01': 40}, 
190.0, {'J01': np.float32(3.0)}, {'J01': 9}, {'J01': 38}, 
195.0, {'J01': np.float32(-0.83497065)}, {'J01': 10}, {'J01': 41}, 
200.0, {'J01': np.float32(-3.0)}, {'J01': 10}, {'J01': 46}, 
