5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -0.0, 'top_mgr': 1}, {'J01': 0}, {'J01': 0}, 
20.0, {'J01': -4.0, 'top_mgr': 3}, {'J01': 1}, {'J01': 2}, 
25.0, {'J01': -7.800000000000001, 'top_mgr': 2}, {'J01': 3}, {'J01': 3}, 
30.0, {'J01': -16.2, 'top_mgr': 2}, {'J01': 4}, {'J01': 6}, 
35.0, {'J01': -36.0, 'top_mgr': 1}, {'J01': 4}, {'J01': 10}, 
40.0, {'J01': -33.0, 'top_mgr': 5}, {'J01': 4}, {'J01': 6}, 
45.0, {'J01': -49.400000000000006, 'top_mgr': 7}, {'J01': 4}, {'J01': 8}, 
50.0, {'J01': -73.4, 'top_mgr': 3}, {'J01': 4}, {'J01': 10}, 
55.0, {'J01': -101.4, 'top_mgr': 5}, {'J01': 4}, {'J01': 10}, 
60.0, {'J01': -81.8, 'top_mgr': 5}, {'J01': 3}, {'J01': 8}, 
65.0, {'J01': -111.6, 'top_mgr': 4}, {'J01': 2}, {'J01': 12}, 
70.0, {'J01': -105.6, 'top_mgr': 5}, {'J01': 3}, {'J01': 12}, 
75.0, {'J01': -143.8, 'top_mgr': 2}, {'J01': 2}, {'J01': 17}, 
80.0, {'J01': -121.19999999999999, 'top_mgr': 7}, {'J01': 4}, {'J01': 16}, 
85.0, {'J01': -163.00000000000003, 'top_mgr': 2}, {'J01': 5}, {'J01': 21}, 
90.0, {'J01': -144.20000000000002, 'top_mgr': 3}, {'J01': 5}, {'J01': 24}, 
95.0, {'J01': -171.4, 'top_mgr': 2}, {'J01': 6}, {'J01': 29}, 
100.0, {'J01': -190.8, 'top_mgr': 5}, {'J01': 8}, {'J01': 30}, 
105.0, {'J01': -212.40000000000003, 'top_mgr': 2}, {'J01': 8}, {'J01': 30}, 
110.0, {'J01': -248.00000000000003, 'top_mgr': 1}, {'J01': 8}, {'J01': 35}, 
