5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -9.5}, {'J01': 1}, {'J01': 5}, 
20.0, {'J01': -67.5}, {'J01': 3}, {'J01': 9}, 
25.0, {'J01': -93.5}, {'J01': 3}, {'J01': 7}, 
30.0, {'J01': -145.5}, {'J01': 4}, {'J01': 8}, 
35.0, {'J01': -147.5}, {'J01': 4}, {'J01': 8}, 
40.0, {'J01': -209.5}, {'J01': 4}, {'J01': 11}, 
45.0, {'J01': -192.0}, {'J01': 3}, {'J01': 15}, 
50.0, {'J01': -270.5}, {'J01': 5}, {'J01': 21}, 
55.0, {'J01': -433.0}, {'J01': 7}, {'J01': 25}, 
60.0, {'J01': -678.0}, {'J01': 8}, {'J01': 30}, 
65.0, {'J01': -735.0}, {'J01': 8}, {'J01': 29}, 
70.0, {'J01': -542.0}, {'J01': 6}, {'J01': 22}, 
75.0, {'J01': -543.0}, {'J01': 5}, {'J01': 19}, 
80.0, {'J01': -750.0}, {'J01': 5}, {'J01': 27}, 
85.0, {'J01': -862.0}, {'J01': 7}, {'J01': 27}, 
90.0, {'J01': -946.0}, {'J01': 8}, {'J01': 26}, 
95.0, {'J01': -1159.5}, {'J01': 8}, {'J01': 28}, 
100.0, {'J01': -1457.0}, {'J01': 8}, {'J01': 33}, 
105.0, {'J01': -1330.5}, {'J01': 7}, {'J01': 30}, 
110.0, {'J01': -889.0}, {'J01': 5}, {'J01': 20}, 
115.0, {'J01': -781.0}, {'J01': 4}, {'J01': 19}, 
120.0, {'J01': -951.5}, {'J01': 4}, {'J01': 24}, 
125.0, {'J01': -1050.0}, {'J01': 6}, {'J01': 26}, 
130.0, {'J01': -1210.0}, {'J01': 8}, {'J01': 28}, 
135.0, {'J01': -1423.5}, {'J01': 8}, {'J01': 28}, 
140.0, {'J01': -1720.5}, {'J01': 8}, {'J01': 35}, 
145.0, {'J01': -1607.0}, {'J01': 7}, {'J01': 34}, 
150.0, {'J01': -948.5}, {'J01': 5}, {'J01': 23}, 
155.0, {'J01': -841.5}, {'J01': 4}, {'J01': 20}, 
160.0, {'J01': -1060.5}, {'J01': 4}, {'J01': 29}, 
165.0, {'J01': -1017.0}, {'J01': 6}, {'J01': 30}, 
170.0, {'J01': -1097.5}, {'J01': 8}, {'J01': 34}, 
175.0, {'J01': -1337.5}, {'J01': 8}, {'J01': 34}, 
180.0, {'J01': -1694.0}, {'J01': 8}, {'J01': 40}, 
185.0, {'J01': -1505.5}, {'J01': 7}, {'J01': 34}, 
190.0, {'J01': -723.5}, {'J01': 4}, {'J01': 20}, 
195.0, {'J01': -843.0}, {'J01': 4}, {'J01': 21}, 
200.0, {'J01': -981.5}, {'J01': 4}, {'J01': 24}, 
205.0, {'J01': -1130.5}, {'J01': 7}, {'J01': 30}, 
210.0, {'J01': -1314.0}, {'J01': 8}, {'J01': 30}, 
215.0, {'J01': -1552.0}, {'J01': 8}, {'J01': 31}, 
220.0, {'J01': -1870.0}, {'J01': 8}, {'J01': 34}, 
225.0, {'J01': -1510.5}, {'J01': 7}, {'J01': 26}, 
230.0, {'J01': -871.5}, {'J01': 4}, {'J01': 16}, 
235.0, {'J01': -937.5}, {'J01': 4}, {'J01': 17}, 
240.0, {'J01': -1115.0}, {'J01': 4}, {'J01': 21}, 
245.0, {'J01': -830.0}, {'J01': 7}, {'J01': 23}, 
250.0, {'J01': -903.0}, {'J01': 8}, {'J01': 26}, 
255.0, {'J01': -1166.5}, {'J01': 8}, {'J01': 29}, 
260.0, {'J01': -1468.5}, {'J01': 8}, {'J01': 33}, 
265.0, {'J01': -1679.0}, {'J01': 8}, {'J01': 32}, 
270.0, {'J01': -1837.0}, {'J01': 8}, {'J01': 30}, 
275.0, {'J01': -2052.5}, {'J01': 8}, {'J01': 30}, 
280.0, {'J01': -2363.5}, {'J01': 8}, {'J01': 35}, 
285.0, {'J01': -2571.5}, {'J01': 8}, {'J01': 32}, 
290.0, {'J01': -2661.0}, {'J01': 8}, {'J01': 31}, 
295.0, {'J01': -2951.0}, {'J01': 9}, {'J01': 35}, 
300.0, {'J01': -3306.5}, {'J01': 9}, {'J01': 38}, 
305.0, {'J01': -2869.0}, {'J01': 7}, {'J01': 33}, 
310.0, {'J01': -1873.0}, {'J01': 6}, {'J01': 25}, 
315.0, {'J01': -1522.5}, {'J01': 4}, {'J01': 22}, 
320.0, {'J01': -1754.5}, {'J01': 5}, {'J01': 29}, 
325.0, {'J01': -1997.0}, {'J01': 7}, {'J01': 34}, 
330.0, {'J01': -2090.0}, {'J01': 8}, {'J01': 33}, 
335.0, {'J01': -2233.5}, {'J01': 9}, {'J01': 33}, 
340.0, {'J01': -2577.0}, {'J01': 10}, {'J01': 39}, 
345.0, {'J01': -2174.5}, {'J01': 8}, {'J01': 34}, 
350.0, {'J01': -642.5}, {'J01': 4}, {'J01': 19}, 
355.0, {'J01': -606.5}, {'J01': 4}, {'J01': 18}, 
360.0, {'J01': -724.5}, {'J01': 4}, {'J01': 22}, 
365.0, {'J01': -897.0}, {'J01': 6}, {'J01': 27}, 
370.0, {'J01': -991.5}, {'J01': 8}, {'J01': 30}, 
375.0, {'J01': -1147.0}, {'J01': 8}, {'J01': 29}, 
380.0, {'J01': -1445.0}, {'J01': 8}, {'J01': 32}, 
385.0, {'J01': -1136.5}, {'J01': 7}, {'J01': 25}, 
390.0, {'J01': -661.0}, {'J01': 4}, {'J01': 17}, 
395.0, {'J01': -615.0}, {'J01': 4}, {'J01': 16}, 
400.0, {'J01': -786.5}, {'J01': 4}, {'J01': 21}, 
405.0, {'J01': -716.5}, {'J01': 6}, {'J01': 24}, 
410.0, {'J01': -799.0}, {'J01': 8}, {'J01': 29}, 
415.0, {'J01': -1084.5}, {'J01': 8}, {'J01': 31}, 
420.0, {'J01': -1403.5}, {'J01': 8}, {'J01': 35}, 
425.0, {'J01': -1164.0}, {'J01': 7}, {'J01': 29}, 
430.0, {'J01': -652.5}, {'J01': 4}, {'J01': 18}, 
435.0, {'J01': -567.5}, {'J01': 4}, {'J01': 15}, 
440.0, {'J01': -726.5}, {'J01': 4}, {'J01': 21}, 
445.0, {'J01': -887.0}, {'J01': 6}, {'J01': 27}, 
450.0, {'J01': -985.5}, {'J01': 8}, {'J01': 31}, 
455.0, {'J01': -1203.5}, {'J01': 8}, {'J01': 30}, 
460.0, {'J01': -1511.5}, {'J01': 8}, {'J01': 33}, 
465.0, {'J01': -1388.0}, {'J01': 7}, {'J01': 29}, 
470.0, {'J01': -900.0}, {'J01': 5}, {'J01': 22}, 
475.0, {'J01': -871.0}, {'J01': 5}, {'J01': 19}, 
480.0, {'J01': -1027.0}, {'J01': 5}, {'J01': 24}, 
485.0, {'J01': -964.5}, {'J01': 6}, {'J01': 25}, 
490.0, {'J01': -1061.5}, {'J01': 8}, {'J01': 28}, 
495.0, {'J01': -1285.0}, {'J01': 8}, {'J01': 30}, 
500.0, {'J01': -1598.0}, {'J01': 8}, {'J01': 36}, 
505.0, {'J01': -1611.0}, {'J01': 8}, {'J01': 34}, 
510.0, {'J01': -976.5}, {'J01': 7}, {'J01': 25}, 
515.0, {'J01': -1003.5}, {'J01': 6}, {'J01': 25}, 
520.0, {'J01': -1271.5}, {'J01': 7}, {'J01': 33}, 
525.0, {'J01': -1498.5}, {'J01': 7}, {'J01': 36}, 
530.0, {'J01': -1718.5}, {'J01': 8}, {'J01': 39}, 
535.0, {'J01': -1966.5}, {'J01': 8}, {'J01': 39}, 
540.0, {'J01': -2304.0}, {'J01': 8}, {'J01': 42}, 
545.0, {'J01': -1976.5}, {'J01': 7}, {'J01': 35}, 
550.0, {'J01': -1212.0}, {'J01': 6}, {'J01': 25}, 
555.0, {'J01': -959.0}, {'J01': 4}, {'J01': 22}, 
560.0, {'J01': -1051.0}, {'J01': 4}, {'J01': 23}, 
565.0, {'J01': -1183.5}, {'J01': 6}, {'J01': 28}, 
570.0, {'J01': -1429.0}, {'J01': 8}, {'J01': 35}, 
575.0, {'J01': -1654.0}, {'J01': 8}, {'J01': 35}, 
580.0, {'J01': -2016.5}, {'J01': 8}, {'J01': 40}, 
585.0, {'J01': -2425.0}, {'J01': 8}, {'J01': 42}, 
590.0, {'J01': -2054.0}, {'J01': 7}, {'J01': 33}, 
595.0, {'J01': -2033.5}, {'J01': 7}, {'J01': 30}, 
600.0, {'J01': -2346.5}, {'J01': 7}, {'J01': 36}, 
605.0, {'J01': -2649.5}, {'J01': 8}, {'J01': 42}, 
610.0, {'J01': -2504.0}, {'J01': 8}, {'J01': 36}, 
615.0, {'J01': -2712.5}, {'J01': 8}, {'J01': 37}, 
620.0, {'J01': -3093.0}, {'J01': 8}, {'J01': 41}, 
625.0, {'J01': -2608.5}, {'J01': 7}, {'J01': 36}, 
630.0, {'J01': -1701.5}, {'J01': 6}, {'J01': 25}, 
635.0, {'J01': -1646.0}, {'J01': 5}, {'J01': 24}, 
640.0, {'J01': -1900.0}, {'J01': 6}, {'J01': 31}, 
645.0, {'J01': -1932.0}, {'J01': 7}, {'J01': 33}, 
650.0, {'J01': -2209.5}, {'J01': 8}, {'J01': 35}, 
655.0, {'J01': -2495.5}, {'J01': 8}, {'J01': 37}, 
660.0, {'J01': -2879.5}, {'J01': 9}, {'J01': 43}, 
665.0, {'J01': -2492.0}, {'J01': 8}, {'J01': 36}, 
670.0, {'J01': -1438.5}, {'J01': 5}, {'J01': 23}, 
675.0, {'J01': -1448.0}, {'J01': 5}, {'J01': 23}, 
680.0, {'J01': -1692.5}, {'J01': 5}, {'J01': 31}, 
685.0, {'J01': -1652.5}, {'J01': 7}, {'J01': 32}, 
690.0, {'J01': -1574.0}, {'J01': 8}, {'J01': 31}, 
695.0, {'J01': -1817.5}, {'J01': 8}, {'J01': 34}, 
700.0, {'J01': -2164.0}, {'J01': 8}, {'J01': 38}, 
705.0, {'J01': -1592.5}, {'J01': 7}, {'J01': 32}, 
710.0, {'J01': -730.5}, {'J01': 4}, {'J01': 18}, 
715.0, {'J01': -684.0}, {'J01': 4}, {'J01': 17}, 
720.0, {'J01': -861.5}, {'J01': 4}, {'J01': 21}, 
725.0, {'J01': -1026.0}, {'J01': 7}, {'J01': 26}, 
730.0, {'J01': -1177.0}, {'J01': 8}, {'J01': 28}, 
735.0, {'J01': -1337.0}, {'J01': 8}, {'J01': 28}, 
740.0, {'J01': -1622.0}, {'J01': 8}, {'J01': 31}, 
745.0, {'J01': -1345.5}, {'J01': 7}, {'J01': 26}, 
750.0, {'J01': -793.0}, {'J01': 4}, {'J01': 17}, 
755.0, {'J01': -855.0}, {'J01': 4}, {'J01': 18}, 
760.0, {'J01': -994.5}, {'J01': 4}, {'J01': 22}, 
765.0, {'J01': -891.5}, {'J01': 7}, {'J01': 25}, 
770.0, {'J01': -935.0}, {'J01': 8}, {'J01': 25}, 
775.0, {'J01': -1131.5}, {'J01': 8}, {'J01': 29}, 
