episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,IDQN_MM2,2723170.0,1428801.0,33710.5,37432.0,11123.0,4431.0,-0.66024,1.95204,-3.0,3.0,0.3414,0.0081,0.2099,0.0836,0.9872,0.00295,nan,1080,37.6
2,IDQN_MM2,3164091.5,4904251.0,37237.5,45805.0,20098.0,4485.0,-0.61976,2.01102,-3.0,3.0,0.605,0.0046,0.2855,0.0637,0.9644,2.32731,0.508709,1080,38.3
3,IDQN_MM2,2648444.0,1506801.0,47205.5,36759.0,11384.0,4665.0,-0.75043,1.94217,-3.0,3.0,0.3586,0.0112,0.2156,0.0883,0.9407,5.10041,0.48527,1080,37.0
4,IDQN_MM2,3129784.5,5794082.0,33827.0,47263.0,21472.0,4299.0,-0.68931,1.96385,-3.0,3.0,0.6468,0.0038,0.294,0.0589,0.9169,7.27772,0.564339,1080,39.1
5,IDQN_MM2,2739237.5,2794752.0,23341.5,41145.0,15030.0,3776.0,-0.52424,1.84137,-3.0,3.0,0.5029,0.0042,0.2507,0.063,0.8932,5.29093,0.579027,1080,37.7
6,IDQN_MM2,2687022.5,2437162.5,38873.5,39906.0,14500.0,4355.0,-0.67419,1.91454,-3.0,3.0,0.472,0.0075,0.2468,0.0741,0.8694,3.34897,0.545359,1080,37.6
7,IDQN_MM2,2497226.0,2183400.0,23222.5,39201.0,14071.0,4065.0,-0.54198,1.91365,-3.0,3.0,0.4642,0.0049,0.2454,0.0709,0.8457,2.58931,0.551844,1080,38.3
8,IDQN_MM2,2466839.5,2176225.5,24213.0,39477.0,13965.0,3881.0,-0.53413,1.86106,-3.0,3.0,0.4663,0.0052,0.2436,0.0677,0.8219,2.24213,0.539098,1080,37.9
9,IDQN_MM2,2921594.0,6824821.5,23576.0,48200.0,22637.0,3923.0,-0.55887,1.90005,-3.0,3.0,0.6985,0.0024,0.3028,0.0525,0.7982,1.9615,0.529108,1080,40.7
10,IDQN_MM2,2347453.5,3179050.0,24626.5,41623.0,16270.0,3913.0,-0.59817,1.86023,-3.0,3.0,0.5727,0.0044,0.2632,0.0633,0.7744,1.47641,0.522027,1080,39.0
11,IDQN_MM2,2529573.0,2505479.5,25419.0,39229.0,13831.0,3830.0,-0.52292,1.85324,-3.0,3.0,0.4951,0.005,0.2431,0.0673,0.7507,1.02792,0.522606,1080,38.0
12,IDQN_MM2,2214624.0,4420510.5,17793.5,44046.0,18541.0,3635.0,-0.47694,1.82257,-3.0,3.0,0.6644,0.0027,0.28,0.0549,0.7269,0.76486,0.490599,1080,41.6
13,IDQN_MM2,2472391.0,4632787.5,17431.0,45328.0,19358.0,3664.0,-0.46875,1.85361,-3.0,3.0,0.6504,0.0024,0.2832,0.0536,0.7032,0.48343,0.495579,1080,42.2
14,IDQN_MM2,2215534.5,2620675.5,15616.5,40723.0,15122.0,3466.0,-0.39192,1.83346,-3.0,3.0,0.5401,0.0032,0.255,0.0584,0.6794,0.16388,0.483476,1080,40.8
15,IDQN_MM2,2391254.5,1686469.5,12659.0,37171.0,11286.0,3277.0,-0.37222,1.75622,-3.0,3.0,0.4123,0.0031,0.2182,0.0633,0.6557,-0.15942,0.464604,1080,40.6
16,IDQN_MM2,2419541.5,7249966.5,14941.0,50239.0,23906.0,3602.0,-0.42954,1.9238,-3.0,3.0,0.7486,0.0015,0.3075,0.0463,0.6319,-0.14791,0.48101,1080,41.1
17,IDQN_MM2,2554746.5,3269683.5,15455.5,42332.0,15691.0,3468.0,-0.41501,1.84445,-3.0,3.0,0.5599,0.0026,0.2552,0.0564,0.6082,-0.2526,0.481303,1080,39.5
18,IDQN_MM2,2254088.5,5393147.5,11893.5,45357.0,19439.0,3271.0,-0.34251,1.79484,-3.0,3.0,0.7041,0.0016,0.2856,0.0481,0.5844,-0.44315,0.481692,1080,39.3
19,IDQN_MM2,2642642.5,8134155.0,10405.0,50831.0,24211.0,3370.0,-0.26534,1.82215,-3.0,3.0,0.7541,0.001,0.3088,0.043,0.5607,-0.36374,0.470308,1080,40.9
20,IDQN_MM2,2426030.5,1933960.0,16771.0,37754.0,12267.0,3579.0,-0.42107,1.83535,-3.0,3.0,0.4419,0.0038,0.2289,0.0668,0.5369,-0.65362,0.463321,1080,37.9
21,IDQN_MM2,2468061.5,5676668.5,12910.0,46150.0,20598.0,3411.0,-0.35843,1.79454,-3.0,3.0,0.6959,0.0016,0.2936,0.0486,0.5132,-0.63131,0.467977,1080,38.6
22,IDQN_MM2,2908382.0,3204752.5,12586.5,43055.0,15953.0,3388.0,-0.34799,1.80784,-3.0,3.0,0.5232,0.0021,0.2557,0.0543,0.4894,-1.03903,0.462117,1080,40.1
23,IDQN_MM2,2303135.5,8278745.0,11701.0,51854.0,25176.0,3428.0,-0.31757,1.85063,-3.0,3.0,0.7815,0.0011,0.3129,0.0426,0.4657,-1.33702,0.451078,1080,41.2
24,IDQN_MM2,3089525.0,4204948.0,9228.0,43214.0,16667.0,3149.0,-0.2335,1.74307,-3.0,3.0,0.5757,0.0013,0.2644,0.05,0.4419,-1.2588,0.46543,1080,39.6
25,IDQN_MM2,2627197.0,11406734.0,10176.0,53767.0,26961.0,3348.0,-0.34078,1.85802,-3.0,3.0,0.8122,0.0007,0.3207,0.0398,0.4182,-1.46555,0.444607,1080,41.5
26,IDQN_MM2,2507954.5,5519019.5,9679.5,48389.0,21002.0,3300.0,-0.29416,1.81548,-3.0,3.0,0.6867,0.0012,0.2889,0.0454,0.3944,-1.77825,0.488288,1080,39.5
27,IDQN_MM2,2144039.0,10375664.0,10207.5,53794.0,27795.0,3291.0,-0.29919,1.83279,-3.0,3.0,0.8281,0.0008,0.3275,0.0388,0.3707,-1.8677,0.488747,1080,42.3
28,IDQN_MM2,2472322.0,1486898.5,7711.5,37407.0,10622.0,3049.0,-0.18284,1.69662,-3.0,3.0,0.3748,0.0019,0.208,0.0597,0.3469,-2.0463,0.462286,1080,39.7
29,IDQN_MM2,3147213.5,1514570.0,7352.5,37245.0,10012.0,2933.0,-0.1843,1.65524,-3.0,3.0,0.3244,0.0016,0.1995,0.0584,0.3232,-1.63862,0.462086,1080,41.4
30,IDQN_MM2,3452478.0,1126928.0,6952.0,36159.0,8354.0,2950.0,-0.1554,1.69883,-3.0,3.0,0.2457,0.0015,0.176,0.0622,0.2994,-1.83657,0.482492,1080,38.3
31,IDQN_MM2,2995870.5,8720848.0,8799.0,51794.0,24444.0,3182.0,-0.21925,1.78367,-3.0,3.0,0.7437,0.0008,0.3078,0.0401,0.2757,-1.80196,0.482087,1080,42.1
