5.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
10.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
15.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
20.0, {'J8': np.float32(-0.03125)}, {'J8': 1}, {'J8': 2}, 
25.0, {'J8': np.float32(-0.11160714)}, {'J8': 2}, {'J8': 4}, 
30.0, {'J8': np.float32(-0.17857143)}, {'J8': 2}, {'J8': 4}, 
35.0, {'J8': np.float32(-0.20758928)}, {'J8': 3}, {'J8': 6}, 
40.0, {'J8': np.float32(-0.3080357)}, {'J8': 4}, {'J8': 9}, 
45.0, {'J8': np.float32(-0.4263393)}, {'J8': 6}, {'J8': 11}, 
50.0, {'J8': np.float32(-0.3794643)}, {'J8': 5}, {'J8': 10}, 
55.0, {'J8': np.float32(-0.46875)}, {'J8': 6}, {'J8': 11}, 
60.0, {'J8': np.float32(-0.63839287)}, {'J8': 8}, {'J8': 15}, 
65.0, {'J8': np.float32(-0.68973213)}, {'J8': 8}, {'J8': 16}, 
70.0, {'J8': np.float32(-0.51339287)}, {'J8': 7}, {'J8': 15}, 
75.0, {'J8': np.float32(-0.66964287)}, {'J8': 7}, {'J8': 15}, 
80.0, {'J8': np.float32(-0.12276786)}, {'J8': 6}, {'J8': 14}, 
85.0, {'J8': np.float32(-0.15848215)}, {'J8': 5}, {'J8': 13}, 
90.0, {'J8': np.float32(-0.59598213)}, {'J8': 6}, {'J8': 14}, 
95.0, {'J8': np.float32(-0.625)}, {'J8': 6}, {'J8': 14}, 
100.0, {'J8': np.float32(-0.625)}, {'J8': 6}, {'J8': 14}, 
105.0, {'J8': np.float32(-0.66071427)}, {'J8': 7}, {'J8': 16}, 
110.0, {'J8': np.float32(-0.72098213)}, {'J8': 8}, {'J8': 17}, 
115.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
120.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
125.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
130.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
135.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
140.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
145.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
150.0, {'J8': np.float32(0.2767857)}, {'J8': 7}, {'J8': 16}, 
155.0, {'J8': np.float32(-0.118303575)}, {'J8': 6}, {'J8': 15}, 
160.0, {'J8': np.float32(-0.66964287)}, {'J8': 6}, {'J8': 15}, 
165.0, {'J8': np.float32(-0.66964287)}, {'J8': 6}, {'J8': 15}, 
170.0, {'J8': np.float32(-0.68973213)}, {'J8': 7}, {'J8': 16}, 
175.0, {'J8': np.float32(-0.72321427)}, {'J8': 8}, {'J8': 17}, 
180.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
185.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
190.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
195.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
200.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
205.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
210.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
215.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
220.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
225.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
230.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
235.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
240.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
245.0, {'J8': np.float32(1.0491072)}, {'J8': 7}, {'J8': 16}, 
250.0, {'J8': np.float32(1.1183035)}, {'J8': 6}, {'J8': 15}, 
255.0, {'J8': np.float32(-0.66964287)}, {'J8': 6}, {'J8': 15}, 
260.0, {'J8': np.float32(-0.66964287)}, {'J8': 6}, {'J8': 15}, 
265.0, {'J8': np.float32(-0.6875)}, {'J8': 7}, {'J8': 16}, 
270.0, {'J8': np.float32(-0.72098213)}, {'J8': 8}, {'J8': 17}, 
275.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
