5.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
10.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
15.0, {'J8': np.float32(-0.002232143)}, {'J8': 1}, {'J8': 1}, 
20.0, {'J8': np.float32(-0.05580357)}, {'J8': 1}, {'J8': 2}, 
25.0, {'J8': np.float32(-0.09598214)}, {'J8': 1}, {'J8': 3}, 
30.0, {'J8': np.float32(-0.13392857)}, {'J8': 1}, {'J8': 3}, 
35.0, {'J8': np.float32(-0.15848215)}, {'J8': 3}, {'J8': 5}, 
40.0, {'J8': np.float32(-0.25669643)}, {'J8': 4}, {'J8': 8}, 
45.0, {'J8': np.float32(-0.37276787)}, {'J8': 5}, {'J8': 10}, 
50.0, {'J8': np.float32(-0.45535713)}, {'J8': 6}, {'J8': 11}, 
55.0, {'J8': np.float32(-0.4375)}, {'J8': 6}, {'J8': 11}, 
60.0, {'J8': np.float32(-0.5379464)}, {'J8': 7}, {'J8': 14}, 
65.0, {'J8': np.float32(-0.609375)}, {'J8': 7}, {'J8': 15}, 
70.0, {'J8': np.float32(-0.66964287)}, {'J8': 7}, {'J8': 15}, 
75.0, {'J8': np.float32(-0.6160714)}, {'J8': 7}, {'J8': 15}, 
80.0, {'J8': np.float32(-0.66964287)}, {'J8': 7}, {'J8': 15}, 
85.0, {'J8': np.float32(-0.6339286)}, {'J8': 7}, {'J8': 15}, 
90.0, {'J8': np.float32(-0.66964287)}, {'J8': 7}, {'J8': 15}, 
95.0, {'J8': np.float32(-0.6160714)}, {'J8': 7}, {'J8': 15}, 
100.0, {'J8': np.float32(-0.66964287)}, {'J8': 7}, {'J8': 15}, 
105.0, {'J8': np.float32(-0.65401787)}, {'J8': 7}, {'J8': 16}, 
110.0, {'J8': np.float32(-0.71428573)}, {'J8': 7}, {'J8': 16}, 
115.0, {'J8': np.float32(-0.66071427)}, {'J8': 7}, {'J8': 16}, 
120.0, {'J8': np.float32(0.140625)}, {'J8': 7}, {'J8': 15}, 
125.0, {'J8': np.float32(0.14285715)}, {'J8': 7}, {'J8': 14}, 
130.0, {'J8': np.float32(-0.63616073)}, {'J8': 7}, {'J8': 16}, 
135.0, {'J8': np.float32(-0.66071427)}, {'J8': 7}, {'J8': 16}, 
140.0, {'J8': np.float32(-0.71428573)}, {'J8': 7}, {'J8': 16}, 
145.0, {'J8': np.float32(1.1741072)}, {'J8': 7}, {'J8': 14}, 
150.0, {'J8': np.float32(-0.625)}, {'J8': 7}, {'J8': 14}, 
