5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -6.182}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -4.0}, {'J01': 1}, {'J01': 4}, 
20.0, {'J01': -9.091000000000001}, {'J01': 2}, {'J01': 6}, 
25.0, {'J01': -7.091}, {'J01': 1}, {'J01': 4}, 
30.0, {'J01': -12.54}, {'J01': 1}, {'J01': 2}, 
35.0, {'J01': -6.2669999999999995}, {'J01': 1}, {'J01': 5}, 
40.0, {'J01': -23.807}, {'J01': 3}, {'J01': 12}, 
45.0, {'J01': -15.0}, {'J01': 3}, {'J01': 15}, 
50.0, {'J01': -31.625}, {'J01': 6}, {'J01': 26}, 
55.0, {'J01': -39.983000000000004}, {'J01': 7}, {'J01': 30}, 
60.0, {'J01': -32.534}, {'J01': 8}, {'J01': 30}, 
65.0, {'J01': -33.801}, {'J01': 8}, {'J01': 30}, 
70.0, {'J01': -29.801000000000002}, {'J01': 7}, {'J01': 26}, 
75.0, {'J01': -35.897999999999996}, {'J01': 4}, {'J01': 21}, 
80.0, {'J01': -30.898}, {'J01': 4}, {'J01': 16}, 
85.0, {'J01': -28.898}, {'J01': 4}, {'J01': 14}, 
90.0, {'J01': -34.813}, {'J01': 3}, {'J01': 15}, 
95.0, {'J01': -48.529}, {'J01': 3}, {'J01': 20}, 
100.0, {'J01': -51.347}, {'J01': 5}, {'J01': 29}, 
105.0, {'J01': -58.522999999999996}, {'J01': 8}, {'J01': 38}, 
110.0, {'J01': -68.79599999999999}, {'J01': 8}, {'J01': 39}, 
115.0, {'J01': -67.063}, {'J01': 8}, {'J01': 36}, 
120.0, {'J01': -70.59700000000001}, {'J01': 8}, {'J01': 37}, 
125.0, {'J01': -69.773}, {'J01': 8}, {'J01': 38}, 
130.0, {'J01': -80.398}, {'J01': 8}, {'J01': 43}, 
135.0, {'J01': -104.47800000000001}, {'J01': 8}, {'J01': 46}, 
140.0, {'J01': -112.84200000000001}, {'J01': 7}, {'J01': 42}, 
145.0, {'J01': -60.034000000000006}, {'J01': 6}, {'J01': 35}, 
150.0, {'J01': -79.108}, {'J01': 6}, {'J01': 41}, 
155.0, {'J01': -58.028}, {'J01': 7}, {'J01': 41}, 
160.0, {'J01': -77.926}, {'J01': 8}, {'J01': 46}, 
165.0, {'J01': -89.642}, {'J01': 8}, {'J01': 49}, 
170.0, {'J01': -92.176}, {'J01': 8}, {'J01': 49}, 
175.0, {'J01': -96.71000000000001}, {'J01': 8}, {'J01': 51}, 
180.0, {'J01': -82.55099999999999}, {'J01': 8}, {'J01': 45}, 
185.0, {'J01': -99.654}, {'J01': 8}, {'J01': 43}, 
190.0, {'J01': -100.654}, {'J01': 8}, {'J01': 44}, 
195.0, {'J01': -52.494}, {'J01': 7}, {'J01': 38}, 
200.0, {'J01': -58.676}, {'J01': 7}, {'J01': 38}, 
205.0, {'J01': -71.21600000000001}, {'J01': 7}, {'J01': 40}, 
210.0, {'J01': -72.21600000000001}, {'J01': 8}, {'J01': 41}, 
215.0, {'J01': -69.21600000000001}, {'J01': 8}, {'J01': 38}, 
