5.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(-0.011160715)}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': np.float32(-0.116071425)}, {'J01': 3}, {'J01': 6}, 
20.0, {'J01': np.float32(-0.40401787)}, {'J01': 4}, {'J01': 7}, 
25.0, {'J01': np.float32(-0.71875)}, {'J01': 4}, {'J01': 8}, 
30.0, {'J01': np.float32(-1.0803572)}, {'J01': 4}, {'J01': 9}, 
35.0, {'J01': np.float32(-1.4821428)}, {'J01': 4}, {'J01': 9}, 
40.0, {'J01': np.float32(-1.8861607)}, {'J01': 4}, {'J01': 10}, 
45.0, {'J01': np.float32(-2.3549106)}, {'J01': 4}, {'J01': 11}, 
50.0, {'J01': np.float32(-2.8705356)}, {'J01': 4}, {'J01': 13}, 
55.0, {'J01': np.float32(-3.46875)}, {'J01': 4}, {'J01': 15}, 
60.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 17}, 
65.0, {'J01': np.float32(-3.6964285)}, {'J01': 4}, {'J01': 14}, 
70.0, {'J01': np.float32(-3.7075894)}, {'J01': 4}, {'J01': 14}, 
75.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 15}, 
80.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 16}, 
85.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 17}, 
90.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 16}, 
95.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 21}, 
100.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 29}, 
105.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 37}, 
110.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 31}, 
115.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 24}, 
120.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 22}, 
125.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 19}, 
130.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 19}, 
135.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 20}, 
140.0, {'J01': np.float32(-4.0)}, {'J01': 5}, {'J01': 20}, 
145.0, {'J01': np.float32(-4.0)}, {'J01': 6}, {'J01': 30}, 
150.0, {'J01': np.float32(-4.0)}, {'J01': 6}, {'J01': 37}, 
155.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 46}, 
160.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 50}, 
165.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 53}, 
170.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 51}, 
175.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 47}, 
180.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 47}, 
185.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 47}, 
190.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 46}, 
195.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 47}, 
200.0, {'J01': np.float32(-4.0)}, {'J01': 9}, {'J01': 52}, 
205.0, {'J01': np.float32(-4.0)}, {'J01': 9}, {'J01': 54}, 
210.0, {'J01': np.float32(-4.0)}, {'J01': 9}, {'J01': 55}, 
215.0, {'J01': np.float32(-4.0)}, {'J01': 10}, {'J01': 57}, 
220.0, {'J01': np.float32(-4.0)}, {'J01': 10}, {'J01': 57}, 
225.0, {'J01': np.float32(-4.0)}, {'J01': 10}, {'J01': 57}, 
230.0, {'J01': np.float32(-4.0)}, {'J01': 10}, {'J01': 57}, 
235.0, {'J01': np.float32(-4.0)}, {'J01': 10}, {'J01': 59}, 
240.0, {'J01': np.float32(-4.0)}, {'J01': 9}, {'J01': 53}, 
245.0, {'J01': np.float32(-4.0)}, {'J01': 10}, {'J01': 39}, 
250.0, {'J01': np.float32(-4.0)}, {'J01': 10}, {'J01': 34}, 
255.0, {'J01': np.float32(-4.0)}, {'J01': 10}, {'J01': 37}, 
260.0, {'J01': np.float32(-4.0)}, {'J01': 10}, {'J01': 45}, 
265.0, {'J01': np.float32(-4.0)}, {'J01': 10}, {'J01': 50}, 
270.0, {'J01': np.float32(-4.0)}, {'J01': 10}, {'J01': 52}, 
275.0, {'J01': np.float32(-4.0)}, {'J01': 10}, {'J01': 46}, 
280.0, {'J01': np.float32(-4.0)}, {'J01': 10}, {'J01': 37}, 
285.0, {'J01': np.float32(-4.0)}, {'J01': 10}, {'J01': 33}, 
290.0, {'J01': np.float32(-4.0)}, {'J01': 10}, {'J01': 36}, 
295.0, {'J01': np.float32(-4.0)}, {'J01': 11}, {'J01': 45}, 
300.0, {'J01': np.float32(-4.0)}, {'J01': 11}, {'J01': 51}, 
305.0, {'J01': np.float32(-4.0)}, {'J01': 11}, {'J01': 51}, 
310.0, {'J01': np.float32(-4.0)}, {'J01': 11}, {'J01': 51}, 
315.0, {'J01': np.float32(-4.0)}, {'J01': 11}, {'J01': 52}, 
