5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -6.5}, {'J01': 1}, {'J01': 4}, 
20.0, {'J01': -24.0}, {'J01': 1}, {'J01': 2}, 
25.0, {'J01': -49.0}, {'J01': 1}, {'J01': 5}, 
30.0, {'J01': -99.5}, {'J01': 2}, {'J01': 8}, 
35.0, {'J01': -143.0}, {'J01': 2}, {'J01': 8}, 
40.0, {'J01': -200.5}, {'J01': 2}, {'J01': 7}, 
45.0, {'J01': -217.5}, {'J01': 2}, {'J01': 11}, 
50.0, {'J01': -307.5}, {'J01': 2}, {'J01': 18}, 
55.0, {'J01': -384.5}, {'J01': 3}, {'J01': 19}, 
60.0, {'J01': -538.0}, {'J01': 3}, {'J01': 19}, 
65.0, {'J01': -691.0}, {'J01': 3}, {'J01': 20}, 
70.0, {'J01': -703.0}, {'J01': 3}, {'J01': 16}, 
75.0, {'J01': -838.5}, {'J01': 3}, {'J01': 24}, 
80.0, {'J01': -1041.5}, {'J01': 6}, {'J01': 31}, 
85.0, {'J01': -1285.0}, {'J01': 7}, {'J01': 32}, 
90.0, {'J01': -1424.5}, {'J01': 4}, {'J01': 25}, 
95.0, {'J01': -1583.5}, {'J01': 4}, {'J01': 23}, 
100.0, {'J01': -1467.0}, {'J01': 3}, {'J01': 17}, 
105.0, {'J01': -1599.0}, {'J01': 4}, {'J01': 24}, 
110.0, {'J01': -1872.0}, {'J01': 7}, {'J01': 36}, 
115.0, {'J01': -2044.5}, {'J01': 6}, {'J01': 32}, 
120.0, {'J01': -2172.5}, {'J01': 4}, {'J01': 26}, 
125.0, {'J01': -2337.5}, {'J01': 4}, {'J01': 24}, 
130.0, {'J01': -2316.0}, {'J01': 3}, {'J01': 19}, 
135.0, {'J01': -2201.0}, {'J01': 3}, {'J01': 21}, 
140.0, {'J01': -2434.5}, {'J01': 6}, {'J01': 31}, 
145.0, {'J01': -2786.0}, {'J01': 8}, {'J01': 44}, 
150.0, {'J01': -3238.0}, {'J01': 8}, {'J01': 48}, 
155.0, {'J01': -3719.5}, {'J01': 8}, {'J01': 49}, 
160.0, {'J01': -3579.0}, {'J01': 6}, {'J01': 38}, 
165.0, {'J01': -3495.5}, {'J01': 4}, {'J01': 29}, 
170.0, {'J01': -3553.5}, {'J01': 4}, {'J01': 25}, 
175.0, {'J01': -2803.0}, {'J01': 4}, {'J01': 21}, 
180.0, {'J01': -2762.0}, {'J01': 4}, {'J01': 24}, 
185.0, {'J01': -2395.0}, {'J01': 6}, {'J01': 28}, 
190.0, {'J01': -2578.5}, {'J01': 8}, {'J01': 34}, 
195.0, {'J01': -2935.5}, {'J01': 8}, {'J01': 38}, 
200.0, {'J01': -3322.0}, {'J01': 8}, {'J01': 41}, 
205.0, {'J01': -3433.0}, {'J01': 7}, {'J01': 36}, 
210.0, {'J01': -3336.5}, {'J01': 5}, {'J01': 28}, 
215.0, {'J01': -3207.0}, {'J01': 4}, {'J01': 21}, 
220.0, {'J01': -3168.0}, {'J01': 4}, {'J01': 18}, 
225.0, {'J01': -2814.0}, {'J01': 4}, {'J01': 15}, 
230.0, {'J01': -2812.0}, {'J01': 5}, {'J01': 18}, 
235.0, {'J01': -2994.5}, {'J01': 6}, {'J01': 25}, 
240.0, {'J01': -3190.0}, {'J01': 7}, {'J01': 26}, 
245.0, {'J01': -3323.5}, {'J01': 7}, {'J01': 23}, 
250.0, {'J01': -3491.0}, {'J01': 7}, {'J01': 21}, 
255.0, {'J01': -3293.5}, {'J01': 7}, {'J01': 19}, 
260.0, {'J01': -3360.0}, {'J01': 7}, {'J01': 24}, 
265.0, {'J01': -3588.5}, {'J01': 7}, {'J01': 30}, 
270.0, {'J01': -3776.5}, {'J01': 7}, {'J01': 31}, 
275.0, {'J01': -3962.0}, {'J01': 7}, {'J01': 27}, 
280.0, {'J01': -4145.5}, {'J01': 7}, {'J01': 24}, 
285.0, {'J01': -4105.0}, {'J01': 7}, {'J01': 22}, 
290.0, {'J01': -4236.5}, {'J01': 8}, {'J01': 29}, 
295.0, {'J01': -4533.5}, {'J01': 8}, {'J01': 35}, 
300.0, {'J01': -4796.0}, {'J01': 8}, {'J01': 35}, 
305.0, {'J01': -4869.5}, {'J01': 8}, {'J01': 26}, 
310.0, {'J01': -5061.0}, {'J01': 8}, {'J01': 27}, 
315.0, {'J01': -5148.0}, {'J01': 8}, {'J01': 33}, 
320.0, {'J01': -5496.0}, {'J01': 8}, {'J01': 39}, 
325.0, {'J01': -5897.5}, {'J01': 8}, {'J01': 43}, 
330.0, {'J01': -6071.0}, {'J01': 8}, {'J01': 38}, 
335.0, {'J01': -6174.0}, {'J01': 8}, {'J01': 34}, 
340.0, {'J01': -5683.5}, {'J01': 8}, {'J01': 30}, 
345.0, {'J01': -5842.0}, {'J01': 8}, {'J01': 32}, 
350.0, {'J01': -6171.5}, {'J01': 8}, {'J01': 38}, 
355.0, {'J01': -6068.5}, {'J01': 8}, {'J01': 29}, 
