5.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': np.float32(-0.02232143)}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': np.float32(-0.16517857)}, {'J01': 4}, {'J01': 7}, 
25.0, {'J01': np.float32(-0.3125)}, {'J01': 4}, {'J01': 7}, 
30.0, {'J01': np.float32(-0.3125)}, {'J01': 4}, {'J01': 7}, 
35.0, {'J01': np.float32(-0.029017856)}, {'J01': 4}, {'J01': 7}, 
40.0, {'J01': np.float32(-0.25892857)}, {'J01': 4}, {'J01': 6}, 
45.0, {'J01': np.float32(-0.3125)}, {'J01': 4}, {'J01': 8}, 
50.0, {'J01': np.float32(-0.37723213)}, {'J01': 4}, {'J01': 9}, 
55.0, {'J01': np.float32(-0.4017857)}, {'J01': 4}, {'J01': 9}, 
60.0, {'J01': np.float32(-0.40625)}, {'J01': 4}, {'J01': 10}, 
65.0, {'J01': np.float32(-0.44642857)}, {'J01': 4}, {'J01': 10}, 
70.0, {'J01': np.float32(-0.44642857)}, {'J01': 4}, {'J01': 10}, 
75.0, {'J01': np.float32(-0.4642857)}, {'J01': 4}, {'J01': 11}, 
80.0, {'J01': np.float32(-0.49107143)}, {'J01': 4}, {'J01': 11}, 
85.0, {'J01': np.float32(-0.49107143)}, {'J01': 4}, {'J01': 11}, 
90.0, {'J01': np.float32(-0.49107143)}, {'J01': 4}, {'J01': 11}, 
95.0, {'J01': np.float32(-0.49107143)}, {'J01': 4}, {'J01': 11}, 
100.0, {'J01': np.float32(0.09821428)}, {'J01': 4}, {'J01': 10}, 
105.0, {'J01': np.float32(-0.38839287)}, {'J01': 4}, {'J01': 9}, 
110.0, {'J01': np.float32(1.2991072)}, {'J01': 3}, {'J01': 9}, 
115.0, {'J01': np.float32(1.21875)}, {'J01': 2}, {'J01': 7}, 
120.0, {'J01': np.float32(-0.3013393)}, {'J01': 4}, {'J01': 10}, 
125.0, {'J01': np.float32(-0.4486607)}, {'J01': 4}, {'J01': 11}, 
130.0, {'J01': np.float32(-0.49107143)}, {'J01': 4}, {'J01': 11}, 
135.0, {'J01': np.float32(0.6964286)}, {'J01': 3}, {'J01': 12}, 
