5.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': np.float32(-0.029017856)}, {'J01': 2}, {'J01': 4}, 
20.0, {'J01': np.float32(-0.21875)}, {'J01': 4}, {'J01': 7}, 
25.0, {'J01': np.float32(-0.3125)}, {'J01': 4}, {'J01': 7}, 
30.0, {'J01': np.float32(-0.078125)}, {'J01': 4}, {'J01': 6}, 
35.0, {'J01': np.float32(-0.22321428)}, {'J01': 4}, {'J01': 6}, 
40.0, {'J01': np.float32(-0.296875)}, {'J01': 4}, {'J01': 9}, 
45.0, {'J01': np.float32(-0.4017857)}, {'J01': 4}, {'J01': 9}, 
50.0, {'J01': np.float32(-0.42410713)}, {'J01': 4}, {'J01': 10}, 
55.0, {'J01': np.float32(-0.44642857)}, {'J01': 4}, {'J01': 10}, 
60.0, {'J01': np.float32(-0.4486607)}, {'J01': 4}, {'J01': 11}, 
65.0, {'J01': np.float32(-0.49107143)}, {'J01': 4}, {'J01': 11}, 
70.0, {'J01': np.float32(-0.49107143)}, {'J01': 4}, {'J01': 11}, 
75.0, {'J01': np.float32(-0.50446427)}, {'J01': 4}, {'J01': 12}, 
80.0, {'J01': np.float32(-0.53571427)}, {'J01': 4}, {'J01': 12}, 
85.0, {'J01': np.float32(-0.53571427)}, {'J01': 4}, {'J01': 12}, 
90.0, {'J01': np.float32(0.81473213)}, {'J01': 3}, {'J01': 11}, 
95.0, {'J01': np.float32(0.76339287)}, {'J01': 2}, {'J01': 10}, 
100.0, {'J01': np.float32(-0.421875)}, {'J01': 4}, {'J01': 12}, 
105.0, {'J01': np.float32(-0.546875)}, {'J01': 4}, {'J01': 13}, 
110.0, {'J01': np.float32(-0.58035713)}, {'J01': 4}, {'J01': 13}, 
115.0, {'J01': np.float32(-0.58035713)}, {'J01': 4}, {'J01': 13}, 
120.0, {'J01': np.float32(0.54464287)}, {'J01': 3}, {'J01': 13}, 
125.0, {'J01': np.float32(1.0401785)}, {'J01': 3}, {'J01': 10}, 
130.0, {'J01': np.float32(-0.47767857)}, {'J01': 3}, {'J01': 15}, 
135.0, {'J01': np.float32(-0.34151787)}, {'J01': 3}, {'J01': 13}, 
140.0, {'J01': np.float32(-0.62276787)}, {'J01': 4}, {'J01': 16}, 
145.0, {'J01': np.float32(1.3660715)}, {'J01': 4}, {'J01': 13}, 
