5.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': np.float32(-0.026785715)}, {'J01': 2}, {'J01': 3}, 
20.0, {'J01': np.float32(-0.18973215)}, {'J01': 4}, {'J01': 7}, 
25.0, {'J01': np.float32(-0.3125)}, {'J01': 4}, {'J01': 7}, 
30.0, {'J01': np.float32(-0.09151786)}, {'J01': 4}, {'J01': 5}, 
35.0, {'J01': np.float32(-0.24330357)}, {'J01': 4}, {'J01': 7}, 
40.0, {'J01': np.float32(0.15178572)}, {'J01': 3}, {'J01': 7}, 
45.0, {'J01': np.float32(-0.071428575)}, {'J01': 2}, {'J01': 9}, 
50.0, {'J01': np.float32(-0.23660715)}, {'J01': 4}, {'J01': 9}, 
55.0, {'J01': np.float32(-0.4017857)}, {'J01': 4}, {'J01': 9}, 
60.0, {'J01': np.float32(0.09375)}, {'J01': 3}, {'J01': 9}, 
65.0, {'J01': np.float32(0.04464286)}, {'J01': 2}, {'J01': 9}, 
70.0, {'J01': np.float32(-0.36607143)}, {'J01': 3}, {'J01': 10}, 
75.0, {'J01': np.float32(0.020089285)}, {'J01': 4}, {'J01': 11}, 
80.0, {'J01': np.float32(-0.453125)}, {'J01': 4}, {'J01': 11}, 
85.0, {'J01': np.float32(-0.49107143)}, {'J01': 4}, {'J01': 11}, 
90.0, {'J01': np.float32(-0.49107143)}, {'J01': 4}, {'J01': 11}, 
95.0, {'J01': np.float32(-0.49107143)}, {'J01': 4}, {'J01': 11}, 
100.0, {'J01': np.float32(0.47098213)}, {'J01': 3}, {'J01': 10}, 
105.0, {'J01': np.float32(0.08258928)}, {'J01': 2}, {'J01': 9}, 
110.0, {'J01': np.float32(-0.3482143)}, {'J01': 3}, {'J01': 14}, 
115.0, {'J01': np.float32(-0.4486607)}, {'J01': 4}, {'J01': 11}, 
120.0, {'J01': np.float32(-0.5089286)}, {'J01': 4}, {'J01': 12}, 
125.0, {'J01': np.float32(-0.5401786)}, {'J01': 4}, {'J01': 13}, 
130.0, {'J01': np.float32(-0.5848214)}, {'J01': 4}, {'J01': 14}, 
135.0, {'J01': np.float32(0.22544643)}, {'J01': 3}, {'J01': 14}, 
140.0, {'J01': np.float32(0.3638393)}, {'J01': 3}, {'J01': 11}, 
145.0, {'J01': np.float32(-0.3080357)}, {'J01': 4}, {'J01': 17}, 
150.0, {'J01': np.float32(-0.390625)}, {'J01': 4}, {'J01': 19}, 
155.0, {'J01': np.float32(-0.46205357)}, {'J01': 4}, {'J01': 15}, 
160.0, {'J01': np.float32(0.16071428)}, {'J01': 3}, {'J01': 13}, 
165.0, {'J01': np.float32(0.45982143)}, {'J01': 2}, {'J01': 12}, 
170.0, {'J01': np.float32(-0.37276787)}, {'J01': 3}, {'J01': 12}, 
175.0, {'J01': np.float32(-0.5714286)}, {'J01': 4}, {'J01': 17}, 
180.0, {'J01': np.float32(-0.546875)}, {'J01': 4}, {'J01': 14}, 
185.0, {'J01': np.float32(0.26339287)}, {'J01': 3}, {'J01': 13}, 
190.0, {'J01': np.float32(-0.14732143)}, {'J01': 3}, {'J01': 17}, 
195.0, {'J01': np.float32(-0.77008927)}, {'J01': 5}, {'J01': 22}, 
