5.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': np.float32(-0.020089285)}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': np.float32(-0.17857143)}, {'J01': 4}, {'J01': 8}, 
25.0, {'J01': np.float32(-0.3638393)}, {'J01': 4}, {'J01': 9}, 
30.0, {'J01': np.float32(-0.25)}, {'J01': 4}, {'J01': 7}, 
35.0, {'J01': np.float32(-0.035714287)}, {'J01': 4}, {'J01': 8}, 
40.0, {'J01': np.float32(-0.25223213)}, {'J01': 4}, {'J01': 6}, 
45.0, {'J01': np.float32(-0.3169643)}, {'J01': 4}, {'J01': 10}, 
50.0, {'J01': np.float32(-0.36160713)}, {'J01': 4}, {'J01': 9}, 
55.0, {'J01': np.float32(-0.41517857)}, {'J01': 4}, {'J01': 11}, 
60.0, {'J01': np.float32(-0.390625)}, {'J01': 4}, {'J01': 10}, 
65.0, {'J01': np.float32(-0.4174107)}, {'J01': 4}, {'J01': 12}, 
70.0, {'J01': np.float32(-0.38392857)}, {'J01': 4}, {'J01': 9}, 
75.0, {'J01': np.float32(-0.421875)}, {'J01': 4}, {'J01': 12}, 
80.0, {'J01': np.float32(-0.38169643)}, {'J01': 4}, {'J01': 9}, 
85.0, {'J01': np.float32(0.84821427)}, {'J01': 3}, {'J01': 11}, 
90.0, {'J01': np.float32(0.76785713)}, {'J01': 2}, {'J01': 7}, 
95.0, {'J01': np.float32(-0.28794643)}, {'J01': 3}, {'J01': 8}, 
100.0, {'J01': np.float32(-0.3794643)}, {'J01': 4}, {'J01': 9}, 
105.0, {'J01': np.float32(-0.42410713)}, {'J01': 4}, {'J01': 10}, 
110.0, {'J01': np.float32(1.359375)}, {'J01': 2}, {'J01': 7}, 
115.0, {'J01': np.float32(-0.058035713)}, {'J01': 2}, {'J01': 8}, 
120.0, {'J01': np.float32(-0.4375)}, {'J01': 3}, {'J01': 15}, 
125.0, {'J01': np.float32(-0.35267857)}, {'J01': 4}, {'J01': 13}, 
130.0, {'J01': np.float32(-0.3950893)}, {'J01': 4}, {'J01': 12}, 
135.0, {'J01': np.float32(-0.53571427)}, {'J01': 4}, {'J01': 12}, 
140.0, {'J01': np.float32(-0.44642857)}, {'J01': 4}, {'J01': 12}, 
145.0, {'J01': np.float32(-0.578125)}, {'J01': 4}, {'J01': 14}, 
150.0, {'J01': np.float32(-0.6785714)}, {'J01': 4}, {'J01': 18}, 
155.0, {'J01': np.float32(-0.86160713)}, {'J01': 4}, {'J01': 23}, 
160.0, {'J01': np.float32(-1.0558035)}, {'J01': 4}, {'J01': 25}, 
165.0, {'J01': np.float32(-0.33482143)}, {'J01': 4}, {'J01': 21}, 
170.0, {'J01': np.float32(0.56696427)}, {'J01': 4}, {'J01': 11}, 
175.0, {'J01': np.float32(-0.52008927)}, {'J01': 4}, {'J01': 15}, 
180.0, {'J01': np.float32(-0.71651787)}, {'J01': 4}, {'J01': 20}, 
185.0, {'J01': np.float32(-0.4419643)}, {'J01': 4}, {'J01': 15}, 
190.0, {'J01': np.float32(-0.2857143)}, {'J01': 4}, {'J01': 11}, 
195.0, {'J01': np.float32(-0.5066964)}, {'J01': 4}, {'J01': 12}, 
200.0, {'J01': np.float32(2.0848215)}, {'J01': 2}, {'J01': 10}, 
205.0, {'J01': np.float32(0.40401787)}, {'J01': 2}, {'J01': 11}, 
210.0, {'J01': np.float32(-0.30580357)}, {'J01': 4}, {'J01': 11}, 
215.0, {'J01': np.float32(-0.49107143)}, {'J01': 4}, {'J01': 11}, 
220.0, {'J01': np.float32(-0.49107143)}, {'J01': 4}, {'J01': 11}, 
225.0, {'J01': np.float32(-0.51339287)}, {'J01': 4}, {'J01': 12}, 
230.0, {'J01': np.float32(-0.5379464)}, {'J01': 4}, {'J01': 13}, 
235.0, {'J01': np.float32(-0.58035713)}, {'J01': 4}, {'J01': 13}, 
240.0, {'J01': np.float32(-0.58035713)}, {'J01': 4}, {'J01': 13}, 
245.0, {'J01': np.float32(-0.59821427)}, {'J01': 4}, {'J01': 14}, 
250.0, {'J01': np.float32(-0.3861607)}, {'J01': 4}, {'J01': 13}, 
255.0, {'J01': np.float32(-0.60491073)}, {'J01': 4}, {'J01': 15}, 
260.0, {'J01': np.float32(-0.71651787)}, {'J01': 4}, {'J01': 18}, 
265.0, {'J01': np.float32(-0.84151787)}, {'J01': 4}, {'J01': 20}, 
270.0, {'J01': np.float32(-0.95089287)}, {'J01': 4}, {'J01': 23}, 
275.0, {'J01': np.float32(-0.19642857)}, {'J01': 4}, {'J01': 18}, 
280.0, {'J01': np.float32(1.6540178)}, {'J01': 3}, {'J01': 15}, 
285.0, {'J01': np.float32(1.4308035)}, {'J01': 3}, {'J01': 17}, 
290.0, {'J01': np.float32(0.31919643)}, {'J01': 3}, {'J01': 13}, 
295.0, {'J01': np.float32(-0.546875)}, {'J01': 4}, {'J01': 16}, 
300.0, {'J01': np.float32(-0.72991073)}, {'J01': 4}, {'J01': 17}, 
305.0, {'J01': np.float32(-0.52678573)}, {'J01': 4}, {'J01': 17}, 
310.0, {'J01': np.float32(-0.52678573)}, {'J01': 4}, {'J01': 17}, 
315.0, {'J01': np.float32(-0.79241073)}, {'J01': 4}, {'J01': 21}, 
320.0, {'J01': np.float32(-0.96875)}, {'J01': 4}, {'J01': 23}, 
325.0, {'J01': np.float32(-1.0513393)}, {'J01': 4}, {'J01': 26}, 
