5.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': np.float32(-0.008928572)}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': np.float32(-0.013392857)}, {'J01': 1}, {'J01': 3}, 
25.0, {'J01': np.float32(-0.17410715)}, {'J01': 3}, {'J01': 6}, 
30.0, {'J01': np.float32(-0.3325893)}, {'J01': 3}, {'J01': 8}, 
35.0, {'J01': np.float32(-0.625)}, {'J01': 4}, {'J01': 11}, 
40.0, {'J01': np.float32(-1.1875)}, {'J01': 5}, {'J01': 18}, 
45.0, {'J01': np.float32(-1.8102678)}, {'J01': 6}, {'J01': 20}, 
50.0, {'J01': np.float32(-2.8169644)}, {'J01': 8}, {'J01': 28}, 
55.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 32}, 
60.0, {'J01': np.float32(-3.9017856)}, {'J01': 7}, {'J01': 28}, 
65.0, {'J01': np.float32(-3.8013394)}, {'J01': 6}, {'J01': 25}, 
70.0, {'J01': np.float32(-4.0)}, {'J01': 6}, {'J01': 27}, 
75.0, {'J01': np.float32(-3.970982)}, {'J01': 6}, {'J01': 23}, 
80.0, {'J01': np.float32(-3.033482)}, {'J01': 4}, {'J01': 16}, 
85.0, {'J01': np.float32(-3.1183035)}, {'J01': 4}, {'J01': 17}, 
90.0, {'J01': np.float32(-3.908482)}, {'J01': 4}, {'J01': 23}, 
95.0, {'J01': np.float32(-3.1629465)}, {'J01': 6}, {'J01': 24}, 
100.0, {'J01': np.float32(-3.59375)}, {'J01': 8}, {'J01': 30}, 
105.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 31}, 
110.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 35}, 
115.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 34}, 
120.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 34}, 
125.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 35}, 
130.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 32}, 
135.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 35}, 
140.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 39}, 
145.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 36}, 
150.0, {'J01': np.float32(-4.0)}, {'J01': 9}, {'J01': 41}, 
155.0, {'J01': np.float32(-4.0)}, {'J01': 9}, {'J01': 41}, 
160.0, {'J01': np.float32(-4.0)}, {'J01': 9}, {'J01': 42}, 
165.0, {'J01': np.float32(-4.0)}, {'J01': 9}, {'J01': 48}, 
170.0, {'J01': np.float32(-4.0)}, {'J01': 10}, {'J01': 48}, 
175.0, {'J01': np.float32(-4.0)}, {'J01': 10}, {'J01': 45}, 
180.0, {'J01': np.float32(-4.0)}, {'J01': 10}, {'J01': 45}, 
185.0, {'J01': np.float32(-4.0)}, {'J01': 10}, {'J01': 44}, 
190.0, {'J01': np.float32(-4.0)}, {'J01': 11}, {'J01': 45}, 
195.0, {'J01': np.float32(-4.0)}, {'J01': 12}, {'J01': 49}, 
200.0, {'J01': np.float32(-4.0)}, {'J01': 12}, {'J01': 51}, 
205.0, {'J01': np.float32(-4.0)}, {'J01': 12}, {'J01': 48}, 
210.0, {'J01': np.float32(-4.0)}, {'J01': 12}, {'J01': 50}, 
215.0, {'J01': np.float32(-4.0)}, {'J01': 14}, {'J01': 51}, 
220.0, {'J01': np.float32(-4.0)}, {'J01': 14}, {'J01': 52}, 
225.0, {'J01': np.float32(-4.0)}, {'J01': 11}, {'J01': 42}, 
230.0, {'J01': np.float32(-4.0)}, {'J01': 11}, {'J01': 45}, 
235.0, {'J01': np.float32(-4.0)}, {'J01': 13}, {'J01': 47}, 
240.0, {'J01': np.float32(-4.0)}, {'J01': 13}, {'J01': 49}, 
245.0, {'J01': np.float32(-4.0)}, {'J01': 14}, {'J01': 51}, 
250.0, {'J01': np.float32(-4.0)}, {'J01': 12}, {'J01': 46}, 
255.0, {'J01': np.float32(-4.0)}, {'J01': 11}, {'J01': 38}, 
260.0, {'J01': np.float32(-4.0)}, {'J01': 11}, {'J01': 43}, 
265.0, {'J01': np.float32(-4.0)}, {'J01': 11}, {'J01': 46}, 
270.0, {'J01': np.float32(-4.0)}, {'J01': 12}, {'J01': 52}, 
275.0, {'J01': np.float32(-4.0)}, {'J01': 12}, {'J01': 52}, 
280.0, {'J01': np.float32(-4.0)}, {'J01': 12}, {'J01': 50}, 
285.0, {'J01': np.float32(-4.0)}, {'J01': 13}, {'J01': 50}, 
290.0, {'J01': np.float32(-4.0)}, {'J01': 15}, {'J01': 52}, 
295.0, {'J01': np.float32(-4.0)}, {'J01': 16}, {'J01': 53}, 
300.0, {'J01': np.float32(-4.0)}, {'J01': 16}, {'J01': 56}, 
305.0, {'J01': np.float32(-4.0)}, {'J01': 16}, {'J01': 56}, 
310.0, {'J01': np.float32(-4.0)}, {'J01': 16}, {'J01': 57}, 
315.0, {'J01': np.float32(-4.0)}, {'J01': 17}, {'J01': 58}, 
320.0, {'J01': np.float32(-4.0)}, {'J01': 19}, {'J01': 60}, 
325.0, {'J01': np.float32(-4.0)}, {'J01': 19}, {'J01': 60}, 
330.0, {'J01': np.float32(-4.0)}, {'J01': 19}, {'J01': 60}, 
335.0, {'J01': np.float32(-4.0)}, {'J01': 21}, {'J01': 62}, 
340.0, {'J01': np.float32(-4.0)}, {'J01': 22}, {'J01': 63}, 
345.0, {'J01': np.float32(-4.0)}, {'J01': 22}, {'J01': 63}, 
350.0, {'J01': np.float32(-4.0)}, {'J01': 22}, {'J01': 64}, 
355.0, {'J01': np.float32(-4.0)}, {'J01': 23}, {'J01': 66}, 
360.0, {'J01': np.float32(-4.0)}, {'J01': 24}, {'J01': 67}, 
365.0, {'J01': np.float32(-4.0)}, {'J01': 24}, {'J01': 67}, 
370.0, {'J01': np.float32(-4.0)}, {'J01': 24}, {'J01': 68}, 
375.0, {'J01': np.float32(-4.0)}, {'J01': 24}, {'J01': 68}, 
380.0, {'J01': np.float32(-4.0)}, {'J01': 25}, {'J01': 69}, 
385.0, {'J01': np.float32(-4.0)}, {'J01': 25}, {'J01': 69}, 
390.0, {'J01': np.float32(-4.0)}, {'J01': 25}, {'J01': 69}, 
395.0, {'J01': np.float32(-4.0)}, {'J01': 26}, {'J01': 70}, 
400.0, {'J01': np.float32(-4.0)}, {'J01': 27}, {'J01': 69}, 
405.0, {'J01': np.float32(-4.0)}, {'J01': 28}, {'J01': 69}, 
410.0, {'J01': np.float32(-4.0)}, {'J01': 29}, {'J01': 71}, 
415.0, {'J01': np.float32(-4.0)}, {'J01': 29}, {'J01': 71}, 
420.0, {'J01': np.float32(-4.0)}, {'J01': 30}, {'J01': 72}, 
425.0, {'J01': np.float32(-4.0)}, {'J01': 30}, {'J01': 72}, 
430.0, {'J01': np.float32(-4.0)}, {'J01': 30}, {'J01': 72}, 
435.0, {'J01': np.float32(-4.0)}, {'J01': 31}, {'J01': 73}, 
440.0, {'J01': np.float32(-4.0)}, {'J01': 31}, {'J01': 74}, 
445.0, {'J01': np.float32(-4.0)}, {'J01': 33}, {'J01': 77}, 
450.0, {'J01': np.float32(-4.0)}, {'J01': 33}, {'J01': 77}, 
455.0, {'J01': np.float32(-4.0)}, {'J01': 35}, {'J01': 79}, 
460.0, {'J01': np.float32(-4.0)}, {'J01': 36}, {'J01': 81}, 
465.0, {'J01': np.float32(-4.0)}, {'J01': 36}, {'J01': 78}, 
470.0, {'J01': np.float32(-4.0)}, {'J01': 36}, {'J01': 77}, 
475.0, {'J01': np.float32(-4.0)}, {'J01': 36}, {'J01': 78}, 
480.0, {'J01': np.float32(-4.0)}, {'J01': 37}, {'J01': 79}, 
485.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 81}, 
490.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 82}, 
495.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 82}, 
500.0, {'J01': np.float32(-4.0)}, {'J01': 39}, {'J01': 83}, 
505.0, {'J01': np.float32(-4.0)}, {'J01': 39}, {'J01': 83}, 
510.0, {'J01': np.float32(-4.0)}, {'J01': 39}, {'J01': 84}, 
515.0, {'J01': np.float32(-4.0)}, {'J01': 39}, {'J01': 84}, 
520.0, {'J01': np.float32(-4.0)}, {'J01': 39}, {'J01': 84}, 
525.0, {'J01': np.float32(-4.0)}, {'J01': 39}, {'J01': 84}, 
530.0, {'J01': np.float32(-4.0)}, {'J01': 39}, {'J01': 81}, 
535.0, {'J01': np.float32(-4.0)}, {'J01': 39}, {'J01': 81}, 
540.0, {'J01': np.float32(-4.0)}, {'J01': 39}, {'J01': 81}, 
545.0, {'J01': np.float32(-4.0)}, {'J01': 39}, {'J01': 81}, 
550.0, {'J01': np.float32(-4.0)}, {'J01': 39}, {'J01': 81}, 
555.0, {'J01': np.float32(-4.0)}, {'J01': 39}, {'J01': 81}, 
