episode,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
90,2453647.5,1571557.5,6305.5,37539.0,11485.0,-0.08297,1.65003,-3.0,3.0,0.3898,0.0016,0.05,-1.77823,0.343919,1080,39.5
91,2880571.5,1592975.5,6030.0,36192.0,10500.0,-0.06604,1.65154,-3.0,3.0,0.3556,0.0013,0.05,-1.94424,0.330028,1080,38.4
92,2557003.0,2649709.5,6623.5,39137.0,13307.0,-0.1003,1.68228,-3.0,3.0,0.5083,0.0013,0.05,-1.86759,0.335989,1080,39.4
93,2645659.5,1756829.0,6739.0,37820.0,11464.0,-0.0737,1.71586,-3.0,3.0,0.3984,0.0015,0.05,-1.73499,0.327899,1080,38.9
94,2711830.5,1754887.5,6458.5,36609.0,10644.0,-0.09748,1.6563,-3.0,3.0,0.3923,0.0014,0.05,-1.84156,0.340235,1080,38.2
95,2716339.5,2283528.0,6672.5,40230.0,13250.0,-0.10316,1.69909,-3.0,3.0,0.4561,0.0013,0.05,-1.62488,0.336235,1080,40.1
96,2789650.0,1894914.5,6045.5,37226.0,11465.0,-0.10047,1.66559,-3.0,3.0,0.404,0.0013,0.05,-1.65996,0.319367,1080,38.0
97,2566145.0,737303.5,5928.5,33232.0,7558.0,-0.04254,1.66538,-3.0,3.0,0.2228,0.0018,0.05,-2.01669,0.326204,1080,37.6
98,2210309.5,2904550.0,7553.5,39871.0,14658.0,-0.13609,1.75292,-3.0,3.0,0.567,0.0015,0.05,-2.00922,0.345673,1080,39.3
99,2448499.5,3131367.0,6456.5,42166.0,16031.0,-0.09851,1.68417,-3.0,3.0,0.5605,0.0012,0.05,-2.00361,0.329724,1080,40.6
100,2685667.0,1147351.0,6624.0,35949.0,10063.0,-0.09852,1.67931,-3.0,3.0,0.2988,0.0017,0.05,-2.58905,0.349142,1080,39.2
