5.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': np.float32(-0.017576318)}, {'J01': 1}, {'J01': 4}, 
20.0, {'J01': np.float32(-0.561531)}, {'J01': 1}, {'J01': 2}, 
25.0, {'J01': np.float32(0.48382515)}, {'J01': 2}, {'J01': 6}, 
30.0, {'J01': np.float32(-0.4563789)}, {'J01': 3}, {'J01': 11}, 
35.0, {'J01': np.float32(-1.1465273)}, {'J01': 2}, {'J01': 9}, 
40.0, {'J01': np.float32(1.3716389)}, {'J01': 2}, {'J01': 8}, 
45.0, {'J01': np.float32(-0.5911395)}, {'J01': 2}, {'J01': 14}, 
50.0, {'J01': np.float32(-1.8080286)}, {'J01': 5}, {'J01': 27}, 
55.0, {'J01': np.float32(1.51479)}, {'J01': 8}, {'J01': 32}, 
60.0, {'J01': np.float32(-0.38121924)}, {'J01': 8}, {'J01': 34}, 
65.0, {'J01': np.float32(-1.922368)}, {'J01': 8}, {'J01': 31}, 
70.0, {'J01': np.float32(1.4436749)}, {'J01': 7}, {'J01': 24}, 
75.0, {'J01': np.float32(-0.14055051)}, {'J01': 7}, {'J01': 30}, 
80.0, {'J01': np.float32(-0.19235846)}, {'J01': 7}, {'J01': 31}, 
85.0, {'J01': np.float32(-0.88655686)}, {'J01': 7}, {'J01': 32}, 
90.0, {'J01': np.float32(-0.7554927)}, {'J01': 5}, {'J01': 25}, 
95.0, {'J01': np.float32(1.0254164)}, {'J01': 5}, {'J01': 23}, 
100.0, {'J01': np.float32(0.1341099)}, {'J01': 4}, {'J01': 25}, 
105.0, {'J01': np.float32(-2.394618)}, {'J01': 6}, {'J01': 34}, 
110.0, {'J01': np.float32(0.9083236)}, {'J01': 8}, {'J01': 34}, 
115.0, {'J01': np.float32(0.61729693)}, {'J01': 8}, {'J01': 33}, 
120.0, {'J01': np.float32(0.41444847)}, {'J01': 8}, {'J01': 32}, 
125.0, {'J01': np.float32(-1.1063102)}, {'J01': 8}, {'J01': 32}, 
130.0, {'J01': np.float32(-0.3135098)}, {'J01': 8}, {'J01': 31}, 
135.0, {'J01': np.float32(-0.9915597)}, {'J01': 8}, {'J01': 33}, 
140.0, {'J01': np.float32(-1.3422439)}, {'J01': 8}, {'J01': 38}, 
145.0, {'J01': np.float32(0.90819895)}, {'J01': 8}, {'J01': 43}, 
150.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 49}, 
155.0, {'J01': np.float32(1.9678108)}, {'J01': 8}, {'J01': 44}, 
160.0, {'J01': np.float32(-1.1797382)}, {'J01': 8}, {'J01': 43}, 
165.0, {'J01': np.float32(0.9576952)}, {'J01': 8}, {'J01': 40}, 
170.0, {'J01': np.float32(-0.911047)}, {'J01': 8}, {'J01': 43}, 
175.0, {'J01': np.float32(-3.0)}, {'J01': 9}, {'J01': 52}, 
180.0, {'J01': np.float32(2.1527598)}, {'J01': 8}, {'J01': 49}, 
185.0, {'J01': np.float32(-0.9105162)}, {'J01': 8}, {'J01': 46}, 
190.0, {'J01': np.float32(-3.0)}, {'J01': 9}, {'J01': 48}, 
195.0, {'J01': np.float32(3.0)}, {'J01': 10}, {'J01': 49}, 
200.0, {'J01': np.float32(-1.0074579)}, {'J01': 10}, {'J01': 49}, 
205.0, {'J01': np.float32(-0.68472445)}, {'J01': 10}, {'J01': 46}, 
210.0, {'J01': np.float32(-1.1820163)}, {'J01': 10}, {'J01': 43}, 
215.0, {'J01': np.float32(-1.7305747)}, {'J01': 12}, {'J01': 44}, 
220.0, {'J01': np.float32(2.3936095)}, {'J01': 12}, {'J01': 43}, 
225.0, {'J01': np.float32(-0.861517)}, {'J01': 12}, {'J01': 46}, 
230.0, {'J01': np.float32(-3.0)}, {'J01': 12}, {'J01': 46}, 
235.0, {'J01': np.float32(1.8479801)}, {'J01': 12}, {'J01': 46}, 
240.0, {'J01': np.float32(-0.65532297)}, {'J01': 12}, {'J01': 45}, 
245.0, {'J01': np.float32(1.5657059)}, {'J01': 13}, {'J01': 42}, 
250.0, {'J01': np.float32(1.3156002)}, {'J01': 11}, {'J01': 33}, 
255.0, {'J01': np.float32(-0.2399581)}, {'J01': 10}, {'J01': 31}, 
260.0, {'J01': np.float32(3.0)}, {'J01': 10}, {'J01': 33}, 
265.0, {'J01': np.float32(0.1504927)}, {'J01': 11}, {'J01': 42}, 
270.0, {'J01': np.float32(0.2062408)}, {'J01': 13}, {'J01': 44}, 
275.0, {'J01': np.float32(0.79481333)}, {'J01': 12}, {'J01': 38}, 
280.0, {'J01': np.float32(1.0235492)}, {'J01': 7}, {'J01': 29}, 
285.0, {'J01': np.float32(0.44184384)}, {'J01': 4}, {'J01': 26}, 
290.0, {'J01': np.float32(3.0)}, {'J01': 5}, {'J01': 31}, 
295.0, {'J01': np.float32(-1.0023817)}, {'J01': 7}, {'J01': 36}, 
300.0, {'J01': np.float32(-0.7203346)}, {'J01': 8}, {'J01': 36}, 
305.0, {'J01': np.float32(0.7725936)}, {'J01': 8}, {'J01': 38}, 
310.0, {'J01': np.float32(0.7709865)}, {'J01': 8}, {'J01': 37}, 
315.0, {'J01': np.float32(-0.6006761)}, {'J01': 9}, {'J01': 37}, 
320.0, {'J01': np.float32(-1.1827269)}, {'J01': 10}, {'J01': 39}, 
325.0, {'J01': np.float32(-2.540573)}, {'J01': 11}, {'J01': 42}, 
330.0, {'J01': np.float32(2.5112407)}, {'J01': 12}, {'J01': 42}, 
335.0, {'J01': np.float32(-1.1589019)}, {'J01': 12}, {'J01': 43}, 
340.0, {'J01': np.float32(-0.45478743)}, {'J01': 13}, {'J01': 43}, 
345.0, {'J01': np.float32(0.7337408)}, {'J01': 14}, {'J01': 39}, 
350.0, {'J01': np.float32(-0.82536936)}, {'J01': 10}, {'J01': 35}, 
355.0, {'J01': np.float32(2.283253)}, {'J01': 9}, {'J01': 32}, 
360.0, {'J01': np.float32(-1.3651443)}, {'J01': 9}, {'J01': 34}, 
365.0, {'J01': np.float32(-0.7920964)}, {'J01': 11}, {'J01': 42}, 
370.0, {'J01': np.float32(0.27363366)}, {'J01': 11}, {'J01': 41}, 
375.0, {'J01': np.float32(-2.1839228)}, {'J01': 11}, {'J01': 40}, 
380.0, {'J01': np.float32(0.74324423)}, {'J01': 11}, {'J01': 41}, 
385.0, {'J01': np.float32(0.91314006)}, {'J01': 11}, {'J01': 34}, 
390.0, {'J01': np.float32(-0.5912788)}, {'J01': 12}, {'J01': 37}, 
395.0, {'J01': np.float32(-2.9889178)}, {'J01': 12}, {'J01': 40}, 
400.0, {'J01': np.float32(2.394298)}, {'J01': 13}, {'J01': 38}, 
405.0, {'J01': np.float32(-0.8313108)}, {'J01': 15}, {'J01': 42}, 
410.0, {'J01': np.float32(-3.0)}, {'J01': 16}, {'J01': 44}, 
415.0, {'J01': np.float32(2.7524006)}, {'J01': 17}, {'J01': 45}, 
420.0, {'J01': np.float32(-1.4408106)}, {'J01': 17}, {'J01': 47}, 
425.0, {'J01': np.float32(0.05572248)}, {'J01': 17}, {'J01': 47}, 
