episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,IDQN_MM2,2956932.0,2974554.5,39398.5,40091.0,13790.0,4537.0,-0.68082,1.95513,-3.0,3.0,0.4982,0.0066,0.2361,0.0777,0.9872,0.58642,nan,1080,37.8
2,IDQN_MM2,2981448.5,3530398.0,46057.5,42751.0,17263.0,4692.0,-0.78076,1.96612,-3.0,3.0,0.5383,0.007,0.2668,0.0725,0.9644,1.73658,0.507288,1080,39.5
3,IDQN_MM2,2715338.5,10187613.0,31299.0,55583.0,29006.0,4259.0,-0.61903,1.96765,-3.0,3.0,0.7876,0.0024,0.3265,0.0479,0.9407,1.87229,0.513985,1080,43.3
4,IDQN_MM2,2575396.0,2062460.0,37292.5,39637.0,13572.0,4675.0,-0.73212,1.8848,-3.0,3.0,0.4412,0.008,0.2345,0.0808,0.9169,0.64977,0.546157,1080,39.7
5,IDQN_MM2,2729811.0,4458103.0,26368.5,44897.0,19454.0,4145.0,-0.57094,1.95569,-3.0,3.0,0.618,0.0037,0.284,0.0605,0.8932,-0.47296,0.572105,1080,40.3
6,IDQN_MM2,2629238.5,4224077.5,24186.0,43503.0,17825.0,3922.0,-0.57992,1.94655,-3.0,3.0,0.6142,0.0035,0.2732,0.0601,0.8694,-0.94753,0.555084,1080,40.6
7,IDQN_MM2,2554546.5,6741533.0,23665.5,49519.0,23383.0,4127.0,-0.57845,1.91272,-3.0,3.0,0.7234,0.0025,0.3036,0.0536,0.8457,-0.17783,0.550718,1080,42.3
8,IDQN_MM2,2731232.5,7208537.5,26699.5,49025.0,23468.0,3994.0,-0.57476,1.95203,-3.0,3.0,0.7233,0.0027,0.3068,0.0522,0.8219,0.08104,0.565824,1080,38.4
9,IDQN_MM2,2304290.0,1523396.0,23230.5,36956.0,11182.0,4029.0,-0.59125,1.88729,-3.0,3.0,0.3956,0.006,0.2144,0.0772,0.7982,-0.1175,0.574371,1080,39.7
10,IDQN_MM2,2227078.5,4964610.5,21961.5,44200.0,18373.0,3883.0,-0.55629,1.86727,-3.0,3.0,0.6882,0.003,0.2765,0.0584,0.7744,-0.31794,0.550586,1080,41.1
11,IDQN_MM2,2644888.5,7982959.5,21159.0,51936.0,25587.0,3782.0,-0.52954,1.88638,-3.0,3.0,0.7496,0.002,0.3147,0.0465,0.7507,-0.13012,0.528665,1080,43.4
12,IDQN_MM2,2622425.0,7151304.5,14830.0,49097.0,23190.0,3677.0,-0.40798,1.91113,-3.0,3.0,0.7306,0.0015,0.3053,0.0484,0.7269,-0.21562,0.507286,1080,42.8
13,IDQN_MM2,2380492.0,1321457.5,15407.0,36575.0,10395.0,3543.0,-0.39298,1.81893,-3.0,3.0,0.3555,0.0041,0.2058,0.0701,0.7032,-0.4549,0.506628,1080,40.9
14,IDQN_MM2,2844677.5,8629933.5,17325.5,53123.0,26711.0,3751.0,-0.42936,1.93108,-3.0,3.0,0.751,0.0015,0.3196,0.0449,0.6794,-0.92924,0.509298,1080,43.5
15,IDQN_MM2,2402951.5,3653654.5,17574.5,42644.0,16372.0,3848.0,-0.42094,1.89765,-3.0,3.0,0.6015,0.0029,0.2604,0.0612,0.6557,-0.53919,0.475653,1080,41.7
16,IDQN_MM2,2359163.5,4069233.5,15392.0,44039.0,17699.0,3618.0,-0.36387,1.82043,-3.0,3.0,0.6315,0.0024,0.2708,0.0554,0.6319,-0.4372,0.49182,1080,40.7
17,IDQN_MM2,2459020.0,5274665.0,11392.0,46546.0,20109.0,3319.0,-0.33314,1.79972,-3.0,3.0,0.681,0.0015,0.2874,0.0474,0.6082,-0.39641,0.477439,1080,42.1
18,IDQN_MM2,2407512.0,4609298.0,13603.5,45843.0,19232.0,3487.0,-0.37921,1.84553,-3.0,3.0,0.6556,0.0019,0.2805,0.0509,0.5844,-0.66737,0.471097,1080,42.0
19,IDQN_MM2,2332066.0,5603048.5,12271.5,47405.0,21297.0,3415.0,-0.35506,1.80747,-3.0,3.0,0.705,0.0015,0.2953,0.0474,0.5607,-0.73277,0.460878,1080,42.2
20,IDQN_MM2,2718821.0,1892005.0,10546.0,38788.0,11435.0,3214.0,-0.31245,1.72964,-3.0,3.0,0.4094,0.0023,0.214,0.0601,0.5369,-0.53391,0.473162,1080,41.1
21,IDQN_MM2,2668836.0,4534051.5,11591.5,46070.0,19273.0,3357.0,-0.34869,1.82296,-3.0,3.0,0.6285,0.0016,0.2805,0.0489,0.5132,-0.07126,0.477215,1080,42.1
22,IDQN_MM2,2357544.0,1502546.0,12862.0,36094.0,10667.0,3330.0,-0.37168,1.78763,-3.0,3.0,0.388,0.0033,0.213,0.0665,0.4894,-0.58999,0.450471,1080,39.4
23,IDQN_MM2,3132502.5,4417118.5,44069.0,44061.0,17275.0,3776.0,-0.31602,1.8384,-3.0,3.0,0.5817,0.0058,0.2653,0.058,0.4657,-0.90507,0.457906,1080,42.0
24,IDQN_MM2,2544305.5,6658996.5,10893.5,49617.0,23048.0,3198.0,-0.26982,1.83158,-3.0,3.0,0.7227,0.0012,0.3038,0.0422,0.4419,-0.96328,0.455727,1080,42.5
25,IDQN_MM2,2705506.0,2556490.5,9617.5,41411.0,14359.0,3190.0,-0.24887,1.76469,-3.0,3.0,0.485,0.0018,0.2435,0.0541,0.4182,-1.00878,0.464869,1080,41.3
26,IDQN_MM2,2624810.5,5866612.5,10229.0,47136.0,21198.0,3234.0,-0.23708,1.78597,-3.0,3.0,0.6901,0.0012,0.2962,0.0452,0.3944,-0.69292,0.48227,1080,41.3
27,IDQN_MM2,2461692.0,7319072.0,9898.5,50439.0,23627.0,3319.0,-0.23851,1.82699,-3.0,3.0,0.7476,0.001,0.3053,0.0429,0.3707,-1.01085,0.450551,1080,42.3
28,IDQN_MM2,2633626.5,7107145.0,8307.0,49915.0,22953.0,3260.0,-0.2088,1.77737,-3.0,3.0,0.729,0.0009,0.3015,0.0428,0.3469,-0.96945,0.468054,1080,42.4
29,IDQN_MM2,2949603.0,579376.0,9437.5,33766.0,6622.0,3120.0,-0.17778,1.64914,-3.0,3.0,0.1637,0.0027,0.1522,0.0717,0.3232,-0.70035,0.46534,1080,39.5
30,IDQN_MM2,2526325.0,5952480.0,7976.5,47624.0,20706.0,3168.0,-0.19239,1.77229,-3.0,3.0,0.7014,0.0009,0.2896,0.0443,0.2994,-0.18108,0.435596,1080,42.2
31,IDQN_MM2,3205182.0,2882267.0,7765.5,41955.0,14074.0,3069.0,-0.21006,1.75175,-3.0,3.0,0.4729,0.0013,0.2381,0.0519,0.2757,-0.70496,0.439892,1080,41.4
32,IDQN_MM2,3810653.5,2849872.5,8551.5,42765.0,14407.0,3190.0,-0.18466,1.74802,-3.0,3.0,0.4273,0.0013,0.2387,0.0528,0.2519,-1.20593,0.452164,1080,41.0
33,IDQN_MM2,2857969.5,5122167.0,7234.0,47625.0,20416.0,3088.0,-0.14227,1.79244,-3.0,3.0,0.6413,0.0009,0.287,0.0434,0.2282,-1.01589,0.46857,1080,42.8
