5.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(-0.024976874)}, {'J01': 1}, {'J01': 4}, 
15.0, {'J01': np.float32(-0.058561426)}, {'J01': 1}, {'J01': 7}, 
20.0, {'J01': np.float32(-0.16115402)}, {'J01': 3}, {'J01': 15}, 
25.0, {'J01': np.float32(-0.17621425)}, {'J01': 4}, {'J01': 14}, 
30.0, {'J01': np.float32(-1.8396325)}, {'J01': 4}, {'J01': 20}, 
35.0, {'J01': np.float32(-0.4597308)}, {'J01': 4}, {'J01': 25}, 
40.0, {'J01': np.float32(-1.5487411)}, {'J01': 4}, {'J01': 33}, 
45.0, {'J01': np.float32(1.8390461)}, {'J01': 5}, {'J01': 37}, 
50.0, {'J01': np.float32(-1.6928855)}, {'J01': 5}, {'J01': 34}, 
55.0, {'J01': np.float32(-2.3347592)}, {'J01': 10}, {'J01': 41}, 
60.0, {'J01': np.float32(2.748669)}, {'J01': 11}, {'J01': 53}, 
65.0, {'J01': np.float32(-3.0)}, {'J01': 12}, {'J01': 58}, 
70.0, {'J01': np.float32(-2.3364785)}, {'J01': 17}, {'J01': 66}, 
75.0, {'J01': np.float32(1.324698)}, {'J01': 20}, {'J01': 72}, 
80.0, {'J01': np.float32(-1.8335449)}, {'J01': 20}, {'J01': 74}, 
85.0, {'J01': np.float32(3.0)}, {'J01': 19}, {'J01': 73}, 
90.0, {'J01': np.float32(-3.0)}, {'J01': 23}, {'J01': 76}, 
95.0, {'J01': np.float32(3.0)}, {'J01': 24}, {'J01': 77}, 
100.0, {'J01': np.float32(-0.5174113)}, {'J01': 24}, {'J01': 81}, 
105.0, {'J01': np.float32(-3.0)}, {'J01': 25}, {'J01': 85}, 
110.0, {'J01': np.float32(3.0)}, {'J01': 30}, {'J01': 89}, 
115.0, {'J01': np.float32(0.7142297)}, {'J01': 33}, {'J01': 106}, 
120.0, {'J01': np.float32(-3.0)}, {'J01': 36}, {'J01': 117}, 
125.0, {'J01': np.float32(1.8530421)}, {'J01': 36}, {'J01': 116}, 
130.0, {'J01': np.float32(3.0)}, {'J01': 35}, {'J01': 113}, 
135.0, {'J01': np.float32(-3.0)}, {'J01': 37}, {'J01': 114}, 
140.0, {'J01': np.float32(1.3415691)}, {'J01': 36}, {'J01': 109}, 
145.0, {'J01': np.float32(2.6448348)}, {'J01': 36}, {'J01': 108}, 
150.0, {'J01': np.float32(-3.0)}, {'J01': 36}, {'J01': 112}, 
155.0, {'J01': np.float32(-3.0)}, {'J01': 37}, {'J01': 111}, 
160.0, {'J01': np.float32(3.0)}, {'J01': 35}, {'J01': 106}, 
165.0, {'J01': np.float32(3.0)}, {'J01': 36}, {'J01': 110}, 
170.0, {'J01': np.float32(-3.0)}, {'J01': 37}, {'J01': 110}, 
175.0, {'J01': np.float32(2.1928072)}, {'J01': 37}, {'J01': 106}, 
180.0, {'J01': np.float32(3.0)}, {'J01': 37}, {'J01': 104}, 
185.0, {'J01': np.float32(-3.0)}, {'J01': 37}, {'J01': 107}, 
190.0, {'J01': np.float32(0.09723839)}, {'J01': 38}, {'J01': 106}, 
