5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -2.0}, {'J01': 1}, {'J01': 1}, 
20.0, {'J01': -29.5}, {'J01': 2}, {'J01': 6}, 
25.0, {'J01': -84.5}, {'J01': 4}, {'J01': 7}, 
30.0, {'J01': -154.5}, {'J01': 4}, {'J01': 7}, 
35.0, {'J01': -164.5}, {'J01': 4}, {'J01': 8}, 
40.0, {'J01': -247.0}, {'J01': 4}, {'J01': 10}, 
45.0, {'J01': -158.0}, {'J01': 2}, {'J01': 8}, 
50.0, {'J01': -147.5}, {'J01': 3}, {'J01': 12}, 
55.0, {'J01': -217.0}, {'J01': 3}, {'J01': 13}, 
60.0, {'J01': -346.0}, {'J01': 4}, {'J01': 18}, 
65.0, {'J01': -307.5}, {'J01': 4}, {'J01': 18}, 
70.0, {'J01': -154.0}, {'J01': 4}, {'J01': 10}, 
75.0, {'J01': -176.0}, {'J01': 4}, {'J01': 11}, 
80.0, {'J01': -309.5}, {'J01': 4}, {'J01': 21}, 
85.0, {'J01': -387.5}, {'J01': 4}, {'J01': 19}, 
90.0, {'J01': -369.5}, {'J01': 5}, {'J01': 18}, 
95.0, {'J01': -505.0}, {'J01': 7}, {'J01': 22}, 
100.0, {'J01': -738.5}, {'J01': 7}, {'J01': 29}, 
105.0, {'J01': -750.5}, {'J01': 7}, {'J01': 30}, 
110.0, {'J01': -480.5}, {'J01': 5}, {'J01': 19}, 
115.0, {'J01': -465.0}, {'J01': 4}, {'J01': 17}, 
120.0, {'J01': -654.0}, {'J01': 4}, {'J01': 24}, 
125.0, {'J01': -701.5}, {'J01': 6}, {'J01': 26}, 
130.0, {'J01': -722.5}, {'J01': 8}, {'J01': 26}, 
135.0, {'J01': -988.0}, {'J01': 8}, {'J01': 29}, 
140.0, {'J01': -1290.0}, {'J01': 8}, {'J01': 34}, 
145.0, {'J01': -1154.0}, {'J01': 7}, {'J01': 30}, 
150.0, {'J01': -780.0}, {'J01': 5}, {'J01': 21}, 
155.0, {'J01': -737.0}, {'J01': 4}, {'J01': 21}, 
160.0, {'J01': -906.0}, {'J01': 4}, {'J01': 26}, 
165.0, {'J01': -1009.0}, {'J01': 6}, {'J01': 29}, 
170.0, {'J01': -1007.0}, {'J01': 8}, {'J01': 31}, 
175.0, {'J01': -1187.5}, {'J01': 8}, {'J01': 33}, 
180.0, {'J01': -1535.5}, {'J01': 8}, {'J01': 38}, 
185.0, {'J01': -1681.0}, {'J01': 8}, {'J01': 37}, 
190.0, {'J01': -2051.0}, {'J01': 8}, {'J01': 37}, 
195.0, {'J01': -2370.5}, {'J01': 8}, {'J01': 40}, 
200.0, {'J01': -2775.0}, {'J01': 8}, {'J01': 42}, 
