5.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
10.0, {'J10': 0, 'J11': -0.5, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
15.0, {'J10': 0, 'J11': -10.5, 'J12': 0, 'J13': -0.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 0, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 0, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
20.0, {'J10': -4.0, 'J11': -20.5, 'J12': -4.5, 'J13': -17.0, 'cluster3106249630_3106249631_J60_J61_#5more': -3.5}, {'J10': 1, 'J11': 1, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 1, 'J11': 1, 'J12': 1, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
25.0, {'J10': 0, 'J11': 0, 'J12': -22.5, 'J13': -29.5, 'cluster3106249630_3106249631_J60_J61_#5more': -21.5}, {'J10': 0, 'J11': 0, 'J12': 2, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 0, 'J12': 5, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
30.0, {'J10': 0, 'J11': 0, 'J12': -72.5, 'J13': -71.5, 'cluster3106249630_3106249631_J60_J61_#5more': -73.5}, {'J10': 0, 'J11': 0, 'J12': 2, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 0, 'J12': 5, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, 
35.0, {'J10': -1.0, 'J11': 0, 'J12': -126.0, 'J13': -40.5, 'cluster3106249630_3106249631_J60_J61_#5more': -129.5}, {'J10': 1, 'J11': 0, 'J12': 2, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 0, 'J12': 6, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, 
40.0, {'J10': -13.0, 'J11': 0, 'J12': -187.5, 'J13': -33.5, 'cluster3106249630_3106249631_J60_J61_#5more': -178.0}, {'J10': 1, 'J11': 0, 'J12': 2, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 2, 'J11': 0, 'J12': 7, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 8}, 
45.0, {'J10': -3.0, 'J11': 0, 'J12': -80.0, 'J13': -57.0, 'cluster3106249630_3106249631_J60_J61_#5more': -150.0}, {'J10': 1, 'J11': 0, 'J12': 1, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 0, 'J12': 4, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
50.0, {'J10': -18.5, 'J11': 0, 'J12': -89.5, 'J13': -87.0, 'cluster3106249630_3106249631_J60_J61_#5more': -21.5}, {'J10': 2, 'J11': 0, 'J12': 2, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 3, 'J11': 0, 'J12': 4, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
55.0, {'J10': -12.5, 'J11': 0, 'J12': -62.5, 'J13': -78.5, 'cluster3106249630_3106249631_J60_J61_#5more': -3.0}, {'J10': 1, 'J11': 0, 'J12': 2, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 2, 'J11': 0, 'J12': 6, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
