5.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
10.0, {'J10': 0, 'J11': -0.5, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
15.0, {'J10': -3.5, 'J11': -10.5, 'J12': -0.5, 'J13': -0.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 2, 'J11': 1, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 2, 'J11': 1, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
20.0, {'J10': -27.5, 'J11': -20.5, 'J12': -10.5, 'J13': -17.0, 'cluster3106249630_3106249631_J60_J61_#5more': -3.5}, {'J10': 3, 'J11': 1, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 3, 'J11': 1, 'J12': 1, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
25.0, {'J10': -14.0, 'J11': 0, 'J12': -30.0, 'J13': -29.5, 'cluster3106249630_3106249631_J60_J61_#5more': -21.0}, {'J10': 1, 'J11': 0, 'J12': 2, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 0, 'J12': 5, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
30.0, {'J10': 0, 'J11': 0, 'J12': -80.0, 'J13': -68.0, 'cluster3106249630_3106249631_J60_J61_#5more': -65.0}, {'J10': 0, 'J11': 0, 'J12': 2, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 0, 'J12': 5, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
35.0, {'J10': 0, 'J11': 0, 'J12': -133.5, 'J13': -26.0, 'cluster3106249630_3106249631_J60_J61_#5more': -93.5}, {'J10': 0, 'J11': 0, 'J12': 2, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 0, 'J12': 6, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
40.0, {'J10': -2.5, 'J11': 0, 'J12': -194.0, 'J13': -34.0, 'cluster3106249630_3106249631_J60_J61_#5more': -156.0}, {'J10': 1, 'J11': 0, 'J12': 2, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 1, 'J11': 0, 'J12': 7, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
45.0, {'J10': -19.5, 'J11': 0, 'J12': -121.0, 'J13': -58.0, 'cluster3106249630_3106249631_J60_J61_#5more': -96.0}, {'J10': 2, 'J11': 0, 'J12': 1, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 4, 'J11': 0, 'J12': 5, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
50.0, {'J10': -26.5, 'J11': 0, 'J12': -72.0, 'J13': -93.0, 'cluster3106249630_3106249631_J60_J61_#5more': -22.5}, {'J10': 2, 'J11': 0, 'J12': 2, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 3, 'J11': 0, 'J12': 4, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
55.0, {'J10': -2.0, 'J11': -1.5, 'J12': -46.0, 'J13': -93.5, 'cluster3106249630_3106249631_J60_J61_#5more': -5.5}, {'J10': 1, 'J11': 1, 'J12': 3, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 2, 'J11': 1, 'J12': 7, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
