5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -6.182}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -2.0}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': -1.0}, {'J01': 1}, {'J01': 1}, 
25.0, {'J01': -3.0}, {'J01': 1}, {'J01': 3}, 
30.0, {'J01': -11.182}, {'J01': 3}, {'J01': 5}, 
35.0, {'J01': -9.0}, {'J01': 4}, {'J01': 9}, 
40.0, {'J01': -15.358}, {'J01': 4}, {'J01': 11}, 
45.0, {'J01': -26.989}, {'J01': 4}, {'J01': 9}, 
50.0, {'J01': -25.989}, {'J01': 4}, {'J01': 8}, 
55.0, {'J01': -14.358}, {'J01': 4}, {'J01': 10}, 
60.0, {'J01': -17.716}, {'J01': 4}, {'J01': 9}, 
65.0, {'J01': -28.340999999999998}, {'J01': 4}, {'J01': 14}, 
70.0, {'J01': -28.432}, {'J01': 4}, {'J01': 11}, 
75.0, {'J01': -16.182000000000002}, {'J01': 3}, {'J01': 10}, 
80.0, {'J01': -38.614}, {'J01': 2}, {'J01': 15}, 
85.0, {'J01': -28.983000000000004}, {'J01': 4}, {'J01': 19}, 
90.0, {'J01': -26.716}, {'J01': 4}, {'J01': 18}, 
95.0, {'J01': -32.807}, {'J01': 5}, {'J01': 21}, 
100.0, {'J01': -65.245}, {'J01': 5}, {'J01': 28}, 
105.0, {'J01': -76.518}, {'J01': 6}, {'J01': 30}, 
110.0, {'J01': -60.620000000000005}, {'J01': 7}, {'J01': 29}, 
115.0, {'J01': -43.165000000000006}, {'J01': 7}, {'J01': 27}, 
120.0, {'J01': -55.705}, {'J01': 7}, {'J01': 29}, 
125.0, {'J01': -69.245}, {'J01': 8}, {'J01': 32}, 
130.0, {'J01': -66.802}, {'J01': 7}, {'J01': 29}, 
135.0, {'J01': -73.166}, {'J01': 6}, {'J01': 23}, 
140.0, {'J01': -52.529}, {'J01': 5}, {'J01': 24}, 
145.0, {'J01': -54.148}, {'J01': 5}, {'J01': 28}, 
150.0, {'J01': -80.404}, {'J01': 7}, {'J01': 35}, 
155.0, {'J01': -86.495}, {'J01': 8}, {'J01': 38}, 
160.0, {'J01': -89.41}, {'J01': 7}, {'J01': 36}, 
165.0, {'J01': -92.507}, {'J01': 5}, {'J01': 28}, 
170.0, {'J01': -86.507}, {'J01': 5}, {'J01': 22}, 
175.0, {'J01': -83.507}, {'J01': 5}, {'J01': 19}, 
180.0, {'J01': -83.24000000000001}, {'J01': 5}, {'J01': 20}, 
185.0, {'J01': -89.507}, {'J01': 5}, {'J01': 25}, 
190.0, {'J01': -42.432}, {'J01': 5}, {'J01': 25}, 
195.0, {'J01': -66.887}, {'J01': 8}, {'J01': 34}, 
200.0, {'J01': -77.251}, {'J01': 8}, {'J01': 32}, 
205.0, {'J01': -86.96700000000001}, {'J01': 8}, {'J01': 33}, 
210.0, {'J01': -79.43299999999999}, {'J01': 8}, {'J01': 28}, 
215.0, {'J01': -82.43900000000001}, {'J01': 7}, {'J01': 23}, 
220.0, {'J01': -81.43900000000001}, {'J01': 6}, {'J01': 22}, 
225.0, {'J01': -78.43900000000001}, {'J01': 5}, {'J01': 19}, 
230.0, {'J01': -65.075}, {'J01': 4}, {'J01': 18}, 
235.0, {'J01': -33.426}, {'J01': 4}, {'J01': 24}, 
240.0, {'J01': -35.716}, {'J01': 6}, {'J01': 27}, 
245.0, {'J01': -39.272999999999996}, {'J01': 8}, {'J01': 30}, 
250.0, {'J01': -39.897999999999996}, {'J01': 7}, {'J01': 25}, 
255.0, {'J01': -46.08}, {'J01': 7}, {'J01': 25}, 
260.0, {'J01': -45.995000000000005}, {'J01': 6}, {'J01': 20}, 
265.0, {'J01': -42.903999999999996}, {'J01': 5}, {'J01': 20}, 
270.0, {'J01': -46.705}, {'J01': 5}, {'J01': 20}, 
275.0, {'J01': -56.620000000000005}, {'J01': 6}, {'J01': 25}, 
280.0, {'J01': -51.171}, {'J01': 7}, {'J01': 27}, 
285.0, {'J01': -47.171}, {'J01': 5}, {'J01': 23}, 
290.0, {'J01': -51.444}, {'J01': 4}, {'J01': 18}, 
