5.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(-0.0037002775)}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': np.float32(-0.0037002775)}, {'J01': 1}, {'J01': 3}, 
20.0, {'J01': np.float32(-0.36337557)}, {'J01': 2}, {'J01': 5}, 
25.0, {'J01': np.float32(0.22924052)}, {'J01': 4}, {'J01': 7}, 
30.0, {'J01': np.float32(-0.1260915)}, {'J01': 4}, {'J01': 10}, 
35.0, {'J01': np.float32(-0.20662905)}, {'J01': 5}, {'J01': 16}, 
40.0, {'J01': np.float32(-1.2715646)}, {'J01': 6}, {'J01': 23}, 
45.0, {'J01': np.float32(-1.5441017)}, {'J01': 7}, {'J01': 22}, 
50.0, {'J01': np.float32(2.467468)}, {'J01': 6}, {'J01': 18}, 
55.0, {'J01': np.float32(-0.33001304)}, {'J01': 6}, {'J01': 24}, 
60.0, {'J01': np.float32(-1.5080492)}, {'J01': 7}, {'J01': 30}, 
65.0, {'J01': np.float32(-2.6873827)}, {'J01': 8}, {'J01': 35}, 
70.0, {'J01': np.float32(2.3379166)}, {'J01': 8}, {'J01': 33}, 
75.0, {'J01': np.float32(-1.5185747)}, {'J01': 8}, {'J01': 35}, 
80.0, {'J01': np.float32(1.6370709)}, {'J01': 8}, {'J01': 30}, 
85.0, {'J01': np.float32(0.4913691)}, {'J01': 6}, {'J01': 26}, 
90.0, {'J01': np.float32(-0.52422535)}, {'J01': 4}, {'J01': 19}, 
95.0, {'J01': np.float32(-0.6668002)}, {'J01': 4}, {'J01': 15}, 
100.0, {'J01': np.float32(2.0311258)}, {'J01': 4}, {'J01': 15}, 
105.0, {'J01': np.float32(-1.4830297)}, {'J01': 3}, {'J01': 21}, 
110.0, {'J01': np.float32(-2.8371572)}, {'J01': 6}, {'J01': 26}, 
115.0, {'J01': np.float32(0.349716)}, {'J01': 8}, {'J01': 34}, 
120.0, {'J01': np.float32(2.969836)}, {'J01': 8}, {'J01': 37}, 
125.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 36}, 
130.0, {'J01': np.float32(2.9669728)}, {'J01': 7}, {'J01': 28}, 
135.0, {'J01': np.float32(-1.5757245)}, {'J01': 7}, {'J01': 31}, 
140.0, {'J01': np.float32(-3.0)}, {'J01': 7}, {'J01': 35}, 
145.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 39}, 
