episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,FMA2C,5062990.0,16813657.5,71372.5,60321.0,35413.0,4963.0,-473.87083,366.20697,-3015.2,19.0,0.7661,0.0033,0.3517,0.0493,0.0,0.0,0.0,1080,42.7
2,FMA2C,3346164.0,10575075.0,35223.5,53671.0,28176.0,4145.0,-335.68019,202.69355,-1751.2,19.0,0.7577,0.0025,0.3277,0.0482,0.0,0.0,0.0,1080,27.9
3,FMA2C,4317741.0,15788118.5,46121.0,60389.0,34677.0,4669.0,-421.56574,266.10841,-2253.8,21.0,0.7835,0.0023,0.3477,0.0468,0.0,0.0,0.0,1080,28.7
4,FMA2C,4985936.0,24773660.5,38108.5,65979.0,40828.0,4473.0,-538.51093,373.9933,-2835.8,19.0,0.8314,0.0013,0.3669,0.0402,0.0,0.0,0.0,1080,30.6
5,FMA2C,3862653.0,15827856.5,40892.0,60278.0,34757.0,4599.0,-416.42926,250.88289,-1860.0,18.0,0.8022,0.0021,0.3488,0.0462,0.0,0.0,0.0,1080,29.5
6,FMA2C,4655539.0,19137369.0,49644.5,63518.0,38620.0,4627.0,-479.03963,297.92074,-2180.8,22.0,0.8027,0.0021,0.3617,0.0433,0.0,0.0,0.0,1080,42.1
7,FMA2C,3530578.5,13303953.0,27003.0,58771.0,33283.0,4189.0,-369.52648,203.08098,-1650.4,18.0,0.789,0.0016,0.3458,0.0435,0.0,0.0,0.0,1080,117.0
8,FMA2C,3798384.5,13696650.0,27701.0,58016.0,32476.0,3739.0,-383.31454,196.09158,-1550.0,19.0,0.7817,0.0016,0.3446,0.0397,0.0,0.0,0.0,1080,108.6
9,FMA2C,3704363.5,12978995.0,35150.5,57432.0,32302.0,4099.0,-374.57352,208.93426,-1707.0,17.0,0.7763,0.0021,0.3442,0.0437,0.0,0.0,0.0,1080,116.6
10,FMA2C,3761351.0,13875462.0,34803.5,57739.0,32988.0,4180.0,-379.3375,242.88977,-2231.8,21.0,0.7852,0.002,0.3476,0.044,0.0,0.0,0.0,1080,120.5
11,FMA2C,3398642.0,12775685.5,29944.5,55487.0,30943.0,4143.0,-361.32722,250.74395,-2000.4,19.0,0.7884,0.0018,0.3416,0.0457,0.0,0.0,0.0,1080,110.6
12,FMA2C,4268155.0,19552408.5,33229.5,63141.0,38313.0,4164.0,-469.44796,277.5258,-2118.6,20.0,0.8197,0.0014,0.3628,0.0394,0.0,0.0,0.0,1080,119.2
13,FMA2C,3290728.5,14227597.5,27381.5,58351.0,33844.0,3973.0,-372.98815,220.35285,-1578.8,22.0,0.8109,0.0016,0.3519,0.0413,0.0,0.0,0.0,1080,103.0
